Name_ID,BlockGp_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,CESSPOOL_Density_perAcre_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
BI: : BkGp#325: CPs=26,325,36.549022798241886,26,41.05930402930404,0.0,0.0,36.06692267983199,22.561898886375353,36.786726894795024,6.9547088913245085,5.35297525047479,34.415712735206604,17.063910378895017,0.0,98.36252856054837,71.23076923076923,100.0,56.45863466604774,58.470272568297474,0.9615384615384616,High,1.0
BI: : BkGp#326: CPs=89,326,24.387120331320997,89,39.700401284109155,0.0,10.674157303370787,14.557337643338514,4.876601596752451,23.77269151839818,9.889005024260248,4.083108170441123,3.659337222128433,12.259879893182891,0.0,2.36956279897653,60.853932584269664,100.0,49.14278213369053,54.355128128217444,0.0,Low,3.0
BI: : BkGp#327: CPs=81,327,24.513179370480444,81,39.70331569664903,0.0,32.71604938271605,9.074935631314826,7.6580375978182635,22.26987902224684,32.49976476240549,5.652559020179285,3.510388064345465,28.633567711282545,0.0,4.522674489671194,32.19753086419753,97.90123456790124,40.39230518785319,35.478627929106004,0.0,Low,3.0
BI: : BkGp#329: CPs=38,329,19.83060421936614,38,42.70673558897242,0.0,0.0,20.12397357731852,4.6288149212427,23.88518025314975,9.74492422428338,15.846195760211332,10.793560689579326,10.275773132202692,0.0,13.913496612819179,15.631578947368421,82.10526315789474,39.78320943008446,27.850961214731395,0.34210526315789475,Low,3.0
BI: : BkGp#330: CPs=55,330,35.63404435094906,55,38.961359307359295,10.89090909090909,0.0,68.04143104890595,2.7052494619672975,35.384051291666,10.945046680816267,25.382889361966747,62.73399130111773,12.08688467532198,54.54545454545455,45.22052205220521,75.98181818181818,69.0909090909091,48.394804010205654,9.779389514561984,1.0,High,1.0
Oahu: : BkGp#347: CPs=56,347,28.670740816691225,56,27.22290901360545,0.0,38.392857142857146,9.315644802127895,29.918328247115056,18.426962060825808,17.568496804029685,14.324060842813983,10.395579933224509,17.005076200827045,19.642857142857142,99.61103253182462,26.517857142857142,0.0,76.27691461508392,54.11327658701013,0.0,Medium,2.0
Oahu: : BkGp#363: CPs=63,363,40.25401201876728,63,27.324777021919854,100.0,0.0,61.47434999653771,37.26164616751754,36.83924450482866,10.459339949911003,14.91598482257849,99.9423305408791,26.296538710947047,12.698412698412698,65.5036932264655,42.95238095238095,9.952380952380953,45.136363992778605,53.30674876273837,1.0,High,1.0
BI: : BkGp#370: CPs=35,370,26.939793712988443,35,41.46289795918367,0.0,0.0,9.168765479487414,1.4758247131278925,28.987840420347162,9.23122843694056,3.431622259255185,7.083979778732395,14.455589522869818,0.0,43.14002828854315,40.542857142857144,100.0,47.846509430838,84.20955597563267,1.0,Medium,2.0
BI: : BkGp#372: CPs=496,372,21.78188525241798,496,31.0507738095236,0.5987903225806451,0.0,30.96362151680306,1.6622180463782008,10.173281015396089,3.161970790636397,78.78098791022552,50.15475893499572,23.68642753558814,0.0,2.788645800063871,63.538306451612904,10.3125,15.225923141160411,26.41195876372301,1.0,Low,3.0
BI: : BkGp#373: CPs=55,373,17.42392678865671,55,40.57259740259739,0.0,0.0,5.834608533950183,2.6494826773022497,9.358138210384277,3.7224991352732526,48.640796759854375,17.921602897273225,7.479266878197177,0.0,3.6183618361836185,61.2,4.8,15.745383019752557,57.240091267739054,1.0,Low,3.0
BI: : BkGp#374: CPs=469,374,25.577885118307947,469,33.00181642806373,1.488272921108742,28.038379530916846,6.86105204096059,5.0262920249369545,33.49449871399378,25.45027374953552,3.956040978975272,7.21068833754188,60.96268241339397,0.0,13.681943887352478,21.390191897654585,65.59061833688699,46.76510640644578,56.32830422516013,0.2942430703624733,Medium,2.0
BI: : BkGp#375: CPs=45,375,38.369288443422676,45,42.54838095238093,3.6666666666666665,0.0,47.780251007910245,3.2042963455079314,37.51194718582688,8.330931896186025,12.222215623043699,50.29972502295315,21.653640181863047,0.0,52.3872387238724,100.0,100.0,54.112813490470174,80.19050799808142,1.0,High,1.0
BI: : BkGp#376: CPs=227,376,28.959233173923533,227,20.06250052443882,0.0,0.0,3.572598167525875,22.609801136888336,20.10664917698811,7.277526484538714,2.2188958408330417,1.9506498118846458,28.98429427590336,87.22466960352423,5.9405940594059246,33.0,66.0,99.82845491419852,64.57109678664634,0.0,Medium,2.0
Oahu: : BkGp#378: CPs=25,378,27.984460080452642,25,13.803999999999991,29.24,4.0,35.62307557336679,25.15764747930473,45.40299985134571,26.396726119633264,10.339661503869165,80.90104442057407,13.456190780588866,0.0,22.77227722772278,33.0,33.0,42.35024991710305,32.30748841373383,0.0,Medium,2.0
Oahu: : BkGp#385: CPs=87,385,35.180627367238166,87,22.23081554460862,32.827586206896555,0.0,22.138165131149783,25.712738229605925,37.01303834133801,18.93970541934546,15.474701359748547,87.17224000947624,48.02529591546655,0.0,3.8010697621486287,66.0,33.0,65.96793978290654,84.58674217311986,1.0,High,1.0
Oahu: : BkGp#388: CPs=23,388,36.08292818939923,23,35.78395031055901,73.82608695652173,0.0,46.57634126109613,12.738954060587176,43.060103406065664,3.900545049253218,7.047895772493178,91.70205317476994,10.808715131893603,100.0,9.427464485578996,33.0,33.0,58.76511809022782,17.689623331341167,0.0,High,1.0
Oahu: : BkGp#399: CPs=156,399,37.35482401182023,156,22.902199328449345,72.1474358974359,0.0,65.39215814392311,26.96395701051801,31.86602320121792,7.029276113679987,19.306104464839773,89.03170232169835,17.304150677542285,53.205128205128204,54.41101802487942,40.40384615384615,52.916666666666664,16.402157547534614,28.395360431763876,0.16666666666666666,High,1.0
Oahu: : BkGp#408: CPs=151,408,39.053240869951225,151,23.76747240618102,81.44370860927152,29.47019867549669,66.79799371762903,39.93041470376645,19.22527025793506,30.491848281129343,32.84757679501524,93.31563737293669,15.897484614745832,0.0,31.25696675627827,53.17218543046358,8.741721854304636,76.65525746253988,21.838116981526372,0.0,High,1.0
BI: : BkGp#420: CPs=35,420,16.464149718554502,35,20.252782312925167,0.0,10.0,20.901595379196902,20.96572884710295,14.927424304614403,16.154393373937655,7.67531301499528,4.779294377902367,4.05368384799287,0.0,19.858557284299856,63.22857142857143,22.62857142857143,24.864468137772644,13.136011758989095,0.0,Low,3.0
BI: : BkGp#421: CPs=222,421,27.973053242667802,222,31.920298155298273,0.0,5.8558558558558556,5.991341248356062,9.16895050610546,31.8116137656638,18.096084673066635,3.03281959418652,5.125852205411672,81.93635922818504,0.0,22.81687628222276,29.72972972972973,66.0,45.34021484225879,90.74285579634454,0.5990990990990991,Medium,2.0
BI: : BkGp#422: CPs=109,422,36.63211457645475,109,27.320366972477053,51.357798165137616,0.0,61.261214676253694,12.63994611072538,83.36771999064116,3.6826583593010738,2.9951737569414414,69.43126045625077,8.30758423172493,19.26605504587156,31.710418748296814,49.34862385321101,62.06422018348624,89.76063957425706,13.600153098700202,0.45871559633027525,High,1.0
BI: : BkGp#423: CPs=36,423,35.248780244571876,36,42.48369047619047,0.0,0.0,30.30787414651135,2.430573875128841,34.66129698251307,11.778647810749133,23.489791588354016,23.318797973289463,20.30524507382985,0.0,41.5841584158416,100.0,81.11111111111111,53.17170289047079,99.33759356916045,1.0,High,1.0
BI: : BkGp#425: CPs=376,425,29.563595249592023,376,22.071245567375964,0.0,0.0,5.73499380623032,13.368615703559232,66.4776598735157,9.240318832793388,2.109512660111244,5.236756288640254,75.84502966836587,25.26595744680851,21.747946071203007,57.662234042553195,66.0,89.91720593651071,12.340048095805452,0.0,Medium,2.0
BI: : BkGp#426: CPs=263,426,30.592568857652484,263,21.21537117508607,0.0,0.0,7.102005581760713,28.218407809893428,76.6127030653628,6.448075444350004,1.948626571499285,7.530044829595285,80.50773411014303,0.0,11.260023340737076,65.49809885931559,66.0,86.26792123295023,30.872089701746383,0.0,Medium,2.0
BI: : BkGp#427: CPs=256,427,19.335809940342408,256,28.20549107142861,0.0,1.5625,2.24491884875529,2.2273964652999574,7.078101710570696,11.01034389685387,2.918740301502218,3.8847104993375114,75.09205487171126,0.0,1.4851485148514856,3.09375,96.28125,19.318947570306275,54.96960529486168,0.0,Low,3.0
BI: : BkGp#428: CPs=631,428,23.41439844268016,631,27.790681835332975,0.0,1.1885895404120443,7.816610067257277,2.5541738108831638,37.893933796777254,11.649881426602363,2.8535874118289213,9.020892915330377,63.44002573935335,0.0,14.619259073292593,26.933438985736924,66.0,48.27677468315465,54.592525796920626,0.8351822503961965,Low,3.0
BI: : BkGp#429: CPs=371,429,28.987228245765575,371,21.181446540880653,0.0,0.0,5.856112047218467,24.55297793413445,72.7814860803524,9.369790231882737,1.8751676822827188,5.9901266964495195,81.323148147239,0.0,13.559819593819196,66.0,66.0,86.538345698692,8.767231279299162,0.0,Medium,2.0
BI: : BkGp#430: CPs=24,430,24.245451113579424,24,43.6282738095238,0.0,12.5,13.294725948759423,1.4676455392450063,23.746284275969234,14.170407171916997,2.8378403810957553,4.92744449642361,6.610606492200115,0.0,4.785478547854784,69.16666666666667,100.0,53.54355877734363,37.24828571027181,0.7083333333333334,Low,3.0
BI: : BkGp#431: CPs=108,431,23.183588849382854,108,28.448436948853587,6.481481481481482,0.0,22.955734393270955,1.2237118038083277,44.62344622191045,8.103916140028984,2.8243596254512737,32.001708641886246,17.033403820841855,0.0,33.764209754308766,36.666666666666664,71.66666666666667,49.197034445539536,15.946644979410829,1.0,Low,3.0
BI: : BkGp#432: CPs=317,432,26.211816447217643,317,24.39403409944427,0.0,8.990536277602523,30.06176073581384,24.959832945525875,63.355607417938806,9.534581467405177,22.21192182681604,17.46714195745634,12.406349152137727,0.0,2.5111659430927227,58.37223974763407,53.927444794952685,82.22388663828778,8.97256015137479,0.0,Medium,2.0
Oahu: : BkGp#439: CPs=24,439,28.550615900320693,24,23.105486111111105,0.0,100.0,9.515067491298318,37.89202491913767,18.715448240398352,16.448703624944248,10.983231631762012,6.893980862698427,16.203050082331313,0.0,41.54290429042904,0.0,0.0,100.0,75.50995715102057,0.0,Medium,2.0
Oahu: : BkGp#460: CPs=280,460,31.50292416075996,280,16.789582142857114,11.732142857142858,0.0,38.211994763116465,26.603538998986664,24.008971791205862,4.247239429973128,3.984651956779191,32.65489329465265,28.821946922458775,17.142857142857142,83.74823196605396,99.51428571428572,68.32142857142857,9.972785697826371,38.2922353225352,0.0,Medium,2.0
Oahu: : BkGp#461: CPs=248,461,43.981624159919,248,20.175519393241146,57.395161290322584,0.4032258064516129,69.55847399723864,28.093351019337664,25.32479000948988,10.466979154691803,4.368145046502596,84.95136570462375,40.33287951026274,64.51612903225806,66.42047269243044,94.51612903225806,66.66532258064517,11.110911894661458,59.40713039428814,0.0,High,1.0
Oahu: : BkGp#462: CPs=42,462,28.068893756082872,42,26.882318594104316,65.04761904761905,20.238095238095237,59.02822881583808,41.00968336376389,27.84614880150647,23.5086042992234,11.615543297078533,80.25954303709945,11.587417121935815,0.0,10.32531824611032,26.714285714285715,22.0,12.249199205650742,10.790295315014944,0.0,Medium,2.0
Oahu: : BkGp#467: CPs=40,467,32.717659084078626,40,15.721666666666668,81.625,0.0,22.61650756411491,40.585098561697386,37.2841226979604,13.082274092850364,14.01737196943807,95.85925096571728,21.79492413151579,0.0,48.81188118811881,37.125,4.125,61.256232029200966,29.57821547797738,0.9,High,1.0
Oahu: : BkGp#498: CPs=43,498,48.87296747236216,43,28.188842746400883,100.0,0.0,62.285359023334706,46.91785879969658,36.39154086279339,10.478612200056393,21.81408157752851,100.0,26.05575407050515,81.3953488372093,83.2373935067926,64.46511627906976,31.46511627906977,22.038792729419818,67.23366264591787,1.0,High,1.0
Oahu: : BkGp#556: CPs=148,556,25.476104076197146,148,17.42307110682109,5.851351351351352,0.0,23.017386498539935,35.50321261494506,16.10462776067638,17.305390008288715,22.399434915172073,44.10952826819612,18.874986927898856,0.0,19.935777361519932,45.04054054054054,0.0,100.0,42.05235786520429,0.9594594594594594,Low,3.0
Oahu: : BkGp#559: CPs=24,559,31.918366483228166,24,26.338331349206353,58.333333333333336,4.166666666666667,71.38768422679223,14.831098720441082,35.32266858182819,10.322013963431928,4.425966248746442,85.51068550251286,9.399107654946642,25.0,47.44224422442246,28.875,12.375,53.36214116881508,23.60192209050739,0.875,High,1.0
Oahu: : BkGp#563: CPs=80,563,23.846439815499025,80,26.919358928571405,14.125,0.0,12.286452471560331,35.46711410054358,45.10106936352378,8.611962950043875,13.932900416139793,69.8259173197633,11.901322582446374,22.5,16.163366336633658,7.425,25.575,49.785634036002456,21.922938542755926,0.0,Low,3.0
Oahu: : BkGp#576: CPs=95,576,33.15392936562197,95,22.077929824561398,43.49473684210526,0.0,60.20042447752279,41.02320596626755,19.001100068343526,9.110546492913626,42.35843513250213,77.74783545762789,20.32611822098625,0.0,12.704533611255862,42.03157894736842,1.3894736842105264,100.0,38.996951124286,0.9157894736842105,High,1.0
Oahu: : BkGp#592: CPs=77,592,22.47842641059131,77,18.187922077922067,3.4415584415584415,8.441558441558442,12.735273387983893,44.40141968726296,23.487469506581466,19.474417171620733,11.784078752574247,46.47522127027298,10.874719492975892,50.64935064935065,33.29047190433327,6.428571428571429,0.0,55.636458039565674,14.346332317328782,1.0,Low,3.0
Oahu: : BkGp#595: CPs=51,595,24.391993858327584,51,16.665849673202604,0.0,0.9803921568627451,16.101960551891835,45.00036500992357,17.123290096207562,27.378752178131194,4.99297494303361,24.91748195878656,17.22003272731625,0.0,7.8625509609784485,33.0,33.0,100.0,46.028251476906895,0.0196078431372549,Low,3.0
Oahu: : BkGp#608: CPs=45,608,19.48608221257597,45,19.00796296296296,9.6,0.0,11.485797709060536,55.742891349223164,24.44572734331565,12.767852790042,22.135703118734618,57.99892295161345,10.74750276298272,0.0,16.215621562156226,0.0,0.0,55.948958351435024,15.680374499689245,0.9111111111111111,Low,3.0
Oahu: : BkGp#618: CPs=47,618,40.44658411824463,47,26.483834853090173,87.23404255319149,0.0,61.18215285359311,26.38516340635343,19.91665570524965,22.672105341389354,29.469987229998807,96.18397107622181,44.66158254733027,0.0,25.763640193806623,92.7872340425532,23.872340425531913,24.736403101572105,65.79623256203237,0.0,High,1.0
BI: : BkGp#652: CPs=24,652,23.935881471996,24,23.56687500000001,4.166666666666667,0.0,50.86368721671397,27.285699387589933,8.675863242894481,7.837622924031648,8.931392414727751,29.395504002954855,5.532386156632864,20.833333333333332,11.92244224422442,66.0,17.875,34.56016795305947,65.52746300910668,0.0,Low,3.0
BI: : BkGp#654: CPs=137,654,21.733270339314405,137,34.32023288147378,0.0,0.0,7.2588931002402175,17.400411599958737,8.083619857229346,16.71018260903335,9.49632184780144,11.886796108161969,29.182131653698768,0.0,89.5497578954976,0.7226277372262774,0.0,61.126098204823556,61.99525193388557,1.0,Low,3.0
Kauai: : BkGp#697: CPs=21,697,24.89293984490328,21,27.138843537414964,38.04761904761905,0.0,39.466500213084906,28.58321422695415,43.85232901607158,8.196164918357201,15.030966531990321,58.35546777316292,4.427608569719122,9.523809523809524,16.360207449316356,36.142857142857146,22.0,47.15471245835314,4.0067371097420805,0.0,Low,3.0
Kauai: : BkGp#698: CPs=32,698,23.910407394888296,32,25.170662202380953,40.625,0.0,48.95403388833291,36.50329607020995,26.825647227541268,12.116883334659837,5.178172747053706,71.04229178667741,10.356492938452568,0.0,31.126237623762364,40.21875,2.0625,20.997938993538376,11.388611505603443,0.0,Low,3.0
Kauai: : BkGp#699: CPs=46,699,35.026752169684535,46,31.55287784679091,72.43478260869566,0.0,84.44234821974426,26.502120832583792,29.953742689217982,5.964544372561508,6.4017779050345505,93.42446127436646,12.418771292696723,0.0,65.92767972449424,64.56521739130434,0.0,42.416144824881506,24.423565732580677,1.0,High,1.0
Kauai: : BkGp#701: CPs=170,701,21.481284788241233,170,23.11076750700279,0.0,0.0,17.22294390391425,23.581976099495765,18.92676313877898,8.985927312802028,24.37066432830685,18.02859992465426,44.143612106246884,0.0,14.39720442632497,55.71176470588235,11.452941176470588,8.044527462829741,75.72286451915035,0.0,Low,3.0
Kauai: : BkGp#702: CPs=29,702,39.997316107498534,29,33.221666666666685,100.0,0.0,78.2933002819228,21.26561467226966,28.342005964258572,13.490704777098353,23.8698756896375,100.0,19.255657532577644,0.0,46.227381358825546,66.0,0.0,31.16041020942277,78.83044056729709,1.0,High,1.0
Kauai: : BkGp#704: CPs=172,704,30.215551241648527,172,23.505405592469536,1.930232558139535,31.976744186046513,15.566205227067833,32.58290348860495,25.334138035686234,16.029716494299564,40.6242649629825,36.09186074274252,30.159389756389405,0.0,65.85885332719316,66.0,0.0,30.435482398060184,67.35362309669439,0.03488372093023256,Medium,2.0
Kauai: : BkGp#705: CPs=96,705,30.655951008602475,96,23.243020833333322,0.34375,0.0,22.944863080191954,35.13381696484388,27.610376192973835,18.18382773528603,29.25332173800435,44.52616462542577,60.73541218185704,0.0,40.233085808580825,66.0,0.0,22.34059766226468,99.94697931487785,0.010416666666666666,Medium,2.0
Kauai: : BkGp#706: CPs=116,706,27.514143225295168,116,24.464977422003276,10.612068965517242,21.551724137931036,14.634437322756217,26.120969680965963,25.05709139650153,11.112598115892105,30.932761059081187,37.89937733477989,25.101894281361552,0.0,44.97268692386479,66.0,0.0,20.549796398105013,81.215908565963,0.9827586206896551,Medium,2.0
Kauai: : BkGp#710: CPs=77,710,41.761249609980986,77,27.72166666666664,100.0,0.0,67.59627542246547,25.19131900952525,53.94189384621494,11.79197813154784,14.791153918127394,100.0,32.301996507105414,0.0,9.399511379709391,100.0,0.0,51.40611784070543,74.03808103762798,0.0,High,1.0
Kauai: : BkGp#711: CPs=72,711,41.72430501900054,72,27.721666666666632,100.0,0.0,65.9620706687237,12.325200783873198,54.50020492437771,16.759550227110655,10.268134535051816,100.0,53.5069978368474,0.0,14.686468646864704,100.0,0.0,47.04385305155293,64.81473296294,0.0,High,1.0
Kauai: : BkGp#712: CPs=105,712,38.913854788371275,105,27.181619047619055,52.333333333333336,0.0,45.91933187301827,23.77195224556346,55.35040441762346,17.620268267434327,12.332238587136594,90.65253835842114,43.50274086574021,8.571428571428571,18.104667609618094,100.0,0.0,34.85412917914627,92.4270242578576,0.0,High,1.0
Kauai: : BkGp#714: CPs=72,714,28.763805201840185,72,23.8767328042328,4.166666666666667,2.7777777777777777,19.21652941801202,35.31152895279061,25.45396653335746,28.557842657101023,5.189543625463724,37.28011381291877,24.35786667946832,0.0,86.52365236523652,66.0,0.0,21.471790348210035,80.03687158820725,0.0,Medium,2.0
Kauai: : BkGp#716: CPs=27,716,26.787933012311814,27,23.245802469135796,3.7037037037037037,0.0,25.94908319724001,32.75290265895634,26.53458655054322,14.078973898280587,5.120171950268071,41.7536912194942,17.132550645370667,0.0,97.35973597359735,66.0,0.0,21.471790348209996,53.50393558218905,0.0,Medium,2.0
Kauai: : BkGp#718: CPs=55,718,31.30705294706093,55,30.357285714285698,78.18181818181819,0.0,66.24020020604073,32.02387113063709,25.062406164024832,8.496627723316388,7.169606579824271,88.97098560041691,34.443565246824306,0.0,26.066606660666068,66.0,0.0,21.47179034821001,16.428083596910483,0.0,Medium,2.0
Kauai: : BkGp#722: CPs=418,722,25.016565547797846,418,23.50326498063348,12.669856459330143,3.4688995215311005,31.895796571107155,33.67437634576595,23.25221514657431,20.21954517312396,43.87149884504582,42.599104949049476,16.26157760491912,4.30622009569378,32.95987493486197,61.578947368421055,17.605263157894736,18.948264578866635,13.728431864822618,0.3588516746411483,Low,3.0
Kauai: : BkGp#723: CPs=186,723,28.236703128055197,186,25.39409161490683,26.521505376344088,1.075268817204301,41.49420024782396,22.59824387355791,27.56949831546413,19.857071017237498,12.825297114567327,54.29886694273324,42.71719747463399,27.419354838709676,8.186947727030764,66.0,22.35483870967742,13.572020155290279,41.303744780137194,0.0,Medium,2.0
Kauai: : BkGp#724: CPs=62,724,39.43284911296906,62,22.912526881720417,47.306451612903224,0.0,36.57254131229023,23.760389343332676,25.383614873203587,21.201609418887013,17.667480243679158,83.46896212763151,29.956057243745068,12.903225806451612,95.00159693388694,66.0,33.0,29.214662764475733,86.57646724529778,1.0,High,1.0
Kauai: : BkGp#725: CPs=89,725,30.443662751720964,89,23.468871054039585,6.741573033707865,39.8876404494382,12.881113125505864,27.752635003336216,21.186868500350553,27.106868161240374,19.292582951225953,25.269573620071753,23.519157877950956,20.224719101123597,87.41795527867394,57.842696629213485,20.02247191011236,29.40537715649801,45.07850017504671,0.9887640449438202,Medium,2.0
Kauai: : BkGp#726: CPs=379,726,27.862696863508987,379,23.464065837416786,0.0,11.08179419525066,7.751094957746314,40.09600564780809,19.419426504722196,12.413704700606502,29.381676412457807,30.970422064484172,21.28807927963341,26.649076517150394,81.849055617963,61.99472295514512,14.453825857519789,34.47264269103642,30.517556577203667,0.9815303430079155,Medium,2.0
Kauai: : BkGp#727: CPs=57,727,38.05138742415587,57,22.6411111111111,1.7543859649122806,0.0,25.1146944639443,26.141136834310927,24.255244508701693,33.15915123104281,23.003853489704866,57.78112402759326,31.425330747932524,54.3859649122807,83.56783046725725,66.0,33.0,30.151070671212338,96.4413003564897,1.0,High,1.0
Kauai: : BkGp#728: CPs=206,728,16.983316866716144,206,19.799030282015703,0.4854368932038835,0.0,16.334233499319183,29.896686519735024,25.924044324835286,8.963643379098986,21.955434016856774,13.48186518320569,62.52813944419816,0.0,1.9753917139286727,4.325242718446602,0.0,38.35856368978298,27.70535820283129,0.9660194174757282,Low,3.0
Kauai: : BkGp#730: CPs=133,730,17.128819944187526,133,25.483850698173985,0.0,4.887218045112782,6.903532474508292,32.09223323175151,16.97698416822066,24.204474244496826,8.849841321044643,10.835678439214806,14.368370303748055,0.0,28.30343184694407,27.541353383458645,0.0,41.35204199067753,32.26210895964833,0.8947368421052632,Low,3.0
Kauai: : BkGp#731: CPs=129,731,16.656026896499466,129,21.981917681801388,0.0,0.0,7.291993084597559,23.84239850992426,19.502207077982877,19.378823248176268,9.938466169254525,8.041956026309713,30.890885129106607,0.0,1.7038913193644971,11.255813953488373,0.0,41.609273099181905,71.05880504480349,1.0,Low,3.0
Kauai: : BkGp#732: CPs=140,732,17.039465288317334,140,19.407583333333335,0.0,0.0,10.655169493442976,17.066498740620318,21.955653514250802,11.921062814761925,23.8299568052938,9.261350714388874,34.72400866223772,0.0,2.001414427157002,2.1214285714285714,0.0,39.30757425287213,80.37974328328981,1.0,Low,3.0
Kauai: : BkGp#733: CPs=84,733,19.877267971403178,84,19.62196428571428,0.0,0.0,8.520565482678974,12.260755881178179,21.443595175429852,11.970915128239183,12.305772319451613,8.203383257782288,55.587308015177214,0.0,1.2494106553512476,24.357142857142858,0.0,46.42791706508925,96.0875574192157,1.0,Low,3.0
Kauai: : BkGp#734: CPs=172,734,49.28327376716577,172,33.573410852713124,100.0,0.0,66.92137265643223,34.45355411826629,15.509653472011815,15.81825816441635,20.976213827959665,100.0,47.29505318147526,77.90697674418605,96.04536034998846,100.0,0.0,22.01754930285661,58.01497760434643,1.0,High,1.0
Kauai: : BkGp#736: CPs=830,736,19.411006996249867,830,23.110699907982628,5.7,6.144578313253012,26.942087523183368,32.06143767245609,18.227668740820665,9.892670481404224,38.287869071865394,23.70005920435181,17.149751895960502,0.4819277108433735,19.135154479303374,57.89397590361446,10.019277108433736,11.492351296931039,10.307851047416415,0.0,Low,3.0
Kauai: : BkGp#737: CPs=165,737,39.15434411382197,165,30.766654545454525,84.22424242424242,0.0,66.08755776267009,35.66171791304527,14.160226483141997,21.2123807939404,23.431980307146137,93.82313720430547,22.421576453275257,7.878787878787879,58.47584758475846,96.2909090909091,30.0,10.162714134237428,31.871773245236888,0.06666666666666667,High,1.0
Kauai: : BkGp#739: CPs=23,739,17.674119670788745,23,23.383933747412,13.043478260869565,0.0,15.479498370074838,46.03031329552997,22.399229587912295,18.100885771401728,9.602414853968297,42.09420919570221,4.6012692460564395,0.0,25.053809728798974,25.82608695652174,7.173913043478261,23.189609250251387,6.807263424642233,0.043478260869565216,Low,3.0
Kauai: : BkGp#740: CPs=267,740,37.390430703421714,267,23.112456572141955,7.599250936329588,17.415730337078653,6.697059179713292,39.926713638116,17.704141642731148,7.889182805379666,27.692702697045,50.658652864107985,41.47919356072881,98.87640449438203,71.1350910371938,61.17977528089887,28.179775280898877,31.42446221737837,67.2762987106234,1.0,High,1.0
Kauai: : BkGp#741: CPs=56,741,33.05929822163185,56,25.155416666666667,16.071428571428573,4.464285714285714,17.291807147153694,36.485462396100814,21.054222311613405,11.876092148842826,16.688475206564153,36.159911399312975,15.969347189142557,100.0,83.94625176803397,37.714285714285715,4.714285714285714,33.13595471628608,68.22154488210677,1.0,High,1.0
Kauai: : BkGp#742: CPs=73,742,30.84446939500777,73,26.126340508806265,25.095890410958905,0.684931506849315,37.16817578487975,15.763141154770288,28.561623900177594,21.417254778057323,20.71660529167162,61.43314446355773,33.93995419198424,0.0,50.71205750712052,66.0,0.0,22.32693617395357,83.56545464733725,0.136986301369863,Medium,2.0
Kauai: : BkGp#743: CPs=34,743,30.423247200378487,34,31.163452380952375,0.9705882352941176,0.0,23.86511795839119,10.168719674802283,29.981509284897452,9.385748653363038,4.685299938713947,49.41136802113297,9.52158301474007,79.41176470588235,93.53523587652883,89.17647058823529,2.911764705882353,27.59567228435023,24.98765988288922,0.9117647058823529,Medium,2.0
Kauai: : BkGp#744: CPs=71,744,35.35704469426528,71,33.64031857813551,30.464788732394368,0.0,72.65641879344189,14.263465344977357,32.95165666360376,6.256608855997491,3.932523219646948,74.14276014888671,32.465378865564546,33.80281690140845,97.3225491563241,97.15492957746478,0.4647887323943662,23.970269981192732,12.223441556811364,0.8873239436619719,High,1.0
Kauai: : BkGp#745: CPs=101,745,29.43477275132522,101,28.840667138142432,0.0,14.851485148514852,12.080898100064722,33.657342286464306,23.08692648801528,21.482268644756463,5.271785211097862,26.866752890740308,28.05243134855315,0.0,87.99137339476518,76.0990099009901,0.0,41.0194314518859,71.6559920172131,0.9900990099009901,Medium,2.0
Kauai: : BkGp#746: CPs=72,746,23.45835706012547,72,25.882248677248672,0.0,0.0,12.683120393189535,28.342255013920344,21.924197635577855,17.755161074814044,11.47318008009025,18.342492885590943,25.795493858770026,0.0,66.77667766776678,45.375,0.0,40.68749854314794,60.29638713189123,1.0,Low,3.0
Kauai: : BkGp#747: CPs=232,747,22.064637071960636,232,23.10703099343185,0.0,1.0775862068965518,9.011187873496484,34.82086445908574,18.707431734029747,27.557882340022836,9.749292443695435,13.779050992638703,33.53662956058428,0.0,39.99658586548315,51.064655172413794,0.0,43.31703858332656,47.30895692626512,1.0,Low,3.0
Kauai: : BkGp#748: CPs=72,748,34.295394545189055,72,29.85824074074073,76.375,0.0,35.76705517280319,49.70757593932233,49.147197311019276,15.710575269077562,10.72948650056014,82.12660989639373,22.79630610770836,1.3888888888888888,16.680418041804177,71.15277777777777,2.75,37.83179370351944,49.528301735224964,0.0,High,1.0
Maui: : BkGp#749: CPs=96,749,29.140383408783435,96,30.829298115079354,0.0,0.0,55.92798868340602,11.294910840008326,18.40479581878238,18.377230219177484,8.391740207471038,,18.88001108496019,42.708333333333336,48.494224422442265,91.5,49.5,10.606223229362973,32.19099517772816,0.0,Medium,2.0
Maui: : BkGp#762: CPs=362,762,28.276018541455908,362,24.887908445145975,0.0,9.668508287292818,2.381946559098733,24.262013645198422,36.2447551394904,9.563895886120598,7.05584845185161,1.9315844547412189,34.38736363229555,20.165745856353592,67.7342596138066,32.6353591160221,41.20441988950276,100.0,40.29268768637371,1.0,Medium,2.0
