,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,CESSPOOL_Density_perAcre_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
1357,6031,20.247202147110922,24,28.71285714285715,0.0,0.0,24.956469378626085,1.237124038369185,10.247566876183608,2.931527847107649,81.84495322235824,48.35074608396241,22.412112578024104,0.0,3.2178217821782185,66.0,0.0,15.54565127595293,18.498404128155197,1.0,Low,3.0
1364,6070,23.60533360232209,27,28.618571428571414,0.0,0.0,2.552003546739104,33.59405116547394,30.18787786684553,10.053803739404888,1.657259022832345,2.208826667262523,32.2689475796164,0.0,5.940594059405942,33.0,66.0,99.82845491419901,31.77494764680243,0.0,Low,3.0
1366,6074,37.107660807424175,11,20.57333333333333,39.36363636363637,0.0,82.96391933829814,8.84281669354327,90.37797203376485,4.000277187393883,2.805486889899641,82.24321868059697,12.021988521219061,0.0,20.79207920792079,66.0,66.0,86.5383456986914,11.199498970489211,0.0,High,1.0
1367,6076,24.548970863467403,27,33.338465608465604,0.0,0.0,8.144493666629481,11.509396422865594,8.408504614044945,16.906627293938183,12.58236858837798,13.378996261327293,29.52588836390849,0.0,100.0,0.0,0.0,61.26373779026101,97.72505520565998,1.0,Low,3.0
1387,6188,29.646135109277605,32,28.714330357142842,0.0,0.0,6.566454179161424,31.432116252315065,8.551929757278828,10.69288860427264,16.667322320992845,15.88548813283018,70.64388564051825,0.0,22.772277227722764,33.0,100.0,36.42910308732781,92.98236618887898,1.0,Medium,2.0
1388,6189,22.21207103694131,18,29.136984126984128,0.0,0.0,7.093667112627169,32.802707077488435,8.595368300903452,10.26912602636905,17.095212824949137,16.519476980073243,48.11589546964823,0.0,6.930693069306931,33.0,11.11111111111111,36.42910308732781,98.29379140427233,1.0,Low,3.0
1392,6211,15.504181444362715,14,44.27666666666665,0.0,25.0,3.1879373206762875,1.3335770081485998,9.025509128892704,5.553242967068515,6.160681154563152,7.041618502458207,46.9615439891357,0.0,0.9900990099009904,33.0,33.0,14.201400811593723,18.334626550698914,1.0,Low,3.0
1394,6217,27.007358043789893,17,28.71285714285715,0.0,0.0,74.9601600045448,1.105931387243487,10.367883844389285,2.7244192712909854,89.19487539592464,75.11318720726456,39.33558013100009,0.0,2.79557367501456,66.0,0.0,15.462143489747703,26.34511715136111,1.0,Medium,2.0
1396,6223,39.53219995364275,12,42.74428571428572,0.0,0.0,49.56457713463825,3.0803955659103397,38.01521502850481,7.96545912417995,12.087330671705947,56.45838368219021,19.95823161965499,0.0,57.425742574257434,100.0,100.0,54.38260991123755,90.83296823171882,1.0,High,1.0
1400,6232,28.511223983622468,13,22.44333333333333,0.0,0.0,8.148117094036834,1.6329199944408386,43.07018025444271,6.290686633113783,2.9940510973734535,10.826754029815374,97.07997487505621,0.0,20.25894897182026,33.0,66.0,48.43148411062528,96.00313334390145,1.0,Medium,2.0
1401,6233,37.17790662865007,11,44.84714285714285,0.0,0.0,16.94111098184204,2.8940298629965913,31.243957395586985,20.007154820463427,15.0593084461204,8.957606134247161,18.024870873029407,9.090909090909092,94.14941494149416,100.0,96.9090909090909,54.134902794363455,82.5870069511147,1.0,High,1.0
1420,6309,16.96656249195107,26,44.27666666666665,0.0,0.0,3.5787235110257196,1.4572775810529879,9.177259049142675,7.456757132489911,7.566230011482745,7.683344002701082,70.25993101260313,0.0,0.9900990099009908,24.115384615384617,33.0,14.18628638829918,47.71704089046744,1.0,Low,3.0
1421,6310,16.979597306068783,18,44.27666666666665,0.0,0.0,3.80543881435886,1.432152484002672,9.244461844456588,8.278835477900202,8.420728197941253,8.130365649397909,62.591314695808414,0.0,0.9900990099009905,18.333333333333332,33.0,14.176450017583692,58.99371070574986,1.0,Low,3.0
1422,6311,17.939747150165903,17,44.27666666666665,0.0,0.0,3.8867261089370437,1.3619428550636399,9.26300391213066,8.08889540631547,9.061195134688406,8.38628059060613,56.97202973062457,0.0,4.6592894583576,31.058823529411764,33.0,14.233470117061543,62.78763089279096,1.0,Low,3.0
1423,6312,17.537655996753397,21,44.27666666666665,0.0,0.0,4.135869578978362,1.3437707712629579,9.333316143765494,8.391810668946071,10.223937432673873,9.619382534412983,55.374850259913295,0.0,0.9900990099009906,33.0,33.0,14.20140081159372,56.711392069939905,1.0,Low,3.0
1430,6341,25.58116794177,12,25.50345238095238,0.0,0.0,2.6840047021996547,49.26036935654083,27.497803919298374,7.323390898218254,1.7648521506934782,2.2692329154781627,16.091510344918525,58.333333333333336,5.94059405940594,33.0,66.0,99.82845491419901,13.801688093082106,0.0,Medium,2.0
1433,6364,13.495433625905678,54,42.61857142857142,0.0,0.0,1.9876804183239616,2.0193032636854173,9.17085783560391,2.4095634020231285,1.1641884130919686,1.6941816895926978,32.64900974964531,0.0,2.475247524752475,38.5,33.0,14.967669798716388,33.2706644904842,0.0,Low,3.0
1435,6367,13.273307716511697,28,42.61857142857141,0.0,0.0,1.9377115329865673,1.84094675475974,8.873197858704813,2.526457880246423,1.1601324013074599,1.7144087579292349,36.126226066889494,0.0,2.5813295615275798,38.892857142857146,33.0,14.302859228444081,26.79822484996319,0.0,Low,3.0
1457,6426,23.818314199976918,16,28.71285714285715,0.0,0.0,46.09298186140849,1.222476487561059,10.35841098253406,2.866224919283075,88.2645412435006,63.00309028307552,33.19431693980213,0.0,2.9084158415841577,66.0,4.125,15.27308609894725,19.071625399077234,1.0,Low,3.0
1480,6476,26.395271727150934,40,27.735749999999996,0.0,0.0,59.51197158587477,0.5491397038718048,34.150286970423515,1.6499107532255135,30.02083385838555,35.525618016413105,21.88415603321745,0.0,3.8366336633663374,62.7,77.9,35.823229071382016,31.036817978254824,0.0,Medium,2.0
1482,6481,26.41008831804452,15,37.04095238095238,0.0,0.0,10.549950607758637,3.4156901755754845,23.542955438812903,26.324727388136115,5.832199427392073,3.921117713753717,36.52564563044996,0.0,5.412541254125411,33.0,100.0,40.15948919205935,96.83614387969628,0.06666666666666667,Medium,2.0
1489,6507,11.684629413232226,18,33.33285714285715,0.0,0.0,2.021392390488832,5.6086821168801055,10.361764968467709,2.1702313741591364,1.0891955115701974,1.591149568678659,20.206098311399234,0.0,0.9900990099009905,33.0,33.0,16.590660527900006,26.9919396894136,0.0,Low,3.0
1491,6509,9.340887863416157,33,43.573232323232304,0.0,0.0,1.8964443796346588,9.64152420327745,6.403789505587492,3.571222749645119,1.287953008267041,2.0976586683035894,16.970310408504147,0.0,0.9900990099009906,0.0,33.0,13.120518241819129,16.901453316486553,0.0,Low,3.0
1494,6522,14.689503659853019,12,34.09892857142857,0.0,0.0,6.330623625883555,4.831978245899813,21.425237029231354,11.863020885416043,10.610808779734938,4.1168872274186965,15.719710167548188,0.0,0.9900990099009904,33.0,33.0,49.23713458115151,9.80763043403467,0.0,Low,3.0
1495,6523,14.252117317223771,12,31.753571428571433,0.0,0.0,6.587738528583742,6.423050756122881,22.01110403957131,11.877102935702922,11.05076731554468,4.441105419621641,9.324747625058793,0.0,1.897689768976898,33.0,33.0,48.708469574882336,7.958529682943698,0.0,Low,3.0
1513,6603,26.243202882292707,21,20.829999999999995,0.0,0.0,5.350059603819726,24.547907347212693,72.2917967849029,11.020136862785026,1.7784990667083025,5.621590728314077,46.536629564583286,0.0,10.891089108910897,66.0,66.0,86.53834569869144,2.485191350755057,0.0,Medium,2.0
1514,6604,27.217773043860117,26,28.618571428571418,0.0,0.0,2.5629389692266025,39.24884363256957,34.785312833466676,11.918805490500054,1.6068642901009842,2.167447802926576,48.84424271425876,0.0,5.940594059405942,33.0,66.0,99.82845491419901,60.96229256653623,0.0,Medium,2.0
1520,6625,17.91906323511713,18,23.904285714285717,0.0,0.0,6.627577945433489,16.189164583664052,7.368548854297422,11.72974606742836,9.367432357725688,7.23587116028089,31.657542560260115,0.0,16.831683168316832,33.0,0.0,69.57518288039547,53.21797646978601,1.0,Low,3.0
1531,6666,29.348486427019758,13,25.371263736263735,0.0,100.0,3.636456989944487,1.3469397170977382,48.185846901887786,28.539896001330575,1.8674320552986452,2.5462532587745277,25.506633746614,0.0,12.18583396801219,25.384615384615383,100.0,86.03334317426842,8.971267898208607,0.0,Medium,2.0
1544,6692,15.179902306914604,13,44.27666666666665,0.0,3.8461538461538463,3.305541388340254,1.3579379957550317,9.072396486350103,6.006529076124294,6.645202018648702,7.363532784051358,55.9141652206021,0.0,0.9900990099009904,33.0,33.0,14.245105975775418,23.855106442264944,1.0,Low,3.0
1545,6693,16.94207670045081,24,44.27666666666665,0.0,0.0,3.609743161719189,1.4983585986508225,9.194180103739566,7.790446323972918,7.565310985076471,7.712102543838334,65.2434890113105,0.0,0.9900990099009906,23.375,33.0,14.185026853024638,52.63280394931289,1.0,Low,3.0
1547,6695,14.727598053051654,27,44.27666666666665,0.0,0.0,3.471827771693403,1.4641166157001908,9.148812611716975,7.053272652197243,7.110486240027999,7.54044222151722,65.48309323223624,0.0,0.9900990099009908,12.222222222222221,33.0,14.176575467012139,29.703954137935213,1.0,Low,3.0
1548,6696,15.399982512035702,19,44.27666666666665,0.0,26.31578947368421,3.3509139000984667,1.4351859321625318,9.104529181560544,6.4156857835069925,6.70235876519539,7.384234818380789,49.819653266034365,0.0,0.9900990099009906,22.57894736842105,33.0,14.228527915930963,20.79712811102826,1.0,Low,3.0
1549,6697,15.73894308877663,16,44.27666666666665,0.0,12.5,3.3209697091989865,1.3996339067282337,9.09017162425967,6.203545614313882,6.645409718174507,7.3758644733651035,57.175425698545325,0.0,0.9900990099009905,30.9375,33.0,14.233402552083687,24.674400447188997,1.0,Low,3.0
1563,6732,22.82438688562384,17,27.789411764705882,0.0,0.0,2.531143342335995,26.343128012115866,45.182666847961634,10.26362768944869,1.6227702661175218,2.173452123606012,15.820314780687685,0.0,43.04018637157834,33.0,40.76470588235294,94.33382827951161,22.324954809559298,0.0,Low,3.0
1565,6760,11.199612250757818,53,33.414164420485186,0.0,0.0,1.922678893196352,5.587307884627962,10.94937397815158,2.2221292346299664,1.0468123316502198,1.5530524158134082,10.768454486508091,0.0,1.2703157108163636,31.132075471698112,33.0,16.344366995309763,29.983064189238107,0.0,Low,3.0
1566,6761,11.936900397319553,61,28.47571428571428,0.0,0.0,1.7188804828147175,19.640469298327993,6.123622121826413,9.481928821651595,1.8625076049074196,2.8396627178572698,13.811948685871416,0.0,2.807985716604451,16.229508196721312,49.77049180327869,17.97657759157923,20.25110902995807,0.0,Low,3.0
1573,6773,35.30767277403054,52,21.329583333333343,0.0,0.0,37.81589498598957,43.972596982706065,90.62422183451,7.144824962053884,46.35287932433989,19.045577957469053,26.570554064597452,0.0,1.923076923076922,96.07692307692308,66.0,100.0,8.066630939489475,0.0,High,1.0
1579,6799,29.342492020433045,23,21.19507246376811,0.0,0.0,6.014339208693121,8.786185281774042,72.71713465876476,11.19023624566508,1.970313605640273,5.790974605256054,100.0,0.0,20.792079207920782,66.0,66.0,86.53834569869146,2.4851913507550574,0.0,Medium,2.0
1584,6826,19.282305896530115,11,33.33333333333333,0.0,72.72727272727273,4.397935002445283,9.372933540682128,8.580087210757851,25.67322191742463,11.50123137465177,10.489313699686702,8.533827302069891,0.0,3.1503150315031503,6.0,93.81818181818181,18.050609859713873,2.8886315267586675,0.0,Low,3.0
1616,6906,19.906858266823534,21,38.4009523809524,0.0,0.0,11.002624816852364,4.051788407744235,22.052215713707195,7.353101157512374,8.853176434040302,3.8967825224606543,6.212249239134604,0.0,46.67609618104669,23.571428571428573,90.28571428571429,41.20018880034457,14.953413758238314,0.0,Low,3.0
1619,6914,37.19041900267764,15,42.411142857142856,0.0,0.0,38.59327636066143,14.768995480974548,37.37544051793295,5.991384083339439,6.403797080855293,28.578358809202403,16.716134562467637,0.0,97.35973597359735,100.0,100.0,56.02035616535707,50.828082151311236,1.0,High,1.0
1644,7027,17.884365985259645,21,44.27666666666665,0.0,0.0,3.656258324331133,1.4463164512374695,9.198109897798819,7.721633269394583,7.891129629181954,7.779336625317156,66.84754195899738,0.0,0.9900990099009906,29.857142857142858,33.0,14.196054212877286,59.289566861308025,1.0,Low,3.0
1646,7029,14.378688092158612,27,44.27666666666665,0.0,11.11111111111111,3.3916692146039926,1.3935240360592782,9.105766565144815,6.423730215825555,6.957133031153904,7.470085720787722,52.92451055564842,0.0,0.9900990099009908,19.555555555555557,33.0,14.241658932013637,19.21749886006616,1.0,Low,3.0
1662,7090,37.88978439194501,13,33.443333333333335,94.76923076923077,0.0,27.760522408050146,7.667238317902687,10.014147047189965,3.5748718421662073,5.599609672007475,99.33148504646435,18.230790976918975,100.0,21.47753236862148,33.0,76.46153846153847,19.44005484670452,55.466195180991726,1.0,High,1.0
1668,7118,25.503184901250588,62,28.71285714285711,4.258064516129032,0.0,53.12332385804057,1.2954590091677034,10.41990470337742,2.932231657293302,86.2425635601042,67.03607211953462,35.45390226139517,0.0,2.6349409134461843,65.46774193548387,14.903225806451612,14.260440830709776,21.310230106018892,1.0,Medium,2.0
1671,7147,17.133178981554728,14,44.27666666666665,0.0,0.0,4.060335731766258,1.3507269128791144,9.314022388765048,8.353607905725797,9.80128609167761,9.29575375107991,58.434234410608575,0.0,0.9900990099009904,30.642857142857142,33.0,14.197390862556395,50.413882830392126,1.0,Low,3.0
1672,7148,17.629388643373076,13,44.27666666666665,0.0,0.0,4.205126133425752,1.3258091673737484,9.34613796836429,8.310509722677065,10.761316390035319,9.812789526022032,48.02056176404106,0.0,0.9900990099009904,33.0,33.0,14.201400811593723,64.81980113386858,1.0,Low,3.0
1674,7158,10.861472510808735,13,23.998571428571434,0.0,0.0,10.473887552430902,2.102276376567378,9.97736826758245,6.227192246272324,7.6059697003437785,48.931388126782494,13.563269720012,0.0,0.9900990099009904,0.0,33.0,14.428346393720945,2.485191350755056,0.0,Low,3.0
1677,7164,16.377042606047624,12,29.00357142857143,0.0,0.0,15.36232050497667,29.30724904931496,20.60741839198987,16.938042731089283,17.377343787046218,10.97975951344567,18.099230732694544,0.0,1.5676567656765676,33.0,0.0,14.938364263804834,54.851724528151955,0.0,Low,3.0
1678,7168,34.71915111461341,13,28.854285714285712,0.0,0.0,60.9053671361924,11.699965249294118,90.3283016330012,5.658998579293681,17.75755201137056,31.446747655338488,15.14199001916832,0.0,4.9504950495049505,100.0,66.0,100.0,22.762714786365148,0.0,High,1.0
1686,7204,22.72613300497284,11,41.62025974025974,0.0,0.0,28.738472461058187,3.067393727233941,29.441634747027432,8.016339246488023,4.822526959172181,9.119912607353273,5.856866317549218,0.0,3.33033303330333,57.36363636363637,100.0,48.53460860150067,23.706144274983107,0.7272727272727273,Low,3.0
1690,7235,19.41969941293348,14,28.618571428571432,0.0,0.0,16.553601729711406,32.76419951554138,18.93352480844246,7.04777420588294,10.379523235626902,11.647641328259665,24.52606260199599,0.0,14.851485148514852,33.0,0.0,15.694033077020718,96.69877352736798,0.0,Low,3.0
1708,7272,24.73980546566281,77,39.47228200371056,0.0,34.41558441558441,9.176953027139348,6.587923786163734,22.251659007054652,33.77823464029725,5.680342305044293,3.554012315691618,29.926337699436996,0.0,3.934679182203937,31.714285714285715,98.67532467532467,39.85708244823764,36.81218623042999,0.0,Low,3.0
1712,7293,24.06670112694003,19,28.71285714285715,0.0,0.0,45.6696593847528,1.2548501763707953,10.380263233315716,2.9011954569223986,87.64628035503692,61.14134216966674,39.48752315034055,0.0,3.9603960396039626,66.0,0.0,14.126018910464062,23.786832011709464,1.0,Low,3.0
1713,7294,26.587188043395724,16,28.71285714285715,2.0625,0.0,71.86367086876916,1.15226959661826,10.434978861076358,2.7674730730829773,83.58129451356483,77.7345846539718,38.21361866382919,0.0,3.960396039603962,66.0,0.0,14.126018910464062,24.78534637049383,1.0,Medium,2.0
1721,7310,18.586078334811695,13,34.25758241758242,0.0,0.0,6.031542835516147,2.817418753603879,27.574467756878462,29.439060459267132,2.5505308855448194,4.143484763275213,32.027435929059926,0.0,3.808073115003808,5.076923076923077,66.0,51.05649172471742,32.59424163961481,0.15384615384615385,Low,3.0
1725,7314,30.69120178038992,73,44.358982387475585,0.0,16.438356164383563,7.193704856601013,9.684736288779687,22.238907492618633,25.115234126659367,4.379750170395536,3.4609641062176384,9.395033078397542,0.0,85.46046385460463,94.41095890410959,100.0,55.27546944338879,13.64666761260734,0.0136986301369863,High,1.0
1726,7315,31.927700581172417,12,44.00535714285714,0.0,0.0,11.086056963005811,23.933962577515118,27.974952726116538,17.88229523544673,6.483380234137307,6.088943636784094,7.688827023403072,0.0,89.60396039603961,100.0,100.0,55.193238339499054,20.90223502395419,0.8333333333333334,High,1.0
1734,7337,17.450248443422407,25,24.40841904761905,0.0,0.0,3.742679100334473,5.33967200517953,9.923447392638376,23.36994153930756,5.8983375630615456,8.317610064047356,19.952282401409505,0.0,4.03960396039604,85.16,33.0,12.56113247527252,43.49084954549251,0.0,Low,3.0
1740,7370,15.492704137790774,26,43.49311355311353,0.0,0.0,5.078220746874828,1.7752901315682856,9.191402464187455,3.703753950501406,28.72613708985012,14.216274324889948,15.141989928875624,0.0,3.5415079969535435,66.0,0.0,15.545651275952931,41.46992474188466,1.0,Low,3.0
1744,7377,16.319126055079884,19,44.27666666666665,0.0,55.26315789473684,3.148939171900892,1.3715183444953467,9.018711365060119,5.538593365423601,5.944706910792791,6.90414921027912,36.85752672736114,0.0,0.9900990099009906,31.263157894736842,33.0,14.205921995649927,13.322868324273902,1.0,Low,3.0
1752,7394,28.50222382495519,17,43.58638655462185,0.0,41.1764705882353,10.624524994241156,2.5607337362695106,27.327430916655988,30.966597094244747,10.869052370854403,4.077975805641076,21.804109752177855,17.647058823529413,33.95457192778102,66.0,66.0,48.39666006121887,31.044008573811812,0.0,Medium,2.0
1753,7395,16.34253603949102,14,34.10061224489797,0.0,0.0,6.115875899295965,3.852589320221515,29.1388750168236,16.510766230581385,2.701594016661228,4.611792342173291,40.01419327205491,0.0,7.142857142857143,0.0,66.0,42.5298533907789,8.761567755510425,0.7857142857142857,Low,3.0
1761,7480,27.904675818177953,24,21.693958333333327,0.0,0.0,6.016662236477873,10.09094111133703,72.82944611147842,8.5023627102249,1.9054866572562779,6.346567194909411,82.42065577584543,0.0,15.01650165016501,66.0,66.0,86.53834569869144,3.113885611128276,0.0,Medium,2.0
1762,7481,25.320700831952248,14,12.959761904761901,0.0,0.0,3.8735028321230343,7.133035515507629,20.54150033178625,4.961404825654257,2.475925583167141,1.9874922961285848,13.754480746301349,71.42857142857143,5.94059405940594,33.0,66.0,99.82845491419901,61.24648887362942,0.0,Medium,2.0
1764,7484,32.396070889107165,21,20.57333333333333,0.0,0.0,7.105433415005541,14.01498085837571,77.21852040777596,6.1859323330909115,1.9454500783710553,7.291974026647534,98.83278171657243,0.0,10.891089108910897,66.0,66.0,86.53834569869144,55.73929324893995,0.0,High,1.0
1765,7485,31.4977006699064,40,21.19895833333334,0.0,0.0,7.192252697119547,13.932105427508114,76.90693454790632,6.177949106478602,1.9623006569692607,7.317521153765628,97.75576681526852,0.0,10.891089108910888,66.0,66.0,86.53834569869147,42.08998717255082,0.0,High,1.0
1772,7512,21.748165029340836,29,33.33333333333335,0.0,3.4482758620689653,5.875450336300512,34.33117095054511,9.085144741196688,24.86254447465214,25.538626170449653,20.035674693493448,19.71720223342947,0.0,3.5506998975759663,1.1379310344827587,98.82758620689656,18.333415939480773,49.89358459554786,0.0,Low,3.0
1774,7514,11.797570286843511,17,42.61857142857143,0.0,0.0,1.9906895199595875,1.7184966497527352,8.742004182598988,2.445711300284535,1.1884844568801434,1.7360921459173468,29.152630116211252,0.0,0.9900990099009905,33.0,33.0,14.343442595184227,17.834903184234935,0.0,Low,3.0
1776,7516,13.168381069524845,17,33.33285714285715,0.0,0.0,2.0095571106017887,5.248719896240253,10.71431581226726,2.1091554225973197,1.0601028646806299,1.557016274785524,14.298121306585232,0.0,0.9900990099009905,33.0,33.0,16.590660527900006,56.7834917439814,0.0,Low,3.0
1826,7689,18.607680668675545,30,32.90071428571428,0.0,70.0,4.920583872384631,1.9263359279957177,23.705116160797388,16.32031397753698,2.568989693286601,2.6314340281632984,22.754168620482176,0.0,1.6831683168316836,4.4,66.0,42.23162829314779,5.680437522467994,0.0,Low,3.0
1832,7695,27.201772455309428,13,35.809670329670325,0.0,26.923076923076923,5.123942216233868,8.38812054934277,29.426211284277706,21.818094787124096,3.1974771043600563,3.654742048609418,55.090484579972376,0.0,4.5696877380045695,27.923076923076923,66.0,47.30377480120179,100.0,0.0,Medium,2.0
1866,7778,26.655182289081264,16,30.88142857142857,18.6875,0.0,88.28343446005542,2.569932813013926,13.34339479084711,5.535041739859495,47.23491809053337,70.74047194530598,23.26725265624417,0.0,1.6089108910891088,53.625,33.0,15.638462336292061,22.06716833063095,0.0,Medium,2.0
1885,7847,20.877944954006583,60,29.122126984126997,0.0,0.0,14.720994848876899,1.182492414062066,40.21043365092535,10.567678880387199,2.777348266338569,19.136314052458243,18.396670980814704,0.0,20.59405940594059,36.3,72.8,48.845630964434186,19.393368815740573,1.0,Low,3.0
1894,7911,30.346031084728445,20,22.00608333333333,0.0,0.0,26.841332947729235,36.25914039284808,90.05773104552648,7.921779305534817,35.67807048438932,13.190863272514084,7.004714647818645,0.0,1.4851485148514851,66.0,66.0,100.0,13.09163341110963,0.0,Medium,2.0
1907,7947,19.775290530020875,15,39.72142857142857,6.666666666666667,0.0,22.55351692514781,4.433280429295693,29.233592431064245,4.748514150354643,3.2905939577951986,16.46636611357642,4.342625678415426,0.0,6.798679867986798,33.0,100.0,38.9955763818634,6.153807306739146,0.0,Low,3.0
1935,8069,24.184323471691474,11,30.058354978354977,0.0,0.0,6.488777938759725,3.3523060097953548,32.941106214395134,11.113449274679095,2.967511209722956,5.740387009563383,44.87560078136567,0.0,1.9801980198019806,33.0,66.0,48.43148411062527,100.0,1.0,Low,3.0
1936,8070,20.929214931740052,106,34.57498652291101,0.0,55.660377358490564,4.967522591141205,4.046370813353985,26.406225973307013,27.387306589785997,2.7695727080600707,2.9115817813147915,19.405441862253273,0.0,8.82682607883429,20.547169811320753,64.13207547169812,48.111500614600914,15.120480730768818,0.0,Low,3.0
1945,8087,21.66795318206538,64,30.782440476190466,0.0,0.0,19.47114182198761,0.7241536021979241,10.375686342511388,6.017008610646848,18.54307000212322,29.602949356629345,19.614316397576943,0.0,3.9139851485148545,80.34375,33.0,12.675624989381364,81.62312416528594,0.0,Low,3.0
1951,8099,19.655426966555027,48,33.443333333333364,0.0,0.0,8.318575572863578,1.0682539892049625,9.95205568768502,15.462366485016581,7.8751670919744114,16.838078542784782,21.81723235987599,0.0,3.733498349834987,79.45833333333333,33.0,12.958212121911592,70.56172459706194,0.0,Low,3.0
1952,8101,30.419834705861955,15,28.69714285714286,22.133333333333333,0.0,91.1319456953705,0.6021354175133922,10.94884251813234,3.9289250506891666,49.578786335092225,78.62841416609295,38.84567811582471,0.0,4.224422442244224,81.86666666666666,33.0,12.598711154214152,30.53235154147467,0.0,Medium,2.0
1966,8155,28.054822231870304,77,34.02040816326529,0.0,0.6493506493506493,5.58987982572694,10.764393452235936,29.559820624961354,21.08295886537105,3.007883783327708,4.133919213932961,97.6341466163665,0.0,18.233251896618228,28.285714285714285,66.0,40.57062331154824,89.34480502150569,0.2987012987012987,Medium,2.0
1993,8218,19.068480857953244,11,28.47571428571428,0.0,0.0,2.309198185747689,1.9002184765263772,7.241861150026377,12.148329864310869,3.054904952389214,4.063254931839019,67.02137044494489,0.0,0.9900990099009903,0.0,100.0,19.4080561620207,58.4826862638314,0.0,Low,3.0
1999,8249,26.287233330623152,23,43.60857142857143,2.869565217391304,0.0,28.959516442203157,1.3473373893927008,28.987921871392178,9.3218270472271,3.0959657769283573,18.73725973595822,17.1325504838891,0.0,14.248816185966417,71.91304347826087,100.0,59.249230968206064,21.124127264583514,1.0,Medium,2.0
2011,8301,20.0307918229934,12,34.22071428571429,0.0,0.0,6.3366074696182215,2.2270246287631483,27.202249144323932,23.636749704854875,2.608580860476009,4.3112432626684605,23.899312952214455,0.0,13.861386138613861,33.0,66.0,51.78367367070388,31.40512704994323,0.16666666666666666,Low,3.0
2033,8371,28.050267711519492,11,35.14142857142858,0.0,9.090909090909092,5.170217211346192,6.165637040904486,30.0005145926349,22.552695505628524,3.263582172381713,3.931822754896814,77.06949537793457,0.0,11.701170117011701,33.0,66.0,45.71681094923526,100.0,0.0,Medium,2.0
2036,8374,27.58577610508655,11,34.44714285714286,0.0,50.0,5.270192853558948,20.23527006118797,28.236636140041423,41.308757531176646,2.942770467800777,3.610470854579015,47.6336819509519,0.0,15.661566156615658,24.0,66.0,49.99828463275569,52.02764417557387,0.0,Medium,2.0
2037,8375,29.26406986895786,11,35.424285714285716,0.0,50.0,5.016481418998832,6.954077035652873,29.3450053779431,26.339336433940424,3.2524207000190795,3.5502031651879467,84.12693842806429,0.0,3.960396039603961,6.0,66.0,48.25597358962946,100.0,0.0,Medium,2.0
2045,8383,13.804751188947272,17,33.43683473389356,0.0,0.0,4.733939393389836,1.571945313856924,10.136286998161992,10.172920982577594,4.889822850540898,10.60853274197993,17.237529250968503,0.0,2.504368083867211,33.0,33.0,12.198130363492638,47.38570831042726,0.0,Low,3.0
2060,8429,25.026378521532568,13,28.712857142857146,0.0,0.0,46.62231170336649,1.255344815032342,10.403303903763527,2.897973730086957,84.08871603547797,62.90026545018781,48.15784228357245,0.0,3.9603960396039617,66.0,0.0,14.12601891046406,31.29702633010839,1.0,Low,3.0
2061,8430,22.205069855055992,26,28.712857142857153,0.0,0.0,34.525558060084435,1.302681809729492,10.331317664010415,2.9630474003457006,86.30445401865349,57.00631181544722,26.15871373783984,0.0,2.2467631378522466,66.0,12.692307692307692,15.471406620429464,11.565698581338818,1.0,Low,3.0
2062,8431,25.449802672525742,22,28.71285714285715,0.0,0.0,58.093705504202035,0.9214961451705918,10.357915458565925,2.770309650219959,86.68094734391936,69.75848794379752,23.743833004043026,0.0,2.2052205220522056,66.0,25.5,14.716840375467486,17.735229670116585,1.0,Medium,2.0
2063,8432,23.839452997832073,19,28.71285714285715,0.0,0.0,41.8499680726067,0.9108777369636029,10.330394409506278,2.849715516359331,85.69756134815668,62.104956311593206,24.412005917841395,0.0,2.2407503908285578,66.0,27.789473684210527,14.649249637536558,13.883437796853158,1.0,Low,3.0
2064,8433,20.732538144266382,20,28.71285714285715,0.0,0.0,28.48563166077817,1.224573220756262,10.270705764142964,2.902867679152461,87.76936545392016,50.593094650352704,25.341897179928242,0.0,3.0693069306930694,66.0,0.0,15.54565127595293,11.804659349728018,1.0,Low,3.0
2072,8453,23.218634103762056,18,27.817142857142855,0.0,27.77777777777778,3.478198747289414,1.5413121998475536,46.87472937273552,31.572709831137203,1.8316846854782385,2.4595781368027936,17.57871064457893,0.0,7.2607260726072615,20.166666666666668,100.0,78.28686828481639,4.852040383312275,0.0,Low,3.0
2089,8518,30.080968580499235,43,44.17647840531562,0.0,9.30232558139535,9.598153744930846,4.412175456541766,26.841239448463025,23.735924852083794,9.280579582034413,3.867446664592815,13.231243103249,67.44186046511628,42.27492516693528,81.81395348837209,68.37209302325581,49.73383917511423,27.21325913058733,0.023255813953488372,Medium,2.0
2091,8523,21.459214936523217,128,30.154174107142808,0.0,0.0,22.6845924044868,0.7169824076745449,10.613157489006394,5.589039135655922,14.053474540538758,26.633085878810984,39.9912877065407,0.0,7.619121287128704,100.0,33.0,12.70974850872761,39.58277551865831,0.0,Low,3.0
