,Uid,UserDays
8982,-155.05815_19.69498,7
8983,-155.05801_19.69458,7
8984,-155.05842_19.69489,7
8985,-155.05828_19.69449,7
8986,-155.05870_19.69480,22
8987,-155.05856_19.69441,7
8988,-155.05798_19.69561,7
8989,-155.07494_19.70382,132
8990,-155.08000_19.71501,16
8991,-155.07967_19.70621,28
8992,-155.05868_19.69378,22
8993,-155.05896_19.69370,22
8994,-155.05957_19.69350,22
8995,-155.06820_19.70337,132
8996,-155.07315_19.70256,132
8997,-155.06871_19.69854,132
8998,-155.06133_19.69067,22
8999,-155.06383_19.70991,94
9000,-155.08056_19.71472,16
9001,-155.08069_19.71465,16
9002,-155.07087_19.70374,132
9003,-155.08006_19.71602,16
9004,-155.07623_19.71351,28
9005,-155.06223_19.69051,22
9006,-155.06202_19.69053,22
9007,-155.07160_19.69334,94
9008,-155.07162_19.69360,94
9009,-155.07164_19.69387,94
9010,-155.07660_19.69045,4
9011,-155.07577_19.69072,94
9012,-155.07258_19.70026,132
9013,-155.07044_19.70165,132
9014,-155.07625_19.69012,4
9015,-155.04779_19.71612,6
9016,-155.07187_19.70100,132
9017,-155.05694_19.69308,6
9018,-155.05704_19.69334,6
9019,-155.04923_19.70443,22
9020,-155.07605_19.68996,4
9021,-155.07428_19.70159,132
9022,-155.06162_19.69055,22
9023,-155.06264_19.69089,22
9024,-155.06223_19.69091,22
9025,-155.06203_19.69093,22
9026,-155.06183_19.69094,22
9027,-155.06163_19.69095,22
9028,-155.04172_19.72486,6
9029,-155.01942_19.73113,20
9030,-155.03803_19.72756,17
9031,-155.03781_19.72767,17
9032,-155.03759_19.72777,17
9033,-155.03809_19.72835,17
9034,-155.03836_19.72823,17
9035,-155.04093_19.72845,6
9036,-155.03940_19.73001,6
9037,-155.04126_19.73574,6
9038,-155.04226_19.73541,6
9039,-155.04042_19.72636,6
9040,-155.04583_19.72599,6
9041,-155.03990_19.72662,6
9042,-155.06253_19.71851,94
9043,-155.04917_19.72365,22
9044,-155.04117_19.72447,6
9045,-155.03847_19.72583,17
9046,-155.04082_19.72699,6
9047,-155.04777_19.71724,6
9048,-155.03572_19.72417,29
9049,-155.03518_19.72443,29
9050,-155.03566_19.72502,29
9051,-155.03629_19.72472,29
9052,-155.03679_19.72666,17
9053,-155.03795_19.72693,17
9054,-155.04695_19.72535,6
9055,-155.04056_19.73160,6
9056,-155.04980_19.72423,22
9057,-155.04146_19.73114,6
9058,-155.04224_19.73075,6
9059,-155.04042_19.72754,6
9060,-155.04565_19.72372,6
9061,-155.03624_19.72391,29
9062,-155.04783_19.72799,6
9063,-155.04005_19.73185,6
9064,-155.01226_19.73399,24
9065,-155.03966_19.73058,6
9066,-155.06532_19.72224,94
9067,-155.06470_19.71887,94
9068,-155.02145_19.73061,23
9069,-155.03745_19.73669,17
9070,-155.08061_19.71740,16
9071,-155.04187_19.72513,6
9072,-155.04807_19.72494,6
9073,-155.04826_19.72469,6
9074,-155.04326_19.72493,6
9075,-155.04640_19.72424,6
9076,-155.04450_19.72431,6
9077,-155.04481_19.72416,6
9078,-155.04301_19.73416,6
9079,-155.05551_19.72539,22
9080,-155.03695_19.72523,29
9081,-155.04392_19.72611,6
9082,-155.03787_19.73674,17
9083,-155.04495_19.72821,6
9084,-155.04666_19.72412,6
9085,-155.03702_19.72588,17
9086,-155.03817_19.72530,29
9087,-155.04545_19.72534,6
9088,-155.04633_19.72493,6
9089,-155.05027_19.72388,22
9090,-155.04603_19.72507,6
9091,-155.11441_19.86834,1
9092,-155.09510_19.80746,66
9093,-155.09390_19.80654,66
9094,-155.13651_19.82208,0
9095,-155.12188_19.85920,1
9096,-155.78632_19.93419,10
9097,-155.78472_19.93390,10
9098,-155.78715_19.93491,10
9099,-155.78625_19.93307,10
9100,-155.78612_19.93351,10
9101,-155.78591_19.93354,10
9102,-155.78570_19.93357,10
9103,-155.78921_19.93478,10
9104,-155.78999_19.93241,10
9105,-155.79181_19.93574,10
9106,-155.78590_19.93594,10
9107,-155.78667_19.93344,10
9108,-155.78663_19.93304,10
9109,-155.78687_19.93297,10
9110,-155.78703_19.93275,10
9111,-155.79350_19.93819,10
9112,-155.79324_19.93815,10
9113,-155.79107_19.93893,10
9114,-155.79117_19.93912,10
9115,-155.79150_19.93846,10
9116,-155.79131_19.93811,10
9117,-155.78630_19.94093,10
9118,-155.78772_19.93959,10
9119,-155.79631_19.94436,10
9120,-155.78774_19.93679,10
9121,-155.78251_19.94627,20
9122,-155.79951_19.93976,10
9123,-155.78642_19.94828,20
9124,-155.78657_19.94809,10
9125,-155.78624_19.93806,10
9126,-155.78625_19.93766,10
9127,-155.78387_19.94747,20
9128,-155.78418_19.94743,20
9129,-155.78422_19.93990,10
9130,-155.78438_19.94005,10
9131,-155.78457_19.94014,10
9132,-155.78508_19.94073,10
9133,-155.79935_19.94371,10
9134,-155.79911_19.94336,10
9135,-155.79891_19.94367,10
9136,-155.79967_19.94264,10
9137,-155.80016_19.94269,10
9138,-155.80036_19.94273,10
9139,-155.77886_19.95238,20
9140,-155.77892_19.95202,20
9141,-155.77857_19.95141,20
9142,-155.80142_19.94488,10
9143,-155.80066_19.94129,10
9144,-155.80040_19.94116,10
9145,-155.79972_19.94126,10
9146,-155.79937_19.94599,10
9147,-155.79961_19.94604,10
9148,-155.79986_19.94609,10
9149,-155.79909_19.94515,10
9150,-155.79951_19.94547,10
9151,-155.79938_19.94493,10
9152,-155.79872_19.94540,10
9153,-155.79970_19.94161,10
9154,-155.79915_19.94111,10
9155,-155.79914_19.94089,10
9156,-155.80010_19.94085,10
9157,-155.78231_19.95075,20
9158,-155.80026_19.94377,10
9159,-155.80021_19.94398,10
9160,-155.79960_19.94440,10
9161,-155.80018_19.94448,10
9162,-155.79991_19.94443,10
9163,-155.80170_19.94678,10
9164,-155.80053_19.94624,10
9165,-155.77825_19.95235,20
9166,-155.79997_19.93879,10
9167,-155.78303_19.95200,20
9168,-155.80092_19.94362,10
9169,-155.80087_19.94382,10
9170,-155.79824_19.94472,10
9171,-155.79836_19.94602,10
9172,-155.79849_19.94617,10
9173,-155.80096_19.94343,10
9174,-155.80100_19.94323,10
9175,-155.79931_19.94398,10
9176,-155.79922_19.94418,10
9177,-155.79932_19.94444,10
9178,-155.79901_19.94440,10
9179,-155.79834_19.94454,10
9180,-155.83952_20.08032,1
9181,-155.84107_20.08264,1
9182,-155.74975_20.02405,48
9183,-155.82846_20.03815,5
9184,-155.75917_20.01991,5
9185,-155.85786_20.07866,1
9186,-155.84371_20.08542,1
9187,-155.84352_20.08906,2
9188,-155.05734_19.72797,22
9189,-155.02201_19.73064,23
9190,-155.04507_19.72932,6
9191,-155.04707_19.72824,6
9192,-155.03982_19.73262,6
9193,-155.03979_19.73198,6
9194,-155.04818_19.72701,6
9195,-155.03658_19.72525,29
9196,-155.04161_19.72811,6
9197,-155.09266_19.77889,1
9198,-155.09109_19.75347,25
9199,-155.10336_19.74417,11
9200,-155.12158_19.75778,25
9201,-155.14218_19.76595,2
9202,-155.10847_19.74416,11
9203,-155.10338_19.79737,5
9204,-155.09429_19.79340,3
9205,-155.09527_19.75325,17
9206,-155.13150_19.74953,11
9207,-155.12625_19.74715,11
9208,-155.09688_19.74489,0
9209,-155.11273_19.77749,2
9210,-155.09335_19.78288,0
9211,-155.12637_19.79175,3
9212,-155.09284_19.75656,25
9213,-155.09407_19.77665,2
9214,-155.09113_19.75537,25
9215,-155.09242_19.74361,11
9216,-155.09346_19.74429,11
9217,-155.09321_19.75131,17
9218,-155.13973_19.75411,0
9219,-155.09076_19.78921,3
9220,-155.10778_19.74481,11
9221,-155.09521_19.79059,3
9222,-155.08915_19.79810,5
9223,-155.09129_19.74441,11
9224,-155.09212_19.79455,5
9225,-155.09313_19.76683,54
9226,-155.09627_19.78809,3
9227,-155.10957_19.74383,11
9228,-155.10835_19.74361,11
9229,-155.09340_19.79191,3
9230,-155.12177_19.79259,3
9231,-155.13041_19.90393,10
9232,-155.17060_19.88140,0
9233,-155.14340_19.83204,1
9234,-155.10620_19.85675,0
9235,-155.08501_19.83759,1
9236,-155.15191_19.85411,0
9237,-155.12316_19.86737,4
9238,-155.09641_19.83362,0
9239,-155.08327_19.84742,3
9240,-155.08376_19.84774,3
9241,-155.12456_19.88862,2
9242,-155.11806_19.88005,0
9243,-155.09218_19.83117,0
9244,-155.10276_19.83747,0
9245,-155.10594_19.85944,0
9246,-155.09575_19.86153,0
9247,-155.14831_19.87634,17
9248,-155.16151_19.89061,10
9249,-155.11287_19.86938,1
9250,-155.08973_19.82710,0
9251,-155.08625_19.85145,0
9252,-155.11220_19.81008,66
9253,-155.11006_19.81015,66
9254,-155.08326_19.84526,3
9255,-155.10808_19.80046,5
9256,-155.13489_19.88671,2
9257,-155.09210_19.84775,3
9258,-155.13380_19.90356,10
9259,-155.11942_19.81247,227
9260,-155.08881_19.85259,0
9261,-155.09755_19.85120,0
9262,-155.09815_19.85103,0
9263,-155.12866_19.83855,0
9264,-155.11689_19.84455,0
9265,-155.13136_19.87207,0
9266,-155.14085_19.87921,2
9267,-155.12133_19.87139,0
9268,-155.10845_19.86411,1
9269,-155.08558_19.84938,0
9270,-155.08865_19.84875,3
9271,-155.10202_19.84513,0
9272,-155.10204_19.80122,10
9273,-155.09303_19.86200,0
9274,-155.09260_19.86169,0
9275,-155.10108_19.84665,0
9276,-155.08537_19.84656,3
9277,-155.09979_19.84209,1
9278,-155.09971_19.83757,1
9279,-155.11564_19.86267,1
9280,-155.11257_19.86687,1
9281,-155.10685_19.79845,5
9282,-155.11346_19.86983,1
9283,-155.08584_19.85095,0
9284,-155.09598_19.84975,0
9285,-155.08588_19.84983,0
9286,-155.09161_19.86021,0
9287,-155.09753_19.82377,0
9288,-155.08492_19.83529,0
9289,-155.08503_19.83470,0
9290,-155.08543_19.83298,0
9291,-155.15060_19.84429,0
9292,-155.11155_19.87361,1
9293,-155.09504_19.83126,0
9294,-155.11129_19.84742,0
9295,-155.11427_19.84549,0
9296,-155.11253_19.84651,0
9297,-155.14767_19.86367,1
9298,-155.11076_19.86773,1
9299,-155.12061_19.88134,17
9300,-155.10902_19.82891,0
9301,-155.09542_19.79794,5
9302,-155.09103_19.85620,0
9303,-155.09080_19.85568,0
9304,-155.09046_19.85455,0
9305,-155.09216_19.85357,0
9306,-155.10248_19.84030,0
9307,-155.11087_19.87309,6
9308,-155.11563_19.86664,1
9309,-155.13532_19.83621,1
9310,-155.09699_19.81188,227
9311,-155.12516_19.88860,2
9312,-155.11319_19.87091,1
9313,-155.09298_19.80217,10
9314,-155.10731_19.82990,0
9315,-155.11657_19.85829,1
9316,-155.78424_19.93560,10
9317,-155.78403_19.93548,10
9318,-155.78414_19.93516,10
9319,-155.78439_19.93470,10
9320,-155.78611_19.93593,10
9321,-155.78742_19.93222,10
9322,-155.78711_19.93157,10
9323,-155.78685_19.93163,10
9324,-155.78670_19.93186,10
9325,-155.78636_19.93251,10
9326,-155.78615_19.93254,10
9327,-155.78490_19.93584,10
9328,-155.78574_19.93260,10
9329,-155.78756_19.93297,10
9330,-155.78773_19.93278,10
9331,-155.78764_19.93248,10
9332,-155.79280_19.93454,10
9333,-155.79314_19.93474,10
9334,-155.78524_19.93451,10
9335,-155.78540_19.93437,10
9336,-155.78505_19.93310,10
9337,-155.78495_19.93283,10
9338,-155.78539_19.93325,10
9339,-155.78880_19.93429,10
9340,-155.78605_19.93545,10
9341,-155.78810_19.93471,10
9342,-155.78620_19.93173,10
9343,-155.78677_19.93121,10
9344,-155.78701_19.93120,10
9345,-155.79212_19.93539,10
9346,-155.79229_19.93520,10
9347,-155.78768_19.93328,10
9348,-155.78728_19.93335,10
9349,-155.78784_19.93430,10
9350,-155.78818_19.93526,10
9351,-155.78766_19.93523,10
9352,-155.78643_19.93480,10
9353,-155.78646_19.93521,10
9354,-155.78682_19.93392,10
9355,-155.78755_19.93388,10
9356,-155.78777_19.93385,10
9357,-155.78595_19.93473,10
9358,-155.78530_19.93592,10
9359,-155.78755_19.93582,10
9360,-155.78482_19.93529,10
9361,-155.78718_19.93528,10
9362,-155.78587_19.93452,10
9363,-155.78545_19.93528,10
9364,-155.78571_19.93594,10
9365,-155.78958_19.93556,10
9366,-155.78690_19.93446,10
9367,-155.78686_19.93419,10
9368,-155.82791_19.98192,61
9369,-155.82863_19.97968,20
9370,-155.82927_19.97824,20
9371,-155.82887_19.97915,20
9372,-155.82953_19.97776,20
9373,-155.83604_19.97210,10
9374,-155.83801_19.97246,10
9375,-155.84479_19.96883,8
9376,-155.84173_19.97142,25
9377,-155.84206_19.97052,25
9378,-155.84243_19.97013,25
9379,-155.85244_19.95005,76
9380,-155.84010_19.97177,25
9381,-155.84032_19.97163,25
9382,-155.86328_19.94351,102
9383,-155.84149_19.97159,25
9384,-155.84117_19.97182,25
9385,-155.84985_19.94487,76
9386,-155.85453_19.96463,11
9387,-155.85425_19.96412,11
9388,-155.84010_19.97252,25
9389,-155.82969_19.97724,20
9390,-155.82821_19.98318,61
9391,-155.85345_19.95714,25
9392,-155.82473_19.99076,226
9393,-155.83066_19.97740,20
9394,-155.82960_19.97862,20
9395,-155.84532_19.96789,8
9396,-155.83144_19.97271,10
9397,-155.85710_19.96049,25
9398,-155.85116_19.96706,7
9399,-155.78915_19.94294,10
9400,-155.78922_19.94231,10
9401,-155.79389_19.93753,10
9402,-155.79328_19.93702,10
9403,-155.79314_19.93685,10
9404,-155.78051_19.95032,20
9405,-155.78342_19.94459,20
9406,-155.78320_19.94462,20
9407,-155.78717_19.94464,10
9408,-155.78501_19.95028,20
9409,-155.78480_19.94412,20
9410,-155.80101_19.94001,10
9411,-155.80137_19.93994,10
9412,-155.77939_19.95007,20
9413,-155.78725_19.93680,10
9414,-155.78971_19.93692,10
9415,-155.79439_19.93979,10
9416,-155.80119_19.94052,10
9417,-155.80147_19.94045,10
9418,-155.79178_19.93987,10
9419,-155.79159_19.94068,10
9420,-155.78861_19.93843,10
9421,-155.78808_19.93820,10
9422,-155.78787_19.93816,10
9423,-155.78972_19.94318,10
9424,-155.78913_19.93656,10
9425,-155.78853_19.93801,10
9426,-155.78313_19.94965,20
9427,-155.78300_19.94949,20
9428,-155.78774_19.94310,10
9429,-155.78126_19.94485,20
9430,-155.78097_19.94461,20
9431,-155.78103_19.94437,20
9432,-155.78349_19.94416,20
9433,-155.79511_19.94231,10
9434,-155.78209_19.94095,20
9435,-155.78225_19.94050,20
9436,-155.79593_19.94333,10
9437,-155.79548_19.94387,10
9438,-155.80045_19.94676,10
9439,-155.78594_19.94092,10
9440,-155.78136_19.94341,20
9441,-155.78423_19.94428,20
9442,-155.78432_19.94445,20
9443,-155.78448_19.94460,20
9444,-155.78932_19.93849,10
9445,-155.78670_19.94447,10
9446,-155.78618_19.94437,20
9447,-155.78624_19.94417,20
9448,-155.78654_19.94377,10
9449,-155.78450_19.93625,10
9450,-155.78476_19.93624,10
9451,-155.78496_19.93630,10
9452,-155.78171_19.94582,20
9453,-155.78303_19.94308,20
9454,-155.78290_19.94232,20
9455,-155.78297_19.94213,20
9456,-155.78319_19.94181,10
9457,-155.78352_19.94158,10
9458,-155.78949_19.93786,10
9459,-155.78925_19.93753,10
9460,-155.78976_19.93759,10
9461,-155.78993_19.93771,10
9462,-155.79012_19.93792,10
9463,-155.79012_19.93856,10
9464,-155.79040_19.93845,10
9465,-155.79072_19.93812,10
9466,-155.79093_19.93849,10
9467,-155.79066_19.93860,10
9468,-155.78769_19.94709,10
9469,-155.78745_19.94705,10
9470,-155.78711_19.94743,10
9471,-155.78734_19.94763,10
9472,-155.78758_19.94768,10
9473,-155.78816_19.94660,10
9474,-155.78978_19.93966,10
9475,-155.78964_19.93951,10
9476,-155.78938_19.93923,10
9477,-155.79731_19.94440,10
9478,-155.79700_19.94491,10
9479,-155.79738_19.94515,10
9480,-155.78824_19.93885,10
9481,-155.78804_19.93881,10
9482,-155.78748_19.94004,10
9483,-155.78569_19.94211,10
9484,-155.78963_19.94222,10
9485,-155.78459_19.93598,10
9486,-155.79276_19.93598,10
9487,-155.78101_19.94767,20
9488,-155.78055_19.94731,20
9489,-155.78071_19.94718,20
9490,-155.78089_19.94708,20
9491,-155.78108_19.94699,20
9492,-155.78127_19.94692,20
9493,-155.78147_19.94687,20
9494,-155.78170_19.94681,20
9495,-155.78220_19.94680,20
9496,-155.78242_19.94715,20
9497,-155.78270_19.94853,20
9498,-155.78272_19.94831,20
9499,-155.78290_19.94805,20
9500,-155.78269_19.94797,20
9501,-155.78229_19.94774,20
9502,-155.78209_19.94765,20
9503,-155.78181_19.94731,20
9504,-155.78159_19.94747,20
9505,-155.78139_19.94753,20
9506,-155.78567_19.94432,20
9507,-155.78256_19.95124,20
9508,-155.78540_19.95025,20
9509,-155.78540_19.94990,20
9510,-155.78530_19.94958,20
9511,-155.78547_19.94933,20
9512,-155.78572_19.94927,20
9513,-155.78568_19.94898,20
9514,-155.78482_19.93920,10
9515,-155.78544_19.94436,20
9516,-155.78419_19.94883,20
9517,-155.78432_19.94907,20
9518,-155.78339_19.94566,20
9519,-155.79546_19.94259,10
9520,-155.79872_19.94268,10
9521,-155.80073_19.94681,10
9522,-155.79970_19.94705,10
9523,-155.79995_19.94663,10
9524,-155.78578_19.94795,20
9525,-155.78590_19.94778,20
9526,-155.78610_19.94814,20
9527,-155.78623_19.94795,20
9528,-155.78557_19.94324,20
9529,-155.78593_19.94276,20
9530,-155.78606_19.94261,20
9531,-155.78547_19.94717,20
9532,-155.78396_19.94848,20
9533,-155.78339_19.94822,20
9534,-155.78691_19.94081,10
9535,-155.78305_19.93876,10
9536,-155.78686_19.93796,10
9537,-155.78665_19.93797,10
9538,-155.79989_19.94298,10
9539,-155.77882_19.95067,20
9540,-155.78472_19.94336,20
9541,-155.78429_19.94357,20
9542,-155.78408_19.94360,20
9543,-155.78758_19.94872,20
9544,-155.78584_19.94355,20
9545,-155.78885_19.94243,10
9546,-155.78866_19.94284,10
9547,-155.78871_19.94306,10
9548,-155.80014_19.93914,10
9549,-155.79812_19.93887,10
9550,-155.79222_19.93837,10
9551,-155.79226_19.93805,10
9552,-155.79732_19.94290,10
9553,-155.78439_19.93852,10
9554,-155.78408_19.93824,10
9555,-155.79022_19.94333,10
9556,-155.78311_19.94071,20
9557,-155.78329_19.94082,10
9558,-155.78363_19.94092,10
9559,-155.78453_19.94087,10
9560,-155.78419_19.94058,10
9561,-155.78400_19.94048,10
9562,-155.79119_19.94031,10
9563,-155.79092_19.94001,10
9564,-155.79065_19.93972,10
9565,-155.78809_19.94200,10
9566,-155.78420_19.94406,20
9567,-155.79991_19.94264,10
9568,-155.78790_19.94192,10
9569,-155.78808_19.94157,10
9570,-155.78832_19.94156,10
9571,-155.78851_19.94149,10
9572,-155.78891_19.94139,10
9573,-155.79032_19.94106,10
9574,-155.79053_19.94099,10
9575,-155.79098_19.94124,10
9576,-155.79049_19.94146,10
9577,-155.79008_19.94155,10
9578,-155.78363_19.94520,20
9579,-155.78415_19.94551,20
9580,-155.78557_19.94520,20
9581,-155.78437_19.94500,20
9582,-155.78496_19.94932,20
9583,-155.78279_19.93959,20
9584,-155.78396_19.93808,10
9585,-155.78419_19.94848,20
9586,-155.79305_19.93863,10
9587,-155.78904_19.93676,10
9588,-155.78748_19.93807,10
9589,-155.79135_19.93998,10
9590,-155.78767_19.93811,10
9591,-155.78655_19.95189,20
9592,-155.78631_19.95185,20
9593,-155.78571_19.95130,20
9594,-155.78551_19.95129,20
9595,-155.78510_19.95126,20
9596,-155.78530_19.95127,20
9597,-155.78603_19.95122,20
9598,-155.78166_19.94467,20
9599,-155.78333_19.94844,20
9600,-155.78332_19.94865,20
9601,-155.78335_19.94888,20
9602,-155.78345_19.94923,20
9603,-155.78363_19.94907,20
9604,-155.78380_19.94884,20
9605,-155.78644_19.93800,10
9606,-155.79670_19.94376,10
9607,-155.78996_19.93610,10
9608,-155.79515_19.94266,10
9609,-155.79489_19.94302,10
9610,-155.79636_19.94155,10
9611,-155.79401_19.93656,10
9612,-155.79388_19.93675,10
9613,-155.79422_19.93691,10
9614,-155.78489_19.95125,20
9615,-155.78016_19.95168,20
9616,-155.78116_19.94544,20
9617,-155.78523_19.94803,20
9618,-155.78539_19.94815,20
9619,-155.78556_19.94826,20
9620,-155.78572_19.94837,20
9621,-155.78589_19.94850,20
9622,-155.78609_19.94858,20
9623,-155.78636_19.94859,20
9624,-155.78739_19.94800,10
9625,-155.78713_19.94789,10
9626,-155.78998_19.93899,10
9627,-155.77869_19.95107,20
9628,-155.78558_19.93639,10
9629,-155.78385_19.94465,20
9630,-155.78533_19.94258,20
9631,-155.78521_19.94274,20
9632,-155.78510_19.94290,20
9633,-155.78487_19.94322,20
9634,-155.78133_19.95050,20
9635,-155.78113_19.95045,20
9636,-155.78093_19.95040,20
9637,-155.78502_19.93924,10
9638,-155.78059_19.94589,20
9639,-155.77999_19.95051,20
9640,-155.78671_19.94085,10
9641,-155.78651_19.94090,10
9642,-155.79368_19.93619,10
9643,-155.80183_19.94606,10
9644,-155.78618_19.94923,20
9645,-155.78627_19.94942,20
9646,-155.78645_19.94955,20
9647,-155.78669_19.94961,20
9648,-155.78680_19.95013,20
9649,-155.78674_19.95041,20
9650,-155.78639_19.95039,20
9651,-155.78640_19.95014,20
9652,-155.78618_19.95008,20
9653,-155.78599_19.94978,20
9654,-155.78586_19.95033,20
9655,-155.78004_19.95029,20
9656,-155.78414_19.94704,20
9657,-155.78638_19.93977,10
9658,-155.79162_19.93685,10
9659,-155.7916_19.93605,10
9660,-155.78963_19.94071,10
9661,-155.78986_19.94057,10
9662,-155.78596_19.93640,10
9663,-155.79894_19.94267,10
9664,-155.78197_19.94548,20
9665,-155.78445_19.95253,20
9666,-155.78463_19.95244,20
9667,-155.80123_19.94161,10
9668,-155.80152_19.94125,10
9669,-155.80157_19.94163,10
9670,-155.80160_19.94194,10
9671,-155.80122_19.94198,10
9672,-155.78123_19.95145,20
9673,-155.78488_19.95168,20
9674,-155.78400_19.95150,20
9675,-155.78880_19.93650,10
9676,-155.78858_19.93641,10
9677,-155.78742_19.93628,10
9678,-155.78699_19.93632,10
9679,-155.79349_19.93640,10
9680,-155.78357_19.94774,20
9681,-155.78376_19.94784,20
9682,-155.78397_19.94788,20
9683,-155.78418_19.94787,20
9684,-155.78439_19.94783,20
9685,-155.78461_19.94780,20
9686,-155.78752_19.94067,10
9687,-155.78731_19.94073,10
9688,-155.79542_19.94108,10
9689,-155.78564_19.93927,10
9690,-155.78388_19.94961,20
9691,-155.78428_19.94966,20
9692,-155.78452_19.94960,20
9693,-155.78475_19.94958,20
9694,-155.78500_19.94971,20
9695,-155.78507_19.94998,20
9696,-155.78965_19.94409,10
9697,-155.78698_19.94677,10
9698,-155.78274_19.94893,20
9699,-155.78271_19.94873,20
9700,-155.78513_19.94712,20
9701,-155.78478_19.94709,20
9702,-155.78445_19.94706,20
9703,-155.80073_19.94007,10
9704,-155.78427_19.95263,20
9705,-155.78013_19.94941,20
9706,-155.78010_19.94921,20
9707,-155.78004_19.94902,20
9708,-155.77998_19.94883,20
9709,-155.77995_19.94864,20
9710,-155.77995_19.94845,20
9711,-155.77996_19.94823,20
9712,-155.78037_19.94750,20
9713,-155.78002_19.94735,20
9714,-155.77988_19.94770,20
9715,-155.77967_19.94821,20
9716,-155.77920_19.94950,20
9717,-155.77954_19.94955,20
9718,-155.78058_19.94972,20
9719,-155.78700_19.94521,10
9720,-155.78577_19.93985,10
9721,-155.78534_19.93991,10
9722,-155.78503_19.94489,20
9723,-155.78204_19.94452,20
9724,-155.78228_19.94449,20
9725,-155.79167_19.93739,10
9726,-155.79188_19.93714,10
9727,-155.79214_19.93713,10
9728,-155.79234_19.93734,10
9729,-155.79251_19.93747,10
9730,-155.79283_19.93776,10
9731,-155.78280_19.94912,20
9732,-155.79039_19.94294,10
9733,-155.79043_19.94255,10
9734,-155.78336_19.93942,10
9735,-155.78284_19.94735,20
9736,-155.78303_19.94745,20
9737,-155.78321_19.94755,20
9738,-155.78339_19.94764,20
9739,-155.80076_19.94629,10
9740,-155.80098_19.94634,10
9741,-155.80119_19.94638,10
9742,-155.80175_19.94648,10
9743,-155.80142_19.94641,10
9744,-155.80099_19.94776,10
9745,-155.79225_19.94480,10
9746,-155.78617_19.93639,10
9747,-155.78293_19.94614,20
9748,-155.78312_19.94628,20
9749,-155.78181_19.94641,20
9750,-155.78160_19.94640,20
9751,-155.78118_19.94644,20
9752,-155.78085_19.94664,20
9753,-155.78061_19.94674,20
9754,-155.79640_19.94358,10
9755,-155.78451_19.94745,20
9756,-155.78488_19.94747,20
9757,-155.79182_19.94219,10
9758,-155.78856_19.94660,10
9759,-155.78851_19.94690,10
9760,-155.78827_19.94727,10
9761,-155.78820_19.94747,10
9762,-155.78771_19.94856,20
9763,-155.78539_19.94763,20
9764,-155.78557_19.94774,20
9765,-155.78594_19.94730,20
9766,-155.78613_19.94681,20
9767,-155.78617_19.94653,20
9768,-155.78662_19.94630,10
9769,-155.78680_19.94620,10
9770,-155.78722_19.94611,10
9771,-155.78743_19.94612,10
9772,-155.78715_19.94386,10
9773,-155.78689_19.94406,10
9774,-155.79954_19.93953,10
9775,-155.78741_19.94886,20
9776,-155.78724_19.94900,20
9777,-155.78695_19.94934,20
9778,-155.78673_19.94908,20
9779,-155.78620_19.94902,20
9780,-155.78968_19.94164,10
9781,-155.78224_19.94660,20
9782,-155.78476_19.93872,10
9783,-155.78457_19.93863,10
9784,-155.78289_19.94931,20
9785,-155.79545_19.94171,10
9786,-155.79515_19.94157,10
9787,-155.79456_19.94179,10
9788,-155.78212_19.95070,20
9789,-155.78192_19.95065,20
9790,-155.78172_19.95060,20
9791,-155.78153_19.95055,20
9792,-155.79587_19.93959,10
9793,-155.78661_19.94271,10
9794,-155.78710_19.94249,10
9795,-155.78681_19.94200,10
9796,-155.78718_19.94185,10
9797,-155.78740_19.94219,10
9798,-155.78621_19.94474,20
9799,-155.78610_19.94126,10
9800,-155.78744_19.94110,10
9801,-155.78907_19.94084,10
9802,-155.78896_19.94068,10
9803,-155.78878_19.94057,10
9804,-155.78422_19.94931,20
9805,-155.78403_19.94946,20
9806,-155.78364_19.94043,10
9807,-155.78341_19.94042,10
9808,-155.78320_19.94032,10
9809,-155.78236_19.94201,20
9810,-155.78246_19.94178,20
9811,-155.78321_19.94522,20
9812,-155.78341_19.94517,20
9813,-155.78237_19.94643,20
9814,-155.80044_19.94221,10
9815,-155.79787_19.94121,10
9816,-155.79593_19.94412,10
9817,-155.79368_19.93760,10
9818,-155.77965_19.95051,20
9819,-155.77952_19.95075,20
9820,-155.77943_19.95093,20
9821,-155.77920_19.95115,20
9822,-155.80059_19.94543,10
9823,-155.80107_19.94593,10
9824,-155.80061_19.94593,10
9825,-155.78182_19.94486,20
9826,-155.78228_19.94300,20
9827,-155.78359_19.94734,20
9828,-155.78639_19.94351,20
9829,-155.80107_19.94094,10
9830,-155.80091_19.94061,10
9831,-155.80137_19.94075,10
9832,-155.80143_19.94100,10
9833,-155.80121_19.94134,10
9834,-155.79304_19.93759,10
9835,-155.78735_19.94479,10
9836,-155.78579_19.95073,20
9837,-155.79968_19.93865,10
9838,-155.79977_19.93908,10
9839,-155.79954_19.93910,10
9840,-155.80019_19.93973,10
9841,-155.80014_19.93951,10
9842,-155.78689_19.94849,20
9843,-155.78668_19.94854,20
9844,-155.78330_19.94981,20
9845,-155.78824_19.94496,10
9846,-155.78851_19.94466,10
9847,-155.78929_19.94455,10
9848,-155.78882_19.94407,10
9849,-155.78944_19.94407,10
9850,-155.78837_19.94385,10
9851,-155.78757_19.93745,10
9852,-155.78831_19.93711,10
9853,-155.78877_19.93727,10
9854,-155.79921_19.94219,10
9855,-155.79815_19.94490,10
