,Uid,RFish_rank
16495,-156.65458_20.86056,4.0
16496,-156.65393_20.85971,4.0
16497,-156.65308_20.85901,4.0
16498,-156.65080_20.85780,4.0
16499,-156.64966_20.85724,4.0
16500,-156.64855_20.85662,4.0
16501,-156.64751_20.85760,4.0
16502,-156.64945_20.85901,4.0
16503,-156.65221_20.86053,4.0
16504,-156.65134_20.86172,4.0
16505,-156.65000_20.86057,4.0
16506,-156.64847_20.86360,4.0
16507,-156.64938_20.86470,4.0
16508,-156.64673_20.84907,4.0
16509,-156.58704_20.80384,4.0
16510,-156.60768_20.81629,3.0
16511,-156.61672_20.82059,3.0
16512,-156.62213_20.81148,3.0
16513,-156.61851_20.80962,3.0
16514,-156.60847_20.81767,3.0
16515,-156.61021_20.81823,3.0
16516,-156.61112_20.81891,3.0
16517,-156.61212_20.81943,3.0
16518,-156.61223_20.81799,3.0
16519,-156.61391_20.81842,3.0
16520,-156.61358_20.81692,3.0
16521,-156.61150_20.81692,3.0
16522,-156.60894_20.81552,3.0
16523,-156.61969_20.81723,3.0
16524,-156.62500_20.81226,3.0
16525,-156.62587_20.81329,3.0
16526,-156.61124_20.81128,3.0
16527,-156.61164_20.81157,3.0
16528,-156.91428_20.82782,
16529,-156.91381_20.82344,
16530,-156.91376_20.82593,
16531,-156.91400_20.82731,
16532,-156.92565_20.84546,
16533,-156.93407_20.80016,
16534,-156.81077_20.82858,
16535,-156.89495_20.74221,
16536,-156.88808_20.74232,
16537,-157.21999_21.19487,
16538,-157.17084_21.11455,
16539,-157.27762_21.11445,
16540,-157.22980_21.17192,
16541,-157.24059_21.17340,
16542,-157.24378_21.17358,
16543,-157.24515_21.17312,
16544,-157.24751_21.17276,
16545,-157.25547_21.16410,
16546,-157.24776_21.16554,
16547,-157.25670_21.16795,
16548,-157.25367_21.17113,
16549,-157.25144_21.17415,
16550,-157.25000_21.17530,
16551,-157.24160_21.17870,
16552,-157.23488_21.17377,
16553,-157.23537_21.17818,
16554,-157.23730_21.18111,
16555,-157.23102_21.18207,
16556,-157.22719_21.17603,
16557,-157.23060_21.17877,
16558,-157.23324_21.17860,
16559,-157.22971_21.17539,
16560,-157.25414_21.15385,
16561,-157.25620_21.15523,
16562,-157.27597_21.15341,
16563,-157.27422_21.15336,
16564,-157.27625_21.15656,
16565,-157.27518_21.15701,
16566,-157.27412_21.15731,
16567,-157.27309_21.15748,
16568,-157.27004_21.15789,
16569,-157.26972_21.15372,
16570,-157.26885_21.15384,
16571,-157.26780_21.15346,
16572,-157.26601_21.15675,
16573,-157.26478_21.15757,
16574,-157.26603_21.15907,
16575,-157.26502_21.16168,
16576,-157.26419_21.16008,
16577,-157.26019_21.16519,
16578,-157.25880_21.16629,
16579,-157.28792_21.14273,
16580,-157.28578_21.14583,
16581,-157.28237_21.14954,
16582,-157.11048_21.16378,
16583,-157.10266_21.16541,
16584,-157.09579_21.15315,
16585,-157.08576_21.15446,
16586,-157.07441_21.14678,
16587,-157.09408_21.15659,
16588,-157.04292_21.10047,
16589,-157.04475_21.10173,
16590,-157.04674_21.10185,
16591,-157.05180_21.10640,
16592,-157.04308_21.11131,
16593,-157.03192_21.09785,
16594,-157.05077_21.10679,
16595,-157.03490_21.09741,
16596,-157.03581_21.09590,
16597,-157.03864_21.09781,
16598,-157.03919_21.09820,
16599,-157.02048_21.12782,
16600,-157.08444_21.12803,
16601,-157.05191_21.10962,
16602,-157.09579_21.11430,
16603,-157.06645_21.11338,
16604,-157.05583_21.10794,
16605,-157.06105_21.10850,
16606,-157.06455_21.10710,
16607,-157.00527_21.17275,
16608,-157.01557_21.15522,
16609,-157.04445_21.16210,
16610,-157.03966_21.15820,
16611,-157.01466_21.15508,
16612,-157.00584_21.16559,
16613,-157.05175_21.16397,
16614,-157.05015_21.16345,
16615,-157.05078_21.16439,
16616,-157.05537_21.16946,
16617,-157.00993_21.16003,
16618,-157.00678_21.16064,
16619,-157.06007_21.17715,
16620,-157.05974_21.17604,
16621,-157.00452_21.16272,
16622,-157.00499_21.16476,
16623,-157.00423_21.16271,
16624,-157.00689_21.16127,
16625,-157.00714_21.16174,
16626,-157.00645_21.16265,
16627,-157.00582_21.16341,
16628,-157.06882_21.16811,
16629,-157.06890_21.16736,
16630,-157.08499_21.17171,
16631,-157.08366_21.17708,
16632,-157.08394_21.17598,
16633,-157.10190_21.17024,
16634,-157.04902_21.16513,
16635,-157.04933_21.16507,
16636,-157.04935_21.16584,
16637,-157.05044_21.16562,
16638,-157.05064_21.16661,
16639,-157.05193_21.16766,
16640,-157.05158_21.16465,
16641,-157.05123_21.16605,
16642,-157.05671_21.11105,
16643,-157.03426_21.09938,
16644,-157.03388_21.09997,
16645,-157.03359_21.10017,
16646,-157.03300_21.10058,
16647,-157.03241_21.10392,
16648,-157.03510_21.10322,
16649,-157.03477_21.10334,
16650,-157.03373_21.10375,
16651,-157.03427_21.10097,
16652,-157.03455_21.10063,
16653,-157.03568_21.10017,
16654,-157.03484_21.10183,
16655,-157.03384_21.10245,
16656,-157.03403_21.10276,
16657,-157.03461_21.10262,
16658,-157.03694_21.10248,
16659,-157.03723_21.10285,
16660,-157.03745_21.10320,
16661,-157.03768_21.10177,
16662,-157.03633_21.10181,
16663,-157.03721_21.09907,
16664,-157.03779_21.09973,
16665,-157.03773_21.10097,
16666,-157.03816_21.10108,
16667,-157.03848_21.10020,
16668,-157.03929_21.10200,
16669,-157.04077_21.10002,
16670,-157.01739_21.08683,
16671,-157.01682_21.08514,
16672,-157.01501_21.08506,
16673,-157.01380_21.08445,
16674,-156.95059_21.06521,
16675,-156.96421_21.06988,
16676,-157.00464_21.08115,
16677,-156.99864_21.08611,
16678,-156.99882_21.08552,
16679,-156.99983_21.08524,
16680,-156.99892_21.08676,
16681,-156.99876_21.08586,
16682,-156.99849_21.08643,
16683,-156.99857_21.08626,
16684,-156.98786_21.07659,
16685,-157.01256_21.08405,
16686,-157.01102_21.08353,
16687,-156.99938_21.08341,
16688,-157.00071_21.08266,
16689,-157.00088_21.08352,
16690,-156.99931_21.08113,
16691,-156.99906_21.08150,
16692,-156.99641_21.08558,
16693,-156.99755_21.08301,
16694,-156.99560_21.08586,
16695,-156.99915_21.08171,
16696,-156.98709_21.07806,
16697,-156.98798_21.07742,
16698,-157.00137_21.08365,
16699,-157.00265_21.08188,
16700,-157.00279_21.08261,
16701,-156.99990_21.08648,
16702,-156.95560_21.06684,
16703,-156.95447_21.06745,
16704,-156.95219_21.06696,
16705,-156.95324_21.06744,
16706,-156.95271_21.06746,
16707,-156.94533_21.07172,
16708,-156.94463_21.07267,
16709,-156.94368_21.07391,
16710,-156.94398_21.07118,
16711,-156.94116_21.06889,
16712,-156.94142_21.07176,
16713,-156.94066_21.07262,
16714,-156.93828_21.07286,
16715,-156.93967_21.07030,
16716,-156.93676_21.06680,
16717,-156.93543_21.06664,
16718,-156.93533_21.06851,
16719,-156.93457_21.07056,
16720,-156.93401_21.06700,
16721,-156.93417_21.06645,
16722,-156.93668_21.06544,
16723,-156.94035_21.06705,
16724,-156.94135_21.06763,
16725,-156.94296_21.06837,
16726,-156.95924_21.06947,
16727,-156.96257_21.07193,
16728,-156.96143_21.07452,
16729,-156.95973_21.07530,
16730,-156.95918_21.07631,
16731,-156.95731_21.07681,
16732,-156.95813_21.07535,
16733,-156.95877_21.07441,
16734,-156.96033_21.07362,
16735,-156.96132_21.07260,
16736,-156.96092_21.07212,
16737,-156.95652_21.06912,
16738,-156.95451_21.06907,
16739,-156.95372_21.07078,
16740,-156.95475_21.07212,
16741,-156.95467_21.07375,
16742,-156.95324_21.07622,
16743,-156.95319_21.07233,
16744,-156.95210_21.07091,
16745,-156.95192_21.07037,
16746,-156.95539_21.06753,
16747,-156.97027_21.07894,
16748,-156.96908_21.07954,
16749,-156.96938_21.07727,
16750,-156.96947_21.07672,
16751,-156.96922_21.07313,
16752,-156.96718_21.07187,
16753,-156.96732_21.07262,
16754,-156.96622_21.07529,
16755,-156.96706_21.07679,
16756,-156.96737_21.07787,
16757,-156.96744_21.07900,
16758,-156.96516_21.07650,
16759,-156.96492_21.07598,
16760,-156.96497_21.07484,
16761,-156.96550_21.07384,
16762,-156.96575_21.07335,
16763,-156.96599_21.07282,
16764,-156.96163_21.06813,
16765,-156.96263_21.06865,
16766,-156.96308_21.06878,
16767,-156.96411_21.06904,
16768,-156.96462_21.06895,
16769,-156.96486_21.06914,
16770,-156.96513_21.06899,
16771,-156.96586_21.06916,
16772,-156.96801_21.07021,
16773,-156.96933_21.07049,
16774,-156.97005_21.07060,
16775,-156.96280_21.06885,
16776,-156.95960_21.06768,
16777,-156.95935_21.06760,
16778,-156.95852_21.06737,
16779,-156.95824_21.06729,
16780,-156.95795_21.06723,
16781,-156.95768_21.06713,
16782,-156.83194_21.06073,
16783,-156.83223_21.06068,
16784,-156.83604_21.05924,
16785,-156.83508_21.05984,
16786,-156.83171_21.06199,
16787,-156.83354_21.05848,
16788,-156.83512_21.05804,
16789,-156.84046_21.05869,
16790,-156.85271_21.05785,
16791,-156.84696_21.05684,
16792,-156.84418_21.06505,
16793,-156.87841_21.05509,
16794,-156.87353_21.04919,
16795,-156.87815_21.04820,
16796,-156.87825_21.04799,
16797,-156.75944_21.09696,
16798,-156.75758_21.09833,
16799,-156.75726_21.09865,
16800,-156.75737_21.09858,
16801,-156.76411_21.09272,
16802,-156.76596_21.09165,
16803,-156.76810_21.09030,
16804,-156.76208_21.09511,
16805,-156.75909_21.09770,
16806,-156.77062_21.08907,
16807,-156.77499_21.08539,
16808,-156.77857_21.08382,
16809,-156.78220_21.08515,
16810,-156.80071_21.07774,
16811,-156.78805_21.08944,
16812,-156.79243_21.07568,
16813,-156.78891_21.07719,
16814,-156.78418_21.08346,
16815,-156.79650_21.07125,
16816,-156.80362_21.07115,
16817,-156.79851_21.07346,
16818,-156.79487_21.07414,
16819,-156.80100_21.07254,
16820,-156.79708_21.07526,
16821,-156.80167_21.07049,
16822,-156.80125_21.07191,
16823,-156.80141_21.07222,
16824,-156.81233_21.06795,
16825,-156.80443_21.07178,
16826,-156.81060_21.06931,
16827,-156.81267_21.06926,
16828,-156.82013_21.06593,
16829,-156.82531_21.06211,
16830,-156.81635_21.06820,
16831,-156.82826_21.06638,
16832,-156.74513_21.10853,
16833,-156.74332_21.11126,
16834,-156.74610_21.11360,
16835,-156.72186_21.15184,
16836,-156.73811_21.15675,
16837,-156.98402_21.18462,
16838,-156.97378_21.21066,
16839,-156.43968_20.66557,3.0
16840,-156.93077_21.09265,
16841,-156.83373_21.06047,
16842,-159.38319_22.06290,2.0
16843,-159.36375_22.04884,2.0
16844,-159.33499_22.05483,2.0
16845,-159.33575_22.05437,2.0
16846,-159.33549_22.05453,2.0
16847,-159.36667_22.05090,3.0
16848,-159.33524_22.05467,2.0
16849,-159.33479_22.05499,2.0
16850,-159.33497_22.05526,2.0
16851,-159.33523_22.05516,2.0
16852,-159.36249_22.20132,3.0
16853,-159.36439_22.08918,2.0
16854,-159.54525_22.22066,1.0
16855,-159.47996_21.91236,2.0
16856,-159.69923_21.96276,1.0
16857,-159.32755_22.09119,2.0
16858,-159.52249_21.91914,4.0
16859,-159.32678_22.09147,2.0
16860,-159.35313_21.96211,2.0
16861,-159.36923_22.07280,3.0
16862,-159.36682_22.09854,2.0
16863,-159.32774_22.09138,2.0
16864,-159.32713_22.09147,2.0
16865,-159.42997_22.21426,2.0
16866,-159.38456_22.06385,2.0
16867,-159.52620_21.91001,4.0
16868,-159.36513_22.08871,2.0
16869,-159.36949_22.08833,2.0
16870,-159.37593_21.97318,2.0
16871,-159.40776_22.21267,2.0
16872,-159.36579_21.96891,2.0
16873,-159.72925_22.01108,3.0
16874,-159.55180_22.20714,1.0
16875,-159.45370_22.20845,2.0
16876,-159.38376_22.06305,2.0
16877,-159.40686_22.20596,2.0
16878,-159.37217_22.21388,2.0
16879,-159.37356_21.96905,2.0
16880,-159.53438_21.93281,3.0
16881,-159.34047_21.96126,3.0
16882,-159.36575_22.10499,2.0
16883,-159.36003_21.95187,2.0
16884,-159.40879_22.20734,2.0
16885,-159.40626_22.20494,2.0
16886,-159.72589_21.97384,1.0
16887,-159.72228_21.96984,1.0
16888,-159.72214_21.97182,1.0
16889,-159.72024_21.97164,1.0
16890,-159.71812_21.97283,1.0
16891,-159.71652_21.97351,1.0
16892,-159.71686_21.97353,1.0
16893,-159.72026_21.97495,1.0
16894,-159.71953_21.97374,1.0
16895,-159.71830_21.97226,1.0
16896,-159.71809_21.97212,1.0
16897,-159.71689_21.97380,1.0
16898,-159.71669_21.97374,1.0
16899,-159.71388_21.96734,1.0
16900,-159.69835_21.96118,1.0
16901,-159.69849_21.96075,1.0
16902,-159.70637_21.96449,1.0
16903,-159.70248_21.96473,1.0
16904,-159.71315_21.97024,1.0
16905,-159.71260_21.97046,1.0
16906,-159.70294_21.96250,1.0
16907,-159.70541_21.96471,1.0
16908,-159.70690_21.96351,1.0
16909,-159.70708_21.96298,1.0
16910,-159.71189_21.96732,1.0
16911,-159.36136_21.96589,2.0
16912,-159.52397_21.92108,4.0
16913,-159.52355_21.92318,4.0
16914,-159.37124_22.07534,2.0
16915,-159.37058_22.07304,3.0
16916,-159.36835_22.07258,3.0
16917,-159.36659_22.07346,2.0
16918,-159.49555_22.21149,1.0
16919,-159.36583_22.07118,3.0
16920,-159.50211_22.20279,1.0
16921,-159.50189_22.20302,1.0
16922,-159.49347_22.20350,1.0
16923,-159.49646_22.20556,1.0
16924,-159.39061_22.06091,3.0
16925,-159.39049_22.06119,3.0
16926,-159.38948_22.06223,2.0
16927,-159.38918_22.06207,2.0
16928,-159.38872_22.05970,3.0
16929,-159.39088_22.06142,3.0
16930,-159.51925_21.90702,4.0
16931,-159.35927_21.96508,2.0
16932,-159.36335_21.96516,2.0
16933,-159.35912_21.96596,2.0
16934,-159.37532_22.05796,2.0
16935,-159.37762_22.05874,2.0
16936,-159.37785_22.05646,3.0
16937,-159.37770_22.05679,2.0
16938,-159.31938_22.08625,2.0
16939,-159.64663_21.93651,3.0
16940,-159.2965_22.13993,2.0
16941,-159.58437_21.91349,2.0
16942,-159.37778_22.05450,2.0
16943,-159.37668_22.05470,3.0
16944,-159.65807_21.96495,2.0
16945,-159.67072_21.95629,2.0
16946,-159.61998_21.91927,3.0
16947,-159.58847_21.91716,2.0
16948,-159.48552_21.92558,2.0
16949,-159.52412_21.90652,4.0
16950,-159.52432_21.90645,4.0
16951,-159.52330_21.90618,4.0
16952,-159.52327_21.90571,4.0
16953,-159.52446_21.90491,4.0
16954,-159.52407_21.90496,4.0
16955,-159.52290_21.90650,4.0
16956,-159.52350_21.90730,4.0
16957,-159.37109_22.05560,3.0
16958,-159.37002_22.05496,3.0
16959,-159.50421_21.93742,3.0
16960,-159.50586_21.93590,3.0
16961,-159.35120_22.08401,2.0
16962,-159.32145_22.06058,2.0
16963,-159.51960_21.94175,4.0
16964,-159.51968_21.92054,4.0
16965,-159.51985_21.91917,4.0
16966,-159.52148_21.91801,4.0
16967,-159.51274_21.93113,4.0
16968,-159.51547_21.90654,4.0
16969,-159.49578_21.91741,2.0
16970,-159.46819_21.88682,2.0
16971,-159.36569_21.95075,2.0
16972,-159.36299_21.94951,2.0
16973,-159.35882_22.07407,2.0
16974,-159.37807_22.06869,2.0
16975,-159.50568_22.20036,1.0
16976,-159.50447_22.20020,1.0
16977,-159.50459_22.20056,1.0
16978,-159.49909_22.20509,1.0
16979,-159.47195_21.88055,2.0
16980,-159.47175_21.88055,2.0
16981,-159.35593_22.09486,2.0
16982,-159.35776_22.10200,2.0
16983,-159.35836_22.10320,2.0
16984,-159.36178_22.09910,2.0
16985,-159.35559_22.08986,2.0
16986,-159.32786_22.09156,2.0
16987,-159.40691_22.21050,2.0
16988,-159.40355_22.21151,3.0
16989,-159.57846_21.90105,4.0
16990,-159.58725_21.91408,2.0
16991,-159.48237_21.92852,2.0
16992,-159.48412_21.92283,2.0
16993,-159.48263_21.93210,2.0
16994,-159.48363_21.93194,2.0
16995,-159.46523_21.89806,2.0
16996,-159.38589_22.05618,2.0
16997,-159.39246_22.05623,2.0
16998,-159.37335_22.06201,2.0
16999,-159.37674_22.07323,3.0
17000,-159.37362_22.10225,2.0
17001,-159.37361_22.10282,2.0
17002,-159.37959_22.10332,2.0
17003,-159.37086_22.09684,2.0
17004,-159.36932_22.09639,2.0
17005,-159.40463_22.20752,3.0
17006,-159.40496_22.20751,3.0
17007,-159.38940_22.20767,2.0
17008,-159.42943_22.18399,2.0
17009,-159.42986_22.18299,2.0
17010,-159.49965_22.20224,1.0
17011,-159.50320_22.20228,1.0
17012,-159.56086_21.89949,4.0
17013,-159.49944_21.91877,2.0
17014,-159.50195_21.92015,3.0
17015,-159.49951_21.91971,2.0
17016,-159.37176_21.97034,2.0
17017,-159.52435_21.90703,4.0
17018,-159.49484_22.21291,1.0
17019,-159.32544_22.10184,2.0
17020,-159.32398_22.10324,2.0
17021,-159.49590_22.21252,1.0
17022,-159.49811_22.20475,1.0
17023,-159.49781_22.20491,1.0
17024,-159.49685_22.20528,1.0
17025,-159.36820_21.96916,2.0
17026,-159.37207_21.96962,2.0
17027,-159.36720_22.07573,2.0
17028,-159.36673_22.07564,2.0
17029,-159.36656_22.08065,2.0
17030,-159.35594_22.08604,2.0
17031,-159.35546_22.08609,2.0
17032,-159.30608_22.13525,2.0
17033,-159.30600_22.13507,2.0
17034,-159.30611_22.13367,2.0
17035,-159.30608_22.13349,2.0
17036,-159.30527_22.13336,2.0
17037,-159.50960_21.91964,4.0
17038,-159.51132_21.92194,4.0
17039,-159.52452_21.92024,3.0
17040,-159.52710_21.92413,3.0
17041,-159.52733_21.92379,3.0
17042,-159.52712_21.92377,3.0
17043,-159.53259_21.92026,3.0
17044,-159.53438_21.90932,3.0
17045,-159.53323_21.90823,3.0
17046,-159.52235_21.92315,4.0
17047,-159.52665_21.92177,3.0
17048,-159.52634_21.92237,3.0
17049,-159.52799_21.92297,3.0
17050,-159.51876_21.90633,4.0
17051,-159.52203_21.91784,4.0
17052,-159.51774_21.91404,4.0
17053,-159.52329_21.91751,4.0
17054,-159.52216_21.91700,4.0
17055,-159.52096_21.91834,4.0
17056,-159.51787_21.91772,4.0
17057,-159.51374_21.92659,4.0
17058,-159.51793_21.93785,4.0
17059,-159.51784_21.93758,4.0
17060,-159.52167_21.93554,4.0
17061,-159.52148_21.93606,4.0
17062,-159.52626_21.92950,3.0
17063,-159.52457_21.93213,3.0
17064,-159.52066_21.93053,4.0
17065,-159.52227_21.93328,4.0
17066,-159.51631_21.93039,4.0
17067,-159.51988_21.93037,4.0
17068,-159.51966_21.93039,4.0
17069,-159.51684_21.93240,4.0
17070,-159.51659_21.92980,4.0
17071,-159.51936_21.92993,4.0
17072,-159.51959_21.93116,4.0
17073,-159.52684_21.93432,3.0
17074,-159.52689_21.92592,3.0
17075,-159.52888_21.92636,3.0
17076,-159.52850_21.92761,3.0
17077,-159.52326_21.92535,4.0
17078,-159.52335_21.92579,4.0
17079,-159.52153_21.92656,4.0
17080,-159.50406_21.93054,3.0
17081,-159.50970_21.92519,4.0
17082,-159.49826_21.92269,2.0
17083,-159.49520_21.92049,2.0
17084,-159.49493_21.91805,2.0
17085,-159.49523_21.92069,2.0
17086,-159.49943_21.92565,2.0
17087,-159.49870_21.92339,2.0
17088,-159.50755_21.92857,4.0
17089,-159.50631_21.92992,3.0
17090,-159.49720_21.91951,2.0
17091,-159.50640_21.92446,3.0
17092,-159.50643_21.92536,3.0
17093,-159.50473_21.92290,3.0
17094,-159.50525_21.92190,3.0
17095,-159.50653_21.92262,4.0
17096,-159.50639_21.92365,3.0
17097,-159.50755_21.92396,4.0
17098,-159.48905_21.92633,2.0
17099,-159.46750_21.89599,2.0
17100,-159.49898_21.91500,3.0
17101,-159.46305_21.90165,2.0
17102,-159.49962_21.91764,3.0
17103,-159.48110_21.88225,2.0
17104,-159.48166_21.91517,2.0
17105,-159.47863_21.91507,2.0
17106,-159.47412_21.91500,2.0
17107,-159.48466_21.91854,2.0
17108,-159.54408_22.21768,1.0
17109,-159.48380_21.92000,2.0
17110,-159.48352_21.91978,2.0
17111,-159.54715_22.22223,1.0
17112,-159.54817_22.22203,1.0
17113,-159.46627_21.90288,2.0
17114,-159.46378_21.90472,2.0
17115,-159.46327_21.90188,2.0
17116,-159.45065_21.87417,1.0
17117,-159.44770_21.87166,1.0
17118,-159.44883_21.87323,1.0
17119,-159.44975_21.87313,1.0
17120,-159.44712_21.87323,1.0
17121,-159.44960_21.88299,1.0
17122,-159.44991_21.88450,1.0
17123,-159.36502_21.95401,2.0
17124,-159.35654_21.95521,2.0
17125,-159.36051_21.95978,2.0
17126,-159.39889_21.96423,2.0
17127,-159.39295_21.96399,2.0
17128,-159.39977_21.96289,2.0
17129,-159.42077_21.96473,2.0
17130,-159.36389_22.04826,3.0
17131,-159.36250_22.07498,2.0
17132,-159.36859_22.10281,2.0
17133,-159.36571_21.96236,2.0
17134,-159.37090_21.96900,2.0
17135,-159.33551_22.05500,2.0
17136,-159.33762_22.04777,2.0
17137,-159.33515_22.05389,2.0
17138,-159.34007_22.05573,2.0
17139,-159.34333_22.05852,2.0
17140,-159.34392_22.05939,2.0
17141,-159.34474_22.05720,2.0
17142,-159.34172_22.05780,2.0
17143,-159.34182_22.05247,2.0
17144,-159.34552_22.05366,2.0
17145,-159.38573_22.05837,2.0
17146,-159.54858_22.22269,1.0
17147,-159.36670_22.05864,2.0
17148,-159.36190_22.06145,2.0
17149,-159.36341_22.06147,2.0
17150,-159.37729_22.05862,2.0
17151,-159.37845_22.07533,3.0
17152,-159.37551_22.05880,2.0
17153,-159.39396_22.05851,2.0
17154,-159.36237_22.04735,3.0
17155,-159.36817_22.05024,3.0
17156,-159.36773_22.05059,3.0
17157,-159.37207_22.05963,2.0
17158,-159.38710_22.05817,2.0
17159,-159.39491_22.06539,2.0
17160,-159.39285_22.06447,2.0
17161,-159.38858_22.05732,2.0
17162,-159.38692_22.05624,2.0
17163,-159.35757_22.07854,2.0
17164,-159.38225_22.06468,2.0
17165,-159.37678_22.06450,2.0
17166,-159.37771_22.06470,2.0
17167,-159.32992_22.05420,2.0
17168,-159.34031_22.05721,2.0
17169,-159.31810_22.06507,2.0
17170,-159.31816_22.06487,2.0
17171,-159.38081_22.07168,2.0
17172,-159.35782_22.08623,2.0
17173,-159.36960_22.07564,2.0
17174,-159.36109_22.07308,2.0
17175,-159.36143_22.07309,2.0
17176,-159.36129_22.07114,3.0
17177,-159.36236_22.06906,3.0
17178,-159.36229_22.06934,3.0
17179,-159.36056_22.07147,2.0
17180,-159.37337_22.06851,2.0
17181,-159.32728_22.09167,2.0
17182,-159.36191_22.06732,2.0
17183,-159.36211_22.06794,3.0
17184,-159.37220_22.09662,2.0
17185,-159.31801_22.06757,2.0
17186,-159.31811_22.06993,2.0
17187,-159.32064_22.07468,2.0
17188,-159.32668_22.09033,2.0
17189,-159.31540_22.08257,2.0
17190,-159.31992_22.08606,2.0
17191,-159.32120_22.08608,2.0
17192,-159.36162_22.09490,2.0
17193,-159.35431_22.09559,2.0
17194,-159.34886_22.09346,2.0
17195,-159.35645_22.09565,2.0
17196,-159.33024_22.09890,2.0
17197,-159.34940_22.09712,2.0
17198,-159.34527_22.09762,2.0
17199,-159.33801_22.08967,2.0
17200,-159.34967_22.09837,2.0
17201,-159.34074_22.09948,2.0
17202,-159.34209_22.09420,2.0
17203,-159.34289_22.09152,2.0
17204,-159.32548_22.09156,2.0
17205,-159.32532_22.08542,2.0
17206,-159.32926_22.09519,2.0
17207,-159.33074_22.09561,2.0
17208,-159.33027_22.09416,2.0
17209,-159.33008_22.09406,2.0
17210,-159.32278_22.10119,2.0
17211,-159.31463_22.09235,2.0
17212,-159.31681_22.09085,2.0
17213,-159.31905_22.08790,2.0
17214,-159.32074_22.08917,2.0
17215,-159.32210_22.09013,2.0
17216,-159.32192_22.08936,2.0
17217,-159.32147_22.08865,2.0
17218,-159.32170_22.08848,2.0
17219,-159.32155_22.08965,2.0
17220,-159.32156_22.08981,2.0
17221,-159.31971_22.09177,2.0
17222,-159.31806_22.09195,2.0
17223,-159.31793_22.09249,2.0
17224,-159.31197_22.09235,2.0
17225,-159.31443_22.09406,2.0
17226,-159.32164_22.09518,2.0
17227,-159.32716_22.09724,2.0
17228,-159.32593_22.09682,2.0
17229,-159.32070_22.09429,2.0
17230,-159.31424_22.08443,2.0
17231,-159.34000_22.10189,2.0
17232,-159.34721_22.10261,2.0
17233,-159.35758_22.09746,2.0
17234,-159.35852_22.09706,2.0
17235,-159.35951_22.09666,2.0
17236,-159.32992_22.08121,2.0
17237,-159.32813_22.08156,2.0
17238,-159.32687_22.08231,2.0
17239,-159.33461_22.09988,2.0
17240,-159.33545_22.09996,2.0
17241,-159.32257_22.09153,2.0
17242,-159.31995_22.09260,2.0
17243,-159.33129_22.09727,2.0
17244,-159.33523_22.09677,2.0
17245,-159.33171_22.10066,2.0
17246,-159.32560_22.09394,2.0
17247,-159.32795_22.09391,2.0
17248,-159.32811_22.09398,2.0
17249,-159.33305_22.10971,3.0
17250,-159.29953_22.11211,3.0
17251,-159.33989_22.18501,2.0
17252,-159.31777_22.15893,2.0
17253,-159.31286_22.13298,2.0
17254,-159.29999_22.14034,2.0
17255,-159.29994_22.14063,2.0
17256,-159.31523_22.13820,2.0
17257,-159.30947_22.14347,2.0
17258,-159.30434_22.14599,2.0
17259,-159.30722_22.14427,2.0
17260,-159.30466_22.14401,2.0
17261,-159.30468_22.14475,2.0
17262,-159.30097_22.14343,2.0
17263,-159.30731_22.13624,2.0
17264,-159.30718_22.13610,2.0
17265,-159.30681_22.15265,2.0
17266,-159.29934_22.14619,2.0
17267,-159.30442_22.13596,2.0
17268,-159.30836_22.14962,2.0
17269,-159.31705_22.15691,2.0
17270,-159.31661_22.15686,2.0
17271,-159.31728_22.15815,2.0
17272,-159.31083_22.16037,2.0
17273,-159.30891_22.15962,2.0
17274,-159.31018_22.16429,2.0
17275,-159.31219_22.16566,2.0
17276,-159.31291_22.16734,2.0
17277,-159.34164_22.18872,2.0
17278,-159.34616_22.19030,2.0
17279,-159.33439_22.18831,2.0
17280,-159.33391_22.19198,2.0
17281,-159.33418_22.19381,2.0
17282,-159.38609_22.20921,2.0
17283,-159.37355_22.20105,2.0
17284,-159.38233_22.19273,2.0
17285,-159.35828_22.19403,3.0
17286,-159.38796_22.19830,2.0
17287,-159.38775_22.19939,2.0
17288,-159.38445_22.19215,2.0
17289,-159.36370_22.19028,3.0
17290,-159.35926_22.18886,3.0
17291,-159.35409_22.19831,3.0
17292,-159.35513_22.19982,3.0
17293,-159.39477_22.21995,2.0
17294,-159.39627_22.21828,2.0
17295,-159.41602_22.21862,2.0
17296,-159.41388_22.22139,2.0
17297,-159.41025_22.20874,2.0
17298,-159.40973_22.20393,2.0
17299,-159.41845_22.21634,2.0
17300,-159.40759_22.20402,2.0
17301,-159.40743_22.20429,2.0
17302,-159.40668_22.21029,2.0
17303,-159.40605_22.20940,2.0
17304,-159.40425_22.20929,3.0
17305,-159.40372_22.20853,3.0
17306,-159.40500_22.20847,3.0
17307,-159.42924_22.19033,2.0
17308,-159.42957_22.19111,2.0
17309,-159.43213_22.20397,2.0
17310,-159.43156_22.20658,2.0
17311,-159.41986_22.21202,2.0
17312,-159.41505_22.20960,2.0
17313,-159.57513_22.22328,2.0
17314,-159.40543_22.20625,2.0
17315,-159.40539_22.20604,2.0
17316,-159.40416_22.20655,3.0
17317,-159.50240_22.20135,1.0
17318,-159.50259_22.20252,1.0
17319,-159.56125_22.22290,1.0
17320,-159.49536_22.21305,1.0
17321,-159.43746_22.17940,2.0
17322,-159.42485_22.18704,2.0
17323,-159.40826_22.21396,2.0
