,Uid,dist2_MunWells_m
1635,-155.23443_19.43527,10406.982384022018
1636,-155.23492_19.43499,10463.817113877798
1637,-155.23460_19.43445,10488.21006907509
1638,-155.23444_19.43419,10499.15542992238
1639,-155.23549_19.43824,10232.175756802853
1640,-155.22980_19.43420,10192.165208154503
1641,-155.21826_19.42332,10538.566899103977
1642,-155.22143_19.42259,10771.250148741823
1643,-155.22191_19.42227,10827.42605708276
1644,-155.22279_19.42459,10652.7945267291
1645,-155.22215_19.42424,10652.304992672265
1646,-155.23806_19.43341,10810.968588899392
1647,-155.23994_19.43086,11154.011915095181
1648,-155.21558_19.42660,10085.836053051577
1649,-155.24707_19.43720,11162.02041251073
1650,-155.24055_19.43079,11202.054907394291
1651,-155.24254_19.44028,10582.413921078609
1652,-155.23748_19.43222,10871.422134200793
1653,-155.23733_19.43278,10814.18111501729
1654,-155.21987_19.42289,10661.91079583535
1655,-155.21806_19.42636,10233.373235019686
1656,-155.22084_19.42512,10497.857333967888
1657,-155.24079_19.42414,11782.072810335645
1658,-155.24153_19.42363,11874.244715384897
1659,-155.24458_19.43922,10818.931974690668
1660,-155.24579_19.43725,11061.124578402458
1661,-155.24299_19.43585,10963.290735725705
1662,-155.24235_19.43484,10997.858818141407
1663,-155.24142_19.43336,11051.07340678912
1664,-155.23375_19.43272,10578.588688038366
1665,-155.23330_19.43197,10613.64173056632
1666,-155.22496_19.43255,10037.616668736424
1667,-155.22815_19.43189,10292.781937535905
1668,-155.21840_19.42681,10207.983494165766
1669,-155.22011_19.42204,10756.30743125787
1670,-155.22443_19.43590,9703.219077087024
1671,-155.22533_19.43535,9808.337583990131
1672,-155.21837_19.42976,9923.363469302336
1673,-155.23876_19.43301,10892.923874800623
1674,-155.23852_19.43315,10865.45385366492
1675,-155.21841_19.43051,9854.58158517922
1676,-155.19597_19.44028,7856.953408358835
1677,-155.24542_19.43976,10841.573858531081
1678,-155.22012_19.42417,10551.4097376485
1679,-155.21980_19.42439,10513.453389283719
1680,-155.21956_19.42455,10485.43902093043
1681,-155.19570_19.43879,8002.2060087165955
1682,-155.19588_19.43909,7976.642926351465
1683,-155.22376_19.42752,10431.781936521636
1684,-155.24137_19.43912,10586.430469651636
1685,-155.24186_19.43850,10670.784245414401
1686,-155.22202_19.42872,10221.797213399024
1687,-155.23203_19.43573,10206.475056318628
1688,-155.24441_19.43594,11060.83068452957
1689,-155.23232_19.42970,10748.5913278936
1690,-155.23412_19.43085,10763.57897644448
1691,-155.19051_19.43818,7902.228953982337
1692,-155.22270_19.43195,9959.62504250862
1693,-155.22341_19.43147,10045.026137447772
1694,-155.22365_19.43131,10073.91462220288
1695,-155.22412_19.43099,10130.980497456425
1696,-155.23293_19.43904,9987.055218252159
1697,-155.23342_19.43981,9957.259785587705
1698,-155.23534_19.44095,10000.138412301452
1699,-155.24176_19.42347,11904.155329831965
1700,-155.23952_19.42610,11529.49072105401
1701,-155.23716_19.42966,11067.227626809397
1702,-155.23391_19.43449,10437.555154786065
1703,-155.22611_19.43540,9852.523916670796
1704,-155.23150_19.43122,10562.089926212871
1705,-155.23506_19.43154,10766.64329163155
1706,-155.23092_19.43245,10417.587194601663
1707,-155.23663_19.43087,10928.523920719015
1708,-155.23648_19.43532,10543.110057163514
1709,-155.24002_19.43170,11089.085190948417
1710,-155.22058_19.42240,10745.091548381344
1711,-155.24380_19.43773,10875.110818194302
1712,-155.23800_19.43880,10365.5388195809
1713,-155.19496_19.43863,7992.991474257974
1714,-155.19451_19.43833,8010.196728763872
1715,-155.23824_19.43508,10685.625653029743
1716,-155.22793_19.43205,10264.234936665152
1717,-155.23139_19.43457,10263.342658157115
1718,-155.16701_19.43695,7756.097715948177
1719,-155.18491_19.44472,7056.6307262251285
1720,-155.19810_19.44455,7498.845071421417
1721,-155.19832_19.44495,7466.876512220175
1722,-155.19966_19.44661,7356.517589537051
1723,-155.19919_19.44634,7362.686843510138
1724,-155.18417_19.44823,6660.8562386369285
1725,-155.19725_19.44549,7367.882759110381
1726,-155.19702_19.44559,7348.458745996703
1727,-155.19683_19.44569,7331.000832490625
1728,-155.19671_19.44649,7244.044396434788
1729,-155.18240_19.44859,6583.661310534862
1730,-155.18723_19.45243,6291.0222151284615
1731,-155.19440_19.44295,7521.990268813646
1732,-155.19126_19.44289,7424.524620569594
1733,-155.19566_19.44744,7105.106501300899
1734,-155.18878_19.44261,7381.743943366569
1735,-155.18718_19.44761,6803.41187075391
1736,-155.19659_19.44473,7419.6977880137265
1737,-155.19880_19.44782,7196.851960446784
1738,-155.19904_19.44821,7167.909778145329
1739,-155.19904_19.44770,7219.143566186519
1740,-155.19924_19.44811,7187.48724965355
1741,-155.24575_19.44738,10307.363598903074
1742,-155.19008_19.44339,7335.3839002609475
1743,-155.19476_19.44374,7453.678300939896
1744,-155.19247_19.44462,7281.541600566029
1745,-155.18825_19.44175,7459.499123098499
1746,-155.19655_19.44706,7179.1259303946645
1747,-155.18676_19.44372,7209.531553635853
1748,-155.18252_19.44909,6531.797082363
1749,-155.18399_19.45206,6243.739702983158
1750,-155.17897_19.44883,6497.021344497595
1751,-155.19188_19.44424,7301.995876224322
1752,-155.19140_19.44437,7273.092552618715
1753,-155.19355_19.44475,7305.029933435743
1754,-155.19636_19.44434,7450.501356294382
1755,-155.17917_19.44978,6395.6197989222
1756,-155.17902_19.45028,6339.4553102237105
1757,-155.19279_19.45160,6565.60380217714
1758,-155.18162_19.44706,6734.479376769969
1759,-155.18195_19.44748,6694.937393235611
1760,-155.18240_19.44739,6713.674197363164
1761,-155.18623_19.45045,6474.022196323681
1762,-155.18603_19.44737,6798.801141981639
1763,-155.18616_19.44782,6753.557729579135
1764,-155.17759_19.44735,6641.0986477851575
1765,-155.18205_19.44588,6870.961725887071
1766,-155.19689_19.44690,7209.382385582343
1767,-155.19202_19.44476,7251.8393541980895
1768,-155.18678_19.44598,6967.083178398088
1769,-155.17727_19.44689,6688.471309403243
1770,-155.17714_19.44667,6710.968535276138
1771,-155.23541_19.44361,9792.918090887342
1772,-155.19102_19.44628,7059.248354518199
1773,-155.18451_19.45195,6267.966974587603
1774,-155.19584_19.44181,7692.8571197817155
1775,-155.19580_19.44129,7745.539257263928
1776,-155.19312_19.44834,6915.958500706192
1777,-155.19391_19.44354,7444.094969069157
1778,-155.17617_19.45378,5917.774603017719
1779,-155.17886_19.44680,6717.9582882988125
1780,-155.19065_19.44215,7484.48251431195
1781,-155.24599_19.44777,10298.9318704366
1782,-155.18366_19.44510,6988.836024569898
1783,-155.18317_19.44518,6969.648710892047
1784,-155.19229_19.44811,6909.7800113883395
1785,-155.23466_19.44634,9523.194616891613
1786,-155.19847_19.44723,7242.236093486093
1787,-155.19411_19.44903,6881.594210011384
1788,-155.19714_19.44629,7282.13904924293
1789,-155.19224_19.44641,7086.032824521012
1790,-155.18919_19.44817,6802.254812707191
1791,-155.18868_19.44827,6775.318159165361
1792,-155.19901_19.44457,7534.772713352438
1793,-155.17944_19.44659,6749.335578720952
1794,-155.18381_19.44782,6696.700861120648
1795,-155.19891_19.44539,7446.5474952428885
1796,-155.23483_19.44789,9415.222311198362
1797,-155.19390_19.44641,7144.697556285617
1798,-155.18072_19.44725,6697.544620668808
1799,-155.19181_19.44654,7058.065385349511
1800,-155.19721_19.44857,7052.67343026866
1801,-155.18824_19.44617,6986.096556672056
1802,-155.18756_19.44327,7277.700641242752
1803,-155.19458_19.44887,6915.885653614276
1804,-155.23609_19.44719,9564.402145290636
1805,-155.23631_19.44640,9641.555248538958
1806,-155.23563_19.44646,9586.214267265097
1807,-155.18752_19.44805,6765.316049551985
1808,-155.19154_19.44228,7497.931191745041
1809,-155.19361_19.44136,7661.962725754281
1810,-155.17996_19.44741,6668.127574201961
1811,-155.18009_19.44787,6619.224177107795
1812,-155.17838_19.45206,6134.225910516901
1813,-155.19697_19.44324,7587.7345056456725
1814,-155.17924_19.45349,5991.174813718254
1815,-155.17963_19.45295,6056.729222442606
1816,-155.18872_19.44729,6881.154890933056
1817,-155.18995_19.44703,6945.843107965202
1818,-155.19446_19.44388,7427.6911374842875
1819,-155.18102_19.45199,6186.809711658345
1820,-155.18792_19.44745,6840.402043555168
1821,-155.18834_19.44688,6913.621368966289
1822,-155.19554_19.44273,7586.178733083709
1823,-155.19095_19.44448,7246.209625627369
1824,-155.19065_19.44456,7229.069496406067
1825,-155.19411_19.44754,7035.134382915729
1826,-155.19436_19.44569,7236.407537397133
1827,-155.18687_19.44979,6561.781496537455
1828,-155.18301_19.45013,6429.330297240908
1829,-155.23359_19.44463,9579.261147181147
1830,-155.18105_19.45100,6295.0540426880825
1831,-155.18942_19.45265,6336.590339026537
1832,-155.19841_19.44247,7723.74627362105
1833,-155.19434_19.44963,6828.311428113423
1834,-155.19768_19.44132,7812.973014498546
1835,-155.18231_19.45172,6242.382179152813
1836,-155.18180_19.45182,6219.966015144945
1837,-155.19939_19.44566,7440.451898090214
1838,-155.19500_19.44599,7229.14445777938
1839,-155.19517_19.44641,7192.193589711199
1840,-155.19172_19.45201,6484.1439906560645
1841,-155.18549_19.44383,7166.561074940915
1842,-155.18481_19.44364,7171.327435712082
1843,-155.23528_19.44731,9493.238238881624
1844,-155.24367_19.44399,10388.253997162648
1845,-155.18839_19.44403,7219.393953810227
1846,-155.23437_19.44716,9437.422624948314
1847,-154.92237_19.40396,3266.6060509986687
1848,-154.93234_19.39053,3229.478962654197
1849,-154.93261_19.39081,3187.5739501686426
1850,-154.92099_19.40170,3486.9953171396464
1851,-154.92776_19.40057,2893.0687190436843
1852,-154.91906_19.40092,3706.7322102949597
1853,-154.92095_19.39966,3578.326949526304
1854,-154.93245_19.39436,2910.8657632475056
1855,-154.93424_19.39313,2880.834003696474
1856,-154.93387_19.39344,2881.180828168552
1857,-154.93139_19.39490,2950.778609393059
1858,-154.92413_19.40829,2969.8217717053853
1859,-154.90219_19.41070,5233.124086528429
1860,-154.89080_19.41722,6439.519337445917
1861,-154.89012_19.41896,6527.472141403837
1862,-155.18580_19.44555,6988.265600649836
1863,-155.18673_19.45148,6377.403677762898
1864,-155.19609_19.44314,7564.938390165425
1865,-155.18231_19.45286,6118.380101275661
1866,-155.18246_19.45237,6174.558557251981
1867,-155.19137_19.44666,7030.979416353653
1868,-155.20023_19.44758,7284.562910942339
1869,-155.18556_19.45106,6390.622266348512
1870,-155.23468_19.44765,9422.520910856467
1871,-155.23480_19.44263,9826.710221764273
1872,-155.18344_19.44415,7086.597131478487
1873,-155.19251_19.44309,7443.756035341878
1874,-155.19267_19.44228,7533.564991724052
1875,-155.18436_19.44495,7020.185914085741
1876,-155.18376_19.44553,6944.416824627438
1877,-155.19529_19.44360,7486.748311663873
1878,-155.19555_19.44406,7448.788765563841
1879,-155.23850_19.44644,9805.375988722133
1880,-155.24012_19.44554,9997.517689590863
1881,-155.23731_19.44551,9785.701748002908
1882,-155.23694_19.44605,9715.793523933871
1883,-155.23762_19.44600,9771.343979468873
1884,-155.18492_19.45020,6466.205990002328
1885,-155.18487_19.45119,6358.819135628878
1886,-155.19122_19.44622,7072.009248869438
1887,-155.18509_19.44902,6597.785882872173
1888,-155.18199_19.45034,6385.058300726408
1889,-155.23801_19.44776,9667.790715898118
1890,-155.19444_19.44844,6954.385898260852
1891,-155.23361_19.44594,9476.2373309249
1892,-155.18913_19.45029,6576.153396191225
1893,-155.18217_19.44652,6803.880894464326
1894,-155.18170_19.44662,6784.421855206437
1895,-155.23223_19.44373,9552.647215871084
1896,-155.23269_19.44447,9526.150735869114
1897,-155.23344_19.44438,9587.59937114382
1898,-155.23356_19.44877,9251.803777441339
1899,-155.23364_19.44327,9691.134848902078
1900,-155.23402_19.44273,9761.914191768228
1901,-155.23349_19.44303,9699.945182510335
1902,-155.23908_19.44851,9694.817342472912
1903,-155.19821_19.44628,7327.310683553114
1904,-155.18723_19.44455,7131.71631611653
1905,-155.23935_19.44517,9966.047901179682
1906,-155.23954_19.44506,9989.734411538046
1907,-155.19757_19.44715,7211.846651741454
1908,-155.19219_19.44958,6753.323290907919
1909,-155.19230_19.44909,6808.316829833444
1910,-155.19820_19.44577,7378.199037492065
1911,-155.23786_19.44752,9674.238727874113
1912,-155.12217_19.47023,6483.710201909376
1913,-155.13526_19.47319,5241.789671154954
1914,-155.13408_19.47053,5540.356251357475
1915,-155.14604_19.44697,7110.424951374015
1916,-155.15075_19.45121,6501.995153085989
1917,-155.13958_19.46076,6043.858398898866
1918,-155.10177_19.46103,8807.371092856374
1919,-155.15313_19.44549,7037.526249949005
1920,-155.12314_19.46290,6947.985120187889
1921,-155.16748_19.44199,7196.598474782548
1922,-155.12692_19.46086,6838.070464871767
1923,-154.96505_19.36547,5407.117349249217
1924,-154.96214_19.36417,5480.036125718785
1925,-154.96386_19.36917,4978.782096897444
1926,-154.96590_19.36444,5539.634683248346
1927,-154.96437_19.36493,5447.75696888218
1928,-154.98047_19.35220,7331.977154430278
1929,-154.96346_19.36436,5487.512172528781
1930,-154.96418_19.36524,5410.048979106085
1931,-154.98209_19.34875,7750.576778263912
1932,-154.98505_19.34757,7999.360732567502
1933,-154.98590_19.34777,8017.948530799434
1934,-154.98587_19.34828,7965.922438553337
1935,-154.96453_19.36533,5408.511169756095
1936,-154.96400_19.36519,5410.724466042802
1937,-154.96594_19.36378,5611.173921705906
1938,-154.92853_19.40088,2805.2550924527045
1939,-154.92897_19.40056,2782.4826866560993
1940,-154.92962_19.40009,2750.5052363290706
1941,-154.92106_19.40186,3473.567228670413
1942,-154.93295_19.39278,3000.4607263404073
1943,-154.92049_19.40555,3407.255439634952
1944,-154.91936_19.40117,3667.006382290463
1945,-154.91972_19.40097,3640.4233053274843
1946,-154.92027_19.40227,3535.910017953008
1947,-154.93474_19.39325,2837.2963941761955
1948,-154.92953_19.39832,2864.93630199005
1949,-154.93487_19.39309,2841.6357646913066
1950,-154.93258_19.39479,2867.8954415925123
1951,-154.91889_19.40185,3687.9015477711696
1952,-154.93267_19.39554,2803.989646367124
1953,-154.93293_19.39525,2806.1490340568166
1954,-154.92533_19.39989,3153.4594238395525
1955,-154.91893_19.40046,3738.3286463700206
1956,-154.92168_19.40326,3359.9205593936335
1957,-154.92174_19.40342,3347.407599818511
1958,-154.91967_19.40008,3682.0960117639997
1959,-154.93183_19.39444,2951.6049260318873
1960,-154.92127_19.40235,3433.289497933555
1961,-154.92674_19.40108,2961.2840508948643
1962,-154.92696_19.40126,2931.881926238324
1963,-154.92019_19.40308,3514.132613457245
1964,-154.92003_19.40314,3528.526136299393
1965,-154.91986_19.40321,3542.771107323406
1966,-154.91984_19.40359,3532.2218950764286
1967,-154.92051_19.40382,3457.0648890213483
1968,-154.92859_19.39771,2984.761113729244
1969,-154.92881_19.39779,2960.3878837124025
1970,-154.92930_19.39813,2897.129690345373
1971,-154.93146_19.39963,2615.627993753372
1972,-154.93135_19.39035,3312.5198898960066
1973,-154.93148_19.39018,3318.1410830033174
1974,-154.93072_19.39396,3072.6550117960937
1975,-154.93208_19.39024,3271.3303454741754
1976,-154.93332_19.39239,3006.55972953249
1977,-154.92132_19.40156,3459.5478142998054
1978,-154.92125_19.40140,3473.323292061819
1979,-154.92118_19.40124,3487.0280976573686
1980,-154.92093_19.40094,3523.5127689412116
1981,-154.92182_19.40271,3365.464264266176
1982,-154.93004_19.39960,2741.8989565667243
1983,-154.93044_19.40006,2678.9543049152758
1984,-154.93028_19.40031,2677.6146226125993
1985,-154.92986_19.40064,2696.42481063364
1986,-154.92965_19.40080,2707.3747193826744
1987,-154.92293_19.40287,3250.1936446047844
1988,-154.92621_19.39712,3228.7637839482304
1989,-154.92674_19.39715,3180.5754743446614
1990,-154.92699_19.39819,3095.6781173712075
1991,-154.92702_19.39781,3115.124243447761
1992,-154.92780_19.39794,3039.21631411737
1993,-154.93317_19.39255,3003.961281786232
1994,-154.92074_19.40087,3545.2241483158837
1995,-154.92871_19.39848,2926.6835055555725
1996,-154.92843_19.39832,2960.3952697597465
1997,-154.93122_19.40040,2589.5540158110152
1998,-154.93153_19.40040,2561.868559707801
1999,-154.92582_19.39727,3253.942853791886
2000,-154.92002_19.40169,3582.415230693796
2001,-154.91905_19.40179,3673.950226864677
2002,-154.93163_19.39531,2900.64315939695
2003,-154.93205_19.39486,2903.1889346301305
2004,-154.93186_19.40012,2550.0198616832704
2005,-154.93179_19.39984,2573.6326907189055
2006,-154.93230_19.39114,3181.3712099422582
2007,-154.93216_19.39100,3202.323810198025
2008,-154.93081_19.39107,3291.6428625997046
2009,-154.93094_19.39087,3298.548238741385
2010,-154.93123_19.39053,3306.4292402467768
2011,-154.91935_19.40291,3604.0900171492
2012,-154.92059_19.39947,3620.987937179286
2013,-154.92739_19.39923,2999.662276571004
2014,-154.92481_19.39775,3316.4964575571544
2015,-154.92985_19.40151,2650.20936267543
2016,-154.93008_19.40134,2638.292182786028
2017,-154.93031_19.40118,2626.59613104478
2018,-154.92414_19.39783,3372.4414385986224
2019,-154.92455_19.39859,3293.461667756489
2020,-154.92222_19.40265,3328.9173960669928
2021,-154.93275_19.39095,3166.5155582294897
2022,-154.93297_19.39209,3055.2581521064753
2023,-154.93282_19.39225,3052.695625443017
2024,-154.93223_19.39287,3044.3775314628188
2025,-154.93102_19.39365,3073.570803383532
2026,-154.93116_19.39350,3074.1350237708
2027,-154.92949_19.39913,2818.627839292093
2028,-154.92928_19.39946,2817.2507328019265
2029,-154.92906_19.39962,2827.342105231058
2030,-154.92884_19.39978,2837.682357492989
2031,-154.92860_19.39922,2891.823513625691
2032,-154.92773_19.39986,2934.0638176931316
2033,-154.92751_19.40002,2945.310442136363
2034,-154.92016_19.40202,3555.775176170925
2035,-154.91822_19.40030,3813.9400395803273
2036,-154.92105_19.39880,3609.130728117536
2037,-154.92583_19.39945,3129.864702495621
2038,-154.93042_19.39427,3072.546103659477
2039,-154.93057_19.39411,3072.3569211043823
2040,-154.91494_19.40669,3951.319825741751
2041,-154.93114_19.39265,3142.4261624586316
2042,-154.93225_19.39260,3064.3593243043742
2043,-154.93054_19.40102,2614.3573042499065
2044,-154.9274_19.40163,2872.970294651224
2045,-154.92783_19.40199,2814.0714143526648
2046,-154.93157_19.39357,3038.423925460598
2047,-154.93113_19.39403,3036.5899997656156
2048,-154.93094_19.39487,2986.8144015335383
2049,-154.93141_19.39463,2969.1020797700044
2050,-154.93229_19.39347,2992.474767138277
2051,-154.92761_19.39907,2989.1731757044768
2052,-154.92723_19.39873,3042.4982883070375
2053,-154.92005_19.40114,3601.4760480496434
2054,-154.92035_19.40156,3554.831848491593
2055,-154.92064_19.40222,3501.329869435005
2056,-154.92071_19.40238,3488.067124875328
2057,-154.93183_19.39280,3079.1545846510094
2058,-154.93176_19.39058,3264.591373669994
2059,-154.92078_19.40255,3474.893935766889
2060,-154.93377_19.39201,3007.6681021368986
2061,-154.93346_19.39224,3009.519434844329
2062,-154.92834_19.40157,2787.2317314243874
2063,-154.92891_19.40218,2703.513847700386
2064,-154.93025_19.39444,3072.525728877574
2065,-154.92648_19.39910,3088.9188369769395
2066,-154.92601_19.39870,3154.2153506077766
2067,-154.92653_19.40004,3034.5941203560433
2068,-154.92732_19.40070,2926.537218012315
2069,-154.92755_19.40090,2894.501509638173
2070,-154.91951_19.40285,3589.8248271289685
2071,-154.94227_19.38278,3480.9905943514336
2072,-154.93192_19.39126,3198.1107618256374
2073,-154.93190_19.39184,3151.261524190615
2074,-154.93140_19.39181,3190.07891892193
2075,-154.92545_19.39808,3240.0601585477484
2076,-154.93167_19.39209,3148.1001077613005
2077,-154.93180_19.39223,3127.238674978084
2078,-154.93116_19.39230,3168.230329434204
2079,-154.92228_19.40139,3374.061254832115
2080,-154.92038_19.40032,3603.137098419292
2081,-154.92153_19.40013,3501.334466001703
2082,-154.92157_19.40117,3451.4804638835767
2083,-154.92209_19.40097,3410.0879113349542
2084,-154.92537_19.39866,3214.8883366603814
2085,-154.92572_19.39796,3222.4848780857774
2086,-154.92106_19.40320,3423.3139527075837
2087,-154.92542_19.39770,3264.3526712639837
2088,-154.95736_19.40873,700.1513743946704
2089,-155.07828_19.47294,9685.229307204623
2090,-154.95721_19.47720,1765.851465158195
2091,-155.09236_19.47408,8952.914807749818
2092,-154.95594_19.41151,414.3727918242276
2093,-154.88272_19.42561,7402.8621670641305
2094,-154.88302_19.42595,7378.8623676110865
2095,-154.88351_19.42563,7321.789432082113
2096,-154.92809_19.41179,2510.216931670908
2097,-154.92732_19.41356,2588.3462041084936
2098,-154.92596_19.41027,2747.64364872152
2099,-154.88474_19.42741,7235.417749063294
2100,-154.92426_19.41280,2908.551676443828
2101,-154.88078_19.42614,7614.031230712173
2102,-154.90293_19.41244,5149.105255315337
2103,-154.87949_19.42975,7831.808093145683
2104,-154.92798_19.41282,2517.658959318417
2105,-154.92772_19.41010,2565.7538204987045
2106,-154.88271_19.42628,7418.47783510602
2107,-154.88067_19.42875,7685.024526166765
2108,-154.92612_19.40962,2740.196620773093
2109,-154.88998_19.41621,6518.721947507432
2110,-154.88886_19.41758,6645.175556857283
2111,-154.92918_19.40950,2423.922164705274
2112,-154.91234_19.40997,4174.2079396151685
2113,-154.88183_19.42541,7490.471924221183
2114,-154.89115_19.41523,6391.059026630201
2115,-154.88540_19.42488,7111.4817115932665
2116,-154.92761_19.40965,2584.577087999075
2117,-154.89258_19.41484,6239.556142815013
2118,-154.88875_19.42127,6699.623933037184
2119,-154.88531_19.42785,7188.547706821034
2120,-154.92521_19.40923,2840.1821521649485
2121,-154.92687_19.40915,2669.6876824993606
2122,-154.89281_19.41912,6247.789188258319
2123,-154.91690_19.47101,3314.191795587006
2124,-154.90337_19.45844,5274.001630207863
2125,-154.90128_19.46755,4934.921473335711
2126,-154.91053_19.46384,4314.235659148722
2127,-154.91020_19.45705,4820.888703906096
2128,-154.92708_19.46035,3409.234155968005
2129,-154.91073_19.45456,4974.005289653385
2130,-154.91026_19.47047,3947.726910853945
2131,-154.92522_19.46698,2930.4946625680473
2132,-154.90145_19.46562,5016.193378946079
2133,-154.84872_19.45171,10697.424387308361
2134,-154.84164_19.45989,11113.676791407062
2135,-154.84975_19.45039,10651.660690629447
2136,-155.17473_19.48718,2236.4772782398204
2137,-155.17204_19.49297,1557.154789064811
2138,-155.14619_19.49700,2758.20645485756
2139,-155.15678_19.49839,1705.349298390796
2140,-155.11786_19.50506,5507.536053219308
2141,-155.16849_19.50624,203.78863740932212
2142,-155.14057_19.47707,4545.936294641388
2143,-155.15654_19.50294,1509.4089842305875
2144,-155.11689_19.48320,6191.222809322137
2145,-155.16017_19.50066,1269.2570675283043
2146,-155.11382_19.48155,6560.263203623471
2147,-155.14893_19.49255,2750.3523165646407
2148,-155.14749_19.49491,2738.4061541825895
2149,-155.15579_19.50475,1540.801728537242
2150,-155.15052_19.50109,2173.464911603578
2151,-155.15233_19.52021,2389.625963600868
2152,-155.14088_19.51745,3298.428200506682
2153,-155.14740_19.51563,2587.190603299385
2154,-155.14392_19.53475,4139.540767497419
2155,-155.14313_19.54022,4657.429914990063
2156,-155.14355_19.53987,4600.52708190855
2157,-155.13801_19.53588,4463.046917981773
2158,-155.14159_19.51727,3221.5587714816816
2159,-155.14173_19.51690,3194.3433539557536
2160,-155.13698_19.53082,4382.483144982422
2161,-155.11395_19.56891,1775.292714784797
2162,-155.11484_19.56988,1917.6057941451238
2163,-155.13220_19.58544,4423.992083247621
2164,-155.13206_19.58555,4421.612351809671
2165,-155.11709_19.56905,2029.7391840068924
2166,-155.11736_19.56934,2071.6830783390055
2167,-155.11749_19.56948,2093.078790377893
2168,-155.10306_19.55527,263.64022782511876
2169,-155.11679_19.56981,2059.971954173829
2170,-155.11713_19.56799,1961.2253359656904
2171,-155.11726_19.56814,1982.1939727881122
2172,-155.11740_19.56829,2003.1079173349256
2173,-155.11780_19.56872,2065.4334718256896
2174,-155.11793_19.56886,2086.2499065175825
2175,-155.11675_19.56805,1933.6129878799695
2176,-155.10847_19.49148,6711.337780382362
2177,-155.14946_19.50077,2290.684933293216
2178,-155.15761_19.50285,1405.464514896536
2179,-155.15723_19.50243,1458.7138286053757
2180,-155.15331_19.49490,2225.1962279849395
2181,-155.10870_19.50812,5506.698486022401
2182,-155.15182_19.50149,2029.8464365635064
2183,-155.17098_19.50632,100.1454370990464
2184,-155.15656_19.50096,1586.3019221901773
2185,-155.15228_19.49783,2142.381247385286
2186,-155.15785_19.50058,1483.0119325200344
2187,-155.11534_19.50895,5547.650214327569
2188,-155.15455_19.49994,1824.6334975857337
2189,-155.17223_19.49900,902.4528787335304
2190,-155.15318_19.50055,1930.359605298248
2191,-155.14190_19.53628,4407.758532544639
2192,-155.10985_19.51538,4729.666105203452
2193,-155.15097_19.48835,2889.6445393837575
2194,-155.15278_19.49982,1999.822827092538
2195,-155.10217_19.51920,4236.814503117783
2196,-155.14051_19.53989,4477.05306106934
2197,-155.14075_19.54015,4487.089889257216
2198,-155.14124_19.54068,4508.524974204464
2199,-155.14469_19.53536,4136.417874684972
2200,-155.14452_19.53530,4143.888850568828
2201,-155.14017_19.53753,4565.329038865851
2202,-155.13733_19.53207,4439.414005519176
2203,-155.13745_19.53511,4460.196231624856
2204,-155.14384_19.53964,4561.543917971027
2205,-155.14168_19.54117,4529.218720941796
2206,-155.13712_19.53537,4415.382485073035
2207,-155.14734_19.51581,2601.081944632413
2208,-155.13790_19.53380,4516.134731605819
2209,-155.13832_19.53411,4506.007263331973
2210,-155.14070_19.53756,4597.150261798192
2211,-155.14082_19.53770,4599.528033518506
2212,-155.14095_19.53783,4601.987830262198
2213,-155.14100_19.51565,3222.10545088991
2214,-155.14136_19.51464,3153.8051594712965
2215,-155.13948_19.53444,4440.450697897556
2216,-155.13985_19.53440,4409.231139739444
2217,-155.15165_19.52258,2612.520476009497
2218,-155.14343_19.53974,4596.482158355672
2219,-155.12035_19.53921,2784.425325584829
2220,-155.14352_19.53929,4551.730880989786
2221,-155.14141_19.53699,4499.8303064741
2222,-155.14153_19.53712,4502.3078032303165
2223,-155.10330_19.54110,1816.1809596398066
2224,-155.14022_19.53442,4383.773943119661
2225,-155.13777_19.53562,4457.465995093277
2226,-155.13789_19.53575,4460.217402758502
2227,-155.14334_19.53782,4436.3603700236
2228,-155.14121_19.51653,3231.204232165158
2229,-155.14169_19.51372,3094.209657953742
2230,-155.12735_19.53570,3582.853226072094
2231,-155.14194_19.53497,4298.347712366773
2232,-155.13479_19.53095,4515.701942009425
2233,-155.14526_19.53550,4110.56574075912
2234,-155.15537_19.52576,2605.369514557968
2235,-155.14128_19.51635,3218.0585250857275
2236,-155.14230_19.53508,4281.69814188562
2237,-155.14283_19.53525,4257.2770847299325
2238,-155.14448_19.53611,4213.83776341554
2239,-155.14269_19.53973,4644.0709198241775
2240,-155.14299_19.53926,4583.387579852423
2241,-155.14391_19.54027,4612.557061361524
2242,-155.14379_19.54014,4608.42400463401
2243,-155.14146_19.51764,3249.0174799937945
2244,-155.14206_19.51598,3127.823991745252
2245,-155.14219_19.51562,3102.1209806958423
2246,-155.14232_19.51525,3076.4469275942024
2247,-155.14376_19.51448,2906.55515056485
2248,-155.14293_19.53792,4472.359127085543
2249,-155.11301_19.53954,2292.326106348516
2250,-155.13584_19.53279,4472.94273619645
2251,-155.14494_19.51935,2994.5685316962927
2252,-155.13311_19.53157,4337.727595724212
2253,-155.13891_19.53561,4559.520653102738
2254,-155.13928_19.53601,4569.113069463557
2255,-155.14320_19.53625,4313.157544090119
2256,-155.11726_19.53849,2635.7091050336608
2257,-155.14504_19.52054,3047.972504970164
2258,-155.13978_19.51392,3293.936155313154
2259,-155.13972_19.51410,3305.2085540529188
2260,-155.14191_19.53682,4451.138870276082
2261,-155.13454_19.53310,4343.739728023514
2262,-155.14025_19.51776,3373.0440003578624
