,X,Y,Island,TMK,Uid
3443,-154.9335299,19.48827405,Hawaii,315115016,-154.93352_19.48827
3444,-154.9217641,19.4924349,Hawaii,314054012,-154.92176_19.49243
3445,-154.9435681,19.49240417,Hawaii,315114024,-154.94356_19.49240
3446,-154.94284579999996,19.49185951,Hawaii,315114025,-154.94284_19.49185
3447,-154.9347088,19.48704196,Hawaii,315115060,-154.93470_19.48704
3448,-154.934777,19.48682328,Hawaii,315115061,-154.93477_19.48682
3449,-154.9350225,19.48932686,Hawaii,315115085,-154.93502_19.48932
3450,-154.9384709,19.49148566,Hawaii,315004004,-154.93847_19.49148
3451,-154.9390723,19.49344287,Hawaii,315004005,-154.93907_19.49344
3452,-154.94219899999996,19.48883416,Hawaii,315003038,-154.94219_19.48883
3453,-154.9450205,19.49241761,Hawaii,315002023,-154.94502_19.49241
3454,-154.8886944,19.47881066,Hawaii,314001019,-154.88869_19.47881
3455,-154.9025264,19.48323975,Hawaii,314001012,-154.90252_19.48323
3456,-154.9174561,19.49882515,Hawaii,314051099,-154.91745_19.49882
3457,-154.9174609,19.5002039,Hawaii,314051056,-154.91746_19.50020
3458,-154.9173559,19.49968439,Hawaii,314051060,-154.91735_19.49968
3459,-154.9466047,19.49461959,Hawaii,315011001,-154.94660_19.49461
3460,-154.9468142,19.49447791,Hawaii,315011004,-154.94681_19.49447
3461,-154.9508032,19.49580734,Hawaii,315013019,-154.95080_19.49580
3462,-154.9443733,19.50124273,Hawaii,315006012,-154.94437_19.50124
3463,-154.9170485,19.49557193,Hawaii,314053109,-154.91704_19.49557
3464,-154.945117,19.49376113,Hawaii,315012067,-154.94511_19.49376
3465,-154.9172101,19.50322487,Hawaii,314057056,-154.91721_19.50322
3466,-154.9179958,19.49858506,Hawaii,314051132,-154.91799_19.49858
3467,-154.91960119999996,19.49719436,Hawaii,314055005,-154.91960_19.49719
3468,-154.94967,19.49371352,Hawaii,315013049,-154.94967_19.49371
3469,-154.92176699999996,19.49301159,Hawaii,314054024,-154.92176_19.49301
3470,-154.9211929,19.49306636,Hawaii,314054027,-154.92119_19.49306
3471,-154.9245671,19.4965458,Hawaii,315009045,-154.92456_19.49654
3472,-154.9492306,19.49590595,Hawaii,315014001,-154.94923_19.49590
3473,-154.9172906,19.49877501,Hawaii,314051100,-154.91729_19.49877
3474,-154.949658,19.49768372,Hawaii,315014019,-154.94965_19.49768
3475,-154.918373,19.50306426,Hawaii,314057049,-154.91837_19.50306
3476,-154.9482812,19.49463954,Hawaii,315013037,-154.94828_19.49463
3477,-154.9223553,19.49350568,Hawaii,314054041,-154.92235_19.49350
3478,-154.9184232,19.50128752,Hawaii,314056006,-154.91842_19.50128
3479,-154.9185899,19.50133806,Hawaii,314056007,-154.91858_19.50133
3480,-154.9168313,19.50805797,Hawaii,314033009,-154.91683_19.50805
3481,-154.9186506,19.5084348,Hawaii,314033022,-154.91865_19.50843
3482,-154.92107089999996,19.49328118,Hawaii,314054028,-154.92107_19.49328
3483,-154.9178245,19.49716081,Hawaii,314052024,-154.91782_19.49716
3484,-154.9445097,19.49422612,Hawaii,315012016,-154.94450_19.49422
3485,-154.9449975,19.49420127,Hawaii,315012020,-154.94499_19.49420
3486,-154.9203861,19.49384948,Hawaii,314053086,-154.92038_19.49384
3487,-154.9179863,19.49987756,Hawaii,314056030,-154.91798_19.49987
3488,-154.9191687,19.49378246,Hawaii,314053016,-154.91916_19.49378
3489,-154.9175174,19.50510398,Hawaii,314058093,-154.91751_19.50510
3490,-154.9438668,19.49306479,Hawaii,315114022,-154.94386_19.49306
3491,-154.9332224,19.49332814,Hawaii,315004034,-154.93322_19.49332
3492,-154.921241,19.49372854,Hawaii,314054033,-154.92124_19.49372
3493,-154.9171248,19.50409225,Hawaii,314058123,-154.91712_19.50409
3494,-154.9500452,19.49712593,Hawaii,315014012,-154.95004_19.49712
3495,-154.9175496,19.50644942,Hawaii,314058049,-154.91754_19.50644
3496,-154.9212099,19.49621862,Hawaii,314055087,-154.92120_19.49621
3497,-154.9464776,19.49375199,Hawaii,315002022,-154.94647_19.49375
3498,-154.91980609999996,19.49810917,Hawaii,314056053,-154.91980_19.49810
3499,-154.9448514,19.49986297,Hawaii,315006026,-154.94485_19.49986
3500,-154.9468776,19.4945078,Hawaii,315011005,-154.94687_19.49450
3501,-154.9469601,19.49451955,Hawaii,315011006,-154.94696_19.49451
3502,-154.9460053,19.493695,Hawaii,315002009,-154.94600_19.49369
3503,-154.9456611,19.49418003,Hawaii,315012042,-154.94566_19.49418
3504,-154.9458059,19.49425417,Hawaii,315012043,-154.94580_19.49425
3505,-154.9459273,19.49416519,Hawaii,315012044,-154.94592_19.49416
3506,-154.9492107,19.49460663,Hawaii,315013026,-154.94921_19.49460
3507,-154.91905019999996,19.49428066,Hawaii,314053077,-154.91905_19.49428
3508,-154.9439994,19.49522719,Hawaii,315012031,-154.94399_19.49522
3509,-154.9191246,19.4975382,Hawaii,314056073,-154.91912_19.49753
3510,-154.9178272,19.5096457,Hawaii,314080018,-154.91782_19.50964
3511,-154.9212724,19.50966463,Hawaii,314079014,-154.92127_19.50966
3512,-154.9453666,19.49420855,Hawaii,315012024,-154.94536_19.49420
3513,-154.9454876,19.49417781,Hawaii,315012025,-154.94548_19.49417
3514,-154.9220956,19.49499365,Hawaii,314055079,-154.92209_19.49499
3515,-154.9225683,19.49310532,Hawaii,314054050,-154.92256_19.49310
3516,-154.92200209999996,19.49513252,Hawaii,314055080,-154.92200_19.49513
3517,-154.94416849999996,19.49402272,Hawaii,315012006,-154.94416_19.49402
3518,-154.9115382,19.49791212,Hawaii,314050075,-154.91153_19.49791
3519,-154.9115968,19.49565586,Hawaii,314048018,-154.91159_19.49565
3520,-154.9117684,19.49570558,Hawaii,314048019,-154.91176_19.49570
3521,-154.9066767,19.49772307,Hawaii,314046101,-154.90667_19.49772
3522,-154.9067154,19.4973418,Hawaii,314046092,-154.90671_19.49734
3523,-154.9069628,19.49741737,Hawaii,314046093,-154.90696_19.49741
3524,-154.9133531,19.50779923,Hawaii,314032048,-154.91335_19.50779
3525,-154.9129159,19.49921783,Hawaii,314050027,-154.91291_19.49921
3526,-154.9165764,19.50571491,Hawaii,314058076,-154.91657_19.50571
3527,-154.91072,19.50253354,Hawaii,314061006,-154.91072_19.50253
3528,-154.9083839,19.49646395,Hawaii,314047059,-154.90838_19.49646
3529,-154.9087202,19.49656569,Hawaii,314047060,-154.90872_19.49656
3530,-154.9150411,19.50166363,Hawaii,314060069,-154.91504_19.50166
3531,-154.9156547,19.50313434,Hawaii,314060014,-154.91565_19.50313
3532,-154.9101382,19.50375472,Hawaii,314062110,-154.91013_19.50375
3533,-154.9039142,19.50276922,Hawaii,314066065,-154.90391_19.50276
3534,-154.9163796,19.49711095,Hawaii,314052007,-154.91637_19.49711
3535,-154.9059064,19.50783261,Hawaii,314031030,-154.90590_19.50783
3536,-154.9099121,19.50278901,Hawaii,314062146,-154.90991_19.50278
3537,-154.9078844,19.49360249,Hawaii,314045032,-154.90788_19.49360
3538,-154.9043048,19.5002374,Hawaii,314065004,-154.90430_19.50023
3539,-154.907777,19.49636594,Hawaii,314046054,-154.90777_19.49636
3540,-154.9067273,19.49595619,Hawaii,314046060,-154.90672_19.49595
3541,-154.9027699,19.50489315,Hawaii,314030015,-154.90276_19.50489
3542,-154.9089951,19.49278395,Hawaii,314045074,-154.90899_19.49278
3543,-154.9164829,19.50874837,Hawaii,314033059,-154.91648_19.50874
3544,-154.9048713,19.50485444,Hawaii,314030029,-154.90487_19.50485
3545,-154.9017511,19.5092847,Hawaii,314077065,-154.90175_19.50928
3546,-154.9164844,19.50120301,Hawaii,314060100,-154.91648_19.50120
3547,-154.9153246,19.50084946,Hawaii,314060107,-154.91532_19.50084
3548,-154.915158,19.50079957,Hawaii,314060108,-154.91515_19.50079
3549,-154.9033201,19.50567614,Hawaii,314030061,-154.90332_19.50567
3550,-154.908847,19.49350481,Hawaii,314045038,-154.90884_19.49350
3551,-154.9049904,19.49951084,Hawaii,314065065,-154.90499_19.49951
3552,-154.9024537,19.50584185,Hawaii,314030009,-154.90245_19.50584
3553,-154.9068425,19.49777271,Hawaii,314046100,-154.90684_19.49777
3554,-154.90366839999996,19.50846185,Hawaii,314077033,-154.90366_19.50846
3555,-154.9072713,19.50148754,Hawaii,314064005,-154.90727_19.50148
3556,-154.9125818,19.49263566,Hawaii,314048130,-154.91258_19.49263
3557,-154.9128844,19.4960478,Hawaii,314049006,-154.91288_19.49604
3558,-154.9132409,19.50598745,Hawaii,314059044,-154.91324_19.50598
3559,-154.905662,19.5063653,Hawaii,314031074,-154.90566_19.50636
3560,-154.9028371,19.50821163,Hawaii,314077038,-154.90283_19.50821
3561,-154.902671,19.50816215,Hawaii,314077039,-154.90267_19.50816
3562,-154.9164984,19.49488822,Hawaii,314053053,-154.91649_19.49488
3563,-154.9079829,19.49990712,Hawaii,314064075,-154.90798_19.49990
3564,-154.9165829,19.50252326,Hawaii,314060056,-154.91658_19.50252
3565,-154.9122808,19.49364038,Hawaii,314048062,-154.91228_19.49364
3566,-154.9121119,19.49358973,Hawaii,314048063,-154.91211_19.49358
3567,-154.9098476,19.49379878,Hawaii,314048089,-154.90984_19.49379
3568,-154.9090136,19.50341232,Hawaii,314063064,-154.90901_19.50341
3569,-154.9086294,19.503273,Hawaii,314063066,-154.90862_19.50327
3570,-154.9155302,19.49913122,Hawaii,314051071,-154.91553_19.49913
3571,-154.9028342,19.50603672,Hawaii,314030064,-154.90283_19.50603
3572,-154.9098405,19.49867886,Hawaii,314047014,-154.90984_19.49867
3573,-154.9084743,19.50504706,Hawaii,314063021,-154.90847_19.50504
3574,-154.91230289999996,19.49726075,Hawaii,314050110,-154.91230_19.49726
3575,-154.9131932,19.49841994,Hawaii,314050065,-154.91319_19.49841
3576,-154.9074908,19.49529656,Hawaii,314046035,-154.90749_19.49529
3577,-154.9102074,19.50912563,Hawaii,314074017,-154.91020_19.50912
3578,-154.9076212,19.49710904,Hawaii,314046075,-154.90762_19.49710
3579,-154.9160909,19.50774477,Hawaii,314033005,-154.91609_19.50774
3580,-154.9122867,19.4953892,Hawaii,314049038,-154.91228_19.49538
3581,-154.91517529999996,19.49557684,Hawaii,314049040,-154.91517_19.49557
3582,-154.9054758,19.49914972,Hawaii,314065062,-154.90547_19.49914
3583,-154.9128621,19.50049164,Hawaii,314061121,-154.91286_19.50049
3584,-154.91190599999996,19.49624728,Hawaii,314050152,-154.91190_19.49624
3585,-154.9094288,19.50978692,Hawaii,314075133,-154.90942_19.50978
3586,-154.9129499,19.49345391,Hawaii,314049076,-154.91294_19.49345
3587,-154.9020841,19.50938187,Hawaii,314077067,-154.90208_19.50938
3588,-154.9024138,19.50948057,Hawaii,314077069,-154.90241_19.50948
3589,-154.9039418,19.50134674,Hawaii,314066017,-154.90394_19.50134
3590,-154.9040462,19.50102955,Hawaii,314066019,-154.90404_19.50102
3591,-154.9087799,19.49747674,Hawaii,314047044,-154.90877_19.49747
3592,-154.9093594,19.49765007,Hawaii,314047047,-154.90935_19.49765
3593,-154.9032298,19.50704454,Hawaii,314030090,-154.90322_19.50704
3594,-154.9116605,19.49384746,Hawaii,314048073,-154.91166_19.49384
3595,-154.9142467,19.50679797,Hawaii,314059026,-154.91424_19.50679
3596,-154.9108026,19.50614007,Hawaii,314062013,-154.91080_19.50614
3597,-154.9061708,19.49460833,Hawaii,314046017,-154.90617_19.49460
3598,-154.9157422,19.49958904,Hawaii,314051046,-154.91574_19.49958
3599,-154.9125033,19.5037716,Hawaii,314062131,-154.91250_19.50377
3600,-154.9114048,19.50184391,Hawaii,314061046,-154.91140_19.50184
3601,-154.9070286,19.50499996,Hawaii,314063008,-154.90702_19.50499
3602,-154.9068568,19.50991427,Hawaii,314076088,-154.90685_19.50991
3603,-154.9153355,19.49749289,Hawaii,314051115,-154.91533_19.49749
3604,-154.9080872,19.49904801,Hawaii,314064109,-154.90808_19.49904
3605,-154.9055325,19.49788503,Hawaii,314065021,-154.90553_19.49788
3606,-154.914994,19.49659399,Hawaii,314049019,-154.91499_19.49659
3607,-154.91358399999996,19.50875777,Hawaii,314032075,-154.91358_19.50875
3608,-154.9098887,19.49475641,Hawaii,314048032,-154.90988_19.49475
3609,-154.90777739999996,19.4926597,Hawaii,314045061,-154.90777_19.49265
3610,-154.9098997,19.50674575,Hawaii,314074113,-154.90989_19.50674
3611,-154.91022849999996,19.49430255,Hawaii,314048046,-154.91022_19.49430
3612,-154.9137002,19.50840802,Hawaii,314032062,-154.91370_19.50840
3613,-154.91506179999996,19.50970053,Hawaii,314080070,-154.91506_19.50970
3614,-154.9162128,19.50954561,Hawaii,314080059,-154.91621_19.50954
3615,-154.9093212,19.50082092,Hawaii,314064055,-154.90932_19.50082
3616,-154.9042349,19.50206789,Hawaii,314066044,-154.90423_19.50206
3617,-154.907496,19.50026968,Hawaii,314064066,-154.90749_19.50026
3618,-154.9041641,19.50643253,Hawaii,314030072,-154.90416_19.50643
3619,-154.91402,19.50800013,Hawaii,314032052,-154.91402_19.50800
3620,-154.91493449999996,19.50925458,Hawaii,314080067,-154.91493_19.50925
3621,-154.9106624,19.50024118,Hawaii,314061107,-154.91066_19.50024
3622,-154.9026254,19.5077571,Hawaii,314077023,-154.90262_19.50775
3623,-154.90886219999996,19.50564531,Hawaii,314062001,-154.90886_19.50564
3624,-154.9116741,19.49434411,Hawaii,314048078,-154.91167_19.49434
3625,-154.91048319999996,19.50076702,Hawaii,314061070,-154.91048_19.50076
3626,-154.9139027,19.50618756,Hawaii,314059048,-154.91390_19.50618
3627,-154.9041437,19.50732049,Hawaii,314030095,-154.90414_19.50732
3628,-154.90402649999996,19.50767027,Hawaii,314030097,-154.90402_19.50767
3629,-154.8279153,19.50477487,Hawaii,314073044,-154.82791_19.50477
3630,-154.8313649,19.50340755,Hawaii,314073032,-154.83136_19.50340
3631,-154.8185571,19.49351523,Hawaii,314067002,-154.81855_19.49351
3632,-154.82222959999996,19.4941538,Hawaii,314071018,-154.82222_19.49415
3633,-154.82935889999996,19.50405192,Hawaii,314073030,-154.82935_19.50405
3634,-154.8201712,19.49244667,Hawaii,314070024,-154.82017_19.49244
3635,-154.820354,19.49249712,Hawaii,314070025,-154.82035_19.49249
3636,-154.8205351,19.49254906,Hawaii,314070026,-154.82053_19.49254
3637,-154.820716,19.49260024,Hawaii,314070027,-154.82071_19.49260
3638,-154.8210173,19.49262704,Hawaii,314070028,-154.82101_19.49262
3639,-154.8204101,19.4918897,Hawaii,314070032,-154.82041_19.49188
3640,-154.82066839999996,19.49190576,Hawaii,314070033,-154.82066_19.49190
3641,-154.8203075,19.49110572,Hawaii,314068060,-154.82030_19.49110
3642,-154.816698,19.50264058,Hawaii,314011038,-154.81669_19.50264
3643,-154.819797,19.49399282,Hawaii,314070002,-154.81979_19.49399
3644,-154.8199791,19.49404431,Hawaii,314070003,-154.81997_19.49404
3645,-154.8201606,19.49409545,Hawaii,314070004,-154.82016_19.49409
3646,-154.8194702,19.49219464,Hawaii,314067017,-154.81947_19.49219
3647,-154.8191965,19.49305026,Hawaii,314067022,-154.81919_19.49305
3648,-154.8188919,19.49373466,Hawaii,314067025,-154.81889_19.49373
3649,-154.8192563,19.49383695,Hawaii,314067027,-154.81925_19.49383
3650,-154.8356497,19.49846537,Hawaii,314091006,-154.83564_19.49846
3651,-154.8200707,19.49588167,Hawaii,314027026,-154.82007_19.49588
3652,-154.8169947,19.50356305,Hawaii,314011055,-154.81699_19.50356
3653,-154.8167771,19.50390222,Hawaii,314011057,-154.81677_19.50390
3654,-154.8168191,19.50618329,Hawaii,314026015,-154.81681_19.50618
3655,-154.8224236,19.48888009,Hawaii,314069045,-154.82242_19.48888
3656,-154.8291969,19.50226513,Hawaii,314073024,-154.82919_19.50226
3657,-154.82607189999996,19.50439588,Hawaii,314073025,-154.82607_19.50439
3658,-154.8218923,19.504549,Hawaii,314073016,-154.82189_19.50454
3659,-154.818203,19.50144489,Hawaii,314011025,-154.81820_19.50144
3660,-154.8186287,19.50212985,Hawaii,314011031,-154.81862_19.50212
3661,-154.8194702,19.49557207,Hawaii,314027038,-154.81947_19.49557
3662,-154.8331578,19.50350741,Hawaii,314073042,-154.83315_19.50350
3663,-154.8178862,19.49469327,Hawaii,314027004,-154.81788_19.49469
3664,-154.8198965,19.49535787,Hawaii,314027009,-154.81989_19.49535
3665,-154.8208337,19.49819147,Hawaii,314002036,-154.82083_19.49819
3666,-154.8217036,19.49095558,Hawaii,314069028,-154.82170_19.49095
3667,-154.8151891,19.50347219,Hawaii,314011002,-154.81518_19.50347
3668,-154.8168435,19.50682525,Hawaii,314026016,-154.81684_19.50682
3669,-154.8201542,19.4900425,Hawaii,314068044,-154.82015_19.49004
3670,-154.8178134,19.50562392,Hawaii,314025010,-154.81781_19.50562
3671,-154.8178245,19.50492509,Hawaii,314025012,-154.81782_19.50492
3672,-154.8182343,19.50315707,Hawaii,314025019,-154.81823_19.50315
3673,-154.8177168,19.50354339,Hawaii,314025021,-154.81771_19.50354
3674,-154.8157184,19.50838228,Hawaii,314026001,-154.81571_19.50838
3675,-154.8206279,19.49051972,Hawaii,314068064,-154.82062_19.49051
3676,-154.8324203,19.50029368,Hawaii,314072033,-154.83242_19.50029
3677,-154.8326154,19.50158249,Hawaii,314072034,-154.83261_19.50158
3678,-154.8196254,19.50753885,Hawaii,314073001,-154.81962_19.50753
3679,-154.8192072,19.50658509,Hawaii,314073002,-154.81920_19.50658
3680,-154.8192846,19.50514248,Hawaii,314073003,-154.81928_19.50514
3681,-154.8197422,19.50389526,Hawaii,314073004,-154.81974_19.50389
3682,-154.8164668,19.50649423,Hawaii,314026007,-154.81646_19.50649
3683,-154.8166541,19.50632988,Hawaii,314026008,-154.81665_19.50632
3684,-154.8194295,19.49510824,Hawaii,314027037,-154.81942_19.49510
3685,-154.84757389999996,19.50660801,Hawaii,314008004,-154.84757_19.50660
3686,-154.8462308,19.50276961,Hawaii,314009004,-154.84623_19.50276
3687,-154.8458406,19.50367153,Hawaii,314009006,-154.84584_19.50367
3688,-154.82061529999996,19.49987527,Hawaii,314010029,-154.82061_19.49987
3689,-154.8182731,19.50232033,Hawaii,314011074,-154.81827_19.50232
3690,-154.8181027,19.50191161,Hawaii,314011076,-154.81810_19.50191
3691,-154.8184414,19.49552599,Hawaii,314027017,-154.81844_19.49552
3692,-154.8182183,19.49547628,Hawaii,314027018,-154.81821_19.49547
3693,-154.8180032,19.49538413,Hawaii,314027019,-154.81800_19.49538
3694,-154.81747999999996,19.49539903,Hawaii,314027021,-154.81748_19.49539
3695,-154.817286,19.49533918,Hawaii,314027022,-154.81728_19.49533
3696,-154.8203433,19.49414732,Hawaii,314070005,-154.82034_19.49414
3697,-154.820671,19.49358798,Hawaii,314070008,-154.82067_19.49358
3698,-154.8168444,19.50503169,Hawaii,314025003,-154.81684_19.50503
3699,-154.8189474,19.50142071,Hawaii,314010033,-154.81894_19.50142
3700,-154.8192311,19.50128815,Hawaii,314010034,-154.81923_19.50128
3701,-154.8185207,19.50125176,Hawaii,314010008,-154.81852_19.50125
3702,-154.8791395,19.48489884,Hawaii,314018011,-154.87913_19.48489
3703,-154.8157045,19.50354971,Hawaii,314011047,-154.81570_19.50354
3704,-154.8256694,19.49365447,Hawaii,314071009,-154.82566_19.49365
3705,-154.8257012,19.49476089,Hawaii,314071010,-154.82570_19.49476
3706,-154.8257365,19.49595942,Hawaii,314071011,-154.82573_19.49595
3707,-154.82225159999996,19.49361507,Hawaii,314071019,-154.82225_19.49361
3708,-154.8160782,19.50436587,Hawaii,314011067,-154.81607_19.50436
3709,-154.8157411,19.50415784,Hawaii,314011068,-154.81574_19.50415
3710,-154.8260848,19.499729,Hawaii,314071014,-154.82608_19.49972
3711,-154.8277405,19.50046482,Hawaii,314072001,-154.82774_19.50046
3712,-154.8275301,19.49932875,Hawaii,314072002,-154.82753_19.49932
3713,-154.8160327,19.50382035,Hawaii,314011061,-154.81603_19.50382
3714,-154.8214719,19.49185872,Hawaii,314070037,-154.82147_19.49185
3715,-154.82401619999996,19.5044246,Hawaii,314073020,-154.82401_19.50442
3716,-154.8254992,19.50353678,Hawaii,314073021,-154.82549_19.50353
3717,-154.8282212,19.50279696,Hawaii,314073023,-154.82822_19.50279
3718,-154.8249231,19.49952959,Hawaii,314071001,-154.82492_19.49952
3719,-154.8241581,19.49600168,Hawaii,314071004,-154.82415_19.49600
3720,-154.8189983,19.50088941,Hawaii,314010020,-154.81899_19.50088
3721,-154.8192249,19.49926682,Hawaii,314010023,-154.81922_19.49926
3722,-154.8217645,19.49153372,Hawaii,314069004,-154.82176_19.49153
3723,-154.8211764,19.50299126,Hawaii,314073006,-154.82117_19.50299
3724,-154.82091159999996,19.49188785,Hawaii,314070034,-154.82091_19.49188
3725,-154.8208442,19.49305282,Hawaii,314070018,-154.82084_19.49305
3726,-154.8209268,19.49283773,Hawaii,314070019,-154.82092_19.49283
3727,-154.8206111,19.49292671,Hawaii,314070020,-154.82061_19.49292
3728,-154.8343935,19.49896208,Hawaii,314091002,-154.83439_19.49896
3729,-154.8274692,19.50168582,Hawaii,314073012,-154.82746_19.50168
3730,-154.8250739,19.50106767,Hawaii,314073011,-154.82507_19.50106
3731,-154.8194852,19.4933179,Hawaii,314067030,-154.81948_19.49331
3732,-154.81959409999996,19.4929764,Hawaii,314067032,-154.81959_19.49297
3733,-154.8197029,19.49263337,Hawaii,314067034,-154.81970_19.49263
3734,-154.8198119,19.49229171,Hawaii,314067036,-154.81981_19.49229
3735,-154.8198658,19.49212059,Hawaii,314067037,-154.81986_19.49212
3736,-154.8199202,19.49194941,Hawaii,314067038,-154.81992_19.49194
3737,-154.8199735,19.49177623,Hawaii,314067039,-154.81997_19.49177
3738,-154.8163198,19.50667324,Hawaii,314026006,-154.81631_19.50667
3739,-154.8199932,19.50081,Hawaii,314010039,-154.81999_19.50081
3740,-154.8205541,19.50056268,Hawaii,314010042,-154.82055_19.50056
3741,-154.8195262,19.50153274,Hawaii,314010055,-154.81952_19.50153
3742,-154.8190018,19.50168454,Hawaii,314010058,-154.81900_19.50168
3743,-154.8212943,19.49218519,Hawaii,314070039,-154.82129_19.49218
3744,-154.821186,19.49234634,Hawaii,314070040,-154.82118_19.49234
3745,-154.8218981,19.49210886,Hawaii,314070041,-154.82189_19.49210
3746,-154.8216892,19.49245148,Hawaii,314070043,-154.82168_19.49245
3747,-154.8215984,19.49260749,Hawaii,314070044,-154.82159_19.49260
3748,-154.8213072,19.49316613,Hawaii,314070046,-154.82130_19.49316
3749,-154.8210956,19.49376955,Hawaii,314070050,-154.82109_19.49376
3750,-154.8174582,19.50128941,Hawaii,314011021,-154.81745_19.50128
3751,-154.8240833,19.49369394,Hawaii,314071006,-154.82408_19.49369
3752,-154.8175269,19.50171464,Hawaii,314011020,-154.81752_19.50171
3753,-154.8274592,19.49702635,Hawaii,314072004,-154.82745_19.49702
3754,-154.8273582,19.49360534,Hawaii,314072007,-154.82735_19.49360
3755,-154.8273268,19.492508,Hawaii,314072008,-154.82732_19.49250
3756,-154.8288997,19.49246641,Hawaii,314072009,-154.82889_19.49246
3757,-154.8289359,19.49356498,Hawaii,314072010,-154.82893_19.49356
3758,-154.8709454,19.50150707,Hawaii,314022008,-154.87094_19.50150
3759,-154.8160248,19.50298409,Hawaii,314011050,-154.81602_19.50298
3760,-154.8165177,19.50227717,Hawaii,314011013,-154.81651_19.50227
3761,-154.8163156,19.50339041,Hawaii,314011052,-154.81631_19.50339
3762,-154.8203836,19.50066929,Hawaii,314010041,-154.82038_19.50066
3763,-154.8209099,19.50033872,Hawaii,314010044,-154.82090_19.50033
3764,-154.8211071,19.50061863,Hawaii,314010046,-154.82110_19.50061
3765,-154.8207505,19.500841,Hawaii,314010048,-154.82075_19.50084
3766,-154.8204093,19.50105267,Hawaii,314010050,-154.82040_19.50105
3767,-154.8202194,19.50112669,Hawaii,314010051,-154.82021_19.50112
3768,-154.8200472,19.5012298,Hawaii,314010052,-154.82004_19.50122
3769,-154.8301662,19.49214707,Hawaii,314072038,-154.83016_19.49214
3770,-154.82344409999996,19.50356649,Hawaii,314073015,-154.82344_19.50356
3771,-154.8169715,19.50564487,Hawaii,314026009,-154.81697_19.50564
3772,-154.8198338,19.50038488,Hawaii,314010015,-154.81983_19.50038
3773,-154.8203714,19.49368059,Hawaii,314070009,-154.82037_19.49368
3774,-154.8201907,19.49362852,Hawaii,314070010,-154.82019_19.49362
3775,-154.8200095,19.4935764,Hawaii,314070011,-154.82000_19.49357
3776,-154.8199324,19.49320002,Hawaii,314070013,-154.81993_19.49320
3777,-154.8201139,19.4932507,Hawaii,314070014,-154.82011_19.49325
3778,-154.8202952,19.49330227,Hawaii,314070015,-154.82029_19.49330
3779,-154.8204758,19.49335423,Hawaii,314070016,-154.82047_19.49335
3780,-154.8226035,19.50213773,Hawaii,314073008,-154.82260_19.50213
3781,-154.82332059999996,19.50170919,Hawaii,314073009,-154.82332_19.50170
3782,-154.8157438,19.50250216,Hawaii,314011007,-154.81574_19.50250
3783,-154.8155767,19.50290951,Hawaii,314011005,-154.81557_19.50290
3784,-154.8223634,19.49300066,Hawaii,314071020,-154.82236_19.49300
3785,-154.8501784,19.49663459,Hawaii,314002041,-154.85017_19.49663
3786,-154.9259698,19.52207902,Hawaii,315101004,-154.92596_19.52207
3787,-154.9177939,19.52738725,Hawaii,315098015,-154.91779_19.52738
3788,-154.9237406,19.5272465,Hawaii,315076009,-154.92374_19.52724
3789,-154.9203625,19.52600726,Hawaii,315099025,-154.92036_19.52600
3790,-154.920573,19.52619611,Hawaii,315099026,-154.92057_19.52619
3791,-154.9209532,19.52654245,Hawaii,315099028,-154.92095_19.52654
3792,-154.9211424,19.52671347,Hawaii,315099029,-154.92114_19.52671
3793,-154.9215879,19.52627094,Hawaii,315099036,-154.92158_19.52627
3794,-154.9241888,19.52557786,Hawaii,315075014,-154.92418_19.52557
3795,-154.9252502,19.52505554,Hawaii,315075018,-154.92525_19.52505
3796,-154.9237013,19.52455303,Hawaii,315100013,-154.92370_19.52455
3797,-154.9233254,19.5242104,Hawaii,315100015,-154.92332_19.52421
3798,-154.9208018,19.52740711,Hawaii,315099014,-154.92080_19.52740
3799,-154.92042509999996,19.52706497,Hawaii,315099016,-154.92042_19.52706
3800,-154.9202353,19.52689065,Hawaii,315099017,-154.92023_19.52689
3801,-154.92292699999996,19.52584995,Hawaii,315099053,-154.92292_19.52584
3802,-154.9223753,19.52513649,Hawaii,315099057,-154.92237_19.52513
3803,-154.92343299999996,19.52632022,Hawaii,315075011,-154.92343_19.52632
3804,-154.9213496,19.52505838,Hawaii,315099045,-154.92134_19.52505
3805,-154.9215475,19.52523516,Hawaii,315099046,-154.92154_19.52523
3806,-154.9219267,19.52557822,Hawaii,315099048,-154.92192_19.52557
3807,-154.9190242,19.52664524,Hawaii,315099002,-154.91902_19.52664
3808,-154.9194064,19.52698988,Hawaii,315099004,-154.91940_19.52698
3809,-154.9197887,19.52733682,Hawaii,315099006,-154.91978_19.52733
3810,-154.9227525,19.52370664,Hawaii,315100018,-154.92275_19.52370
3811,-154.9245716,19.52287574,Hawaii,315100020,-154.92457_19.52287
3812,-154.92925059999996,19.52814872,Hawaii,315009009,-154.92925_19.52814
3813,-154.9232735,19.52497136,Hawaii,315100008,-154.92327_19.52497
3814,-154.9236664,19.52512677,Hawaii,315100010,-154.92366_19.52512
3815,-154.9184741,19.527154,Hawaii,315098017,-154.91847_19.52715
3816,-154.91255609999996,19.51312202,Hawaii,314083051,-154.91255_19.51312
3817,-154.9013816,19.51553838,Hawaii,314087060,-154.90138_19.51553
3818,-154.9014371,19.51536309,Hawaii,314087061,-154.90143_19.51536
