,Uid,Flikr_ID,Flikr_X,Flikr_Y
14420,-156.28299_20.81463,flk_566_Maui,-156.46029277,20.7615076837
14421,-156.28143_20.81526,flk_572_Maui,-156.460255042,20.7637644281
14422,-156.28757_20.82941,flk_664_Maui,-156.467114338,20.7841815238
14423,-156.29431_20.83099,flk_663_Maui,-156.469514039,20.7842169318
14424,-156.28254_20.81510,flk_572_Maui,-156.460255042,20.7637644281
14425,-156.28946_20.83714,flk_1140_Maui,-156.470141113,20.8903192608
14426,-156.28931_20.83616,flk_738_Maui,-156.493324871,20.7958531461
14427,-156.28677_20.84285,flk_1230_Maui,-156.438693631,20.9033942333
14428,-156.28528_20.84345,flk_1230_Maui,-156.438693631,20.9033942333
14429,-156.29238_20.82725,flk_640_Maui,-156.462390422,20.7795971211
14430,-156.29614_20.82894,flk_677_Maui,-156.469476403,20.7864736865
14431,-156.29189_20.82467,flk_628_Maui,-156.460028571,20.7773048811
14432,-156.28955_20.82415,flk_628_Maui,-156.460028571,20.7773048811
14433,-156.28294_20.81710,flk_572_Maui,-156.460255042,20.7637644281
14434,-156.28181_20.81684,flk_572_Maui,-156.460255042,20.7637644281
14435,-156.28980_20.81554,flk_580_Maui,-156.460217309,20.7660211719
14436,-156.28247_20.84039,flk_1140_Maui,-156.470141113,20.8903192608
14437,-156.28223_20.81756,flk_584_Maui,-156.460179572,20.7682779151
14438,-156.28548_20.84446,flk_1230_Maui,-156.438693631,20.9033942333
14439,-156.28342_20.81953,flk_584_Maui,-156.460179572,20.7682779151
14440,-156.28589_20.82709,flk_628_Maui,-156.460028571,20.7773048811
14441,-156.28239_20.81900,flk_584_Maui,-156.460179572,20.7682779151
14442,-156.28249_20.81634,flk_572_Maui,-156.460255042,20.7637644281
14443,-156.28320_20.81588,flk_572_Maui,-156.460255042,20.7637644281
14444,-156.28399_20.81561,flk_572_Maui,-156.460255042,20.7637644281
14445,-156.28466_20.81619,flk_572_Maui,-156.460255042,20.7637644281
14446,-156.28511_20.81695,flk_580_Maui,-156.460217309,20.7660211719
14447,-156.28896_20.84044,flk_1178_Maui,-156.46282313,20.8969825891
14448,-156.28832_20.84154,flk_1178_Maui,-156.46282313,20.8969825891
14449,-156.28783_20.84123,flk_1178_Maui,-156.46282313,20.8969825891
14450,-156.29026_20.84143,flk_1182_Maui,-156.453217256,20.8968396465
14451,-156.28940_20.84087,flk_1178_Maui,-156.46282313,20.8969825891
14452,-156.28922_20.83473,flk_738_Maui,-156.493324871,20.7958531461
14453,-156.29064_20.83631,flk_737_Maui,-156.495724805,20.7958882066
14454,-156.28503_20.82482,flk_617_Maui,-156.460066329,20.7750481406
14455,-156.28496_20.82523,flk_617_Maui,-156.460066329,20.7750481406
14456,-156.28519_20.82677,flk_628_Maui,-156.460028571,20.7773048811
14457,-156.28564_20.82917,flk_664_Maui,-156.467114338,20.7841815238
14458,-156.28560_20.82981,flk_664_Maui,-156.467114338,20.7841815238
14459,-156.28614_20.82822,flk_628_Maui,-156.460028571,20.7773048811
14460,-156.28563_20.82948,flk_664_Maui,-156.467114338,20.7841815238
14461,-156.28509_20.82655,flk_628_Maui,-156.460028571,20.7773048811
14462,-156.28455_20.82383,flk_617_Maui,-156.460066329,20.7750481406
14463,-156.27814_20.80329,flk_520_Maui,-156.458157646,20.7456749835
14464,-156.27782_20.80781,flk_534_Maui,-156.458082185,20.7501884726
14465,-156.27296_20.80913,flk_534_Maui,-156.458082185,20.7501884726
14466,-156.27345_20.80897,flk_534_Maui,-156.458082185,20.7501884726
14467,-156.27478_20.80840,flk_534_Maui,-156.458082185,20.7501884726
14468,-156.27508_20.80798,flk_534_Maui,-156.458082185,20.7501884726
14469,-156.27547_20.80765,flk_534_Maui,-156.458082185,20.7501884726
14470,-156.27711_20.80523,flk_528_Maui,-156.458119918,20.7479317284
14471,-156.27252_20.80936,flk_544_Maui,-156.46044363,20.7524806992
14472,-156.26654_20.82199,flk_580_Maui,-156.460217309,20.7660211719
14473,-156.31011_20.85678,flk_1359_Maui,-156.390429576,20.9162066298
14474,-156.31115_20.85767,flk_1359_Maui,-156.390429576,20.9162066298
14475,-156.31171_20.85814,flk_1359_Maui,-156.390429576,20.9162066298
14476,-156.30985_20.85752,flk_1359_Maui,-156.390429576,20.9162066298
14477,-156.30987_20.85840,flk_1359_Maui,-156.390429576,20.9162066298
14478,-156.30883_20.85746,flk_1359_Maui,-156.390429576,20.9162066298
14479,-156.31690_20.84849,flk_1266_Maui,-156.412199593,20.9075092428
14480,-156.31855_20.84783,flk_1264_Maui,-156.417002704,20.9075819693
14481,-156.31633_20.84711,flk_1264_Maui,-156.417002704,20.9075819693
14482,-156.31599_20.84726,flk_1264_Maui,-156.417002704,20.9075819693
14483,-156.31972_20.84736,flk_1263_Maui,-156.419404268,20.907618282
14484,-156.31906_20.84770,flk_1263_Maui,-156.419404268,20.907618282
14485,-156.31757_20.84843,flk_1266_Maui,-156.412199593,20.9075092428
14486,-156.31749_20.84810,flk_1266_Maui,-156.412199593,20.9075092428
14487,-156.31732_20.84787,flk_1264_Maui,-156.417002704,20.9075819693
14488,-156.31673_20.84790,flk_1266_Maui,-156.412199593,20.9075092428
14489,-156.31653_20.84813,flk_1266_Maui,-156.412199593,20.9075092428
14490,-156.31678_20.84818,flk_1266_Maui,-156.412199593,20.9075092428
14491,-156.31696_20.84773,flk_1264_Maui,-156.417002704,20.9075819693
14492,-156.28608_20.81709,flk_580_Maui,-156.460217309,20.7660211719
14493,-156.28459_20.82224,flk_602_Maui,-156.460104081,20.7727913994
14494,-156.28675_20.81724,flk_580_Maui,-156.460217309,20.7660211719
14495,-156.28682_20.83053,flk_664_Maui,-156.467114338,20.7841815238
14496,-156.28808_20.82999,flk_664_Maui,-156.467114338,20.7841815238
14497,-156.28865_20.82947,flk_664_Maui,-156.467114338,20.7841815238
14498,-156.29063_20.82819,flk_640_Maui,-156.462390422,20.7795971211
14499,-156.28810_20.83207,flk_690_Maui,-156.474238321,20.7888011729
14500,-156.28990_20.83161,flk_690_Maui,-156.474238321,20.7888011729
14501,-156.31285_20.84918,flk_1266_Maui,-156.412199593,20.9075092428
14502,-156.31407_20.84921,flk_1266_Maui,-156.412199593,20.9075092428
14503,-156.31371_20.84949,flk_1266_Maui,-156.412199593,20.9075092428
14504,-156.31400_20.84973,flk_1266_Maui,-156.412199593,20.9075092428
14505,-156.31319_20.85015,flk_1266_Maui,-156.412199593,20.9075092428
14506,-156.31256_20.84949,flk_1266_Maui,-156.412199593,20.9075092428
14507,-156.31193_20.84883,flk_1266_Maui,-156.412199593,20.9075092428
14508,-156.31255_20.84989,flk_1266_Maui,-156.412199593,20.9075092428
14509,-156.31346_20.85074,flk_1306_Maui,-156.40491727,20.9119131155
14510,-156.31411_20.85082,flk_1306_Maui,-156.40491727,20.9119131155
14511,-156.31442_20.85060,flk_1306_Maui,-156.40491727,20.9119131155
14512,-156.31629_20.84840,flk_1266_Maui,-156.412199593,20.9075092428
14513,-156.31501_20.84838,flk_1266_Maui,-156.412199593,20.9075092428
14514,-156.31189_20.84823,flk_1266_Maui,-156.412199593,20.9075092428
14515,-156.31202_20.84807,flk_1266_Maui,-156.412199593,20.9075092428
14516,-156.31209_20.84723,flk_1263_Maui,-156.419404268,20.907618282
14517,-156.31230_20.84737,flk_1263_Maui,-156.419404268,20.907618282
14518,-156.31457_20.84802,flk_1266_Maui,-156.412199593,20.9075092428
14519,-156.31430_20.84776,flk_1264_Maui,-156.417002704,20.9075819693
14520,-156.31214_20.84693,flk_1263_Maui,-156.419404268,20.907618282
14521,-156.31324_20.84599,flk_1264_Maui,-156.417002704,20.9075819693
14522,-156.31407_20.84533,flk_1264_Maui,-156.417002704,20.9075819693
14523,-156.31511_20.84638,flk_1264_Maui,-156.417002704,20.9075819693
14524,-156.31579_20.84756,flk_1264_Maui,-156.417002704,20.9075819693
14525,-156.31425_20.84698,flk_1264_Maui,-156.417002704,20.9075819693
14526,-156.31106_20.84788,flk_1266_Maui,-156.412199593,20.9075092428
14527,-156.31285_20.84691,flk_1263_Maui,-156.419404268,20.907618282
14528,-156.31414_20.84753,flk_1264_Maui,-156.417002704,20.9075819693
14529,-156.31379_20.85177,flk_1306_Maui,-156.40491727,20.9119131155
14530,-156.31522_20.85367,flk_1331_Maui,-156.395271885,20.9140234087
14531,-156.31442_20.85423,flk_1331_Maui,-156.395271885,20.9140234087
14532,-156.31462_20.85270,flk_1306_Maui,-156.40491727,20.9119131155
14533,-156.31675_20.85528,flk_1331_Maui,-156.395271885,20.9140234087
14534,-156.31708_20.85731,flk_1359_Maui,-156.390429576,20.9162066298
14535,-156.31698_20.85518,flk_1331_Maui,-156.395271885,20.9140234087
14536,-156.31728_20.85502,flk_1331_Maui,-156.395271885,20.9140234087
14537,-156.31706_20.85682,flk_1359_Maui,-156.390429576,20.9162066298
14538,-156.31719_20.85698,flk_1359_Maui,-156.390429576,20.9162066298
14539,-156.31731_20.85714,flk_1359_Maui,-156.390429576,20.9162066298
14540,-156.31683_20.85693,flk_1359_Maui,-156.390429576,20.9162066298
14541,-156.29417_20.82165,flk_617_Maui,-156.460066329,20.7750481406
14542,-156.29311_20.82418,flk_628_Maui,-156.460028571,20.7773048811
14543,-156.29610_20.82337,flk_628_Maui,-156.460028571,20.7773048811
14544,-156.29403_20.82586,flk_640_Maui,-156.462390422,20.7795971211
14545,-156.29378_20.82520,flk_628_Maui,-156.460028571,20.7773048811
14546,-156.29017_20.82107,flk_602_Maui,-156.460104081,20.7727913994
14547,-156.28897_20.82074,flk_602_Maui,-156.460104081,20.7727913994
14548,-156.28996_20.82019,flk_590_Maui,-156.460141829,20.7705346576
14549,-156.29150_20.81954,flk_590_Maui,-156.460141829,20.7705346576
14550,-156.29207_20.82128,flk_602_Maui,-156.460104081,20.7727913994
14551,-156.29034_20.82226,flk_602_Maui,-156.460104081,20.7727913994
14552,-156.28947_20.82291,flk_602_Maui,-156.460104081,20.7727913994
14553,-156.29045_20.81906,flk_590_Maui,-156.460141829,20.7705346576
14554,-156.29108_20.81761,flk_580_Maui,-156.460217309,20.7660211719
14555,-156.29061_20.81684,flk_580_Maui,-156.460217309,20.7660211719
14556,-156.29004_20.81740,flk_580_Maui,-156.460217309,20.7660211719
14557,-156.29289_20.82068,flk_602_Maui,-156.460104081,20.7727913994
14558,-156.29295_20.81955,flk_590_Maui,-156.460141829,20.7705346576
14559,-156.31842_20.84419,flk_1245_Maui,-156.431450608,20.9055426846
14560,-156.32062_20.84402,flk_1245_Maui,-156.431450608,20.9055426846
14561,-156.31906_20.84291,flk_1245_Maui,-156.431450608,20.9055426846
14562,-156.31719_20.84462,flk_1245_Maui,-156.431450608,20.9055426846
14563,-156.31984_20.84594,flk_1263_Maui,-156.419404268,20.907618282
14564,-156.32049_20.84600,flk_1263_Maui,-156.419404268,20.907618282
14565,-156.32034_20.84555,flk_1263_Maui,-156.419404268,20.907618282
14566,-156.32130_20.84392,flk_1245_Maui,-156.431450608,20.9055426846
14567,-156.32217_20.84468,flk_1232_Maui,-156.43389057,20.9033221303
14568,-156.32188_20.84463,flk_1232_Maui,-156.43389057,20.9033221303
14569,-156.32053_20.84639,flk_1263_Maui,-156.419404268,20.907618282
14570,-156.31979_20.84630,flk_1263_Maui,-156.419404268,20.907618282
14571,-156.32013_20.84651,flk_1263_Maui,-156.419404268,20.907618282
14572,-156.32032_20.84661,flk_1263_Maui,-156.419404268,20.907618282
14573,-156.32017_20.84680,flk_1263_Maui,-156.419404268,20.907618282
14574,-156.31468_20.84398,flk_1245_Maui,-156.431450608,20.9055426846
14575,-156.31729_20.84578,flk_1264_Maui,-156.417002704,20.9075819693
14576,-156.31591_20.84589,flk_1264_Maui,-156.417002704,20.9075819693
14577,-156.31601_20.84651,flk_1264_Maui,-156.417002704,20.9075819693
14578,-156.31560_20.84575,flk_1264_Maui,-156.417002704,20.9075819693
14579,-156.31185_20.85285,flk_1306_Maui,-156.40491727,20.9119131155
14580,-156.31169_20.85297,flk_1306_Maui,-156.40491727,20.9119131155
14581,-156.31100_20.85371,flk_1331_Maui,-156.395271885,20.9140234087
14582,-156.31138_20.85504,flk_1331_Maui,-156.395271885,20.9140234087
14583,-156.31271_20.85440,flk_1331_Maui,-156.395271885,20.9140234087
14584,-156.31322_20.85464,flk_1331_Maui,-156.395271885,20.9140234087
14585,-156.31466_20.85491,flk_1331_Maui,-156.395271885,20.9140234087
14586,-156.31419_20.85555,flk_1331_Maui,-156.395271885,20.9140234087
14587,-156.31375_20.85482,flk_1331_Maui,-156.395271885,20.9140234087
14588,-156.31181_20.85526,flk_1331_Maui,-156.395271885,20.9140234087
14589,-156.31222_20.85577,flk_1331_Maui,-156.395271885,20.9140234087
14590,-156.31237_20.85567,flk_1331_Maui,-156.395271885,20.9140234087
14591,-156.31250_20.85593,flk_1331_Maui,-156.395271885,20.9140234087
14592,-156.31285_20.85578,flk_1331_Maui,-156.395271885,20.9140234087
14593,-156.31324_20.85584,flk_1331_Maui,-156.395271885,20.9140234087
14594,-156.33674_20.84475,flk_1231_Maui,-156.436292098,20.9033581987
14595,-156.33741_20.84536,flk_1231_Maui,-156.436292098,20.9033581987
14596,-156.33700_20.84583,flk_1245_Maui,-156.431450608,20.9055426846
14597,-156.33332_20.84397,flk_1232_Maui,-156.43389057,20.9033221303
14598,-156.33260_20.84421,flk_1232_Maui,-156.43389057,20.9033221303
14599,-156.33344_20.84507,flk_1232_Maui,-156.43389057,20.9033221303
14600,-156.33385_20.84598,flk_1245_Maui,-156.431450608,20.9055426846
14601,-156.33534_20.84702,flk_1245_Maui,-156.431450608,20.9055426846
14602,-156.33248_20.84820,flk_1264_Maui,-156.417002704,20.9075819693
14603,-156.33200_20.85022,flk_1264_Maui,-156.417002704,20.9075819693
14604,-156.32956_20.85204,flk_1266_Maui,-156.412199593,20.9075092428
14605,-156.32854_20.85274,flk_1266_Maui,-156.412199593,20.9075092428
14606,-156.32803_20.85309,flk_1266_Maui,-156.412199593,20.9075092428
14607,-156.32700_20.85379,flk_1307_Maui,-156.402515665,20.911876592
14608,-156.32649_20.85414,flk_1307_Maui,-156.402515665,20.911876592
14609,-156.32468_20.85382,flk_1307_Maui,-156.402515665,20.911876592
14610,-156.32515_20.85350,flk_1307_Maui,-156.402515665,20.911876592
14611,-156.32557_20.85268,flk_1286_Maui,-156.412160856,20.9097658636
14612,-156.32496_20.85235,flk_1286_Maui,-156.412160856,20.9097658636
14613,-156.32433_20.85239,flk_1288_Maui,-156.407357693,20.9096929937
14614,-156.32243_20.85381,flk_1308_Maui,-156.400114066,20.9118400348
14615,-156.32341_20.85657,flk_1332_Maui,-156.392870266,20.913986746
14616,-156.32236_20.85729,flk_1332_Maui,-156.392870266,20.913986746
14617,-156.32192_20.85685,flk_1332_Maui,-156.392870266,20.913986746
14618,-156.32111_20.85591,flk_1331_Maui,-156.395271885,20.9140234087
14619,-156.32070_20.85543,flk_1331_Maui,-156.395271885,20.9140234087
14620,-156.32329_20.85035,flk_1266_Maui,-156.412199593,20.9075092428
14621,-156.32272_20.85046,flk_1266_Maui,-156.412199593,20.9075092428
14622,-156.32485_20.85139,flk_1286_Maui,-156.412160856,20.9097658636
14623,-156.32697_20.85260,flk_1286_Maui,-156.412160856,20.9097658636
14624,-156.32892_20.85121,flk_1266_Maui,-156.412199593,20.9075092428
14625,-156.33113_20.84959,flk_1264_Maui,-156.417002704,20.9075819693
14626,-156.32036_20.85089,flk_1306_Maui,-156.40491727,20.9119131155
14627,-156.27900_20.81671,flk_572_Maui,-156.460255042,20.7637644281
14628,-156.27983_20.81784,flk_584_Maui,-156.460179572,20.7682779151
14629,-156.27771_20.81750,flk_580_Maui,-156.460217309,20.7660211719
14630,-156.27813_20.81476,flk_560_Maui,-156.460330492,20.7592509385
14631,-156.32607_20.84769,flk_1282_Maui,-156.424168853,20.9099474486
14632,-156.32513_20.84780,flk_1282_Maui,-156.424168853,20.9099474486
14633,-156.32454_20.84770,flk_1263_Maui,-156.419404268,20.907618282
14634,-156.32428_20.84757,flk_1263_Maui,-156.419404268,20.907618282
14635,-156.32405_20.84737,flk_1263_Maui,-156.419404268,20.907618282
14636,-156.32398_20.84811,flk_1266_Maui,-156.412199593,20.9075092428
14637,-156.32454_20.84832,flk_1266_Maui,-156.412199593,20.9075092428
14638,-156.32548_20.84832,flk_1265_Maui,-156.414601146,20.9075456229
14639,-156.32655_20.84874,flk_1265_Maui,-156.414601146,20.9075456229
14640,-156.32508_20.84907,flk_1265_Maui,-156.414601146,20.9075456229
14641,-156.32295_20.84949,flk_1266_Maui,-156.412199593,20.9075092428
14642,-156.32244_20.84955,flk_1266_Maui,-156.412199593,20.9075092428
14643,-156.32330_20.84879,flk_1266_Maui,-156.412199593,20.9075092428
14644,-156.32319_20.84817,flk_1266_Maui,-156.412199593,20.9075092428
14645,-156.32292_20.84834,flk_1266_Maui,-156.412199593,20.9075092428
14646,-156.32266_20.84851,flk_1266_Maui,-156.412199593,20.9075092428
14647,-156.32240_20.84868,flk_1266_Maui,-156.412199593,20.9075092428
14648,-156.32091_20.84897,flk_1266_Maui,-156.412199593,20.9075092428
14649,-156.32186_20.84823,flk_1266_Maui,-156.412199593,20.9075092428
14650,-156.32238_20.84788,flk_1263_Maui,-156.419404268,20.907618282
14651,-156.32291_20.84754,flk_1263_Maui,-156.419404268,20.907618282
14652,-156.32325_20.84661,flk_1263_Maui,-156.419404268,20.907618282
14653,-156.32273_20.84699,flk_1263_Maui,-156.419404268,20.907618282
14654,-156.32194_20.84750,flk_1263_Maui,-156.419404268,20.907618282
14655,-156.32168_20.84767,flk_1263_Maui,-156.419404268,20.907618282
14656,-156.32089_20.84818,flk_1266_Maui,-156.412199593,20.9075092428
14657,-156.32029_20.84898,flk_1266_Maui,-156.412199593,20.9075092428
14658,-156.32046_20.84762,flk_1263_Maui,-156.419404268,20.907618282
14659,-156.32096_20.84730,flk_1263_Maui,-156.419404268,20.907618282
14660,-156.32120_20.84714,flk_1263_Maui,-156.419404268,20.907618282
14661,-156.32342_20.84567,flk_1263_Maui,-156.419404268,20.907618282
14662,-156.32411_20.84634,flk_1263_Maui,-156.419404268,20.907618282
14663,-156.32593_20.84705,flk_1282_Maui,-156.424168853,20.9099474486
14664,-156.32763_20.84808,flk_1264_Maui,-156.417002704,20.9075819693
14665,-156.32726_20.84626,flk_1282_Maui,-156.424168853,20.9099474486
14666,-156.32772_20.84667,flk_1262_Maui,-156.426608989,20.9077270181
14667,-156.32803_20.84707,flk_1262_Maui,-156.426608989,20.9077270181
14668,-156.32819_20.84803,flk_1262_Maui,-156.426608989,20.9077270181
14669,-156.32865_20.84826,flk_1264_Maui,-156.417002704,20.9075819693
14670,-156.33012_20.84813,flk_1264_Maui,-156.417002704,20.9075819693
14671,-156.33068_20.84797,flk_1260_Maui,-156.431412163,20.9077993403
14672,-156.33278_20.84543,flk_1260_Maui,-156.431412163,20.9077993403
14673,-156.33202_20.84475,flk_1232_Maui,-156.43389057,20.9033221303
14674,-156.33176_20.84458,flk_1232_Maui,-156.43389057,20.9033221303
14675,-156.33172_20.84694,flk_1260_Maui,-156.431412163,20.9077993403
14676,-156.33112_20.84712,flk_1260_Maui,-156.431412163,20.9077993403
14677,-156.32860_20.84700,flk_1262_Maui,-156.426608989,20.9077270181
14678,-156.32923_20.84701,flk_1262_Maui,-156.426608989,20.9077270181
14679,-156.33079_20.84664,flk_1260_Maui,-156.431412163,20.9077993403
14680,-156.33188_20.84600,flk_1260_Maui,-156.431412163,20.9077993403
14681,-156.32967_20.84621,flk_1262_Maui,-156.426608989,20.9077270181
14682,-156.32884_20.84579,flk_1262_Maui,-156.426608989,20.9077270181
14683,-156.32853_20.84501,flk_1232_Maui,-156.43389057,20.9033221303
14684,-156.33018_20.84487,flk_1232_Maui,-156.43389057,20.9033221303
14685,-156.32907_20.84448,flk_1232_Maui,-156.43389057,20.9033221303
14686,-156.32924_20.84390,flk_1232_Maui,-156.43389057,20.9033221303
14687,-156.32980_20.84410,flk_1232_Maui,-156.43389057,20.9033221303
14688,-156.33040_20.84430,flk_1232_Maui,-156.43389057,20.9033221303
14689,-156.33098_20.84433,flk_1232_Maui,-156.43389057,20.9033221303
14690,-156.33126_20.84422,flk_1232_Maui,-156.43389057,20.9033221303
14691,-156.33189_20.84333,flk_1232_Maui,-156.43389057,20.9033221303
14692,-156.33143_20.84303,flk_1232_Maui,-156.43389057,20.9033221303
14693,-156.32977_20.84322,flk_1232_Maui,-156.43389057,20.9033221303
14694,-156.32935_20.84136,flk_1217_Maui,-156.44113346,20.9011735603
14695,-156.32872_20.84199,flk_1217_Maui,-156.44113346,20.9011735603
14696,-156.32477_20.84617,flk_1282_Maui,-156.424168853,20.9099474486
14697,-156.32502_20.84636,flk_1282_Maui,-156.424168853,20.9099474486
14698,-156.32565_20.84648,flk_1282_Maui,-156.424168853,20.9099474486
14699,-156.32585_20.84581,flk_1282_Maui,-156.424168853,20.9099474486
14700,-156.32485_20.84524,flk_1232_Maui,-156.43389057,20.9033221303
14701,-156.32524_20.84436,flk_1232_Maui,-156.43389057,20.9033221303
14702,-156.32542_20.84372,flk_1232_Maui,-156.43389057,20.9033221303
14703,-156.32455_20.84289,flk_1232_Maui,-156.43389057,20.9033221303
14704,-156.32353_20.84249,flk_1217_Maui,-156.44113346,20.9011735603
14705,-156.32409_20.84184,flk_1217_Maui,-156.44113346,20.9011735603
14706,-156.32439_20.84173,flk_1217_Maui,-156.44113346,20.9011735603
14707,-156.32780_20.84429,flk_1232_Maui,-156.43389057,20.9033221303
14708,-156.32512_20.84223,flk_1217_Maui,-156.44113346,20.9011735603
14709,-156.32703_20.84364,flk_1232_Maui,-156.43389057,20.9033221303
14710,-156.32695_20.84003,flk_1217_Maui,-156.44113346,20.9011735603
14711,-156.32668_20.84023,flk_1217_Maui,-156.44113346,20.9011735603
14712,-156.32703_20.83922,flk_1178_Maui,-156.46282313,20.8969825891
14713,-156.32534_20.83999,flk_1217_Maui,-156.44113346,20.9011735603
14714,-156.32614_20.84049,flk_1217_Maui,-156.44113346,20.9011735603
14715,-156.32642_20.84100,flk_1217_Maui,-156.44113346,20.9011735603
14716,-156.32653_20.84186,flk_1217_Maui,-156.44113346,20.9011735603
14717,-156.3269_20.84234,flk_1217_Maui,-156.44113346,20.9011735603
14718,-156.32713_20.84252,flk_1217_Maui,-156.44113346,20.9011735603
14719,-156.32739_20.84267,flk_1232_Maui,-156.43389057,20.9033221303
14720,-156.32826_20.84164,flk_1217_Maui,-156.44113346,20.9011735603
14721,-156.32889_20.84096,flk_1217_Maui,-156.44113346,20.9011735603
14722,-156.32838_20.84048,flk_1217_Maui,-156.44113346,20.9011735603
14723,-156.32725_20.84160,flk_1217_Maui,-156.44113346,20.9011735603
14724,-156.32700_20.84085,flk_1217_Maui,-156.44113346,20.9011735603
14725,-156.32748_20.84048,flk_1217_Maui,-156.44113346,20.9011735603
14726,-156.32772_20.84027,flk_1217_Maui,-156.44113346,20.9011735603
14727,-156.32763_20.84374,flk_1232_Maui,-156.43389057,20.9033221303
14728,-156.32738_20.84336,flk_1232_Maui,-156.43389057,20.9033221303
14729,-156.31017_20.85460,flk_1331_Maui,-156.395271885,20.9140234087
14730,-156.31074_20.85495,flk_1331_Maui,-156.395271885,20.9140234087
14731,-156.31122_20.85585,flk_1331_Maui,-156.395271885,20.9140234087
14732,-156.31257_20.85781,flk_1359_Maui,-156.390429576,20.9162066298
14733,-156.31206_20.85710,flk_1359_Maui,-156.390429576,20.9162066298
14734,-156.31201_20.85674,flk_1359_Maui,-156.390429576,20.9162066298
14735,-156.31136_20.85751,flk_1359_Maui,-156.390429576,20.9162066298
14736,-156.31178_20.85747,flk_1359_Maui,-156.390429576,20.9162066298
14737,-156.31166_20.85727,flk_1359_Maui,-156.390429576,20.9162066298
14738,-156.31080_20.85655,flk_1359_Maui,-156.390429576,20.9162066298
14739,-156.30969_20.85584,flk_1330_Maui,-156.39767351,20.9140600376
14740,-156.31794_20.84218,flk_1217_Maui,-156.44113346,20.9011735603
14741,-156.31795_20.84264,flk_1245_Maui,-156.431450608,20.9055426846
14742,-156.31887_20.85817,flk_1332_Maui,-156.392870266,20.913986746
14743,-156.31852_20.85861,flk_1359_Maui,-156.390429576,20.9162066298
14744,-156.31835_20.85879,flk_1361_Maui,-156.385626291,20.9161331274
14745,-156.31822_20.85860,flk_1359_Maui,-156.390429576,20.9162066298
14746,-156.31808_20.85827,flk_1359_Maui,-156.390429576,20.9162066298
14747,-156.31833_20.85799,flk_1359_Maui,-156.390429576,20.9162066298
14748,-156.31820_20.85780,flk_1359_Maui,-156.390429576,20.9162066298
14749,-156.31850_20.85775,flk_1359_Maui,-156.390429576,20.9162066298
14750,-156.31914_20.85748,flk_1332_Maui,-156.392870266,20.913986746
14751,-156.32053_20.85824,flk_1332_Maui,-156.392870266,20.913986746
14752,-156.31963_20.85637,flk_1332_Maui,-156.392870266,20.913986746
14753,-156.31860_20.85507,flk_1331_Maui,-156.395271885,20.9140234087
14754,-156.31840_20.85483,flk_1331_Maui,-156.395271885,20.9140234087
14755,-156.36814_20.80908,flk_628_Maui,0.0,0.0
14756,-156.37257_20.80287,flk_628_Maui,0.0,0.0
14757,-156.34382_20.88381,flk_1363_Maui,-156.380823028,20.9160594902
14758,-156.34351_20.88026,flk_1414_Maui,0.0,0.0
14759,-156.33619_20.87767,flk_1414_Maui,0.0,0.0
14760,-156.33366_20.87269,flk_1414_Maui,0.0,0.0
14761,-156.33111_20.87341,flk_1466_Maui,0.0,0.0
14762,-156.33195_20.87124,flk_1362_Maui,-156.383224657,20.9160963256
14763,-156.34010_20.88623,flk_1406_Maui,-156.378342879,20.9205357358
14764,-156.34443_20.88558,flk_1363_Maui,-156.380823028,20.9160594902
14765,-156.34553_20.88686,flk_1363_Maui,-156.380823028,20.9160594902
14766,-156.35087_20.89245,flk_1388_Maui,-156.380783804,20.9183160523
14767,-156.33879_20.93324,flk_1466_Maui,-156.339637438,20.935736496
14768,-156.33891_20.93217,flk_1466_Maui,-156.339637438,20.935736496
14769,-156.33662_20.89960,flk_1425_Maui,-156.36861789,20.9271575023
14770,-156.34372_20.88472,flk_1363_Maui,-156.380823028,20.9160594902
14771,-156.33432_20.87808,flk_1388_Maui,-156.380783804,20.9183160523
14772,-156.34204_20.88593,flk_1363_Maui,-156.380823028,20.9160594902
14773,-156.34693_20.88732,flk_1363_Maui,-156.380823028,20.9160594902
14774,-156.34065_20.88407,flk_1406_Maui,-156.378342879,20.9205357358
14775,-156.32714_20.87369,flk_1466_Maui,0.0,0.0
14776,-156.32231_20.87281,flk_1466_Maui,0.0,0.0
14777,-156.36332_20.89895,flk_1363_Maui,-156.380823028,20.9160594902
14778,-156.36312_20.90031,flk_1363_Maui,-156.380823028,20.9160594902
14779,-156.36963_20.90220,flk_1363_Maui,0.0,0.0
14780,-156.33606_20.86926,flk_1414_Maui,0.0,0.0
14781,-156.33929_20.88249,flk_1363_Maui,-156.380823028,20.9160594902
14782,-156.33972_20.88188,flk_1363_Maui,-156.380823028,20.9160594902
14783,-156.33879_20.88067,flk_1363_Maui,-156.380823028,20.9160594902
14784,-156.33912_20.88327,flk_1363_Maui,-156.380823028,20.9160594902
14785,-156.33869_20.88553,flk_1406_Maui,-156.378342879,20.9205357358
14786,-156.33397_20.88101,flk_1406_Maui,-156.378342879,20.9205357358
14787,-156.33501_20.88043,flk_1388_Maui,-156.380783804,20.9183160523
14788,-156.33552_20.88053,flk_1388_Maui,-156.380783804,20.9183160523
14789,-156.33607_20.87990,flk_1363_Maui,-156.380823028,20.9160594902
14790,-156.37721_20.91483,flk_1363_Maui,0.0,0.0
14791,-156.30614_20.86461,flk_1363_Maui,-156.380823028,20.9160594902
