,Uid,Elevation_m
5586,-156.02057_19.68705,35.5159835815
5587,-156.02043_19.68646,33.5362701416
5588,-155.05638_19.63213,128.113723755
5589,-154.95583_19.61855,17.454284668
5590,-154.95188_19.61908,12.655312538099999
5591,-154.95103_19.61947,10.5542154312
5592,-155.06049_19.62351,158.77700805699996
5593,-154.95857_19.61629,22.119100570700002
5594,-154.96014_19.61768,19.7648544312
5595,-154.96121_19.61703,21.1149311066
5596,-154.94950_19.61417,10.171194076499999
5597,-155.03308_19.62890,78.5484161377
5598,-155.04354_19.61808,128.113723755
5599,-154.94692_19.61812,8.94549369812
5600,-155.05262_19.63547,116.35246276900001
5601,-154.95614_19.61773,20.4676151276
5602,-154.94753_19.61656,9.64115524292
5603,-154.94793_19.61552,9.35101032257
5604,-154.95103_19.61694,12.9597196579
5605,-155.05241_19.63363,122.65313720700001
5606,-154.94799_19.61951,8.22215557098
5607,-155.03678_19.62215,96.1902999878
5608,-154.94875_19.61768,11.1820993423
5609,-154.94854_19.61798,10.6630363464
5610,-154.94911_19.61846,11.08796978
5611,-154.94952_19.61893,9.89256095886
5612,-155.0416_19.61821,122.65313720700001
5613,-155.04280_19.61814,127.273628235
5614,-155.04238_19.61786,126.01349639899999
5615,-155.03830_19.62283,102.911018372
5616,-155.03948_19.62289,104.17115783700001
5617,-155.03891_19.62347,103.331069946
5618,-154.95451_19.61585,17.827337265
5619,-154.95345_19.61583,16.6224460602
5620,-154.94736_19.61921,9.36751937866
5621,-155.12361_19.66042,262.528106689
5622,-155.12303_19.66059,262.528106689
5623,-155.18129_19.68382,591.8433837889999
5624,-155.18203_19.68747,599.82421875
5625,-155.18132_19.68315,591.003295898
5626,-155.18134_19.68265,590.1632080080001
5627,-155.18155_19.68241,594.3636474609999
5628,-155.11043_19.67656,194.90087890599997
5629,-155.11011_19.67637,194.060791016
5630,-155.10980_19.67639,193.220687866
5631,-155.10919_19.67643,191.540512085
5632,-155.10921_19.67609,191.540512085
5633,-155.08174_19.68688,94.9301681519
5634,-155.08582_19.68037,123.91326904299999
5635,-155.09716_19.68070,147.435791016
5636,-155.03663_19.67000,42.8445892334
5637,-155.05158_19.66681,60.486476898199996
5638,-155.07014_19.68495,52.9256668091
5639,-155.06294_19.68647,30.663284301799997
5640,-155.07626_19.68600,68.8873748779
5641,-155.06305_19.68868,29.4031486511
5642,-155.06345_19.68886,29.4031486511
5643,-155.06343_19.68866,29.4031486511
5644,-155.06303_19.68847,29.8231945038
5645,-156.01219_19.67362,29.9752864838
5646,-156.02032_19.68895,40.1457061768
5647,-156.01955_19.68924,46.783538818400004
5648,-156.01920_19.68938,51.0657234192
5649,-156.01869_19.68836,50.8034324646
5650,-156.01923_19.68820,46.984355926499994
5651,-156.01862_19.68739,48.0512390137
5652,-156.01878_19.68623,42.6430244446
5653,-156.01915_19.68615,41.3269996643
5654,-156.01951_19.68608,37.1553955078
5655,-156.01930_19.68514,37.4423484802
5656,-156.01894_19.68521,38.6515769958
5657,-156.01858_19.68528,40.6458473206
5658,-156.01822_19.68535,42.5861053467
5659,-156.01786_19.68543,45.347927093500005
5660,-156.01741_19.68435,45.6083221436
5661,-156.01885_19.68405,37.4350509644
5662,-156.01373_19.67472,28.3476848602
5663,-155.96947_19.67748,411.155303955
5664,-155.98110_19.67044,247.70892334
5665,-155.96813_19.67776,430.064208984
5666,-155.96685_19.67639,449.652679443
5667,-155.96496_19.68023,502.983215332
5668,-155.97889_19.68554,328.486541748
5669,-155.97902_19.68592,328.359710693
5670,-155.97016_19.67848,413.83105468800005
5671,-155.96876_19.67749,421.62567138699995
5672,-155.97887_19.67000,270.334228516
5673,-155.98622_19.67417,229.74533081099997
5674,-155.96875_19.67870,430.445220947
5675,-155.96795_19.67996,449.63168335
5676,-155.96632_19.68007,477.02636718800005
5677,-155.96706_19.67834,452.025665283
5678,-155.97794_19.68594,342.78918457
5679,-155.97802_19.68635,346.73864746099997
5680,-155.96762_19.67775,437.998687744
5681,-155.96736_19.67878,449.85980224599996
5682,-155.96804_19.67855,435.971466064
5683,-155.97467_19.67122,324.650512695
5684,-155.96940_19.67994,432.36907959
5685,-155.96719_19.68084,464.29748535199997
5686,-155.98432_19.67171,229.88763427700002
5687,-155.96715_19.67270,438.575042725
5688,-155.96770_19.67510,442.453521729
5689,-155.98125_19.67683,277.672515869
5690,-155.96712_19.67537,455.744262695
5691,-155.97799_19.67699,311.812591553
5692,-155.96529_19.67812,478.787597656
5693,-155.97635_19.68897,393.223205566
5694,-155.97766_19.68761,366.134368896
5695,-155.96775_19.67406,441.176727295
5696,-155.97986_19.67521,288.186828613
5697,-155.98061_19.67373,279.283782959
5698,-155.98460_19.67467,242.172821045
5699,-155.96981_19.67895,420.933532715
5700,-155.98807_19.67766,218.276321411
5701,-155.98397_19.66922,220.12171936
5702,-155.96776_19.67593,436.91192627
5703,-155.97605_19.68763,378.831268311
5704,-155.97795_19.68914,371.77243042
5705,-155.98165_19.68858,314.11355590799997
5706,-155.97700_19.68833,377.63070678699995
5707,-155.97186_19.67940,397.473175049
5708,-155.97501_19.68679,394.330932617
5709,-155.97820_19.68980,370.531311035
5710,-155.97841_19.67094,277.45788574200003
5711,-155.97748_19.68933,379.14184570300006
5712,-155.97618_19.68806,384.09643554699994
5713,-155.12201_19.63090,360.818634033
5714,-155.12447_19.62709,375.9402771
5715,-155.12146_19.62984,356.198150635
5716,-155.04245_19.61701,128.53376770000003
5717,-154.95243_19.61720,14.315536499
5718,-154.95820_19.61754,21.565540313699998
5719,-154.96050_19.61648,21.595258712800003
5720,-154.95960_19.61574,23.887966155999997
5721,-154.95900_19.61525,23.3161087036
5722,-154.95302_19.61788,15.2102642059
5723,-154.95773_19.61820,20.6132469177
5724,-154.95188_19.61657,12.898150444
5725,-154.95835_19.61771,20.8097839355
5726,-154.95768_19.61416,23.532026290900003
5727,-154.95790_19.61720,21.1656246185
5728,-154.96217_19.61648,21.4301548004
5729,-154.96211_19.61530,22.4139251709
5730,-154.96151_19.61481,22.9077472687
5731,-154.95970_19.61450,23.9466991425
5732,-154.96000_19.61474,23.6281261444
5733,-155.05161_19.63452,118.03263855
5734,-155.03307_19.61875,85.26913452149999
5735,-154.95568_19.61838,18.4192123413
5736,-154.95656_19.61567,20.6894512177
5737,-155.03803_19.61708,102.911018372
5738,-154.95730_19.61652,21.811042785599998
5739,-154.95380_19.61505,17.893781662000002
5740,-154.95580_19.61599,19.7967319489
5741,-155.03713_19.62820,81.48873138429998
5742,-155.03698_19.62779,81.9087753296
5743,-154.95275_19.61502,15.450915336600001
5744,-154.9529_19.61519,15.8218050003
5745,-154.95319_19.61553,16.0016765594
5746,-154.95679_19.61456,21.5206851959
5747,-154.95088_19.61677,13.0916137695
5748,-154.95611_19.61879,15.623704910299999
5749,-154.95439_19.61825,15.996112823499999
5750,-154.95394_19.61774,16.4578475952
5751,-154.95379_19.61757,15.386964798
5752,-155.04398_19.62259,118.452690125
5753,-154.95538_19.61804,17.4733085632
5754,-154.95173_19.61640,12.4304447174
5755,-155.03472_19.62356,87.7894058228
5756,-155.03808_19.62827,85.26913452149999
5757,-155.03808_19.62854,84.8490905762
5758,-155.05367_19.63293,123.91326904299999
5759,-155.03376_19.62608,84.00899505619999
5760,-155.03338_19.62622,82.74886322019998
5761,-155.03429_19.62473,86.1092224121
5762,-155.03901_19.62424,99.9707107544
5763,-155.03822_19.62380,100.3907547
5764,-154.94859_19.61598,10.3192768097
5765,-154.94843_19.61640,11.354716301
5766,-154.94819_19.61702,11.1943264008
5767,-154.94787_19.61785,10.1119155884
5768,-154.95364_19.61740,15.906193733199999
5769,-154.95349_19.61723,16.2686252594
5770,-154.95319_19.61689,15.9445371628
5771,-155.04188_19.61862,123.073181152
5772,-155.04234_19.61859,124.33331298799999
5773,-155.03690_19.62761,82.74886322019998
5774,-155.03654_19.62774,81.0686798096
5775,-155.03662_19.62794,80.6486358643
5776,-155.03671_19.62814,80.22859191889998
5777,-155.03684_19.62835,79.8085479736
5778,-155.03679_19.62856,79.3885040283
5779,-155.03644_19.62869,78.128364563
5780,-155.03625_19.62857,78.5484161377
5781,-154.95200_19.61418,14.627199173
5782,-154.95215_19.61435,13.7153749466
5783,-154.95245_19.61468,15.421817779500001
5784,-155.04403_19.61750,129.793899536
5785,-155.04216_19.61975,118.03263855
5786,-155.05336_19.63605,116.35246276900001
5787,-155.05185_19.63300,121.813049316
5788,-155.05140_19.63361,118.452690125
5789,-155.05153_19.63416,118.452690125
5790,-155.03785_19.62176,100.3907547
5791,-155.03823_19.61994,103.751113892
5792,-154.95491_19.61496,18.3538570404
5793,-154.95506_19.61514,18.6861476898
5794,-155.03614_19.62312,91.56980896
5795,-155.03622_19.62330,91.56980896
5796,-154.95641_19.61550,20.748380661
5797,-154.94713_19.61760,9.27910327911
5798,-155.03746_19.62740,84.00899505619999
5799,-155.04203_19.61762,126.01349639899999
5800,-155.03727_19.62839,81.48873138429998
5801,-155.02925_19.62792,63.84683990479999
5802,-155.03975_19.62138,108.37160491899999
5803,-155.03945_19.62134,107.11147308299999
5804,-155.04009_19.62089,110.471832275
5805,-154.95389_19.61634,17.116064071700002
5806,-154.95404_19.61651,17.278268814100002
5807,-154.95419_19.61668,18.0982475281
5808,-154.95449_19.61702,17.1457805634
5809,-154.95494_19.61753,17.1022872925
5810,-154.94720_19.61739,10.3887042999
5811,-154.94728_19.61718,10.4686079025
5812,-154.94736_19.61697,9.71206092834
5813,-154.94745_19.61677,10.6476306915
5814,-155.04378_19.61781,129.373855591
5815,-155.04338_19.61828,126.85358429
5816,-154.96119_19.61573,22.803928375199998
5817,-154.95582_19.61482,19.4659156799
5818,-155.03874_19.62081,105.431289673
5819,-155.03901_19.62130,105.01124572799999
5820,-155.03931_19.62188,105.01124572799999
5821,-155.03751_19.62758,84.00899505619999
5822,-155.03758_19.62777,83.58895111079998
5823,-155.03768_19.62797,84.00899505619999
5824,-154.94667_19.61901,8.87924289703
5825,-154.94669_19.61875,8.953783035280003
5826,-154.94882_19.61949,9.12529373169
5827,-155.04042_19.62204,107.11147308299999
5828,-155.04000_19.61997,112.99210357700001
5829,-155.03941_19.62066,110.05178833
5830,-155.03901_19.61963,111.73196411100001
5831,-155.03909_19.62036,109.211700439
5832,-155.03527_19.62335,89.469581604
5833,-155.05502_19.63215,126.01349639899999
5834,-155.03664_19.61996,97.45043945309999
5835,-155.05300_19.63224,123.91326904299999
5836,-154.95332_19.61823,15.9748020172
5837,-154.96077_19.61419,24.0128479004
5838,-154.95205_19.61557,14.3366785049
5839,-154.95190_19.61540,14.738659858699998
5840,-155.03685_19.61830,97.8704833984
5841,-155.03916_19.63087,81.48873138429998
5842,-154.95552_19.61448,19.493112564100002
5843,-154.95537_19.61431,19.658348083499998
5844,-154.95174_19.61775,13.653516769400001
5845,-155.03644_19.62947,78.128364563
5846,-155.03483_19.62452,87.369354248
5847,-154.95555_19.61705,17.6551380157
5848,-155.03542_19.62373,89.469581604
5849,-154.94867_19.61577,10.0678491592
5850,-155.03576_19.61984,94.09008026120001
5851,-155.03623_19.61836,94.9301681519
5852,-154.94692_19.61567,7.59291267395
5853,-154.94682_19.61587,8.10596656799
5854,-154.94673_19.61608,8.22682666779
5855,-155.05499_19.60921,182.719573975
5856,-154.95115_19.61456,12.6706857681
5857,-154.95024_19.61470,10.813810348499999
5858,-154.94729_19.61460,7.121679782869999
5859,-154.94719_19.61482,8.1727809906
5860,-155.03989_19.63455,81.0686798096
5861,-155.03588_19.61349,101.650886536
5862,-155.03620_19.62833,79.3885040283
5863,-155.03612_19.62812,79.3885040283
5864,-155.03604_19.62793,79.8085479736
5865,-155.03850_19.62311,103.751113892
5866,-154.95145_19.61490,13.364843368499999
5867,-155.04234_19.62295,111.31192016600001
5868,-154.94907_19.61686,12.9446210861
5869,-155.03983_19.62356,102.49097442600001
5870,-155.03015_19.62554,68.4673309326
5871,-155.03579_19.61911,93.67002868649999
5872,-154.94875_19.61556,9.918497085570001
5873,-155.04970_19.63470,110.471832275
5874,-155.04997_19.63547,109.211700439
5875,-154.94968_19.61657,12.012014389
5876,-154.95540_19.61688,17.8072624207
5877,-154.95525_19.61671,18.8687362671
5878,-154.96221_19.61405,24.0678749084
5879,-154.96251_19.61430,23.314599990799998
5880,-154.96383_19.61535,21.4222946167
5881,-154.96371_19.61411,23.522520065300004
5882,-154.95897_19.61389,23.1636219025
5883,-154.94984_19.61558,11.262295723
5884,-154.94816_19.61487,7.9315404892
5885,-155.05249_19.63254,123.073181152
5886,-154.95249_19.61860,14.2686500549
5887,-154.94850_19.61426,8.184845924379998
5888,-154.94651_19.61671,8.22856903076
5889,-155.13598_19.65982,372.57989502
5890,-155.13731_19.64627,407.863677979
5891,-154.94625_19.61732,7.73456478119
5892,-154.94612_19.61776,7.52995491028
5893,-154.94592_19.61841,6.899574756619999
5894,-155.12340_19.65431,296.551757813
5895,-155.12401_19.63975,337.716156006
5896,-155.12397_19.66080,263.788238525
5897,-155.12379_19.66081,262.528106689
5898,-155.13764_19.64090,431.806243896
5899,-155.12099_19.65057,307.47293090799997
5900,-155.12521_19.65144,324.274719238
5901,-155.10021_19.65631,207.082183838
5902,-155.10193_19.65934,202.041641235
5903,-155.12579_19.65569,294.45153808599997
5904,-155.11724_19.66075,248.666625977
5905,-155.13167_19.66019,329.735321045
5906,-155.10541_19.66129,211.702667236
5907,-155.09677_19.65643,193.64074707
5908,-155.09802_19.65640,201.62159729
5909,-155.09789_19.65485,204.141860962
5910,-155.11953_19.64770,305.792755127
5911,-155.12645_19.65573,302.85244751
5912,-155.13104_19.64045,380.56076049800004
5913,-155.12821_19.65673,304.95266723599997
5914,-155.12982_19.63885,375.9402771
5915,-155.13009_19.63964,376.360321045
5916,-155.12420_19.64764,338.976318359
5917,-155.12729_19.66114,288.570892334
5918,-155.11323_19.65525,254.967300415
5919,-155.11830_19.65485,280.590057373
5920,-155.13321_19.66056,354.938018799
5921,-155.17593_19.68418,549.4188232419999
5922,-155.16304_19.67737,491.452636719
5923,-155.18220_19.68232,606.54498291
5924,-155.18083_19.68330,587.2229003910002
5925,-155.18215_19.68368,601.9244384769999
5926,-155.16078_19.67751,475.910980225
5927,-155.18329_19.68568,611.585510254
5928,-155.18314_19.68807,609.4852905270001
5929,-155.18297_19.68813,607.805114746
5930,-155.18305_19.68463,609.4852905270001
5931,-155.18297_19.68437,609.4852905270001
5932,-155.18383_19.68390,618.306213379
5933,-155.18367_19.68785,614.9458618159999
5934,-155.18359_19.68805,615.365905762
5935,-155.18350_19.68179,623.3467407230002
5936,-155.18087_19.68243,585.9627685550001
5937,-155.18254_19.68303,606.54498291
5938,-155.18211_19.68467,603.184631348
5939,-155.18336_19.68372,614.9458618159999
5940,-155.18387_19.68290,622.506652832
5941,-155.18250_19.68402,605.70489502
5942,-155.18249_19.68419,606.1249389649998
5943,-155.18243_19.68633,609.4852905270001
5944,-155.18241_19.68715,605.284851074
5945,-155.18226_19.68836,600.6643066410002
5946,-155.18118_19.68761,591.423339844
5947,-155.18118_19.68745,592.68347168
5948,-155.18119_19.68695,595.203735352
5949,-155.18325_19.68717,611.585510254
5950,-155.18279_19.68819,606.1249389649998
5951,-155.16679_19.68197,506.574249268
5952,-155.15781_19.67767,455.748809814
5953,-155.18386_19.68315,621.246520996
5954,-155.16153_19.67968,475.070892334
5955,-155.18385_19.68357,619.14630127
5956,-155.18323_19.68510,609.4852905270001
5957,-155.18335_19.68405,613.68572998
5958,-155.18334_19.68421,612.84564209
5959,-155.18341_19.68449,611.585510254
5960,-155.18380_19.68443,617.466125488
5961,-155.18083_19.68595,591.8433837889999
5962,-155.18073_19.68644,589.3231201169999
5963,-155.15949_19.67989,467.090026855
5964,-155.18338_19.68305,617.466125488
5965,-155.18338_19.68322,616.205993652
5966,-155.18337_19.68339,615.365905762
5967,-155.18286_19.68523,608.2251586910002
5968,-155.18253_19.68319,605.70489502
5969,-155.18121_19.68628,596.463867188
5970,-155.18121_19.68612,596.463867188
5971,-155.18299_19.68387,610.325378418
5972,-155.18299_19.68371,609.9053344729999
5973,-155.18300_19.68354,609.4852905270001
5974,-155.18301_19.68338,609.4852905270001
5975,-155.18301_19.68321,611.1654663089998
5976,-155.18302_19.68304,613.2656860350002
5977,-155.18302_19.68288,613.68572998
5978,-155.18303_19.68271,614.9458618159999
5979,-155.18330_19.68535,610.7454223630001
5980,-155.18239_19.68765,602.764587402
5981,-155.18285_19.68768,605.70489502
5982,-155.18288_19.68716,609.4852905270001
5983,-155.18290_19.68650,611.585510254
5984,-155.18291_19.68634,611.585510254
5985,-155.18291_19.68617,611.585510254
5986,-155.18293_19.68551,609.9053344729999
5987,-155.18150_19.68567,598.9841308590001
5988,-155.18157_19.68629,600.2442626950002
5989,-155.18156_19.68687,598.9841308590001
5990,-155.18071_19.68694,590.5832519529998
5991,-155.18070_19.68760,588.4830322270001
5992,-155.17791_19.68359,564.120422363
5993,-155.18120_19.68645,596.0438232419999
5994,-155.18378_19.68570,614.9458618159999
5995,-155.18377_19.68603,614.5258178710002
5996,-155.18374_19.68685,615.365905762
5997,-155.18374_19.68702,615.7859497070001
5998,-155.18373_19.68718,615.365905762
5999,-155.18372_19.68735,615.365905762
6000,-155.18372_19.68752,614.9458618159999
6001,-155.16958_19.68318,521.6958618159999
6002,-155.18328_19.68601,612.84564209
6003,-155.18328_19.68618,612.4255981449999
6004,-155.18327_19.68651,612.84564209
6005,-155.18072_19.68677,589.3231201169999
6006,-155.18314_19.68747,609.4852905270001
6007,-155.18204_19.68731,601.5043945310001
6008,-155.18204_19.68714,602.764587402
6009,-155.18206_19.68665,604.4447631840001
6010,-155.18207_19.68632,604.8648071289998
6011,-155.18201_19.68553,603.184631348
6012,-155.18237_19.68539,604.8648071289998
6013,-155.18255_19.68537,606.54498291
6014,-155.18245_19.68566,606.9650268550001
6015,-155.18245_19.68583,608.2251586910002
6016,-155.18074_19.68892,584.7026367190001
6017,-155.18161_19.68482,597.7239990230001
6018,-155.15770_19.67516,463.30963134800004
6019,-155.18125_19.68481,594.3636474609999
6020,-155.18340_19.68256,619.98638916
6021,-155.15647_19.67795,446.5078125
6022,-155.15647_19.67271,463.729675293
6023,-155.14138_19.67280,371.319763184
6024,-155.14155_19.67321,371.319763184
6025,-155.14116_19.67293,370.05963134800004
6026,-155.14130_19.67327,370.479675293
6027,-155.08131_19.67390,117.19255065899999
6028,-155.10397_19.67363,181.459442139
6029,-155.08260_19.67594,106.69142913799999
6030,-155.08282_19.67593,107.531517029
6031,-155.08305_19.67587,109.631744385
6032,-155.10539_19.67121,190.70042419400002
6033,-155.08913_19.66650,153.73646545399998
6034,-155.11102_19.67609,201.62159729
6035,-155.11100_19.67573,202.041641235
6036,-155.11097_19.67538,201.62159729
6037,-155.10069_19.66980,181.459442139
6038,-155.10065_19.66939,183.13961792
6039,-155.10064_19.66919,183.13961792
6040,-155.11062_19.67567,199.101318359
6041,-155.11146_19.67496,202.88172912599998
6042,-155.11148_19.67526,204.561904907
6043,-155.11151_19.67555,204.561904907
6044,-155.11153_19.67585,203.721817017
6045,-155.08679_19.66838,144.075424194
6046,-155.08360_19.66962,131.894119263
6047,-155.08355_19.66904,131.474075317
6048,-155.09724_19.66979,171.79840087899998
6049,-155.08559_19.67552,123.493225098
6050,-155.10844_19.67524,189.020248413
6051,-155.10136_19.66695,183.97970581099997
6052,-155.10138_19.66715,183.97970581099997
6053,-155.10140_19.66735,183.97970581099997
6054,-155.10132_19.66765,183.559661865
6055,-155.10152_19.66763,183.97970581099997
6056,-155.10173_19.66762,184.39974975599998
6057,-155.10238_19.66766,186.079925537
6058,-155.09851_19.67527,165.077682495
6059,-155.10004_19.66874,180.19929504400002
6060,-155.10003_19.66854,180.61933898900003
6061,-155.10000_19.66814,180.61933898900003
6062,-155.09095_19.67492,141.975204468
6063,-155.08646_19.66840,142.815292358
6064,-155.11094_19.67502,200.361465454
6065,-155.11058_19.67503,195.320922852
6066,-155.11060_19.67534,196.161010742
6067,-155.09296_19.67510,147.01574707
6068,-155.09809_19.67446,164.65763855
6069,-155.08812_19.67374,133.99435424799998
6070,-155.10298_19.67528,173.47857665999996
6071,-155.10294_19.67589,171.79840087899998
6072,-155.09119_19.66759,153.73646545399998
6073,-155.11012_19.67603,194.060791016
6074,-155.11010_19.67571,194.060791016
6075,-155.11007_19.67538,194.060791016
6076,-155.11004_19.67507,194.060791016
6077,-155.10969_19.67541,193.220687866
6078,-155.10971_19.67574,192.800643921
6079,-155.10974_19.67605,192.800643921
6080,-155.10918_19.67577,191.540512085
6081,-155.10916_19.67544,191.540512085
6082,-155.09883_19.67256,168.438034058
6083,-155.09906_19.67254,170.11822509799998
6084,-155.08651_19.66972,142.815292358
6085,-155.08643_19.66882,142.395248413
6086,-155.10757_19.66466,199.101318359
6087,-155.08591_19.67071,140.71507263200002
6088,-155.08259_19.67431,113.832191467
6089,-155.08261_19.67452,112.99210357700001
6090,-155.08263_19.67472,111.73196411100001
6091,-155.08333_19.66861,129.793899536
6092,-155.08298_19.66863,128.113723755
6093,-155.08683_19.67295,130.633987427
6094,-155.08674_19.67253,133.574310303
6095,-155.10511_19.67287,189.440292358
6096,-155.10364_19.67173,186.499969482
6097,-155.10453_19.67134,189.440292358
6098,-155.08501_19.67462,123.91326904299999
6099,-155.09162_19.66756,153.316421509
6100,-155.10043_19.66771,181.039382935
6101,-155.08307_19.66956,129.793899536
6102,-155.10361_19.67139,187.34005737299998
6103,-155.10060_19.66876,182.719573975
6104,-155.10024_19.67103,175.578811646
6105,-155.10022_19.67081,175.578811646
6106,-155.10020_19.67059,175.998855591
6107,-155.08217_19.67002,126.01349639899999
6108,-155.10580_19.66878,191.540512085
6109,-155.08717_19.67292,133.154266357
6110,-155.10300_19.66438,191.12046814
6111,-155.10481_19.66957,189.440292358
6112,-155.10241_19.66801,185.659881592
6113,-155.10010_19.66927,180.19929504400002
6114,-155.10008_19.66906,180.61933898900003
6115,-155.10257_19.66560,188.180160522
6116,-155.10179_19.66713,184.81979370099998
6117,-155.09634_19.66850,170.95831298799996
6118,-155.09674_19.66898,171.79840087899998
6119,-155.10448_19.67079,189.440292358
6120,-155.08148_19.67266,119.292778015
6121,-155.09581_19.66798,168.858078003
6122,-155.10090_19.66719,182.719573975
6123,-155.08737_19.67384,127.69367981
6124,-155.08775_19.67341,132.734222412
6125,-155.08876_19.67441,136.094573975
6126,-155.10079_19.67120,177.258987427
6127,-155.10077_19.66670,182.719573975
6128,-155.10056_19.66671,182.299530029
6129,-155.10034_19.66673,181.459442139
6130,-155.08298_19.67498,115.09232330299999
6131,-155.08320_19.67507,118.03263855
6132,-155.08323_19.67546,115.93241882299999
6133,-155.10450_19.67107,189.440292358
6134,-155.09356_19.67571,149.115966797
6135,-155.09358_19.67598,148.695922852
6136,-155.10089_19.66698,182.719573975
6137,-155.10104_19.66767,182.719573975
6138,-155.10091_19.66739,182.719573975
6139,-155.10744_19.66805,194.060791016
6140,-155.10357_19.67009,189.020248413
6141,-155.10046_19.66701,181.879486084
6142,-155.10048_19.66722,181.459442139
6143,-155.10050_19.66742,181.459442139
6144,-155.09995_19.66755,180.61933898900003
6145,-155.09994_19.66736,180.61933898900003
6146,-155.09992_19.66716,180.61933898900003
6147,-155.09990_19.66696,180.61933898900003
6148,-155.09988_19.66676,181.039382935
6149,-155.09984_19.66656,181.459442139
6150,-155.09979_19.66629,181.879486084
6151,-155.09996_19.66616,182.299530029
6152,-155.10022_19.66619,182.719573975
6153,-155.10055_19.66629,182.719573975
6154,-155.10099_19.66626,183.97970581099997
6155,-155.10134_19.66618,184.81979370099998
6156,-155.10135_19.66592,185.23983764599998
6157,-155.08481_19.67314,126.433540344
6158,-155.10057_19.66471,184.81979370099998
6159,-155.10913_19.67513,192.38059997599998
6160,-155.10481_19.67670,171.79840087899998
6161,-155.10036_19.67178,175.998855591
6162,-155.09437_19.67285,154.99659729
6163,-155.09439_19.67312,154.99659729
6164,-155.10063_19.66770,181.459442139
6165,-155.10083_19.66769,182.299530029
6166,-155.10849_19.67605,189.86033630400001
6167,-155.10071_19.67001,180.61933898900003
6168,-155.10177_19.66692,184.81979370099998
6169,-155.10184_19.66663,185.23983764599998
6170,-155.10163_19.66664,184.81979370099998
6171,-155.10142_19.66665,184.81979370099998
6172,-155.10120_19.66667,183.97970581099997
6173,-155.09998_19.66795,180.61933898900003
6174,-155.09997_19.66775,180.19929504400002
6175,-155.09000_19.66644,154.99659729
6176,-155.10243_19.66822,185.659881592
6177,-155.08870_19.66793,148.695922852
6178,-155.10168_19.67049,182.719573975
6179,-155.08940_19.66705,153.316421509
6180,-155.08983_19.66702,154.156509399
6181,-155.08149_19.67575,103.331069946
6182,-155.08770_19.67501,127.273628235
6183,-155.08756_19.67473,127.273628235
6184,-155.10800_19.67554,187.76011657700002
6185,-155.10781_19.67572,187.34005737299998
6186,-155.08658_19.67061,141.555160522
6187,-155.10055_19.66815,181.459442139
6188,-155.10057_19.66836,181.459442139
6189,-155.08841_19.67046,144.075424194
6190,-155.08464_19.67592,115.51237487799999
6191,-155.09706_19.67582,158.356964111
6192,-155.08253_19.67505,109.631744385
6193,-155.08275_19.67504,110.891876221
6194,-155.08264_19.67380,117.19255065899999
6195,-155.08243_19.67378,117.612594604
6196,-155.10630_19.66338,199.521362305
6197,-155.08517_19.67253,127.69367981
6198,-155.10819_19.67535,188.180160522
6199,-155.09969_19.67546,163.397506714
6200,-155.08802_19.67061,142.815292358
6201,-155.10101_19.66874,183.13961792
6202,-155.10097_19.66833,182.719573975
6203,-155.10095_19.66812,182.299530029
6204,-155.10160_19.66603,186.079925537
6205,-155.10183_19.66610,186.079925537
6206,-155.10741_19.66999,193.220687866
6207,-155.10235_19.66725,186.079925537
6208,-155.10236_19.66745,186.079925537
6209,-155.10181_19.66732,184.81979370099998
6210,-155.10244_19.66842,185.659881592
6211,-155.10246_19.66863,185.23983764599998
6212,-155.10193_19.66867,184.81979370099998
6213,-155.10191_19.66847,184.81979370099998
6214,-155.10190_19.66826,184.81979370099998
6215,-155.10188_19.66805,184.81979370099998
6216,-155.10167_19.67590,169.69818115199996
6217,-155.08690_19.66925,143.655380249
6218,-155.08453_19.67458,122.65313720700001
6219,-155.08203_19.67446,113.832191467
6220,-155.08201_19.67424,115.51237487799999
6221,-155.09944_19.67366,170.95831298799996
6222,-155.10059_19.66856,181.879486084
6223,-155.10481_19.66588,192.38059997599998
6224,-155.08181_19.67603,103.331069946
6225,-155.10156_19.66895,184.39974975599998
6226,-155.10159_19.66927,184.39974975599998
6227,-155.10177_19.67134,182.719573975
6228,-155.08284_19.67175,128.53376770000003
6229,-155.09900_19.67551,163.817550659
6230,-155.09923_19.67549,163.817550659
6231,-155.10497_19.67143,190.28038024900002
6232,-155.10151_19.66828,183.97970581099997
6233,-155.10152_19.66849,183.97970581099997
6234,-155.09448_19.67446,152.896377563
6235,-155.10395_19.67340,182.299530029
6236,-155.08410_19.67075,135.254486084
6237,-155.08435_19.67310,126.01349639899999
6238,-155.08850_19.67365,138.194793701
6239,-155.08851_19.67331,137.774749756
6240,-155.09538_19.66437,163.817550659
6241,-155.08163_19.67430,116.35246276900001
6242,-155.08136_19.67467,112.572059631
6243,-155.08169_19.67470,111.73196411100001
6244,-155.08172_19.67504,109.211700439
6245,-155.08144_19.67510,108.79164886500001
6246,-155.08146_19.67539,106.27138519299999
6247,-155.08173_19.67542,106.69142913799999
6248,-155.08175_19.67569,103.751113892
6249,-155.08181_19.67064,124.33331298799999
6250,-155.10879_19.67558,190.70042419400002
6251,-155.10358_19.67105,187.34005737299998
6252,-155.08520_19.67364,126.01349639899999
6253,-155.10542_19.67160,190.70042419400002
6254,-155.10501_19.66608,192.38059997599998
6255,-155.10062_19.66897,182.719573975
