,Uid,dist2_Wetlands_m
13984,-156.33904_20.83894,2358.107525793338
13985,-156.33877_20.83831,2433.702664086266
13986,-156.34000_20.83885,2332.3680592553783
13987,-156.33984_20.84012,2205.8913211298204
13988,-156.34060_20.83989,2202.4860108252756
13989,-156.33344_20.83423,3079.88686835447
13990,-156.33700_20.83652,2688.227812035655
13991,-156.33655_20.83711,2648.8425041476567
13992,-156.33327_20.83514,3000.713506266791
13993,-156.33272_20.83492,3050.073812831817
13994,-156.33242_20.83558,3003.3884315243263
13995,-156.33203_20.83555,3027.913386170461
13996,-156.33104_20.83603,3040.1091513989977
13997,-156.33613_20.83603,2775.6169292073805
13998,-156.33555_20.83675,2730.6176521044563
13999,-156.33537_20.83612,2800.922110441048
14000,-156.33550_20.83598,2808.843499254275
14001,-156.33563_20.83583,2818.076801237415
14002,-156.33402_20.83432,3042.754357206394
14003,-156.33615_20.83779,2599.6542481895435
14004,-156.33597_20.83796,2591.017724282094
14005,-156.33569_20.83834,2567.5799020800673
14006,-156.33553_20.83854,2556.8670584833044
14007,-156.33537_20.83874,2546.2495989577806
14008,-156.33503_20.83914,2525.1872775142083
14009,-156.33486_20.83935,2514.7030982143733
14010,-156.33448_20.83908,2561.6768881254225
14011,-156.33467_20.83887,2570.4747454743356
14012,-156.33426_20.83856,2621.976640656021
14013,-156.33405_20.83841,2647.596050421691
14014,-156.33385_20.83826,2672.87470116701
14015,-156.33422_20.83802,2675.293834696485
14016,-156.33483_20.83772,2671.1217691632683
14017,-156.33496_20.83792,2645.465134333813
14018,-156.33478_20.83814,2634.4630108220254
14019,-156.33488_20.83853,2591.3664129951853
14020,-156.33502_20.83836,2599.9218918161296
14021,-156.33517_20.83819,2609.15124343058
14022,-156.33531_20.83802,2618.3857516980647
14023,-156.33551_20.83759,2649.704551512963
14024,-156.33522_20.83758,2665.1753840900383
14025,-156.33489_20.83734,2705.8007888548436
14026,-156.33473_20.83722,2725.5557760594224
14027,-156.33430_20.83690,2777.594545155636
14028,-156.33414_20.83678,2797.427193996284
14029,-156.33398_20.83666,2817.283552472911
14030,-156.33382_20.83654,2837.165626572514
14031,-156.33366_20.83642,2857.0286053864443
14032,-156.33348_20.83632,2876.5103887918553
14033,-156.33333_20.83616,2899.274102783948
14034,-156.33376_20.83582,2909.9596652657124
14035,-156.33395_20.83594,2888.0791512890564
14036,-156.33411_20.83607,2868.0168138553167
14037,-156.33427_20.83619,2848.297148968637
14038,-156.33459_20.83643,2808.939894640131
14039,-156.33475_20.83655,2789.3012568563813
14040,-156.33491_20.83667,2769.679645481033
14041,-156.33507_20.83678,2750.0875720462786
14042,-156.33524_20.83690,2730.3624629731817
14043,-156.33539_20.83704,2709.806485204928
14044,-156.33558_20.83715,2689.907522051402
14045,-156.33604_20.83710,2673.0073457599
14046,-156.33621_20.83687,2687.708596379431
14047,-156.33596_20.83760,2627.4823733496096
14048,-156.33622_20.83746,2628.8500619848865
14049,-156.33398_20.83552,2927.384218674434
14050,-156.33436_20.83741,2726.475146549753
14051,-156.33415_20.83760,2718.7429621572564
14052,-156.33396_20.83774,2715.1089138524153
14053,-156.33369_20.83796,2710.2309047944004
14054,-156.33352_20.83807,2708.824864746857
14055,-156.33290_20.83834,2719.535292249986
14056,-156.33263_20.83830,2738.626960774188
14057,-156.33238_20.83814,2768.3391718745124
14058,-156.33209_20.83796,2801.368061927979
14059,-156.33177_20.83774,2841.3208940406075
14060,-156.33207_20.83743,2851.1129796784035
14061,-156.33228_20.83755,2828.338074932526
14062,-156.33269_20.83713,2843.70005623416
14063,-156.33299_20.83736,2805.376830709469
14064,-156.33288_20.83755,2793.655994640138
14065,-156.33257_20.83773,2794.6067931567554
14066,-156.33276_20.83784,2772.9171302352675
14067,-156.33305_20.83781,2759.8486503144354
14068,-156.33325_20.83763,2764.6942161453862
14069,-156.33350_20.83750,2763.0863610295814
14070,-156.33377_20.83733,2765.166520726672
14071,-156.33402_20.83715,2768.69511330433
14072,-156.34278_20.83118,2675.644562288518
14073,-156.34346_20.83192,2720.3377114132572
14074,-156.34375_20.83195,2711.460295411605
14075,-156.34404_20.83198,2702.4151261799525
14076,-156.34433_20.83201,2693.6846290450767
14077,-156.34491_20.83207,2656.6846987712725
14078,-156.34564_20.83229,2581.6902988197594
14079,-156.34560_20.83303,2535.713956094996
14080,-156.34556_20.83335,2518.471502531974
14081,-156.34447_20.83469,2532.4323866397353
14082,-156.34473_20.83413,2542.072445933056
14083,-156.34482_20.83384,2551.696914396499
14084,-156.34340_20.83369,2685.4573072202397
14085,-156.34302_20.83246,2792.356971096884
14086,-156.34291_20.83279,2781.4972133958086
14087,-156.34259_20.83367,2758.4251448328528
14088,-156.34244_20.83393,2756.6047283195526
14089,-156.34225_20.83276,2841.141529355725
14090,-156.34235_20.83251,2828.2003953596345
14091,-156.34297_20.83075,2624.3191627898277
14092,-156.31923_20.76933,1727.3113622822186
14093,-156.32003_20.76987,1653.4082916557613
14094,-156.32161_20.77240,1564.676420862889
14095,-156.31982_20.77127,1706.4059863608281
14096,-156.31760_20.77210,1952.9288566780008
14097,-156.31884_20.77216,1830.8282942235198
14098,-156.32140_20.77075,1532.7683388597727
14099,-156.31744_20.77149,1952.3939655189283
14100,-156.33971_20.82574,2341.057477518315
14101,-156.33949_20.82632,2404.945772653172
14102,-156.33917_20.82716,2498.9832969208405
14103,-156.33906_20.82744,2529.8379614129467
14104,-156.33885_20.82798,2590.7891910731705
14105,-156.33920_20.82914,2672.150737055581
14106,-156.33960_20.82810,2554.7031831555505
14107,-156.33970_20.82784,2525.4730261878212
14108,-156.34019_20.82654,2379.813606277667
14109,-156.34048_20.82576,2292.8411606049744
14110,-156.34108_20.82596,2272.414163148269
14111,-156.34079_20.82674,2360.1306180930583
14112,-156.34050_20.82752,2448.1217048002804
14113,-156.34010_20.82856,2565.8280612428657
14114,-156.33981_20.82934,2655.1713486570966
14115,-156.34094_20.82848,2510.6750779397535
14116,-156.34195_20.82582,2207.1619817051155
14117,-156.34255_20.82602,2190.678170456278
14118,-156.34224_20.82681,2281.741975307461
14119,-156.34195_20.82760,2371.8733443414303
14120,-156.34165_20.82839,2462.173204783024
14121,-156.34219_20.82907,2498.407338642324
14122,-156.34229_20.82881,2468.4059260858244
14123,-156.34259_20.82803,2378.4690742878556
14124,-156.34304_20.82671,2228.906140006241
14125,-156.34323_20.82649,2197.6441867659605
14126,-156.34299_20.82875,2426.8764793720347
14127,-156.34325_20.83018,2555.117163476143
14128,-156.34342_20.82949,2478.1226460370076
14129,-156.34394_20.82835,2341.389391103189
14130,-156.34402_20.82802,2306.0112885307194
14131,-156.3441_20.82763,2263.225318179638
14132,-156.34640_20.83277,2486.0921852828383
14133,-156.34634_20.83334,2453.4612097800464
14134,-156.34619_20.83422,2408.919288629658
14135,-156.34589_20.83509,2382.7376383832366
14136,-156.34648_20.83534,2316.210564916314
14137,-156.34678_20.83451,2340.9053115846086
14138,-156.34691_20.83394,2366.3019590028093
14139,-156.34701_20.83310,2414.0315842922264
14140,-156.34708_20.83242,2454.839635895472
14141,-156.34711_20.83213,2472.955485231389
14142,-156.34783_20.83249,2389.052105298636
14143,-156.34779_20.83290,2363.948693486477
14144,-156.34766_20.83401,2298.9812094538124
14145,-156.34737_20.83513,2251.6043484380743
14146,-156.34786_20.83561,2178.852204512115
14147,-156.34797_20.83534,2186.889693585412
14148,-156.34806_20.83506,2196.5664401048402
14149,-156.34827_20.83420,2234.8892252147944
14150,-156.34835_20.83362,2267.877239513168
14151,-156.34838_20.83332,2286.7049036859758
14152,-156.34842_20.83300,2305.8520118355345
14153,-156.34442_20.83715,2402.50694947975
14154,-156.34422_20.83737,2381.741557782436
14155,-156.34549_20.83692,2319.3556627762546
14156,-156.34602_20.83621,2307.8173764376847
14157,-156.34575_20.83862,2213.917856877225
14158,-156.34651_20.83777,2181.450946315104
14159,-156.34757_20.83620,2169.2486959450043
14160,-156.34800_20.83703,2083.8321038755566
14161,-156.34779_20.83756,2074.216053657159
14162,-156.34694_20.83843,2110.0662119980193
14163,-156.34633_20.83909,2138.383302433872
14164,-156.34702_20.83815,2115.4508273646916
14165,-156.34756_20.83747,2100.0796767863853
14166,-156.32258_20.78896,1436.329260235552
14167,-156.32469_20.79101,1125.0283108798362
14168,-156.32536_20.79082,1081.124701728507
14169,-156.32531_20.79117,1061.8999998532147
14170,-156.32583_20.79069,1051.8114209196583
14171,-156.32537_20.79161,1029.4006529546723
14172,-156.32585_20.79211,957.3866260900453
14173,-156.32469_20.79166,1085.817183389156
14174,-156.32298_20.79171,1238.3286526248207
14175,-156.32264_20.79169,1270.4850105118767
14176,-156.32262_20.79101,1308.0214042336345
14177,-156.32303_20.79025,1315.617802939784
14178,-156.32427_20.79081,1173.8397153258193
14179,-156.32746_20.81995,2608.2302121637854
14180,-156.32598_20.81857,2505.6733257117176
14181,-156.32548_20.81941,2610.4957325496134
14182,-156.32716_20.82192,2827.3784048238167
14183,-156.32663_20.82223,2874.7643501320727
14184,-156.32589_20.82211,2881.739622948117
14185,-156.32561_20.82132,2806.873694068928
14186,-156.32486_20.82021,2715.2221843376096
14187,-156.32394_20.82087,2817.4925938277433
14188,-156.32442_20.82162,2878.0192198710174
14189,-156.32789_20.82294,2920.791896817637
14190,-156.32868_20.82283,2893.256637949957
14191,-156.32806_20.82152,2763.5410937800493
14192,-156.31989_20.81801,2720.6830496525563
14193,-156.31976_20.81881,2802.9469106540446
14194,-156.32050_20.81877,2759.9358608963184
14195,-156.32344_20.82040,2788.0267051212995
14196,-156.32314_20.81993,2751.9152015692157
14197,-156.32247_20.82072,2859.8203169023445
14198,-156.32249_20.81886,2673.0111621619267
14199,-156.32100_20.81976,2831.0751342390745
14200,-156.31868_20.81753,2744.4094120396553
14201,-156.32787_20.77006,863.7338151057606
14202,-156.32757_20.77189,976.6762024718248
14203,-156.32711_20.77244,1049.3178883216272
14204,-156.32692_20.77138,1011.3163935418396
14205,-156.32495_20.77157,1206.6738908160912
14206,-156.32506_20.77402,1323.0624785336454
14207,-156.32396_20.77307,1369.5676256868214
14208,-156.32361_20.77456,1482.406796522202
14209,-156.32260_20.77434,1560.152158986663
14210,-156.32694_20.77358,1133.7644873327367
14211,-156.32663_20.77387,1178.6341996025117
14212,-156.32443_20.81652,2352.4736547176485
14213,-156.32183_20.81616,2440.9711322912767
14214,-156.31975_20.81608,2549.4049203669674
14215,-156.31866_20.81527,2543.156284879652
14216,-156.31834_20.81465,2510.057566286938
14217,-156.31435_20.81350,2704.520908790877
14218,-156.31634_20.81191,2432.438768993269
14219,-156.31707_20.81230,2406.7354612324953
14220,-156.31739_20.81302,2440.050477266873
14221,-156.31798_20.81286,2385.027592277458
14222,-156.32000_20.81512,2446.927097909116
14223,-156.32293_20.81449,2223.5360666360884
14224,-156.32570_20.81613,2261.6939768208545
14225,-156.32599_20.81664,2303.421645844578
14226,-156.31801_20.81593,2642.486709458461
14227,-156.31905_20.81645,2624.0429753943226
14228,-156.30546_20.76962,3157.9877659363588
14229,-156.30613_20.77046,3097.049927239342
14230,-156.30710_20.76962,2987.9261602445044
14231,-156.33529_20.77703,378.98377807946287
14232,-156.34287_20.78009,542.5997524222271
14233,-156.33225_20.77708,694.9593647099216
14234,-156.33667_20.77900,348.73781866420893
14235,-156.33917_20.78032,399.51568147338605
14236,-156.34036_20.78146,542.6169561926639
14237,-156.34119_20.78204,629.9483751107931
14238,-156.34131_20.78263,695.352262707732
14239,-156.33863_20.78268,661.011083519477
14240,-156.33786_20.78256,658.3904893785681
14241,-156.33714_20.78225,643.5057150968174
14242,-156.33433_20.78240,794.0428144144001
14243,-156.33320_20.78141,793.9448608836337
14244,-156.33339_20.78078,734.8523757691434
14245,-156.33812_20.78168,557.3217320127575
14246,-156.33726_20.78045,451.2705122852082
14247,-156.33473_20.78139,680.1963197057033
14248,-156.32829_20.77861,1127.2981277196
14249,-156.32803_20.77846,1150.3860293652313
14250,-156.33441_20.77687,468.93306703187835
14251,-156.32601_20.77618,1343.4407826464087
14252,-156.32663_20.77952,1317.593969366974
14253,-156.32722_20.78035,1284.3968375808356
14254,-156.32675_20.78119,1362.5189394926178
14255,-156.32681_20.78193,1388.9378557521466
14256,-156.32675_20.78340,1470.735253261056
14257,-156.32672_20.78485,1501.5598010737128
14258,-156.32652_20.83820,3150.865409409236
14259,-156.32633_20.83802,3179.336435064278
14260,-156.32646_20.83788,3181.1149961633832
14261,-156.32630_20.83773,3204.6050227887054
14262,-156.32615_20.83785,3205.944596353734
14263,-156.32596_20.83766,3233.837092744826
14264,-156.32608_20.83752,3237.0497637524727
14265,-156.32586_20.83743,3259.918678771909
14266,-156.32561_20.83719,3297.655264821966
14267,-156.32553_20.83735,3289.857546312285
14268,-156.32546_20.83751,3282.9203814721845
14269,-156.32539_20.83766,3275.598963071261
14270,-156.32519_20.83806,3259.630195534722
14271,-156.32507_20.83793,3278.1296074263764
14272,-156.32492_20.83779,3300.6209817606655
14273,-156.32488_20.83761,3316.5243297229413
14274,-156.32505_20.83746,3316.5622838176555
14275,-156.32514_20.83730,3322.7958620289055
14276,-156.32522_20.83714,3329.2573684792687
14277,-156.32500_20.83702,3354.909116879542
14278,-156.32484_20.83739,3337.666279565696
14279,-156.32469_20.83746,3343.56482764136
14280,-156.32443_20.83713,3387.9683477307544
14281,-156.32459_20.83699,3387.5893291901757
14282,-156.32470_20.83680,3393.893305006601
14283,-156.32444_20.83687,3407.3344299720366
14284,-156.32418_20.83674,3437.2297369612
14285,-156.32410_20.83657,3456.2768440674877
14286,-156.32427_20.83651,3448.423777553979
14287,-156.32467_20.83646,3423.3888541207043
14288,-156.32484_20.83647,3410.439278283844
14289,-156.32501_20.83650,3395.3362078693817
14290,-156.32519_20.83653,3380.8633427105615
14291,-156.32549_20.83668,3347.0329731327397
14292,-156.32563_20.83678,3328.949384177902
14293,-156.32577_20.83688,3310.689063955753
14294,-156.32602_20.83703,3280.9128465693193
14295,-156.32618_20.83720,3256.095400502741
14296,-156.32608_20.78444,1573.2327997957282
14297,-156.32638_20.78241,1452.5695339105787
14298,-156.32569_20.78324,1558.320053983473
14299,-156.36725_20.80030,1452.1924799078272
14300,-156.36373_20.80125,1323.8307733028137
14301,-156.36539_20.80218,1244.5598574639798
14302,-156.36622_20.80252,1202.8467602748572
14303,-156.36748_20.80236,1226.8257770696855
14304,-156.36958_20.80411,1079.1364797604435
14305,-156.37014_20.80283,1231.986319335404
14306,-156.33088_20.81690,2208.499494865768
14307,-156.33119_20.81614,2121.080660741126
14308,-156.33491_20.81785,2197.703522062226
14309,-156.33574_20.81720,2088.578339775781
14310,-156.33439_20.81673,2172.9794468972664
14311,-156.32695_20.80455,1076.9908184595972
14312,-156.33123_20.87009,886.1477805456382
14313,-156.32914_20.87163,1105.9099470773533
14314,-156.31696_20.86230,2517.900501529004
14315,-156.31817_20.86631,2281.606469891268
14316,-156.31722_20.86327,2457.6446470140318
14317,-156.32167_20.87024,1880.1036451096838
14318,-156.32034_20.86901,2022.098088244448
14319,-156.32120_20.87135,1928.598427151033
14320,-156.30995_20.85996,3292.0305617721087
14321,-156.31224_20.86123,3020.0989218891245
14322,-156.31107_20.86152,3126.0391938042485
14323,-156.30938_20.86493,3208.3560108970173
14324,-156.30848_20.86286,3347.323420611074
14325,-156.30729_20.86032,3541.841546091623
14326,-156.30794_20.85893,3527.0284800810095
14327,-156.30819_20.85856,3516.580358759063
14328,-156.30864_20.85856,3473.198259889703
14329,-156.30837_20.85866,3495.660612739547
14330,-156.31305_20.85864,3044.9929237783954
14331,-156.30958_20.85287,3657.8887213553835
14332,-156.30797_20.85629,3633.8641450030054
14333,-156.30981_20.85347,3603.9139755374877
14334,-156.30764_20.85569,3693.163698331781
14335,-156.31005_20.85379,3565.189479883852
14336,-156.31371_20.85669,3076.6319234137736
14337,-156.31404_20.85812,2975.5763263062495
14338,-156.31331_20.85802,3048.884032000366
14339,-156.31428_20.85736,2990.477085697324
14340,-156.31447_20.85726,2978.0884752582037
14341,-156.31496_20.85848,2871.9563083489015
14342,-156.31458_20.85844,2910.1119453915376
14343,-156.31444_20.85870,2910.6635733708954
14344,-156.31743_20.85123,3098.531057341719
14345,-156.31499_20.85140,3283.2664955700043
14346,-156.31558_20.85214,3184.472430326825
14347,-156.31584_20.85264,3129.053454852345
14348,-156.31893_20.84919,3138.9750489847606
14349,-156.31856_20.84913,3171.4250671509935
14350,-156.31661_20.85006,3247.931015985577
14351,-156.31220_20.85155,3507.156692614714
14352,-156.30969_20.85201,3697.0962642124664
14353,-156.31097_20.85073,3664.2388784955847
14354,-156.31012_20.84945,3818.2404234058904
14355,-156.30936_20.84951,3878.6779067502307
14356,-156.30905_20.84969,3893.5036672999245
14357,-156.31193_20.85199,3502.3593586606657
14358,-156.31046_20.85113,3682.987327086553
14359,-156.31080_20.85087,3669.5941987529345
14360,-156.31072_20.85143,3642.233610347577
14361,-156.31021_20.85296,3596.5919088535693
14362,-156.31076_20.85295,3548.499781659908
14363,-156.31101_20.85306,3520.2289120355326
14364,-156.31128_20.85163,3581.093729109273
14365,-156.31167_20.85083,3597.803536649018
14366,-156.31141_20.85053,3639.5714815235124
14367,-156.30994_20.85152,3704.0400320478966
14368,-156.31171_20.85240,3496.6428600459503
14369,-156.30980_20.85103,3746.251603360315
14370,-156.31108_20.84051,3910.106844854941
14371,-156.31306_20.84275,3993.5444097030077
14372,-156.30914_20.84705,4016.9599925311495
14373,-156.31426_20.84161,3941.446748376982
14374,-156.31381_20.84120,4004.03525036535
14375,-156.30894_20.83983,3675.3335561946333
14376,-156.32199_20.83999,3368.0844845103547
14377,-156.32234_20.84354,3109.6391531817853
14378,-156.32280_20.84383,3052.402229205035
14379,-156.32317_20.84159,3162.646077375406
14380,-156.32452_20.84097,3094.6254457157147
14381,-156.32319_20.84420,2995.7635101659253
14382,-156.32362_20.84462,2933.5273021512685
14383,-156.29726_20.82196,2375.050877954859
14384,-156.30350_20.83457,2973.522527029364
14385,-156.30771_20.83927,3534.1029136077045
14386,-156.30744_20.83392,3362.8671713789618
14387,-156.30698_20.83843,3433.736490298638
14388,-156.30732_20.83881,3479.782362599932
14389,-156.30424_20.83446,3046.14660602721
14390,-156.30336_20.83668,3017.597582625375
14391,-156.28546_20.84687,2172.77496736296
14392,-156.30653_20.83914,3413.2783956820335
14393,-156.29283_20.84307,2353.1019664234914
14394,-156.30250_20.83534,2891.769033400523
14395,-156.30137_20.83661,2816.2039847341266
14396,-156.30151_20.83814,2883.8160219147
14397,-156.30235_20.85617,4065.533959891712
14398,-156.28279_20.80914,1399.8094641487648
14399,-156.28497_20.81359,1933.0339968453702
14400,-156.29120_20.81220,2250.775716614872
14401,-156.29116_20.81376,2316.2660096597187
14402,-156.29784_20.82472,2356.6688066504807
14403,-156.29867_20.82676,2411.1719154830994
14404,-156.29603_20.82977,2128.9550356274967
14405,-156.29172_20.83404,1772.6647966973817
14406,-156.28870_20.82726,1373.0977484283972
14407,-156.28359_20.82184,1126.6945143729934
14408,-156.28281_20.81341,1800.9431576639706
14409,-156.28043_20.81613,1480.8921704493448
14410,-156.28635_20.83593,1346.4748571891448
14411,-156.28937_20.83931,1813.4722729342664
14412,-156.28872_20.84200,1952.9913215472263
14413,-156.28800_20.84400,2063.484478811419
14414,-156.29733_20.83192,2288.4989997352163
14415,-156.29690_20.83005,2220.930502115089
14416,-156.28151_20.81916,1223.4315983107651
14417,-156.28265_20.81847,1350.1297797650911
14418,-156.28126_20.81442,1687.6838646382669
14419,-156.28817_20.83555,1493.6525983058655
14420,-156.28299_20.81463,1737.660557199425
14421,-156.28143_20.81526,1607.6532730409488
14422,-156.28757_20.82941,1248.0376582793647
14423,-156.29431_20.83099,1962.5062462411615
14424,-156.28254_20.81510,1670.5370575715833
14425,-156.28946_20.83714,1693.7115867917535
14426,-156.28931_20.83616,1630.1790024702502
14427,-156.28677_20.84285,1882.9695983999848
14428,-156.28528_20.84345,1842.2236799734528
14429,-156.29238_20.82725,1754.4905314692633
14430,-156.29614_20.82894,2137.7503632678645
14431,-156.29189_20.82467,1753.4943217733485
14432,-156.28955_20.82415,1536.8933495527508
14433,-156.28294_20.81710,1495.0630170785912
14434,-156.28181_20.81684,1463.8087212191865
14435,-156.28980_20.81554,2076.4543420425407
14436,-156.28247_20.84039,1397.3509834980964
14437,-156.28223_20.81756,1414.0840513185337
14438,-156.28548_20.84446,1946.1715888788929
14439,-156.28342_20.81953,1302.2385988307421
14440,-156.28589_20.82709,1086.27470892352
14441,-156.28239_20.81900,1286.4750093507844
14442,-156.28249_20.81634,1545.9294815717956
14443,-156.28320_20.81588,1626.1951629586056
14444,-156.28399_20.81561,1692.8203811013836
14445,-156.28466_20.81619,1676.1396199295623
14446,-156.28511_20.81695,1635.8775628575954
14447,-156.28896_20.84044,1856.1889152785877
14448,-156.28832_20.84154,1887.349132840078
14449,-156.28783_20.84123,1827.0409675558271
14450,-156.29026_20.84143,2030.4095213951598
14451,-156.28940_20.84087,1921.8134689377762
14452,-156.28922_20.83473,1554.0358684060056
14453,-156.29064_20.83631,1761.5540395253477
14454,-156.28503_20.82482,1071.8289692925127
14455,-156.28496_20.82523,1047.2474632647018
14456,-156.28519_20.82677,1020.9671561794353
14457,-156.28564_20.82917,1045.6342788647794
14458,-156.28560_20.82981,1046.9005232942516
14459,-156.28614_20.82822,1098.4079639720562
14460,-156.28563_20.82948,1046.505959735672
14461,-156.28509_20.82655,1016.0125016287719
14462,-156.28455_20.82383,1076.6345328073953
14463,-156.27814_20.80329,590.9658129118225
14464,-156.27782_20.80781,1024.380649193804
14465,-156.27296_20.80913,1130.3440750353395
14466,-156.27345_20.80897,1106.0295480884147
14467,-156.27478_20.80840,1036.7628250515565
14468,-156.27508_20.80798,991.1049059927697
14469,-156.27547_20.80765,956.721367712052
14470,-156.27711_20.80523,729.7301845727799
14471,-156.27252_20.80936,1164.058104646216
14472,-156.26654_20.82199,1029.125996311181
14473,-156.31011_20.85678,3409.2644756231866
14474,-156.31115_20.85767,3269.912373179442
14475,-156.31171_20.85814,3195.3873169443877
14476,-156.30985_20.85752,3399.7917803206005
14477,-156.30987_20.85840,3360.3318924376567
14478,-156.30883_20.85746,3500.403634361996
14479,-156.31690_20.84849,3343.2284652630487
14480,-156.31855_20.84783,3240.5648161527283
14481,-156.31633_20.84711,3484.737816993395
14482,-156.31599_20.84726,3506.6810778995214
14483,-156.31972_20.84736,3149.2582265763
14484,-156.31906_20.84770,3197.438250509305
14485,-156.31757_20.84843,3298.765081181004
14486,-156.31749_20.84810,3330.4390604901055
14487,-156.31732_20.84787,3358.0215382202546
14488,-156.31673_20.84790,3402.4997949547937
14489,-156.31653_20.84813,3398.981935065968
14490,-156.31678_20.84818,3376.448451032274
14491,-156.31696_20.84773,3398.6072311324488
14492,-156.28608_20.81709,1686.3594855661088
14493,-156.28459_20.82224,1178.224941700738
14494,-156.28675_20.81724,1719.521931776026
14495,-156.28682_20.83053,1184.0044423007923
14496,-156.28808_20.82999,1305.4118885879645
14497,-156.28865_20.82947,1360.7219676734296
14498,-156.29063_20.82819,1565.8173134891451
14499,-156.28810_20.83207,1351.196081717533
14500,-156.28990_20.83161,1520.645985379242
14501,-156.31285_20.84918,3609.9579162145697
14502,-156.31407_20.84921,3509.5930422109336
14503,-156.31371_20.84949,3518.731333956206
14504,-156.31400_20.84973,3478.6342940969316
14505,-156.31319_20.85015,3515.6020962717903
14506,-156.31256_20.84949,3612.5894094342175
14507,-156.31193_20.84883,3708.7853785881093
14508,-156.31255_20.84989,3586.0837523300147
14509,-156.31346_20.85074,3453.13605321738
14510,-156.31411_20.85082,3394.855178527703
14511,-156.31442_20.85060,3384.276375326843
14512,-156.31629_20.84840,3396.376268788967
14513,-156.31501_20.84838,3496.31672116727
14514,-156.31189_20.84823,3753.9703863472387
14515,-156.31202_20.84807,3754.571217283936
14516,-156.31209_20.84723,3808.7400843802106
14517,-156.31230_20.84737,3782.000452022249
14518,-156.31457_20.84802,3556.342874856354
14519,-156.31430_20.84776,3597.2310468801925
14520,-156.31214_20.84693,3826.457462822226
14521,-156.31324_20.84599,3810.581728940439
14522,-156.31407_20.84533,3777.851742779113
14523,-156.31511_20.84638,3632.9449440709755
14524,-156.31579_20.84756,3498.121374187974
14525,-156.31425_20.84698,3659.4754206420644
14526,-156.31106_20.84788,3845.67369478554
14527,-156.31285_20.84691,3771.9528221894625
14528,-156.31414_20.84753,3626.3716349629963
14529,-156.31379_20.85177,3357.8039117325006
14530,-156.31522_20.85367,3114.982561112428
14531,-156.31442_20.85423,3150.342179679177
14532,-156.31462_20.85270,3228.4603177220506
14533,-156.31675_20.85528,2883.281672638149
14534,-156.31708_20.85731,2736.942659800464
14535,-156.31698_20.85518,2870.153572485949
14536,-156.31728_20.85502,2853.1786244948107
14537,-156.31706_20.85682,2765.512735481877
14538,-156.31719_20.85698,2745.398699193306
14539,-156.31731_20.85714,2725.2975420881376
14540,-156.31683_20.85693,2779.7413406908477
14541,-156.29417_20.82165,2085.0675245656985
14542,-156.29311_20.82418,1889.786575854323
14543,-156.29610_20.82337,2213.730270321112
14544,-156.29403_20.82586,1943.9706640833338
14545,-156.29378_20.82520,1931.3827098098307
14546,-156.29017_20.82107,1736.5609125144858
14547,-156.28897_20.82074,1647.8833256391877
14548,-156.28996_20.82019,1767.91411124491
14549,-156.29150_20.81954,1941.5029089454376
14550,-156.29207_20.82128,1901.0769866825556
14551,-156.29034_20.82226,1691.9831202675973
14552,-156.28947_20.82291,1579.6201468003644
14553,-156.29045_20.81906,1879.0646646059745
14554,-156.29108_20.81761,2026.506424320229
14555,-156.29061_20.81684,2041.3739168218106
14556,-156.29004_20.81740,1956.2397260668192
14557,-156.29289_20.82068,2007.245497574086
14558,-156.29295_20.81955,2071.403902806712
14559,-156.31842_20.84419,3425.037450875257
14560,-156.32062_20.84402,3233.825839583826
14561,-156.31906_20.84291,3436.475540053868
14562,-156.31719_20.84462,3516.230958120062
14563,-156.31984_20.84594,3204.784344012471
14564,-156.32049_20.84600,3141.418257445554
14565,-156.32034_20.84555,3178.042567878281
14566,-156.32130_20.84392,3179.1640025331494
14567,-156.32217_20.84468,3058.0030824929804
14568,-156.32188_20.84463,3086.7430331093806
14569,-156.32053_20.84639,3118.397173563049
14570,-156.31979_20.84630,3191.4329126592115
14571,-156.32013_20.84651,3150.129421446448
14572,-156.32032_20.84661,3127.4895530011127
14573,-156.32017_20.84680,3132.114603011409
14574,-156.31468_20.84398,3782.708567984246
14575,-156.31729_20.84578,3451.590249192014
14576,-156.31591_20.84589,3577.843054832405
14577,-156.31601_20.84651,3541.2812060869096
14578,-156.31560_20.84575,3613.6451604906865
14579,-156.31185_20.85285,3457.8378139302263
14580,-156.31169_20.85297,3464.810293839187
14581,-156.31100_20.85371,3483.8523007175663
14582,-156.31138_20.85504,3377.111606443793
14583,-156.31271_20.85440,3292.076483585658
14584,-156.31322_20.85464,3232.5909155702698
14585,-156.31466_20.85491,3088.5859536182556
14586,-156.31419_20.85555,3094.1254701846306
14587,-156.31375_20.85482,3175.0757940999
14588,-156.31181_20.85526,3325.9488049948936
14589,-156.31222_20.85577,3261.823774103638
14590,-156.31237_20.85567,3253.1558773512365
14591,-156.31250_20.85593,3227.5068600982477
14592,-156.31285_20.85578,3203.239977069414
14593,-156.31324_20.85584,3164.447020288852
14594,-156.33674_20.84475,1908.2704209771002
14595,-156.33741_20.84536,1812.9256217787247
14596,-156.33700_20.84583,1797.2883358097542
14597,-156.33332_20.84397,2201.558188391304
14598,-156.33260_20.84421,2232.550809655723
14599,-156.33344_20.84507,2104.0613397406687
14600,-156.33385_20.84598,2001.0784675529403
14601,-156.33534_20.84702,1811.4366990001306
14602,-156.33248_20.84820,1948.0586593269404
