,Uid,BlockBk_ID
15067,-156.32197_20.91168,22346
15068,-156.32239_20.91333,23325
15069,-156.31784_20.91268,22346
15070,-156.32308_20.91080,22346
15071,-156.32119_20.91124,22346
15072,-156.32289_20.91131,22346
15073,-156.32182_20.91099,22346
15074,-156.32166_20.91170,22346
15075,-156.32018_20.91275,22346
15076,-156.31957_20.91297,22346
15077,-156.31929_20.91307,22346
15078,-156.31902_20.91319,22346
15079,-156.32324_20.91052,22346
15080,-156.30877_20.90823,20780
15081,-156.30417_20.89687,20868
15082,-156.30136_20.88428,20786
15083,-156.29940_20.88598,22259
15084,-156.30088_20.88533,23482
15085,-156.29821_20.88817,23322
15086,-156.30152_20.89724,20949
15087,-156.30228_20.90227,20949
15088,-156.30291_20.90299,20949
15089,-156.30242_20.89460,20868
15090,-156.30421_20.90141,22503
15091,-156.30182_20.89954,20949
15092,-156.30926_20.89790,23709
15093,-156.30564_20.90517,23571
15094,-156.30900_20.89444,20786
15095,-156.30759_20.89352,20786
15096,-156.31197_20.89505,20871
15097,-156.31165_20.89692,20871
15098,-156.31324_20.89337,20871
15099,-156.31133_20.89196,20871
15100,-156.30994_20.89342,20871
15101,-156.30995_20.89278,20871
15102,-156.30334_20.90432,20949
15103,-156.30349_20.89840,20868
15104,-156.30097_20.89015,20868
15105,-156.30081_20.89072,20868
15106,-156.29618_20.89299,23322
15107,-156.30010_20.89407,23322
15108,-156.29899_20.89339,23322
15109,-156.29774_20.89495,23322
15110,-156.29908_20.89759,23322
15111,-156.29768_20.89255,23322
15112,-156.29788_20.89369,23322
15113,-156.29795_20.89414,23322
15114,-156.30699_20.89090,20786
15115,-156.30188_20.90463,20949
15116,-156.29958_20.90417,23322
15117,-156.30060_20.90508,23322
15118,-156.30115_20.90545,23322
15119,-156.30173_20.90633,20949
15120,-156.29743_20.89697,23322
15121,-156.29759_20.89782,23322
15122,-156.30552_20.90454,23572
15123,-156.30537_20.90399,22503
15124,-156.30641_20.90370,22503
15125,-156.29797_20.89851,23322
15126,-156.29815_20.89919,23322
15127,-156.30387_20.90057,22503
15128,-156.30111_20.89155,20868
15129,-156.31055_20.89953,20871
15130,-156.30317_20.89797,20868
15131,-156.30461_20.89781,20868
15132,-156.30870_20.89791,23709
15133,-156.30810_20.89793,23709
15134,-156.30747_20.89783,23709
15135,-156.3069_20.89879,23709
15136,-156.30771_20.89955,23709
15137,-156.30832_20.90083,23709
15138,-156.30807_20.90137,23709
15139,-156.30784_20.90231,23709
15140,-156.30782_20.90298,23709
15141,-156.30923_20.90353,23709
15142,-156.30943_20.90417,23709
15143,-156.31041_20.89894,20871
15144,-156.31034_20.89829,20871
15145,-156.31021_20.89765,20871
15146,-156.30516_20.89085,20786
15147,-156.30674_20.89017,20786
15148,-156.30665_20.90038,22503
15149,-156.30543_20.90025,22503
15150,-156.30628_20.89975,22503
15151,-156.31062_20.90596,20780
15152,-156.31003_20.90614,20780
15153,-156.30947_20.90632,20780
15154,-156.30744_20.90705,23709
15155,-156.30767_20.90567,23709
15156,-156.30808_20.90519,23709
15157,-156.30867_20.90497,23709
15158,-156.31014_20.90492,23709
15159,-156.29831_20.89980,23322
15160,-156.29856_20.90045,23322
15161,-156.29878_20.90098,23322
15162,-156.29880_20.90156,23322
15163,-156.29861_20.90228,23322
15164,-156.30007_20.90215,20949
15165,-156.30013_20.90125,20949
15166,-156.30609_20.89329,20786
15167,-156.30771_20.89142,20786
15168,-156.30461_20.89929,22503
15169,-156.30353_20.89963,22503
15170,-156.30069_20.89308,20868
15171,-156.30094_20.88638,23482
15172,-156.30056_20.88753,23482
15173,-156.30047_20.89648,23322
15174,-156.31044_20.90715,20780
15175,-156.30383_20.89880,20868
15176,-156.29784_20.91254,20782
15177,-156.29948_20.91745,20782
15178,-156.29938_20.92221,20420
15179,-156.29891_20.92117,20420
15180,-156.29793_20.91795,23230
15181,-156.29711_20.91537,23230
15182,-156.29405_20.92269,23235
15183,-156.29437_20.91896,23230
15184,-156.29523_20.92169,20420
15185,-156.29228_20.91501,23230
15186,-156.29133_20.89651,23321
15187,-156.29848_20.90653,20782
15188,-156.29859_20.91641,20782
15189,-156.29610_20.91843,23230
15190,-156.30004_20.91831,20782
15191,-156.29783_20.91933,20420
15192,-156.30095_20.91394,20782
15193,-156.29426_20.90605,20782
15194,-156.30046_20.92142,21694
15195,-156.29321_20.89456,23321
15196,-156.29759_20.91612,23230
15197,-156.30189_20.91946,20782
15198,-156.28833_20.90353,20782
15199,-156.29768_20.91735,23230
15200,-156.29733_20.90300,23321
15201,-156.29807_20.90432,20782
15202,-156.29492_20.90535,20782
15203,-156.29187_20.89988,23321
15204,-156.29629_20.89678,23321
15205,-156.29199_20.92155,23230
15206,-156.29876_20.90411,20782
15207,-156.29891_20.90553,20782
15208,-156.29661_20.90572,20782
15209,-156.29452_20.92044,23230
15210,-156.29503_20.91650,23230
15211,-156.29782_20.91194,20782
15212,-156.29873_20.91207,20782
15213,-156.29970_20.91177,20782
15214,-156.30023_20.91270,20782
15215,-156.29982_20.91350,20782
15216,-156.29951_20.91418,20782
15217,-156.29934_20.91481,20782
15218,-156.29944_20.91557,20782
15219,-156.29846_20.91556,20782
15220,-156.29822_20.91498,20782
15221,-156.29811_20.91443,20782
15222,-156.29758_20.91360,20782
15223,-156.29817_20.91355,20782
15224,-156.29876_20.91355,20782
15225,-156.29930_20.91288,20782
15226,-156.29064_20.89716,23321
15227,-156.29482_20.91855,23230
15228,-156.29370_20.91903,23230
15229,-156.29339_20.91802,23230
15230,-156.29405_20.91789,23230
15231,-156.29370_20.91706,23230
15232,-156.29359_20.91639,23230
15233,-156.29315_20.91582,23230
15234,-156.29239_20.91569,23230
15235,-156.29226_20.91676,23230
15236,-156.29197_20.91728,23230
15237,-156.29241_20.91834,23230
15238,-156.29248_20.91891,23230
15239,-156.29265_20.91953,23230
15240,-156.29308_20.92032,23230
15241,-156.29306_20.92167,23230
15242,-156.29163_20.92072,23230
15243,-156.29112_20.91975,23230
15244,-156.29516_20.92345,23235
15245,-156.29362_20.90104,23321
15246,-156.29564_20.92098,20420
15247,-156.29126_20.88584,20609
15248,-156.29438_20.88839,22007
15249,-156.29186_20.89206,22007
15250,-156.29114_20.89463,22007
15251,-156.29466_20.88770,22007
15252,-156.29308_20.88917,22007
15253,-156.29334_20.88789,22007
15254,-156.29098_20.88703,22007
15255,-156.29451_20.88752,22007
15256,-156.29438_20.88892,22007
15257,-156.29437_20.88872,22007
15258,-156.29363_20.89149,22007
15259,-156.28844_20.88347,20609
15260,-156.28991_20.88450,20609
15261,-156.28948_20.88401,20609
15262,-156.28912_20.88317,20609
15263,-156.29029_20.88529,20609
15264,-156.29092_20.88491,20609
15265,-156.29080_20.88810,22007
15266,-156.29285_20.89107,22007
15267,-156.28880_20.89050,20609
15268,-156.29192_20.88916,22007
15269,-156.28985_20.88800,22007
15270,-156.30036_20.86243,22014
15271,-156.30098_20.86491,20609
15272,-156.31737_20.90825,22346
15273,-156.31906_20.90836,22346
15274,-156.31985_20.90824,22346
15275,-156.32059_20.90816,22346
15276,-156.32312_20.90885,22346
15277,-156.32212_20.90897,22346
15278,-156.31829_20.90937,22346
15279,-156.31904_20.91089,22346
15280,-156.32256_20.91018,22346
15281,-156.32128_20.91029,22346
15282,-156.32135_20.91064,22346
15283,-156.32318_20.91015,22346
15284,-156.32115_20.90834,22346
15285,-156.32194_20.90956,22346
15286,-156.32353_20.90814,22346
15287,-156.32319_20.90819,22346
15288,-156.32255_20.91060,22346
15289,-156.31759_20.91234,22346
15290,-156.31827_20.91214,22346
15291,-156.31869_20.91221,22346
15292,-156.32033_20.91466,20679
15293,-156.31996_20.91538,20674
15294,-156.32031_20.91518,20674
15295,-156.32091_20.91372,23325
15296,-156.32051_20.91598,22355
15297,-156.32150_20.91542,22355
15298,-156.32147_20.91563,22355
15299,-156.32162_20.91587,23477
15300,-156.32075_20.91634,23477
15301,-156.32253_20.91656,23477
15302,-156.32252_20.91632,23477
15303,-156.32321_20.91611,23329
15304,-156.32336_20.91668,23329
15305,-156.32360_20.91651,23329
15306,-156.32334_20.91851,23329
15307,-156.32344_20.91807,23329
15308,-156.32318_20.91767,23329
15309,-156.32349_20.91581,23329
15310,-156.32319_20.91551,23329
15311,-156.32412_20.91564,23329
15312,-156.32324_20.91456,23329
15313,-156.32375_20.91427,23329
15314,-156.32358_20.91389,23329
15315,-156.32275_20.91485,23477
15316,-156.32257_20.91478,23477
15317,-156.32238_20.91489,23477
15318,-156.32264_20.90361,20616
15319,-156.32371_20.90568,20616
15320,-156.32231_20.90698,22346
15321,-156.32289_20.90136,22006
15322,-156.32419_20.90664,20615
15323,-156.32221_20.90622,22346
15324,-156.32304_20.90712,22346
15325,-156.31539_20.87355,23478
15326,-156.31662_20.87591,23478
15327,-156.31995_20.87543,23478
15328,-156.31904_20.87853,23478
15329,-156.31587_20.87505,23478
15330,-156.31694_20.87488,23478
15331,-156.31631_20.87328,23478
15332,-156.31741_20.87376,23478
15333,-156.31752_20.87558,23478
15334,-156.31827_20.87529,23478
15335,-156.31862_20.87625,23478
15336,-156.31716_20.87329,23478
15337,-156.31904_20.87724,23478
15338,-156.32008_20.87669,23478
15339,-156.31978_20.87597,23478
15340,-156.31582_20.87785,23564
15341,-156.31568_20.88063,23564
15342,-156.31469_20.87952,23564
15343,-156.31219_20.87954,20871
15344,-156.31294_20.87810,23566
15345,-156.31476_20.88125,23564
15346,-156.31738_20.88214,23564
15347,-156.31313_20.88026,23564
15348,-156.31483_20.88045,23564
15349,-156.31615_20.87882,23564
15350,-156.31134_20.87768,20871
15351,-156.31194_20.88417,20871
15352,-156.31734_20.88414,23478
15353,-156.31442_20.88286,22357
15354,-156.31554_20.88310,23564
15355,-156.30999_20.87933,20871
15356,-156.31071_20.88037,20871
15357,-156.31087_20.88154,20871
15358,-156.31093_20.8821,20871
15359,-156.30989_20.88353,20871
15360,-156.30724_20.87993,20871
15361,-156.30700_20.87726,20871
15362,-156.30786_20.87877,20871
15363,-156.30855_20.87830,20871
15364,-156.30142_20.88227,20609
15365,-156.30066_20.88147,20609
15366,-156.30142_20.88126,20609
15367,-156.30291_20.87388,22202
15368,-156.30257_20.88127,23482
15369,-156.30455_20.88389,20786
15370,-156.30406_20.88288,20786
15371,-156.30466_20.88194,20786
15372,-156.30462_20.88154,20786
15373,-156.30679_20.89490,20786
15374,-156.30725_20.89502,20786
15375,-156.30878_20.89542,20786
15376,-156.30938_20.89558,20786
15377,-156.30740_20.89657,23709
15378,-156.30637_20.89647,23709
15379,-156.30505_20.89619,23709
15380,-156.30429_20.89551,23709
15381,-156.28511_20.87882,20609
15382,-156.28662_20.88106,20609
15383,-156.28555_20.88194,20609
15384,-156.28833_20.88477,20609
15385,-156.28429_20.88081,20609
15386,-156.28323_20.87819,20609
15387,-156.28406_20.87715,20609
15388,-156.28786_20.88421,20609
15389,-156.30802_20.92180,23706
15390,-156.30890_20.92191,23706
15391,-156.30863_20.92141,23706
15392,-156.30790_20.92047,23706
15393,-156.32052_20.92802,22010
15394,-156.31883_20.92834,22010
15395,-156.32335_20.89625,23478
15396,-156.32251_20.89496,23478
15397,-156.32195_20.89456,23478
15398,-156.32092_20.89340,23478
15399,-156.32065_20.89294,23478
15400,-156.32024_20.89254,23478
15401,-156.31983_20.89213,23478
15402,-156.31917_20.89114,23478
15403,-156.31885_20.89069,23478
15404,-156.31840_20.89008,22588
15405,-156.31801_20.88953,22588
15406,-156.31763_20.88900,22588
15407,-156.31722_20.88849,22588
15408,-156.31640_20.88780,22588
15409,-156.31754_20.88743,22588
15410,-156.31864_20.88707,22588
15411,-156.31920_20.88689,22588
15412,-156.31976_20.88663,22588
15413,-156.31932_20.88850,22588
15414,-156.31919_20.88927,22588
15415,-156.31849_20.88823,22588
15416,-156.32096_20.89191,23478
15417,-156.32085_20.89120,23478
15418,-156.31996_20.89056,23478
15419,-156.32049_20.88887,23478
15420,-156.32056_20.88824,23478
15421,-156.32094_20.88698,23478
15422,-156.32064_20.88625,23478
15423,-156.32136_20.88616,23478
15424,-156.32197_20.88595,23478
15425,-156.32177_20.88466,23478
15426,-156.32107_20.88481,23478
15427,-156.32054_20.88505,22351
15428,-156.31998_20.88522,22351
15429,-156.31943_20.88540,22351
15430,-156.31777_20.88594,22351
15431,-156.31666_20.88630,22351
15432,-156.31610_20.88647,22351
15433,-156.31555_20.88666,22351
15434,-156.32422_20.91041,20865
15435,-156.32440_20.91092,20865
15436,-156.32369_20.91096,20865
15437,-156.32458_20.91175,20865
15438,-156.31250_20.90107,20871
15439,-156.31267_20.90171,20871
15440,-156.31298_20.90331,20871
15441,-156.31335_20.90401,20871
15442,-156.31408_20.90368,20871
15443,-156.31377_20.90462,20871
15444,-156.31380_20.90530,20871
15445,-156.31304_20.90629,20780
15446,-156.31253_20.90443,20780
15447,-156.31175_20.90224,20780
15448,-156.31153_20.90111,20780
15449,-156.31268_20.90258,20871
15450,-156.30903_20.89899,22586
15451,-156.30908_20.89958,22586
15452,-156.30974_20.90018,22586
15453,-156.31070_20.90038,20780
15454,-156.31090_20.90116,20780
15455,-156.31089_20.90193,20780
15456,-156.31049_20.90235,20780
15457,-156.31117_20.90309,20780
15458,-156.31164_20.90390,20780
15459,-156.31189_20.90484,20780
15460,-156.31087_20.90424,20780
15461,-156.30999_20.90275,20780
15462,-156.30971_20.90166,22586
15463,-156.30959_20.90105,22586
15464,-156.30905_20.90041,22586
15465,-156.31374_20.89894,20871
15466,-156.31232_20.89988,20871
15467,-156.33046_20.93082,20607
15468,-156.33104_20.93069,20607
15469,-156.33185_20.93104,20607
15470,-156.33188_20.93041,20607
15471,-156.33232_20.93001,20607
15472,-156.33240_20.92941,20607
15473,-156.33236_20.92869,20607
15474,-156.33191_20.92677,20683
15475,-156.33306_20.92745,20607
15476,-156.33318_20.92817,20607
15477,-156.33346_20.92901,20607
15478,-156.33359_20.92970,20607
15479,-156.33352_20.93163,20866
15480,-156.33401_20.93107,20866
15481,-156.33422_20.93020,20607
15482,-156.33620_20.93183,20607
15483,-156.33494_20.93181,20607
15484,-156.33435_20.93234,20607
15485,-156.33371_20.93279,20607
15486,-156.33171_20.93209,20607
15487,-156.33096_20.93185,20607
15488,-156.33489_20.93313,20607
15489,-156.33536_20.93252,20607
15490,-156.33627_20.93254,20607
15491,-156.33687_20.93256,20607
15492,-156.33550_20.93387,20607
15493,-156.33650_20.93589,20607
15494,-156.28248_20.87185,20609
15495,-156.28406_20.87235,20609
15496,-156.28327_20.87286,20609
15497,-156.28203_20.87388,20609
15498,-156.28267_20.87478,20609
15499,-156.32455_20.90923,20865
15500,-156.32494_20.90742,20616
15501,-156.32529_20.90852,21960
15502,-156.32643_20.91065,20865
15503,-156.32638_20.91010,21960
15504,-156.32651_20.90745,21960
15505,-156.32782_20.90975,21961
15506,-156.32823_20.91204,21963
15507,-156.32761_20.91450,21963
15508,-156.32788_20.91503,21963
15509,-156.32819_20.91557,21963
15510,-156.32774_20.91656,20607
15511,-156.32608_20.91389,23329
15512,-156.32669_20.91327,21963
15513,-156.32695_20.91252,21963
15514,-156.32600_20.91291,23329
15515,-156.28588_20.89767,20609
15516,-156.28479_20.89975,20609
15517,-156.28472_20.90068,20609
15518,-156.28468_20.90286,21691
15519,-156.28536_20.90534,21691
15520,-156.27218_20.90587,20779
15521,-156.27607_20.90136,20779
15522,-156.28252_20.89006,21692
15523,-156.27386_20.90698,20779
15524,-156.28423_20.90533,21691
15525,-156.28511_20.90395,21691
15526,-156.28615_20.90395,20609
15527,-156.28430_20.90217,21691
15528,-156.28606_20.90280,20609
15529,-156.28574_20.90152,20609
15530,-156.28501_20.90154,20609
15531,-156.28406_20.90129,20609
15532,-156.28626_20.90337,20609
15533,-156.27269_20.89753,20779
15534,-156.27363_20.89677,21692
15535,-156.28523_20.91345,23230
15536,-156.28563_20.91899,22584
15537,-156.28160_20.91126,23234
15538,-156.27882_20.90879,23234
15539,-156.28565_20.92304,23233
15540,-156.28770_20.92129,22584
15541,-156.28873_20.92154,22584
15542,-156.28859_20.91826,23230
15543,-156.28984_20.91916,22584
15544,-156.28861_20.91746,23230
15545,-156.28280_20.91047,21969
15546,-156.28623_20.91559,23230
15547,-156.29068_20.92203,22584
15548,-156.28127_20.90808,23234
15549,-156.28375_20.90786,23710
15550,-156.28500_20.92081,20872
15551,-156.28236_20.90692,23710
15552,-156.28352_20.91304,23567
15553,-156.28285_20.92154,20872
15554,-156.28020_20.92386,20872
15555,-156.28018_20.92313,20872
15556,-156.28019_20.92168,20872
15557,-156.28020_20.92085,20872
15558,-156.28018_20.92007,20872
15559,-156.27920_20.92174,21696
15560,-156.27729_20.92184,23089
15561,-156.27779_20.92249,23089
15562,-156.27827_20.92300,23089
15563,-156.28337_20.91485,20872
15564,-156.29038_20.91835,23230
15565,-156.28945_20.91667,23230
15566,-156.28945_20.91738,23230
15567,-156.28855_20.91659,23230
15568,-156.28610_20.91666,23230
15569,-156.28705_20.91824,22584
15570,-156.28670_20.91888,22584
15571,-156.28729_20.91948,22584
15572,-156.28839_20.91921,22584
15573,-156.28859_20.92030,22584
15574,-156.28898_20.92087,22584
15575,-156.28977_20.92072,22584
15576,-156.29014_20.92005,22584
15577,-156.28334_20.92309,20872
15578,-156.28424_20.91507,20872
15579,-156.28433_20.91573,20872
15580,-156.28465_20.91681,20872
15581,-156.28458_20.91787,20872
15582,-156.28431_20.91845,20872
15583,-156.28292_20.91894,20872
15584,-156.28302_20.91959,20872
15585,-156.28207_20.91936,20872
15586,-156.28127_20.91944,20872
15587,-156.28321_20.91576,20872
15588,-156.28374_20.91633,20872
15589,-156.28326_20.91789,20872
15590,-156.28219_20.91811,20872
15591,-156.28589_20.91967,22584
15592,-156.28268_20.91481,20872
15593,-156.28224_20.91557,20872
15594,-156.28153_20.91590,20872
15595,-156.28048_20.91512,23234
15596,-156.27980_20.91341,23234
15597,-156.28085_20.91372,23234
15598,-156.28187_20.91425,20950
15599,-156.28157_20.91348,20950
15600,-156.28157_20.91271,23234
15601,-156.28231_20.91210,23234
15602,-156.28254_20.91279,23234
15603,-156.27774_20.90902,23234
15604,-156.28495_20.92273,20872
15605,-156.28482_20.92357,20872
15606,-156.28440_20.92410,20872
15607,-156.28279_20.92416,20872
15608,-156.28198_20.92356,20872
15609,-156.28128_20.92430,20872
15610,-156.28128_20.92213,20872
15611,-156.28365_20.91385,23567
15612,-156.28396_20.92194,20872
15613,-156.28017_20.91947,20872
15614,-156.28016_20.91889,20872
15615,-156.27911_20.91974,21696
15616,-156.27818_20.92069,21696
15617,-156.27882_20.91873,20872
15618,-156.27768_20.91850,23089
15619,-156.27631_20.92011,23089
15620,-156.28168_20.92122,20872
15621,-156.28135_20.92017,20872
15622,-156.28212_20.92037,20872
15623,-156.28262_20.92077,20872
15624,-156.28329_20.92073,20872
15625,-156.28450_20.92010,20872
15626,-156.28165_20.92177,20872
15627,-156.28776_20.91578,23230
15628,-156.28878_20.91589,23230
15629,-156.28988_20.91596,23230
15630,-156.28989_20.91545,23230
15631,-156.28901_20.91515,23230
15632,-156.28766_20.91469,23230
15633,-156.28704_20.91470,23230
15634,-156.28601_20.91439,23230
15635,-156.28920_20.91300,23230
15636,-156.27922_20.90710,23234
15637,-156.28122_20.91027,23234
15638,-156.27994_20.90907,23234
15639,-156.29139_20.92144,23230
15640,-156.29118_20.92662,20420
15641,-156.29078_20.92770,20420
15642,-156.29151_20.93533,20420
15643,-156.29030_20.93563,20420
15644,-156.28828_20.92474,20420
15645,-156.27746_20.93956,20420
15646,-156.27909_20.93248,20420
15647,-156.28015_20.92658,20420
15648,-156.29060_20.92456,20420
15649,-156.27928_20.93432,20420
15650,-156.27812_20.93493,20420
15651,-156.27869_20.93706,20420
15652,-156.28644_20.92572,20420
15653,-156.27672_20.93706,20420
15654,-156.27642_20.93607,20947
15655,-156.27628_20.93506,20420
15656,-156.28020_20.93339,20420
15657,-156.27869_20.93899,20420
15658,-156.28309_20.92641,20420
15659,-156.28310_20.92903,20420
15660,-156.28147_20.92938,20420
15661,-156.28414_20.92627,20420
15662,-156.27336_20.93265,20420
15663,-156.27420_20.93088,20420
15664,-156.27202_20.93049,22350
15665,-156.27181_20.92917,22350
15666,-156.27099_20.92938,22350
15667,-156.27057_20.92387,22350
15668,-156.26589_20.93358,22350
15669,-156.26539_20.93459,22350
15670,-156.26389_20.93250,22350
15671,-156.26407_20.93110,22350
15672,-156.26578_20.92522,22350
15673,-156.26322_20.92709,22350
15674,-156.26278_20.92999,22350
15675,-156.26226_20.93551,22350
15676,-156.27857_20.92590,20420
15677,-156.27497_20.92432,20420
15678,-156.27284_20.92183,22350
15679,-156.26859_20.92706,22350
15680,-156.25934_20.93316,22350
15681,-156.25945_20.93252,22350
15682,-156.25830_20.93133,21690
15683,-156.25885_20.92992,21690
15684,-156.26016_20.92515,21690
15685,-156.26143_20.92512,21690
15686,-156.26083_20.92947,22350
15687,-156.26030_20.93016,22350
15688,-156.26115_20.92602,21690
15689,-156.27261_20.92930,22350
15690,-156.26942_20.92367,22350
15691,-156.26835_20.92400,22350
15692,-156.26676_20.92574,22350
15693,-156.26667_20.92677,22350
15694,-156.26739_20.92692,22350
15695,-156.26763_20.92600,22350
15696,-156.26835_20.92567,22350
15697,-156.26851_20.92643,22350
15698,-156.27375_20.92904,22350
15699,-156.26773_20.92387,22350
15700,-156.27723_20.90789,23234
15701,-156.27658_20.90804,23234
15702,-156.27628_20.90748,23234
15703,-156.27488_20.90946,23234
15704,-156.27453_20.91466,23234
15705,-156.27535_20.91392,23234
15706,-156.27457_20.91554,23234
15707,-156.27504_20.91625,23234
15708,-156.27486_20.91682,23234
15709,-156.27048_20.91352,23234
15710,-156.27300_20.91248,23234
15711,-156.27388_20.91258,23234
15712,-156.27147_20.91560,23234
15713,-156.27009_20.91858,23234
15714,-156.27036_20.91786,23234
15715,-156.27064_20.91645,23234
15716,-156.26955_20.91353,23229
15717,-156.27012_20.91130,23229
15718,-156.27363_20.91044,23234
15719,-156.27100_20.91226,23234
15720,-156.27094_20.91186,23234
15721,-156.27197_20.91003,23234
15722,-156.27287_20.90980,23234
15723,-156.27064_20.90751,20779
15724,-156.27649_20.90917,23234
15725,-156.26981_20.90908,20779
15726,-156.26935_20.90950,20779
15727,-156.27538_20.90830,23234
15728,-156.27435_20.91744,23234
15729,-156.27191_20.91879,23234
15730,-156.27115_20.91825,23234
15731,-156.27297_20.91597,23234
15732,-156.27259_20.91708,23234
15733,-156.27261_20.91779,23234
15734,-156.27338_20.91725,23234
15735,-156.27363_20.91811,23234
15736,-156.27277_20.91846,23234
15737,-156.27394_20.91893,23234
15738,-156.27312_20.91965,23234
15739,-156.26992_20.91273,23229
15740,-156.27103_20.92175,22350
15741,-156.26963_20.92210,22350
15742,-156.26929_20.92187,22350
15743,-156.26933_20.92165,22350
15744,-156.26993_20.92149,22350
15745,-156.27094_20.92094,22350
15746,-156.26615_20.91844,22350
15747,-156.26642_20.92071,22350
15748,-156.26437_20.92663,22350
15749,-156.26436_20.92865,22350
15750,-156.26441_20.92915,22350
15751,-156.26445_20.92950,22350
15752,-156.26418_20.92325,22350
15753,-156.26390_20.92370,22350
15754,-156.26309_20.92395,22350
15755,-156.26591_20.91984,21690
15756,-156.26754_20.91740,23229
15757,-156.26701_20.91576,23229
15758,-156.26760_20.92218,22350
15759,-156.26571_20.92200,22350
15760,-156.27022_20.92060,22350
15761,-156.26449_20.92596,22350
15762,-156.26439_20.92812,22350
15763,-156.26428_20.92738,22350
15764,-156.26755_20.91661,23229
15765,-156.26783_20.91436,23229
15766,-156.26682_20.91505,23229
15767,-156.28436_20.89292,21692
15768,-156.28493_20.89635,21692
15769,-156.28318_20.90287,21691
15770,-156.28049_20.90408,21692
15771,-156.27976_20.90279,21692
15772,-156.27696_20.89949,21692
15773,-156.27677_20.89898,21692
15774,-156.27696_20.89627,21692
15775,-156.27829_20.89587,21692
15776,-156.27792_20.89806,21692
15777,-156.27815_20.89892,21692
15778,-156.27842_20.90000,21692
15779,-156.28017_20.89476,21692
15780,-156.28060_20.89650,20611
15781,-156.28165_20.89623,21692
15782,-156.28152_20.89540,21692
15783,-156.28150_20.89474,21692
15784,-156.28255_20.89444,21692
15785,-156.28299_20.89618,21692
15786,-156.28223_20.89662,21692
15787,-156.28329_20.89775,21692
15788,-156.28232_20.89251,21692
15789,-156.28098_20.89366,21692
15790,-156.27957_20.89319,21692
15791,-156.28015_20.90346,21692
15792,-156.28314_20.89992,21692
15793,-156.28622_20.90766,23230
15794,-156.28573_20.91063,23230
15795,-156.28909_20.91194,23230
15796,-156.28822_20.91192,23230
15797,-156.28769_20.91182,23230
15798,-156.28722_20.91188,23230
15799,-156.28582_20.91146,23230
15800,-156.28656_20.91215,23230
15801,-156.28547_20.91222,23230
15802,-156.28393_20.91009,21969
15803,-156.28398_20.90981,21969
15804,-156.28687_20.90953,23230
15805,-156.28475_20.90761,23230
15806,-156.28493_20.91070,23230
15807,-156.28603_20.90881,23230
15808,-156.28783_20.90952,23230
15809,-156.28557_20.90784,23230
15810,-156.28565_20.90678,23230
15811,-156.27002_20.92985,22350
15812,-156.26891_20.93083,23569
15813,-156.26823_20.93098,23569
15814,-156.26764_20.93101,21050
15815,-156.26693_20.93083,21050
15816,-156.26680_20.93164,21050
15817,-156.26672_20.93276,22350
15818,-156.26677_20.93396,22350
15819,-156.26748_20.93498,22350
15820,-156.26784_20.93430,22350
15821,-156.26753_20.93352,22350
15822,-156.26745_20.93248,22350
15823,-156.26811_20.93229,22350
15824,-156.26890_20.93316,22350
15825,-156.26902_20.93199,22350
15826,-156.27081_20.93351,22350
15827,-156.27117_20.93194,22350
15828,-156.24686_20.92474,21685
15829,-156.24674_20.92541,21685
15830,-156.24660_20.92790,21685
15831,-156.24628_20.93020,21685
15832,-156.24467_20.93275,23093
15833,-156.24443_20.93106,21685
15834,-156.24407_20.92454,23093
15835,-156.24335_20.92515,23093
15836,-156.24195_20.92637,23707
15837,-156.23893_20.92742,22009
15838,-156.23833_20.92537,22009
15839,-156.23933_20.92218,22009
15840,-156.23695_20.92192,22009
15841,-156.24127_20.92887,23707
15842,-156.24190_20.92532,23707
15843,-156.24507_20.92976,21685
15844,-156.24501_20.93028,21685
15845,-156.23809_20.92448,22009
15846,-156.23884_20.92383,22009
15847,-156.23125_20.91971,22009
15848,-156.23725_20.92384,22009
15849,-156.23533_20.92721,22009
15850,-156.23290_20.92378,22009
15851,-156.23411_20.92469,22009
15852,-156.23136_20.92665,22009
15853,-156.22867_20.92253,22009
15854,-156.23527_20.92271,22009
15855,-156.23126_20.92237,22009
15856,-156.23634_20.92248,22009
15857,-156.23402_20.92250,22009
15858,-156.23436_20.92194,22009
15859,-156.23088_20.92021,22009
15860,-156.23060_20.92141,22009
15861,-156.23171_20.92125,22009
15862,-156.23145_20.91914,22009
15863,-156.23167_20.91852,22009
15864,-156.23383_20.92633,22009
15865,-156.23774_20.91846,22009
15866,-156.24386_20.91556,23707
15867,-156.24421_20.91443,23707
15868,-156.24495_20.91548,23707
15869,-156.24998_20.91890,21685
15870,-156.24978_20.91960,21685
15871,-156.24146_20.91530,23707
15872,-156.24061_20.91431,22009
15873,-156.23911_20.91745,22009
15874,-156.23925_20.91854,22009
15875,-156.24894_20.91565,21688
15876,-156.24054_20.91978,22009
15877,-156.23888_20.91629,22009
15878,-156.23888_20.91481,22009
15879,-156.24068_20.90465,23562
15880,-156.23679_20.90785,23562
15881,-156.23575_20.90773,23562
15882,-156.23496_20.90949,23094
15883,-156.23499_20.91005,23094
15884,-156.23597_20.90939,21968
15885,-156.23972_20.91217,21968
15886,-156.24362_20.91347,23561
15887,-156.23824_20.91059,21968
15888,-156.24765_20.90961,23330
