,Uid,In_2017_CP_zone
5778,-156.30547_20.77736,True
5779,-156.30203_20.77797,True
5780,-156.30247_20.77847,True
5781,-156.30550_20.77951,True
5782,-156.30532_20.77596,True
5783,-156.30701_20.77611,True
5784,-156.30680_20.77852,True
5785,-156.30725_20.77869,True
5786,-156.30512_20.77885,True
5787,-156.30525_20.77650,True
5788,-156.30478_20.77969,True
5789,-156.30665_20.77546,True
5790,-156.29946_20.77506,True
5791,-156.30244_20.77346,True
5792,-156.30681_20.77480,True
5793,-156.30224_20.77492,True
5794,-156.30185_20.77632,True
5795,-156.30515_20.77529,True
5796,-156.30406_20.77274,True
5797,-156.30444_20.77395,True
5798,-156.30411_20.77413,True
5799,-156.30361_20.77442,True
5800,-156.30314_20.77479,True
5801,-156.30123_20.77740,True
5802,-156.30171_20.77437,True
5803,-156.29485_20.77341,True
5804,-156.29804_20.77421,True
5805,-156.29920_20.77663,True
5806,-156.30798_20.77387,True
5807,-156.31278_20.77745,True
5808,-156.31014_20.77861,True
5809,-156.31185_20.77896,True
5810,-156.31135_20.77855,True
5811,-156.30900_20.77397,True
5812,-156.30928_20.77401,True
5813,-156.31060_20.77456,True
5814,-156.31150_20.77640,True
5815,-156.31140_20.77693,True
5816,-156.31065_20.77805,True
5817,-156.31011_20.77704,True
5818,-156.30997_20.77664,True
5819,-156.30896_20.77550,True
5820,-156.30905_20.77520,True
5821,-156.30902_20.77456,True
5822,-156.30854_20.77438,True
5823,-156.30792_20.77469,True
5824,-156.30855_20.77601,True
5825,-156.30788_20.77617,True
5826,-156.30805_20.77713,True
5827,-156.30788_20.77701,True
5828,-156.31035_20.77789,True
5829,-156.30815_20.77805,True
5830,-156.31045_20.77747,True
5831,-156.30913_20.77553,True
5832,-156.30932_20.77558,True
5833,-156.30853_20.77532,True
5834,-156.30821_20.77533,True
5835,-156.31041_20.77654,True
5836,-156.31063_20.77649,True
5837,-156.31080_20.77635,True
5838,-156.31077_20.77689,True
5839,-156.31054_20.77690,True
5840,-156.30931_20.77647,True
5841,-156.30979_20.77712,True
5842,-156.31237_20.77900,True
5843,-156.31294_20.77894,True
5844,-156.31786_20.78091,True
5845,-156.32119_20.78238,True
5846,-156.31901_20.78134,True
5847,-156.31768_20.78286,True
5848,-156.31896_20.78296,True
5849,-156.32160_20.78270,True
5850,-156.32171_20.78300,True
5851,-156.32146_20.78325,True
5852,-156.32126_20.78316,True
5853,-156.32106_20.78288,True
5854,-156.32086_20.78275,True
5855,-156.32066_20.78267,True
5856,-156.32041_20.78287,True
5857,-156.31967_20.78275,True
5858,-156.31996_20.78253,True
5859,-156.32032_20.78250,True
5860,-156.31987_20.78230,True
5861,-156.32056_20.78198,True
5862,-156.32079_20.78216,True
5863,-156.32100_20.78226,True
5864,-156.31926_20.78144,True
5865,-156.31951_20.78152,True
5866,-156.31972_20.78168,True
5867,-156.31903_20.78183,True
5868,-156.31897_20.78162,True
5869,-156.31870_20.78295,True
5870,-156.31843_20.78304,True
5871,-156.31806_20.78314,True
5872,-156.31820_20.78259,True
5873,-156.31852_20.78254,True
5874,-156.31861_20.78223,True
5875,-156.31938_20.78231,True
5876,-156.31914_20.78278,True
5877,-156.31787_20.78049,True
5878,-156.32079_20.78128,True
5879,-156.32064_20.78104,True
5880,-156.32006_20.78062,True
5881,-156.31985_20.78045,True
5882,-156.32024_20.78127,True
5883,-156.31997_20.78111,True
5884,-156.31973_20.78103,True
5885,-156.31933_20.78087,True
5886,-156.31655_20.77966,True
5887,-156.31704_20.77933,True
5888,-156.31730_20.77940,True
5889,-156.31758_20.77949,True
5890,-156.31780_20.77962,True
5891,-156.31801_20.77977,True
5892,-156.31822_20.77990,True
5893,-156.31844_20.78000,True
5894,-156.31895_20.78024,True
5895,-156.31836_20.78053,True
5896,-156.31747_20.78005,True
5897,-156.31549_20.78071,True
5898,-156.31552_20.78008,True
5899,-156.31613_20.77976,True
5900,-156.31602_20.78031,True
5901,-156.31581_20.78048,True
5902,-156.31623_20.78092,True
5903,-156.31613_20.78123,True
5904,-156.31556_20.78105,True
5905,-156.31680_20.78021,True
5906,-156.31697_20.78045,True
5907,-156.31711_20.78070,True
5908,-156.31803_20.78128,True
5909,-156.31729_20.78124,True
5910,-156.31706_20.78121,True
5911,-156.31692_20.78218,True
5912,-156.31660_20.78193,True
5913,-156.31714_20.78167,True
5914,-156.33672_20.83361,True
5915,-156.33639_20.83356,True
5916,-156.33602_20.83327,True
5917,-156.33576_20.83412,True
5918,-156.33604_20.83467,True
5919,-156.33570_20.83486,True
5920,-156.33543_20.83466,True
5921,-156.33474_20.83343,True
5922,-156.33765_20.83340,True
5923,-156.33799_20.83368,True
5924,-156.33692_20.83430,True
5925,-156.30728_20.76710,True
5926,-156.30897_20.76864,True
5927,-156.30667_20.76763,True
5928,-156.31219_20.76769,True
5929,-156.31071_20.76717,True
5930,-156.30955_20.76640,True
5931,-156.30886_20.76504,True
5932,-156.30779_20.76483,True
5933,-156.34936_20.84216,True
5934,-156.34984_20.84184,True
5935,-156.35068_20.84143,True
5936,-156.35062_20.84205,True
5937,-156.35032_20.84288,True
5938,-156.35031_20.84361,True
5939,-156.35103_20.84312,True
5940,-156.35174_20.84265,True
5941,-156.35192_20.84315,True
5942,-156.35144_20.84347,True
5943,-156.35072_20.84396,True
5944,-156.35249_20.84364,True
5945,-156.35274_20.84349,True
5946,-156.34899_20.84512,True
5947,-156.34928_20.84582,True
5948,-156.34532_20.84368,True
5949,-156.34652_20.84410,True
5950,-156.34717_20.84499,True
5951,-156.34318_20.84115,True
5952,-156.34362_20.84151,True
5953,-156.34384_20.84170,True
5954,-156.34475_20.84243,True
5955,-156.34547_20.84292,True
5956,-156.34515_20.84348,True
5957,-156.33081_20.82696,True
5958,-156.33311_20.82590,True
5959,-156.33358_20.82702,True
5960,-156.33336_20.82602,True
5961,-156.33235_20.82740,True
5962,-156.33228_20.82806,True
5963,-156.34054_20.84075,True
5964,-156.33969_20.84075,True
5965,-156.33928_20.84076,True
5966,-156.33788_20.84152,True
5967,-156.33870_20.84273,True
5968,-156.34229_20.84102,True
5969,-156.34355_20.84226,True
5970,-156.34256_20.84428,True
5971,-156.34088_20.84134,True
5972,-156.34180_20.84097,True
5973,-156.34248_20.84150,True
5974,-156.33801_20.84168,True
5975,-156.34394_20.84270,True
5976,-156.33925_20.84172,True
5977,-156.33969_20.84162,True
5978,-156.34014_20.84151,True
5979,-156.34036_20.84146,True
5980,-156.34260_20.84369,True
5981,-156.33676_20.84131,True
5982,-156.33950_20.84318,True
5983,-156.34417_20.84300,True
5984,-156.34431_20.84323,True
5985,-156.34356_20.84294,True
5986,-156.34371_20.84315,True
5987,-156.34378_20.84338,True
5988,-156.34388_20.84356,True
5989,-156.34343_20.84325,True
5990,-156.34344_20.84350,True
5991,-156.34339_20.84370,True
5992,-156.34323_20.84384,True
5993,-156.34306_20.84397,True
5994,-156.34286_20.84408,True
5995,-156.34235_20.84440,True
5996,-156.34216_20.84452,True
5997,-156.34198_20.84465,True
5998,-156.34179_20.84475,True
5999,-156.34139_20.84492,True
6000,-156.34119_20.84487,True
6001,-156.34099_20.84479,True
6002,-156.34080_20.84469,True
6003,-156.34061_20.84458,True
6004,-156.34043_20.84447,True
6005,-156.34027_20.84435,True
6006,-156.34010_20.84422,True
6007,-156.33995_20.84410,True
6008,-156.33980_20.84397,True
6009,-156.33963_20.84386,True
6010,-156.33946_20.84373,True
6011,-156.33935_20.84357,True
6012,-156.33980_20.84333,True
6013,-156.34005_20.84347,True
6014,-156.34034_20.84371,True
6015,-156.34049_20.84386,True
6016,-156.34067_20.84401,True
6017,-156.34107_20.84425,True
6018,-156.34151_20.84429,True
6019,-156.34172_20.84421,True
6020,-156.34190_20.84409,True
6021,-156.34208_20.84398,True
6022,-156.34226_20.84386,True
6023,-156.34280_20.84350,True
6024,-156.34291_20.84324,True
6025,-156.34260_20.84308,True
6026,-156.34248_20.84342,True
6027,-156.34212_20.84322,True
6028,-156.34210_20.84294,True
6029,-156.34184_20.84296,True
6030,-156.34161_20.84304,True
6031,-156.34139_20.84315,True
6032,-156.34117_20.84326,True
6033,-156.34083_20.84344,True
6034,-156.34063_20.84357,True
6035,-156.34091_20.84371,True
6036,-156.34105_20.84389,True
6037,-156.34136_20.84398,True
6038,-156.34166_20.84386,True
6039,-156.34155_20.84365,True
6040,-156.34140_20.84346,True
6041,-156.34177_20.84330,True
6042,-156.34186_20.84349,True
6043,-156.34200_20.84368,True
6044,-156.34018_20.84326,True
6045,-156.34036_20.84315,True
6046,-156.34056_20.84304,True
6047,-156.34077_20.84293,True
6048,-156.34098_20.84282,True
6049,-156.34118_20.84272,True
6050,-156.34137_20.84262,True
6051,-156.34157_20.84252,True
6052,-156.34176_20.84246,True
6053,-156.34198_20.84250,True
6054,-156.34200_20.84221,True
6055,-156.34229_20.84211,True
6056,-156.34249_20.84231,True
6057,-156.34242_20.84258,True
6058,-156.34284_20.84271,True
6059,-156.34314_20.84271,True
6060,-156.34303_20.84242,True
6061,-156.34288_20.84225,True
6062,-156.34271_20.84208,True
6063,-156.34258_20.84190,True
6064,-156.34323_20.84190,True
6065,-156.34339_20.84208,True
6066,-156.34232_20.84332,True
6067,-156.33826_20.84265,True
6068,-156.33810_20.84250,True
6069,-156.33779_20.84221,True
6070,-156.33749_20.84194,True
6071,-156.33734_20.84180,True
6072,-156.33716_20.84168,True
6073,-156.33697_20.84153,True
6074,-156.33742_20.84127,True
6075,-156.33776_20.84136,True
6076,-156.33833_20.84198,True
6077,-156.33859_20.84234,True
6078,-156.33998_20.84068,True
6079,-156.33992_20.84113,True
6080,-156.33915_20.84293,True
6081,-156.33927_20.84331,True
6082,-156.32182_20.79159,True
6083,-156.32103_20.79275,True
6084,-156.32088_20.79299,True
6085,-156.32157_20.79351,True
6086,-156.32190_20.79374,True
6087,-156.32287_20.79434,True
6088,-156.32432_20.79492,True
6089,-156.32222_20.79468,True
6090,-156.32109_20.79380,True
6091,-156.32231_20.79192,True
6092,-156.32274_20.79288,True
6093,-156.32483_20.79341,True
6094,-156.32239_20.78987,True
6095,-156.32057_20.79176,True
6096,-156.32136_20.78983,True
6097,-156.32109_20.78971,True
6098,-156.31917_20.78826,True
6099,-156.31853_20.79000,True
6100,-156.31931_20.78898,True
6101,-156.31945_20.78996,True
6102,-156.31905_20.79058,True
6103,-156.31956_20.79117,True
6104,-156.31984_20.79105,True
6105,-156.32067_20.78961,True
6106,-156.32034_20.79039,True
6107,-156.31952_20.79199,True
6108,-156.31939_20.79172,True
6109,-156.31852_20.79096,True
6110,-156.32727_20.76289,True
6111,-156.32717_20.76581,True
6112,-156.32631_20.76631,True
6113,-156.32617_20.76296,True
6114,-156.32835_20.76357,True
6115,-156.30419_20.75946,True
6116,-156.30547_20.76006,True
6117,-156.30651_20.76119,True
6118,-156.30616_20.76274,True
6119,-156.30459_20.76092,True
6120,-156.29796_20.76185,True
6121,-156.29905_20.75786,True
6122,-156.30046_20.76029,True
6123,-156.29978_20.76134,True
6124,-156.29899_20.76136,True
6125,-156.30525_20.76385,True
6126,-156.30594_20.76450,True
6127,-156.30432_20.76571,True
6128,-156.30526_20.76539,True
6129,-156.30140_20.76497,True
6130,-156.30411_20.76205,True
6131,-156.30265_20.76347,True
6132,-156.30230_20.76417,True
6133,-156.30332_20.76469,True
6134,-156.30417_20.76658,True
6135,-156.30103_20.76417,True
6136,-156.30271_20.76556,True
6137,-156.33923_20.83079,True
6138,-156.33891_20.83296,True
6139,-156.33914_20.83271,True
6140,-156.34020_20.83387,True
6141,-156.34039_20.83338,True
6142,-156.34132_20.83133,True
6143,-156.34203_20.83126,True
6144,-156.33974_20.83441,True
6145,-156.33906_20.83385,True
6146,-156.33700_20.83221,True
6147,-156.34094_20.83022,True
6148,-156.34229_20.83058,True
6149,-156.34124_20.83471,True
6150,-156.34151_20.83492,True
6151,-156.34247_20.83517,True
6152,-156.34332_20.83514,True
6153,-156.34485_20.83535,True
6154,-156.34419_20.83621,True
6155,-156.34360_20.83664,True
6156,-156.34384_20.83684,True
6157,-156.34267_20.83680,True
6158,-156.34109_20.83551,True
6159,-156.34064_20.83514,True
6160,-156.33742_20.83683,True
6161,-156.33772_20.83783,True
6162,-156.33835_20.83811,True
6163,-156.34104_20.83964,True
6164,-156.33952_20.83993,True
6165,-156.33722_20.84037,True
6166,-156.33617_20.84044,True
6167,-156.33610_20.83923,True
6168,-156.33547_20.84000,True
6169,-156.33586_20.83871,True
6170,-156.33646_20.83794,True
6171,-156.33769_20.84003,True
6172,-156.33729_20.83972,True
6173,-156.33744_20.83958,True
6174,-156.33906_20.83940,True
6175,-156.34036_20.83940,True
6176,-156.34038_20.83916,True
6177,-156.34024_20.83896,True
6178,-156.33974_20.83883,True
6179,-156.33927_20.83892,True
6180,-156.33904_20.83894,True
6181,-156.33877_20.83831,True
6182,-156.34000_20.83885,True
6183,-156.33984_20.84012,True
6184,-156.34060_20.83989,True
6185,-156.33344_20.83423,True
6186,-156.33700_20.83652,True
6187,-156.33655_20.83711,True
6188,-156.33327_20.83514,True
6189,-156.33272_20.83492,True
6190,-156.33242_20.83558,True
6191,-156.33203_20.83555,True
6192,-156.33104_20.83603,True
6193,-156.33613_20.83603,True
6194,-156.33555_20.83675,True
6195,-156.33537_20.83612,True
6196,-156.33550_20.83598,True
6197,-156.33563_20.83583,True
6198,-156.33402_20.83432,True
6199,-156.33615_20.83779,True
6200,-156.33597_20.83796,True
6201,-156.33569_20.83834,True
6202,-156.33553_20.83854,True
6203,-156.33537_20.83874,True
6204,-156.33503_20.83914,True
6205,-156.33486_20.83935,True
6206,-156.33448_20.83908,True
6207,-156.33467_20.83887,True
6208,-156.33426_20.83856,True
6209,-156.33405_20.83841,True
6210,-156.33385_20.83826,True
6211,-156.33422_20.83802,True
6212,-156.33483_20.83772,True
6213,-156.33496_20.83792,True
6214,-156.33478_20.83814,True
6215,-156.33488_20.83853,True
6216,-156.33502_20.83836,True
6217,-156.33517_20.83819,True
6218,-156.33531_20.83802,True
6219,-156.33551_20.83759,True
6220,-156.33522_20.83758,True
6221,-156.33489_20.83734,True
6222,-156.33473_20.83722,True
6223,-156.33430_20.83690,True
6224,-156.33414_20.83678,True
6225,-156.33398_20.83666,True
6226,-156.33382_20.83654,True
6227,-156.33366_20.83642,True
6228,-156.33348_20.83632,True
6229,-156.33333_20.83616,True
6230,-156.33376_20.83582,True
6231,-156.33395_20.83594,True
6232,-156.33411_20.83607,True
6233,-156.33427_20.83619,True
6234,-156.33459_20.83643,True
6235,-156.33475_20.83655,True
6236,-156.33491_20.83667,True
6237,-156.33507_20.83678,True
6238,-156.33524_20.83690,True
6239,-156.33539_20.83704,True
6240,-156.33558_20.83715,True
6241,-156.33604_20.83710,True
6242,-156.33621_20.83687,True
6243,-156.33596_20.83760,True
6244,-156.33622_20.83746,True
6245,-156.33398_20.83552,True
6246,-156.33436_20.83741,True
6247,-156.33415_20.83760,True
6248,-156.33396_20.83774,True
6249,-156.33369_20.83796,True
6250,-156.33352_20.83807,True
6251,-156.33290_20.83834,True
6252,-156.33263_20.83830,True
6253,-156.33238_20.83814,True
6254,-156.33209_20.83796,True
6255,-156.33177_20.83774,True
6256,-156.33207_20.83743,True
6257,-156.33228_20.83755,True
6258,-156.33269_20.83713,True
6259,-156.33299_20.83736,True
6260,-156.33288_20.83755,True
6261,-156.33257_20.83773,True
6262,-156.33276_20.83784,True
6263,-156.33305_20.83781,True
6264,-156.33325_20.83763,True
6265,-156.33350_20.83750,True
6266,-156.33377_20.83733,True
6267,-156.33402_20.83715,True
6268,-156.34278_20.83118,True
6269,-156.34346_20.83192,True
6270,-156.34375_20.83195,True
6271,-156.34404_20.83198,True
6272,-156.34433_20.83201,True
6273,-156.34491_20.83207,True
6274,-156.34564_20.83229,True
6275,-156.34560_20.83303,True
6276,-156.34556_20.83335,True
6277,-156.34447_20.83469,True
6278,-156.34473_20.83413,True
6279,-156.34482_20.83384,True
6280,-156.34340_20.83369,True
6281,-156.34302_20.83246,True
6282,-156.34291_20.83279,True
6283,-156.34259_20.83367,True
6284,-156.34244_20.83393,True
6285,-156.34225_20.83276,True
6286,-156.34235_20.83251,True
6287,-156.34297_20.83075,True
6288,-156.31923_20.76933,True
6289,-156.32003_20.76987,True
6290,-156.32161_20.77240,True
6291,-156.31982_20.77127,True
6292,-156.31760_20.77210,True
6293,-156.31884_20.77216,True
6294,-156.32140_20.77075,True
6295,-156.31744_20.77149,True
6296,-156.33971_20.82574,True
6297,-156.33949_20.82632,True
6298,-156.33917_20.82716,True
6299,-156.33906_20.82744,True
6300,-156.33885_20.82798,True
6301,-156.33920_20.82914,True
6302,-156.33960_20.82810,True
6303,-156.33970_20.82784,True
6304,-156.34019_20.82654,True
6305,-156.34048_20.82576,True
6306,-156.34108_20.82596,True
6307,-156.34079_20.82674,True
6308,-156.34050_20.82752,True
6309,-156.34010_20.82856,True
6310,-156.33981_20.82934,True
6311,-156.34094_20.82848,True
6312,-156.34195_20.82582,True
6313,-156.34255_20.82602,True
6314,-156.34224_20.82681,True
6315,-156.34195_20.82760,True
6316,-156.34165_20.82839,True
6317,-156.34219_20.82907,True
6318,-156.34229_20.82881,True
6319,-156.34259_20.82803,True
6320,-156.34304_20.82671,True
6321,-156.34323_20.82649,True
6322,-156.34299_20.82875,True
6323,-156.34325_20.83018,True
6324,-156.34342_20.82949,True
6325,-156.34394_20.82835,True
6326,-156.34402_20.82802,True
6327,-156.3441_20.82763,True
6328,-156.34640_20.83277,True
6329,-156.34634_20.83334,True
6330,-156.34619_20.83422,True
6331,-156.34589_20.83509,True
6332,-156.34648_20.83534,True
6333,-156.34678_20.83451,True
6334,-156.34691_20.83394,True
6335,-156.34701_20.83310,True
6336,-156.34708_20.83242,True
6337,-156.34711_20.83213,True
6338,-156.34783_20.83249,True
6339,-156.34779_20.83290,True
6340,-156.34766_20.83401,True
6341,-156.34737_20.83513,True
6342,-156.34786_20.83561,True
6343,-156.34797_20.83534,True
6344,-156.34806_20.83506,True
6345,-156.34827_20.83420,True
6346,-156.34835_20.83362,True
6347,-156.34838_20.83332,True
6348,-156.34842_20.83300,True
6349,-156.34442_20.83715,True
6350,-156.34422_20.83737,True
6351,-156.34549_20.83692,True
6352,-156.34602_20.83621,True
6353,-156.34575_20.83862,True
6354,-156.34651_20.83777,True
6355,-156.34757_20.83620,True
6356,-156.34800_20.83703,True
6357,-156.34779_20.83756,True
6358,-156.34694_20.83843,True
6359,-156.34633_20.83909,True
6360,-156.34702_20.83815,True
6361,-156.34756_20.83747,True
6362,-156.32258_20.78896,True
6363,-156.32469_20.79101,True
6364,-156.32536_20.79082,True
6365,-156.32531_20.79117,True
6366,-156.32583_20.79069,True
6367,-156.32537_20.79161,True
6368,-156.32585_20.79211,True
6369,-156.32469_20.79166,True
6370,-156.32298_20.79171,True
6371,-156.32264_20.79169,True
6372,-156.32262_20.79101,True
6373,-156.32303_20.79025,True
6374,-156.32427_20.79081,True
6375,-156.32746_20.81995,True
6376,-156.32598_20.81857,True
6377,-156.32548_20.81941,True
6378,-156.32716_20.82192,True
6379,-156.32663_20.82223,True
6380,-156.32589_20.82211,True
6381,-156.32561_20.82132,True
6382,-156.32486_20.82021,True
6383,-156.32394_20.82087,True
6384,-156.32442_20.82162,True
6385,-156.32789_20.82294,True
6386,-156.32868_20.82283,True
6387,-156.32806_20.82152,True
6388,-156.31989_20.81801,True
6389,-156.31976_20.81881,True
6390,-156.32050_20.81877,True
6391,-156.32344_20.82040,True
6392,-156.32314_20.81993,True
6393,-156.32247_20.82072,True
6394,-156.32249_20.81886,True
6395,-156.32100_20.81976,True
6396,-156.31868_20.81753,True
6397,-156.32787_20.77006,True
6398,-156.32757_20.77189,True
6399,-156.32711_20.77244,True
6400,-156.32692_20.77138,True
6401,-156.32495_20.77157,True
6402,-156.32506_20.77402,True
6403,-156.32396_20.77307,True
6404,-156.32361_20.77456,True
6405,-156.32260_20.77434,True
6406,-156.32694_20.77358,True
6407,-156.32663_20.77387,True
6408,-156.32443_20.81652,True
6409,-156.32183_20.81616,True
6410,-156.31975_20.81608,True
6411,-156.31866_20.81527,True
6412,-156.31834_20.81465,True
6413,-156.31435_20.81350,True
6414,-156.31634_20.81191,True
6415,-156.31707_20.81230,True
6416,-156.31739_20.81302,True
6417,-156.31798_20.81286,True
6418,-156.32000_20.81512,True
6419,-156.32293_20.81449,True
6420,-156.32570_20.81613,True
6421,-156.32599_20.81664,True
6422,-156.31801_20.81593,True
6423,-156.31905_20.81645,True
6424,-156.30546_20.76962,True
6425,-156.30613_20.77046,True
6426,-156.30710_20.76962,True
6427,-156.33529_20.77703,True
6428,-156.34287_20.78009,True
6429,-156.33225_20.77708,True
6430,-156.33667_20.77900,True
6431,-156.33917_20.78032,True
6432,-156.34036_20.78146,True
6433,-156.34119_20.78204,True
6434,-156.34131_20.78263,True
6435,-156.33863_20.78268,True
6436,-156.33786_20.78256,True
6437,-156.33714_20.78225,True
6438,-156.33433_20.78240,True
6439,-156.33320_20.78141,True
6440,-156.33339_20.78078,True
6441,-156.33812_20.78168,True
6442,-156.33726_20.78045,True
6443,-156.33473_20.78139,True
6444,-156.32829_20.77861,True
6445,-156.32803_20.77846,True
6446,-156.33441_20.77687,True
6447,-156.32601_20.77618,True
6448,-156.32663_20.77952,True
6449,-156.32722_20.78035,True
6450,-156.32675_20.78119,True
6451,-156.32681_20.78193,True
6452,-156.32675_20.78340,True
6453,-156.32672_20.78485,True
6454,-156.32652_20.83820,True
6455,-156.32633_20.83802,True
6456,-156.32646_20.83788,True
6457,-156.32630_20.83773,True
6458,-156.32615_20.83785,True
6459,-156.32596_20.83766,True
6460,-156.32608_20.83752,True
6461,-156.32586_20.83743,True
6462,-156.32561_20.83719,True
6463,-156.32553_20.83735,True
6464,-156.32546_20.83751,True
6465,-156.32539_20.83766,True
6466,-156.32519_20.83806,True
6467,-156.32507_20.83793,True
6468,-156.32492_20.83779,True
6469,-156.32488_20.83761,True
6470,-156.32505_20.83746,True
6471,-156.32514_20.83730,True
6472,-156.32522_20.83714,True
6473,-156.32500_20.83702,True
6474,-156.32484_20.83739,True
6475,-156.32469_20.83746,True
6476,-156.32443_20.83713,True
6477,-156.32459_20.83699,True
6478,-156.32470_20.83680,True
6479,-156.32444_20.83687,True
6480,-156.32418_20.83674,True
6481,-156.32410_20.83657,True
6482,-156.32427_20.83651,True
6483,-156.32467_20.83646,True
6484,-156.32484_20.83647,True
6485,-156.32501_20.83650,True
6486,-156.32519_20.83653,True
6487,-156.32549_20.83668,True
6488,-156.32563_20.83678,True
6489,-156.32577_20.83688,True
6490,-156.32602_20.83703,True
6491,-156.32618_20.83720,True
6492,-156.32608_20.78444,True
6493,-156.32638_20.78241,True
6494,-156.32569_20.78324,True
6495,-156.36725_20.80030,True
6496,-156.36373_20.80125,True
6497,-156.36539_20.80218,True
6498,-156.36622_20.80252,True
6499,-156.36748_20.80236,True
6500,-156.33088_20.81690,True
6501,-156.33119_20.81614,True
6502,-156.33491_20.81785,True
6503,-156.33574_20.81720,True
6504,-156.33439_20.81673,True
6505,-156.32695_20.80455,True
6506,-156.33123_20.87009,True
6507,-156.32914_20.87163,True
6508,-156.31696_20.86230,True
6509,-156.31817_20.86631,True
6510,-156.31722_20.86327,True
6511,-156.32167_20.87024,True
6512,-156.32034_20.86901,True
6513,-156.32120_20.87135,True
6514,-156.30995_20.85996,True
6515,-156.31224_20.86123,True
6516,-156.31107_20.86152,True
6517,-156.30938_20.86493,True
6518,-156.30848_20.86286,True
6519,-156.30729_20.86032,True
6520,-156.30794_20.85893,True
6521,-156.30819_20.85856,True
6522,-156.30864_20.85856,True
6523,-156.30837_20.85866,True
6524,-156.31305_20.85864,True
6525,-156.30958_20.85287,True
6526,-156.30797_20.85629,True
6527,-156.30981_20.85347,True
6528,-156.30764_20.85569,True
6529,-156.31005_20.85379,True
6530,-156.31371_20.85669,True
6531,-156.31404_20.85812,True
6532,-156.31331_20.85802,True
6533,-156.31428_20.85736,True
6534,-156.31447_20.85726,True
6535,-156.31496_20.85848,True
6536,-156.31458_20.85844,True
6537,-156.31444_20.85870,True
6538,-156.31743_20.85123,True
6539,-156.31499_20.85140,True
6540,-156.31558_20.85214,True
6541,-156.31584_20.85264,True
6542,-156.31893_20.84919,True
6543,-156.31856_20.84913,True
6544,-156.31661_20.85006,True
6545,-156.31220_20.85155,True
6546,-156.30969_20.85201,True
6547,-156.31097_20.85073,True
6548,-156.31012_20.84945,True
6549,-156.30936_20.84951,True
6550,-156.30905_20.84969,True
6551,-156.31193_20.85199,True
6552,-156.31046_20.85113,True
6553,-156.31080_20.85087,True
6554,-156.31072_20.85143,True
6555,-156.31021_20.85296,True
6556,-156.31076_20.85295,True
6557,-156.31101_20.85306,True
6558,-156.31128_20.85163,True
6559,-156.31167_20.85083,True
6560,-156.31141_20.85053,True
6561,-156.30994_20.85152,True
6562,-156.31171_20.85240,True
6563,-156.30980_20.85103,True
6564,-156.31108_20.84051,True
6565,-156.31306_20.84275,True
6566,-156.30914_20.84705,True
6567,-156.31426_20.84161,True
6568,-156.31381_20.84120,True
6569,-156.30894_20.83983,True
6570,-156.32199_20.83999,True
6571,-156.32234_20.84354,True
6572,-156.32280_20.84383,True
6573,-156.32317_20.84159,True
6574,-156.32452_20.84097,True
6575,-156.32319_20.84420,True
6576,-156.32362_20.84462,True
6577,-156.29726_20.82196,True
6578,-156.30350_20.83457,True
6579,-156.30771_20.83927,True
6580,-156.30744_20.83392,True
6581,-156.30698_20.83843,True
6582,-156.30732_20.83881,True
6583,-156.30424_20.83446,True
6584,-156.30336_20.83668,True
6585,-156.28546_20.84687,True
6586,-156.30653_20.83914,True
6587,-156.29283_20.84307,True
6588,-156.30250_20.83534,True
6589,-156.30137_20.83661,True
6590,-156.30151_20.83814,True
6591,-156.30235_20.85617,True
6592,-156.28279_20.80914,True
6593,-156.28497_20.81359,True
6594,-156.29120_20.81220,True
6595,-156.29116_20.81376,True
6596,-156.29784_20.82472,True
6597,-156.29867_20.82676,True
6598,-156.29603_20.82977,True
6599,-156.29172_20.83404,True
6600,-156.28870_20.82726,True
6601,-156.28359_20.82184,True
6602,-156.28281_20.81341,True
6603,-156.28043_20.81613,True
6604,-156.28635_20.83593,True
6605,-156.28937_20.83931,True
6606,-156.28872_20.84200,True
6607,-156.28800_20.84400,True
6608,-156.29733_20.83192,True
6609,-156.29690_20.83005,True
6610,-156.28151_20.81916,True
6611,-156.28265_20.81847,True
6612,-156.28126_20.81442,True
6613,-156.28817_20.83555,True
6614,-156.28299_20.81463,True
6615,-156.28143_20.81526,True
6616,-156.28757_20.82941,True
6617,-156.29431_20.83099,True
6618,-156.28254_20.81510,True
6619,-156.28946_20.83714,True
6620,-156.28931_20.83616,True
6621,-156.28677_20.84285,True
6622,-156.28528_20.84345,True
6623,-156.29238_20.82725,True
6624,-156.29614_20.82894,True
6625,-156.29189_20.82467,True
6626,-156.28955_20.82415,True
6627,-156.28294_20.81710,True
6628,-156.28181_20.81684,True
6629,-156.28980_20.81554,True
6630,-156.28247_20.84039,True
6631,-156.28223_20.81756,True
6632,-156.28548_20.84446,True
6633,-156.28342_20.81953,True
6634,-156.28589_20.82709,True
6635,-156.28239_20.81900,True
6636,-156.28249_20.81634,True
6637,-156.28320_20.81588,True
6638,-156.28399_20.81561,True
6639,-156.28466_20.81619,True
6640,-156.28511_20.81695,True
6641,-156.28896_20.84044,True
6642,-156.28832_20.84154,True
6643,-156.28783_20.84123,True
6644,-156.29026_20.84143,True
6645,-156.28940_20.84087,True
6646,-156.28922_20.83473,True
6647,-156.29064_20.83631,True
6648,-156.28503_20.82482,True
6649,-156.28496_20.82523,True
6650,-156.28519_20.82677,True
6651,-156.28564_20.82917,True
