,Uid,LOWINCPCT
8086,-155.97853_19.71887,0.17076598735100001
8087,-155.97862_19.71845,0.17076598735100001
8088,-155.98281_19.73078,0.233927019983
8089,-155.98281_19.73103,0.233927019983
8090,-155.98276_19.73133,0.233927019983
8091,-155.98042_19.72741,0.233927019983
8092,-155.98781_19.72537,0.233927019983
8093,-155.98319_19.73055,0.233927019983
8094,-155.98320_19.73029,0.233927019983
8095,-155.98300_19.72612,0.233927019983
8096,-155.98666_19.72881,0.233927019983
8097,-155.98642_19.72973,0.233927019983
8098,-155.98687_19.72973,0.233927019983
8099,-155.98786_19.72974,0.233927019983
8100,-155.97679_19.71778,0.32660902977899997
8101,-155.97627_19.72206,0.32660902977899997
8102,-155.98487_19.73682,0.233927019983
8103,-155.98064_19.73367,0.233927019983
8104,-155.98072_19.73489,0.233927019983
8105,-155.98236_19.73297,0.233927019983
8106,-155.98294_19.72530,0.233927019983
8107,-155.98008_19.73792,0.233927019983
8108,-155.98031_19.73774,0.233927019983
8109,-155.98056_19.73766,0.233927019983
8110,-155.97895_19.73879,0.233927019983
8111,-155.97836_19.73852,0.233927019983
8112,-155.98547_19.71954,0.17076598735100001
8113,-155.98570_19.71954,0.17076598735100001
8114,-155.98846_19.72302,0.233927019983
8115,-155.98705_19.72295,0.233927019983
8116,-155.98621_19.72288,0.233927019983
8117,-155.98592_19.72286,0.233927019983
8118,-155.97829_19.71726,0.267229254571
8119,-155.98948_19.71833,0.267229254571
8120,-155.98958_19.71853,0.267229254571
8121,-155.98985_19.71868,0.267229254571
8122,-155.98792_19.72227,0.233927019983
8123,-155.98007_19.73199,0.233927019983
8124,-155.98142_19.72035,0.17076598735100001
8125,-155.97839_19.74101,0.233927019983
8126,-155.98699_19.71979,0.17076598735100001
8127,-155.97894_19.71779,0.17076598735100001
8128,-155.97853_19.71797,0.17076598735100001
8129,-155.97796_19.71809,0.17076598735100001
8130,-155.98413_19.72504,0.233927019983
8131,-155.98409_19.72484,0.233927019983
8132,-155.98862_19.72824,0.233927019983
8133,-155.98419_19.72709,0.233927019983
8134,-155.97763_19.73897,0.233927019983
8135,-155.98531_19.72163,0.233927019983
8136,-155.98622_19.72093,0.17076598735100001
8137,-155.98586_19.72111,0.233927019983
8138,-155.98554_19.72080,0.17076598735100001
8139,-155.98051_19.72532,0.233927019983
8140,-155.98021_19.72874,0.233927019983
8141,-155.98062_19.72871,0.233927019983
8142,-155.98075_19.72903,0.233927019983
8143,-155.98075_19.72924,0.233927019983
8144,-155.98498_19.72332,0.233927019983
8145,-155.98795_19.71967,0.17076598735100001
8146,-155.99116_19.72357,0.233927019983
8147,-155.98161_19.72603,0.233927019983
8148,-155.98426_19.72089,0.233927019983
8149,-155.98407_19.72047,0.17076598735100001
8150,-155.98938_19.73473,0.233927019983
8151,-155.98897_19.73767,0.233927019983
8152,-155.98944_19.73356,0.233927019983
8153,-155.98102_19.72421,0.233927019983
8154,-155.97993_19.72419,0.233927019983
8155,-155.99044_19.71677,0.267229254571
8156,-155.98041_19.72871,0.233927019983
8157,-155.98082_19.72874,0.233927019983
8158,-155.98124_19.72870,0.233927019983
8159,-155.98704_19.72586,0.233927019983
8160,-155.98113_19.72973,0.233927019983
8161,-155.98832_19.72023,0.17076598735100001
8162,-155.98862_19.72029,0.17076598735100001
8163,-155.98885_19.72036,0.17076598735100001
8164,-155.98905_19.72040,0.17076598735100001
8165,-155.98926_19.72042,0.17076598735100001
8166,-155.98946_19.72045,0.17076598735100001
8167,-155.98988_19.72050,0.17076598735100001
8168,-155.99009_19.72051,0.17076598735100001
8169,-155.99031_19.72051,0.17076598735100001
8170,-155.99096_19.72010,0.17076598735100001
8171,-155.99176_19.72091,0.17076598735100001
8172,-155.99127_19.72018,0.17076598735100001
8173,-155.99133_19.72053,0.17076598735100001
8174,-155.98022_19.72002,0.17076598735100001
8175,-155.98092_19.71949,0.17076598735100001
8176,-155.97883_19.71997,0.17076598735100001
8177,-155.98027_19.71945,0.17076598735100001
8178,-155.98504_19.72063,0.17076598735100001
8179,-155.98482_19.72150,0.233927019983
8180,-155.98451_19.72126,0.233927019983
8181,-155.98380_19.72736,0.233927019983
8182,-155.98241_19.72925,0.233927019983
8183,-155.98245_19.72949,0.233927019983
8184,-155.98243_19.72974,0.233927019983
8185,-155.98243_19.72997,0.233927019983
8186,-155.98273_19.72980,0.233927019983
8187,-155.98273_19.72949,0.233927019983
8188,-155.98279_19.72922,0.233927019983
8189,-155.98279_19.72901,0.233927019983
8190,-155.98270_19.72871,0.233927019983
8191,-155.97047_19.72728,0.32660902977899997
8192,-155.98628_19.72586,0.233927019983
8193,-155.98609_19.72585,0.233927019983
8194,-155.98228_19.72869,0.233927019983
8195,-155.98241_19.72903,0.233927019983
8196,-155.98303_19.72577,0.233927019983
8197,-155.98252_19.72632,0.233927019983
8198,-155.98254_19.72728,0.233927019983
8199,-155.98597_19.72459,0.233927019983
8200,-155.98701_19.72468,0.233927019983
8201,-155.98337_19.72006,0.17076598735100001
8202,-155.98322_19.72923,0.233927019983
8203,-155.98325_19.72944,0.233927019983
8204,-155.98326_19.72967,0.233927019983
8205,-155.98307_19.72993,0.233927019983
8206,-155.98325_19.72999,0.233927019983
8207,-155.98364_19.72889,0.233927019983
8208,-155.98286_19.72481,0.233927019983
8209,-155.98220_19.72531,0.233927019983
8210,-155.97796_19.72742,0.32660902977899997
8211,-155.97736_19.72679,0.32660902977899997
8212,-155.97724_19.72731,0.32660902977899997
8213,-155.97677_19.72709,0.32660902977899997
8214,-155.98162_19.72657,0.233927019983
8215,-155.98113_19.72621,0.233927019983
8216,-155.97637_19.72769,0.32660902977899997
8217,-155.97514_19.72809,0.32660902977899997
8218,-155.97906_19.73650,0.233927019983
8219,-155.98035_19.73703,0.233927019983
8220,-155.97985_19.73567,0.233927019983
8221,-155.98113_19.72996,0.233927019983
8222,-155.98101_19.72151,0.233927019983
8223,-155.98728_19.73184,0.233927019983
8224,-155.98050_19.72637,0.233927019983
8225,-155.98371_19.72176,0.233927019983
8226,-155.98361_19.72147,0.233927019983
8227,-155.98289_19.72038,0.17076598735100001
8228,-155.98242_19.72835,0.233927019983
8229,-155.98204_19.72820,0.233927019983
8230,-155.98262_19.71864,0.17076598735100001
8231,-155.98295_19.72004,0.17076598735100001
8232,-155.98079_19.72502,0.233927019983
8233,-155.98145_19.71957,0.17076598735100001
8234,-155.98194_19.71961,0.17076598735100001
8235,-155.98146_19.72001,0.17076598735100001
8236,-155.98295_19.71971,0.17076598735100001
8237,-155.98247_19.71963,0.17076598735100001
8238,-155.98282_19.73028,0.233927019983
8239,-155.98281_19.73053,0.233927019983
8240,-155.96856_19.72721,0.32660902977899997
8241,-155.98041_19.71874,0.17076598735100001
8242,-155.98091_19.71881,0.17076598735100001
8243,-155.97923_19.72777,0.233927019983
8244,-155.98089_19.72000,0.17076598735100001
8245,-155.98055_19.72001,0.17076598735100001
8246,-155.98455_19.73147,0.233927019983
8247,-155.98459_19.73122,0.233927019983
8248,-155.98458_19.73093,0.233927019983
8249,-155.98457_19.73062,0.233927019983
8250,-155.98457_19.73032,0.233927019983
8251,-155.98424_19.73059,0.233927019983
8252,-155.98425_19.73088,0.233927019983
8253,-155.98425_19.73115,0.233927019983
8254,-155.98889_19.72879,0.233927019983
8255,-155.97923_19.72795,0.233927019983
8256,-155.98087_19.71914,0.17076598735100001
8257,-155.98225_19.72042,0.17076598735100001
8258,-155.98260_19.72045,0.17076598735100001
8259,-155.98230_19.72104,0.233927019983
8260,-155.98142_19.72069,0.233927019983
8261,-155.98375_19.74095,0.233927019983
8262,-155.98140_19.72186,0.233927019983
8263,-155.98147_19.72123,0.233927019983
8264,-155.98143_19.72158,0.233927019983
8265,-155.98189_19.72178,0.233927019983
8266,-155.98182_19.72140,0.233927019983
8267,-155.98233_19.72150,0.233927019983
8268,-155.98259_19.72184,0.233927019983
8269,-155.98222_19.72179,0.233927019983
8270,-155.98286_19.72137,0.233927019983
8271,-155.98184_19.73388,0.233927019983
8272,-155.97923_19.72813,0.233927019983
8273,-155.97744_19.72800,0.32660902977899997
8274,-155.97699_19.72801,0.32660902977899997
8275,-155.97639_19.72815,0.32660902977899997
8276,-155.98597_19.72666,0.233927019983
8277,-155.98597_19.72685,0.233927019983
8278,-155.98656_19.72755,0.233927019983
8279,-155.98457_19.72974,0.233927019983
8280,-155.98504_19.72973,0.233927019983
8281,-155.98565_19.72884,0.233927019983
8282,-155.97564_19.72774,0.32660902977899997
8283,-155.98355_19.73083,0.233927019983
8284,-155.98354_19.73109,0.233927019983
8285,-155.98357_19.73139,0.233927019983
8286,-155.98178_19.71927,0.17076598735100001
8287,-155.98191_19.71898,0.17076598735100001
8288,-155.98166_19.71895,0.17076598735100001
8289,-155.98141_19.71892,0.17076598735100001
8290,-155.98513_19.71786,0.267229254571
8291,-155.98086_19.72088,0.233927019983
8292,-155.98296_19.72163,0.233927019983
8293,-155.97820_19.71844,0.17076598735100001
8294,-155.98931_19.72878,0.233927019983
8295,-155.98878_19.72974,0.233927019983
8296,-155.98927_19.72974,0.233927019983
8297,-155.98814_19.73224,0.233927019983
8298,-155.98499_19.72279,0.233927019983
8299,-155.99083_19.72048,0.17076598735100001
8300,-155.98833_19.73195,0.233927019983
8301,-155.96503_19.74292,0.32660902977899997
8302,-155.97950_19.72970,0.233927019983
8303,-155.98759_19.72880,0.233927019983
8304,-155.98801_19.72880,0.233927019983
8305,-155.98845_19.72879,0.233927019983
8306,-155.98548_19.71815,0.267229254571
8307,-155.98834_19.72063,0.17076598735100001
8308,-155.96515_19.74820,0.32660902977899997
8309,-155.97145_19.75681,0.233927019983
8310,-155.61470_19.77255,0.221061093248
8311,-155.54952_19.75969,0.221061093248
8312,-155.51690_19.76367,0.221061093248
8313,-155.53243_19.75807,0.221061093248
8314,-155.84929_19.82339,0.233927019983
8315,-155.93135_19.85247,0.233927019983
8316,-155.84354_19.81601,0.233927019983
8317,-155.92693_19.85305,0.233927019983
8318,-155.84968_19.81743,0.233927019983
8319,-155.84983_19.81792,0.233927019983
8320,-155.83825_19.81948,0.233927019983
8321,-155.63394_19.81255,0.221061093248
8322,-155.66952_19.86293,0.136931534233
8323,-155.66065_19.86277,0.136931534233
8324,-155.66101_19.85950,0.136931534233
8325,-155.66389_19.86087,0.136931534233
8326,-155.65393_19.86116,0.136931534233
8327,-155.66224_19.87369,0.136931534233
8328,-155.66081_19.85237,0.136931534233
8329,-155.67149_19.87316,0.136931534233
8330,-155.66306_19.85502,0.136931534233
8331,-155.66656_19.85461,0.136931534233
8332,-155.67485_19.87498,0.136931534233
8333,-155.67790_19.86111,0.136931534233
8334,-155.66369_19.86461,0.136931534233
8335,-155.65674_19.85603,0.136931534233
8336,-155.66975_19.86535,0.136931534233
8337,-155.66978_19.86652,0.136931534233
8338,-155.66457_19.85239,0.136931534233
8339,-155.67071_19.87837,0.136931534233
8340,-155.67452_19.87914,0.136931534233
8341,-155.67770_19.87369,0.136931534233
8342,-155.66770_19.87263,0.136931534233
8343,-155.66998_19.87347,0.136931534233
8344,-155.27801_19.81507,0.289893617021
8345,-155.15147_19.72314,0.20415879017000002
8346,-155.13125_19.70146,0.152155887231
8347,-155.12662_19.70039,0.152155887231
8348,-155.11877_19.69671,0.152155887231
8349,-155.12048_19.70290,0.152155887231
8350,-155.12243_19.69523,0.152155887231
8351,-155.12824_19.69740,0.152155887231
8352,-155.12846_19.69763,0.152155887231
8353,-155.12644_19.70018,0.152155887231
8354,-155.13482_19.69943,0.152155887231
8355,-155.12029_19.70145,0.035164835164800005
8356,-155.12064_19.69833,0.152155887231
8357,-155.12203_19.69525,0.152155887231
8358,-155.12452_19.69246,0.152155887231
8359,-155.12540_19.69186,0.152155887231
8360,-155.12523_19.69246,0.152155887231
8361,-155.12174_19.69827,0.152155887231
8362,-155.11639_19.70287,0.152155887231
8363,-155.11652_19.70303,0.152155887231
8364,-155.11948_19.69976,0.152155887231
8365,-155.12718_19.70067,0.152155887231
8366,-155.12103_19.70264,0.152155887231
8367,-155.11915_19.70017,0.035164835164800005
8368,-155.12796_19.69884,0.152155887231
8369,-155.12826_19.69908,0.152155887231
8370,-155.12382_19.69302,0.152155887231
8371,-155.12223_19.69854,0.152155887231
8372,-155.12205_19.69861,0.152155887231
8373,-155.12187_19.69869,0.152155887231
8374,-155.12415_19.70516,0.152155887231
8375,-155.12731_19.70135,0.152155887231
8376,-155.12078_19.69847,0.152155887231
8377,-155.12451_19.69333,0.152155887231
8378,-155.11887_19.69685,0.152155887231
8379,-155.13158_19.70259,0.152155887231
8380,-155.12144_19.70080,0.152155887231
8381,-155.11747_19.70002,0.035164835164800005
8382,-155.12518_19.69176,0.152155887231
8383,-155.12545_19.69221,0.152155887231
8384,-155.12502_19.69299,0.152155887231
8385,-155.12813_19.70100,0.152155887231
8386,-155.12543_19.69900,0.152155887231
8387,-155.11936_19.69630,0.152155887231
8388,-155.11977_19.69634,0.152155887231
8389,-155.11855_19.70014,0.035164835164800005
8390,-155.12476_19.69320,0.152155887231
8391,-155.11965_19.69856,0.152155887231
8392,-155.11954_19.69843,0.152155887231
8393,-155.12278_19.69752,0.152155887231
8394,-155.12250_19.69720,0.152155887231
8395,-155.12428_19.69747,0.152155887231
8396,-155.12226_19.69556,0.152155887231
8397,-155.12252_19.69550,0.152155887231
8398,-155.12275_19.69543,0.152155887231
8399,-155.12258_19.69582,0.152155887231
8400,-155.12232_19.69590,0.152155887231
8401,-155.12490_19.69482,0.152155887231
8402,-155.12178_19.69918,0.152155887231
8403,-155.12202_19.69907,0.152155887231
8404,-155.12383_19.69513,0.152155887231
8405,-155.12759_19.70000,0.152155887231
8406,-155.12090_19.70208,0.035164835164800005
8407,-155.12410_19.70209,0.152155887231
8408,-155.12856_19.69960,0.152155887231
8409,-155.12778_19.70021,0.152155887231
8410,-155.12013_19.69906,0.152155887231
8411,-155.11998_19.69894,0.152155887231
8412,-155.12936_19.69856,0.152155887231
8413,-155.13083_19.69855,0.152155887231
8414,-155.12577_19.70105,0.152155887231
8415,-155.12227_19.69896,0.152155887231
8416,-155.12276_19.69875,0.152155887231
8417,-155.12743_19.69658,0.152155887231
8418,-155.12760_19.69680,0.152155887231
8419,-155.12798_19.69722,0.152155887231
8420,-155.12029_19.69741,0.152155887231
8421,-155.12220_19.69960,0.152155887231
8422,-155.12409_19.69908,0.152155887231
8423,-155.12393_19.69889,0.152155887231
8424,-155.12165_19.69753,0.152155887231
8425,-155.12540_19.69627,0.152155887231
8426,-155.12524_19.69669,0.152155887231
8427,-155.12363_19.70212,0.152155887231
8428,-155.12201_19.70049,0.152155887231
8429,-155.12165_19.70240,0.152155887231
8430,-155.12036_19.70236,0.035164835164800005
8431,-155.12296_19.70225,0.152155887231
8432,-155.12262_19.70230,0.152155887231
8433,-155.12264_19.70191,0.152155887231
8434,-155.12868_19.70192,0.152155887231
8435,-155.12559_19.70084,0.152155887231
8436,-155.12467_19.69780,0.152155887231
8437,-155.12509_19.69266,0.152155887231
8438,-155.12846_19.69932,0.152155887231
8439,-155.12171_19.69720,0.152155887231
8440,-155.12323_19.69312,0.15671182266
8441,-155.12262_19.69372,0.15671182266
8442,-155.12128_19.69939,0.152155887231
8443,-155.12334_19.69978,0.152155887231
8444,-155.11958_19.70233,0.035164835164800005
8445,-155.12078_19.69788,0.152155887231
8446,-155.12723_19.69957,0.152155887231
8447,-155.11965_19.70078,0.035164835164800005
8448,-155.11990_19.70108,0.035164835164800005
8449,-155.11896_19.70310,0.035164835164800005
8450,-155.12204_19.69566,0.152155887231
8451,-155.12283_19.69575,0.152155887231
8452,-155.12493_19.70063,0.152155887231
8453,-155.12505_19.70051,0.152155887231
8454,-155.12478_19.70033,0.152155887231
8455,-155.12440_19.69999,0.152155887231
8456,-155.13242_19.70045,0.152155887231
8457,-155.12326_19.69647,0.152155887231
8458,-155.11628_19.69706,0.0932475884244
8459,-155.11886_19.70129,0.035164835164800005
8460,-155.11729_19.69616,0.0932475884244
8461,-155.11679_19.70139,0.035164835164800005
8462,-155.12474_19.69708,0.152155887231
8463,-155.12679_19.70098,0.152155887231
8464,-155.11949_19.69693,0.152155887231
8465,-155.11989_19.69752,0.152155887231
8466,-155.12001_19.69765,0.152155887231
8467,-155.12351_19.70288,0.152155887231
8468,-155.12257_19.70299,0.152155887231
8469,-155.12273_19.70327,0.152155887231
8470,-155.12929_19.70301,0.152155887231
8471,-155.12860_19.70313,0.152155887231
8472,-155.12567_19.70047,0.152155887231
8473,-155.12066_19.69777,0.152155887231
8474,-155.12054_19.69765,0.152155887231
8475,-155.08208_19.69104,0.144534778681
8476,-155.08635_19.69130,0.144534778681
8477,-155.10999_19.69349,0.0932475884244
8478,-155.10995_19.70222,0.0932475884244
8479,-155.11213_19.69708,0.0932475884244
8480,-155.11215_19.69731,0.0932475884244
8481,-155.11187_19.69905,0.0932475884244
8482,-155.08483_19.69133,0.144534778681
8483,-155.11365_19.70142,0.0932475884244
8484,-155.11124_19.69847,0.0932475884244
8485,-155.11246_19.69929,0.0932475884244
8486,-155.09359_19.69811,0.154627539503
8487,-155.09092_19.69179,0.154627539503
8488,-155.11609_19.70315,0.152155887231
8489,-155.10962_19.68994,0.15671182266
8490,-155.11161_19.69806,0.0932475884244
8491,-155.09256_19.69132,0.154627539503
8492,-155.11187_19.69728,0.0932475884244
8493,-155.10522_19.69790,0.0932475884244
8494,-155.08849_19.69092,0.144534778681
8495,-155.08712_19.69093,0.144534778681
8496,-155.08491_19.69239,0.144534778681
8497,-155.08471_19.68987,0.144534778681
8498,-155.08520_19.68991,0.144534778681
8499,-155.10683_19.69353,0.0932475884244
8500,-155.11283_19.69658,0.0932475884244
8501,-155.08307_19.69289,0.144534778681
8502,-155.09297_19.69087,0.154627539503
8503,-155.10696_19.70109,0.0932475884244
8504,-155.08805_19.69311,0.144534778681
8505,-155.11296_19.69957,0.0932475884244
8506,-155.10562_19.69579,0.0932475884244
8507,-155.11596_19.69694,0.0932475884244
8508,-155.08578_19.69088,0.144534778681
8509,-155.08540_19.69133,0.144534778681
8510,-155.11521_19.70228,0.035164835164800005
8511,-155.11481_19.70320,0.035164835164800005
8512,-155.11315_19.70174,0.0932475884244
8513,-155.10959_19.69186,0.15671182266
8514,-155.09393_19.69285,0.154627539503
8515,-155.10178_19.70001,0.0932475884244
8516,-155.10197_19.69961,0.0932475884244
8517,-155.08414_19.69090,0.144534778681
8518,-155.10713_19.69926,0.0932475884244
8519,-155.11464_19.69724,0.0932475884244
8520,-155.11127_19.69658,0.0932475884244
8521,-155.09084_19.69027,0.154627539503
8522,-155.11218_19.69043,0.15671182266
8523,-155.09276_19.69174,0.154627539503
8524,-155.09469_19.69219,0.154627539503
8525,-155.09530_19.69216,0.154627539503
8526,-155.11581_19.70147,0.035164835164800005
8527,-155.11177_19.69186,0.15671182266
8528,-155.11140_19.69190,0.15671182266
8529,-155.11103_19.69193,0.15671182266
8530,-155.11064_19.69735,0.0932475884244
8531,-155.09121_19.69273,0.154627539503
8532,-155.11595_19.70226,0.035164835164800005
8533,-155.11073_19.69678,0.0932475884244
8534,-155.08549_19.69335,0.144534778681
8535,-155.08856_19.68984,0.144534778681
8536,-155.09896_19.69017,0.154627539503
8537,-155.09897_19.69043,0.154627539503
8538,-155.09900_19.69070,0.154627539503
8539,-155.09895_19.69135,0.154627539503
8540,-155.09917_19.69112,0.154627539503
8541,-155.09940_19.69097,0.154627539503
8542,-155.09961_19.69012,0.154627539503
8543,-155.08286_19.69305,0.144534778681
8544,-155.09894_19.68991,0.154627539503
8545,-155.14031_19.71415,0.15671182266
8546,-155.13477_19.71267,0.18306010929000002
8547,-155.12436_19.71112,0.21827000808400002
8548,-155.13438_19.71346,0.18306010929000002
8549,-155.13281_19.71269,0.18306010929000002
8550,-155.13270_19.71293,0.18306010929000002
8551,-155.13685_19.71281,0.15671182266
8552,-155.11660_19.70474,0.152155887231
8553,-155.11665_19.70318,0.152155887231
8554,-155.11827_19.70347,0.035164835164800005
8555,-155.11874_19.70322,0.035164835164800005
8556,-155.12638_19.71419,0.18306010929000002
8557,-155.11892_19.71650,0.21827000808400002
8558,-155.13550_19.71223,0.15671182266
8559,-155.13247_19.71422,0.18306010929000002
8560,-155.13038_19.71274,0.18306010929000002
8561,-155.13057_19.71267,0.18306010929000002
8562,-155.12889_19.71394,0.18306010929000002
8563,-155.13256_19.71366,0.18306010929000002
8564,-155.13237_19.71352,0.18306010929000002
8565,-155.13229_19.71375,0.18306010929000002
8566,-155.13293_19.71221,0.18306010929000002
8567,-155.13301_19.71241,0.18306010929000002
8568,-155.12482_19.71146,0.21827000808400002
8569,-155.13246_19.71251,0.18306010929000002
8570,-155.13078_19.71260,0.18306010929000002
8571,-155.12548_19.71311,0.21827000808400002
8572,-155.13214_19.71231,0.18306010929000002
8573,-155.13205_19.71256,0.18306010929000002
8574,-155.12377_19.71131,0.21827000808400002
8575,-155.12403_19.71122,0.21827000808400002
8576,-155.12379_19.71082,0.21827000808400002
8577,-155.12223_19.71354,0.21827000808400002
8578,-155.12749_19.71513,0.18306010929000002
8579,-155.12834_19.71413,0.18306010929000002
8580,-155.12452_19.71349,0.21827000808400002
8581,-155.12551_19.71120,0.21827000808400002
8582,-155.12329_19.70408,0.152155887231
8583,-155.13172_19.71265,0.18306010929000002
8584,-155.11695_19.70457,0.152155887231
8585,-155.11731_19.71020,0.21827000808400002
8586,-155.12490_19.71266,0.21827000808400002
8587,-155.12320_19.71534,0.18306010929000002
8588,-155.12990_19.71224,0.18306010929000002
8589,-155.12439_19.71225,0.21827000808400002
8590,-155.13098_19.71314,0.18306010929000002
8591,-155.13058_19.71326,0.18306010929000002
8592,-155.13215_19.71303,0.18306010929000002
8593,-155.13231_19.71277,0.18306010929000002
8594,-155.13158_19.71285,0.18306010929000002
8595,-155.13187_19.71287,0.18306010929000002
8596,-155.13159_19.71334,0.18306010929000002
8597,-155.13138_19.71328,0.18306010929000002
8598,-155.13203_19.71391,0.18306010929000002
8599,-155.13166_19.71394,0.18306010929000002
8600,-155.13177_19.71369,0.18306010929000002
8601,-155.12971_19.71176,0.18306010929000002
8602,-155.13000_19.71173,0.18306010929000002
8603,-155.12678_19.71225,0.21827000808400002
8604,-155.12670_19.71275,0.21827000808400002
8605,-155.12678_19.71176,0.21827000808400002
8606,-155.11852_19.71063,0.21827000808400002
8607,-155.13119_19.71319,0.18306010929000002
8608,-155.12226_19.71304,0.21827000808400002
8609,-155.13107_19.71272,0.18306010929000002
8610,-155.13110_19.71250,0.18306010929000002
8611,-155.13129_19.71238,0.18306010929000002
8612,-155.13153_19.71229,0.18306010929000002
8613,-155.13178_19.71218,0.18306010929000002
8614,-155.13216_19.71212,0.18306010929000002
8615,-155.12315_19.71204,0.21827000808400002
8616,-155.12339_19.71230,0.21827000808400002
8617,-155.12182_19.71035,0.21827000808400002
8618,-155.12484_19.70380,0.152155887231
8619,-155.12121_19.71251,0.21827000808400002
8620,-155.10882_19.70782,0.0932475884244
8621,-155.10647_19.71626,0.21827000808400002
8622,-155.09694_19.71550,0.7312696276360001
8623,-155.11033_19.70752,0.0932475884244
8624,-155.10713_19.71214,0.0932475884244
8625,-155.10665_19.71541,0.21827000808400002
8626,-155.10635_19.71549,0.21827000808400002
8627,-155.10502_19.70980,0.0932475884244
8628,-155.10555_19.70967,0.0932475884244
8629,-155.10459_19.71101,0.0932475884244
8630,-155.08616_19.70488,0.816293056315
8631,-155.08713_19.71505,0.450604122246
8632,-155.10639_19.71477,0.21827000808400002
8633,-155.10612_19.71492,0.21827000808400002
8634,-155.10409_19.71424,0.0932475884244
8635,-155.08885_19.71432,0.44525547445299996
8636,-155.08598_19.70575,0.816293056315
8637,-155.09413_19.71399,0.44525547445299996
8638,-155.09436_19.71382,0.44525547445299996
8639,-155.09333_19.71615,0.7312696276360001
8640,-155.09668_19.71451,0.7312696276360001
8641,-155.08817_19.71278,0.450604122246
8642,-155.10585_19.70912,0.0932475884244
8643,-155.10619_19.70886,0.0932475884244
8644,-155.11065_19.70701,0.0932475884244
8645,-155.11079_19.70574,0.0932475884244
8646,-155.10362_19.71509,0.0932475884244
8647,-155.09512_19.71181,0.44525547445299996
8648,-155.09225_19.71210,0.44525547445299996
8649,-155.11232_19.70656,0.152155887231
8650,-155.10613_19.71650,0.21827000808400002
8651,-155.10579_19.71541,0.21827000808400002
8652,-155.11269_19.70887,0.152155887231
8653,-155.10390_19.71294,0.0932475884244
8654,-155.09427_19.71158,0.44525547445299996
8655,-155.09738_19.70547,0.0932475884244
8656,-155.11368_19.70773,0.152155887231
8657,-155.10750_19.71000,0.0932475884244
8658,-155.10355_19.71430,0.0932475884244
8659,-155.10249_19.71278,0.0932475884244
8660,-155.10677_19.71222,0.0932475884244
8661,-155.10941_19.71104,0.21827000808400002
8662,-155.10651_19.71512,0.21827000808400002
8663,-155.10623_19.71518,0.21827000808400002
8664,-155.10810_19.71297,0.21827000808400002
8665,-155.08796_19.71534,0.44525547445299996
8666,-155.11193_19.70771,0.152155887231
8667,-155.09390_19.71416,0.44525547445299996
8668,-155.10592_19.71270,0.0932475884244
8669,-155.10602_19.71597,0.21827000808400002
8670,-155.11004_19.71153,0.21827000808400002
8671,-155.10906_19.71135,0.21827000808400002
8672,-155.11019_19.70666,0.0932475884244
8673,-155.10956_19.70769,0.0932475884244
8674,-155.10916_19.70687,0.0932475884244
8675,-155.10698_19.70672,0.0932475884244
8676,-155.10734_19.70707,0.0932475884244
8677,-155.10749_19.70642,0.0932475884244
8678,-155.10852_19.70577,0.0932475884244
8679,-155.11163_19.70319,0.0932475884244
8680,-155.10571_19.71523,0.21827000808400002
8681,-155.10614_19.71617,0.21827000808400002
8682,-155.10586_19.71559,0.21827000808400002
8683,-155.10593_19.71577,0.21827000808400002
8684,-155.08681_19.70478,0.816293056315
8685,-155.11314_19.70349,0.152155887231
8686,-155.10155_19.71497,0.0932475884244
8687,-155.10140_19.71482,0.0932475884244
8688,-155.09981_19.70392,0.0932475884244
8689,-155.09337_19.71769,0.7312696276360001
8690,-155.11129_19.70882,0.152155887231
8691,-155.10558_19.71036,0.0932475884244
8692,-155.11593_19.70379,0.152155887231
8693,-155.11049_19.70873,0.152155887231
8694,-155.11219_19.70385,0.152155887231
8695,-155.10404_19.71151,0.0932475884244
8696,-155.10343_19.71183,0.0932475884244
8697,-155.10345_19.71133,0.0932475884244
8698,-155.09670_19.71596,0.7312696276360001
8699,-155.11138_19.70603,0.152155887231
8700,-155.10755_19.71375,0.21827000808400002
8701,-155.10787_19.71399,0.21827000808400002
8702,-155.11491_19.70374,0.035164835164800005
8703,-155.08464_19.70903,0.816293056315
8704,-155.11147_19.70773,0.152155887231
8705,-155.11163_19.70724,0.152155887231
8706,-155.08190_19.71063,0.816293056315
8707,-155.09471_19.71352,0.44525547445299996
8708,-155.08134_19.71167,0.6095406360419999
8709,-155.09535_19.71316,0.44525547445299996
8710,-155.10981_19.70839,0.0932475884244
8711,-155.08523_19.70622,0.816293056315
8712,-155.10668_19.71596,0.21827000808400002
8713,-155.10668_19.71567,0.21827000808400002
8714,-155.10422_19.71365,0.0932475884244
8715,-155.11349_19.70653,0.152155887231
8716,-155.11182_19.70858,0.152155887231
8717,-155.15179_19.71888,0.20415879017000002
8718,-155.15680_19.74021,0.20415879017000002
8719,-155.15057_19.73607,0.20415879017000002
8720,-155.12136_19.71695,0.18306010929000002
8721,-155.09168_19.71731,0.7312696276360001
8722,-155.10133_19.72078,0.18306010929000002
8723,-155.10000_19.72100,0.18306010929000002
8724,-155.09215_19.74333,0.266047950503
8725,-155.09142_19.72981,0.560755336617
8726,-155.13539_19.72396,0.20415879017000002
8727,-155.09961_19.73949,0.266047950503
8728,-155.09213_19.74314,0.266047950503
