,Uid,CESSPOOL_Density_perAcre
5361,-158.04265_21.67104,0.574893116951
5362,-158.01320_21.69779,0.158591210842
5363,-158.04723_21.66825,0.49559751153
5364,-158.05750_21.65873,0.47577363252599997
5365,-158.03773_21.67745,1.1398743391
5366,-158.05934_21.65212,0.634364843369
5367,-158.03339_21.64117,0.208150953054
5368,-157.95479_21.67801,0.0
5369,-158.05761_21.65261,0.535245299339
5370,-158.05983_21.65126,0.5550692081449999
5371,-158.02190_21.68742,0.029735852032900002
5372,-158.03405_21.67818,1.28855359554
5373,-157.91793_21.64874,0.644276797771
5374,-157.92192_21.64765,0.416301906109
5375,-157.93010_21.65232,0.109031453729
5376,-158.06118_21.65004,0.49559751153
5377,-158.04633_21.64749,0.455949723721
5378,-158.07513_21.62695,0.11894340813200001
5379,-158.05691_21.64975,0.327094376087
5380,-158.04554_21.64774,0.43612581491499997
5381,-158.05317_21.66263,0.208150953054
5382,-158.04607_21.64477,0.446037769318
5383,-158.04238_21.64380,0.46586167812299994
5384,-158.03977_21.64486,0.455949723721
5385,-158.04013_21.67217,0.346918255091
5386,-157.93037_21.65444,0.07929560542110001
5387,-157.93195_21.66196,0.09911950677629999
5388,-158.05653_21.65565,0.48568558692900005
5389,-158.03581_21.64378,0.346918255091
5390,-158.03514_21.67712,1.19934594631
5391,-158.06937_21.63346,0.208150953054
5392,-158.06211_21.64752,0.426213860512
5393,-158.03590_21.68026,1.25881767273
5394,-158.04469_21.64382,0.46586167812299994
5395,-158.04303_21.66768,0.19823901355300003
5396,-158.05003_21.66566,0.26762264967
5397,-158.03614_21.67865,1.44714474678
5398,-158.06119_21.64105,0.04955975338819999
5399,-157.92937_21.65045,0.168503165245
5400,-158.03091_21.68142,0.545157253742
5401,-158.05303_21.64557,0.287446558475
5402,-158.04271_21.66984,0.624452888966
5403,-158.04996_21.64628,0.446037769318
5404,-158.06375_21.64521,0.346918255091
5405,-158.05559_21.66053,0.327094376087
5406,-158.06021_21.65480,0.67401266098
5407,-158.03168_21.68087,0.654188752174
5408,-158.03776_21.67836,1.22908186913
5409,-158.05935_21.65619,0.5550692081449999
5410,-158.03852_21.67645,0.654188752174
5411,-157.96433_21.66722,0.0
5412,-158.07162_21.62836,0.7533082365989999
5413,-157.96441_21.66817,0.0
5414,-158.04988_21.66337,0.22797486186000002
5415,-158.04992_21.66576,0.26762264967
5416,-158.07042_21.63303,0.23788681626299998
5417,-158.03922_21.64107,0.455949723721
5418,-158.05289_21.65365,0.22797486186000002
5419,-158.07114_21.62868,0.7533082365989999
5420,-158.03737_21.67485,0.48568558692900005
5421,-158.05831_21.65040,0.396478027105
5422,-158.05118_21.64804,0.446037769318
5423,-158.03828_21.64292,0.545157253742
5424,-158.06171_21.64842,0.426213860512
5425,-158.03352_21.67905,1.27864158154
5426,-158.03571_21.68004,1.37776112556
5427,-158.03456_21.67780,1.19934594631
5428,-158.01171_21.69565,0.13876730203600002
5429,-158.01517_21.69622,0.208150953054
5430,-158.03605_21.67431,0.21806290745700002
5431,-158.04250_21.67151,0.545157253742
5432,-157.91924_21.63653,0.23788681626299998
5433,-158.03644_21.67834,1.4967045784
5434,-158.07072_21.62909,0.773132145405
5435,-158.07158_21.62782,0.7433962821960001
5436,-158.07068_21.62924,0.773132145405
5437,-158.07070_21.62954,0.792956054211
5438,-158.07080_21.62872,0.7533082365989999
5439,-158.04562_21.64292,0.386566072702
5440,-158.04063_21.64459,0.43612581491499997
5441,-158.02871_21.64553,0.0
5442,-158.04890_21.66661,0.287446558475
5443,-158.03337_21.64150,0.19823901355300003
5444,-158.04797_21.64633,0.49559751153
5445,-158.05966_21.65227,0.634364843369
5446,-158.05740_21.65484,0.545157253742
5447,-158.05655_21.65454,0.48568558692900005
5448,-158.04334_21.64127,0.356830209494
5449,-157.93566_21.66449,0.19823901355300003
5450,-158.04451_21.64785,0.356830209494
5451,-158.03548_21.64610,0.168503165245
5452,-157.92562_21.64808,0.158591210842
5453,-158.07456_21.62737,0.376654118299
5454,-158.05683_21.65011,0.317182421684
5455,-158.05955_21.65376,0.6938365101809999
5456,-158.04959_21.66603,0.26762264967
5457,-158.03740_21.67604,0.713660418987
5458,-158.04664_21.66910,0.584805071354
5459,-158.06203_21.64703,0.446037769318
5460,-158.03089_21.68113,0.545157253742
5461,-158.06210_21.64611,0.426213860512
5462,-157.92643_21.64750,0.109031453729
5463,-158.03610_21.67614,1.1299623251000002
5464,-158.02614_21.64562,0.0
5465,-158.06300_21.64519,0.386566072702
5466,-158.05293_21.64835,0.376654118299
5467,-158.04911_21.66643,0.287446558475
5468,-158.03140_21.68094,0.654188752174
5469,-158.05332_21.64562,0.277534604073
5470,-158.03845_21.64341,0.48568558692900005
5471,-157.91966_21.63690,0.26762264967
5472,-157.91850_21.64005,0.277534604073
5473,-158.03787_21.67897,1.20925796032
5474,-158.03594_21.67922,1.4174089431799999
5475,-158.03859_21.67765,0.901987493038
5476,-158.03854_21.64553,0.29735851287799997
5477,-158.05188_21.64537,0.29735851287799997
5478,-158.03803_21.67105,0.13876730203600002
5479,-158.04991_21.65106,0.257710725069
5480,-158.06840_21.63755,0.06938365101810001
5481,-158.04443_21.67125,0.683924555779
5482,-158.03708_21.67637,0.9713711738590001
5483,-158.01306_21.69751,0.158591210842
5484,-157.96704_21.67114,0.0
5485,-158.0399_21.63992,0.376654118299
5486,-158.03739_21.64348,0.49559751153
5487,-158.03650_21.67983,1.25881767273
5488,-158.05152_21.65084,0.317182421684
5489,-158.07127_21.62817,0.7433962821960001
5490,-158.05695_21.64735,0.22797486186000002
5491,-158.03497_21.64290,0.356830209494
5492,-158.02988_21.68209,0.43612581491499997
5493,-158.03566_21.67698,1.30837750435
5494,-158.03490_21.63967,0.307270467281
5495,-158.03880_21.67213,0.23788681626299998
5496,-158.07154_21.62995,0.783044099808
5497,-158.05764_21.64730,0.247798755765
5498,-158.04975_21.64903,0.386566072702
5499,-157.91924_21.63684,0.26762264967
5500,-158.06220_21.64650,0.396478027105
5501,-158.05419_21.64576,0.26762264967
5502,-158.05570_21.66045,0.327094376087
5503,-157.92294_21.62970,0.07929560542110001
5504,-157.92367_21.63324,0.059471704065800005
5505,-158.05863_21.65415,0.703748464584
5506,-158.05879_21.65309,0.733484327793
5507,-158.05900_21.65198,0.67401266098
5508,-158.05752_21.65614,0.584805071354
5509,-157.94095_21.66043,0.0
5510,-157.95146_21.66629,0.00991195067763
5511,-158.05223_21.64824,0.36674216389700004
5512,-158.06410_21.64467,0.277534604073
5513,-158.05444_21.64722,0.307270467281
5514,-158.04877_21.65172,0.22797486186000002
5515,-158.05551_21.65747,0.406389981508
5516,-158.01464_21.69729,0.19823901355300003
5517,-158.01316_21.69810,0.14867925643899998
5518,-158.01191_21.69568,0.13876730203600002
5519,-158.03403_21.67741,1.10022652149
5520,-158.03666_21.67863,1.4768806695899999
5521,-158.02168_21.69025,0.0198239013553
5522,-158.03178_21.68103,0.654188752174
5523,-158.07341_21.62878,0.763220191002
5524,-158.07167_21.63122,0.72357237339
5525,-158.05627_21.66000,0.346918255091
5526,-158.04506_21.64258,0.36674216389700004
5527,-158.04868_21.64315,0.21806290745700002
5528,-157.94617_21.67856,0.0198239013553
5529,-158.04802_21.66736,0.416301906109
5530,-157.92147_21.62624,0.07929560542110001
5531,-158.07069_21.63041,0.832603812218
5532,-157.92168_21.62770,0.07929560542110001
5533,-158.04606_21.64305,0.346918255091
5534,-158.01414_21.69685,0.19823901355300003
5535,-158.03815_21.67941,0.961459219456
5536,-158.05146_21.66439,0.23788681626299998
5537,-157.93642_21.66570,0.18832705915
5538,-157.93628_21.66547,0.18832705915
5539,-157.93437_21.66298,0.168503165245
5540,-158.05030_21.66523,0.26762264967
5541,-158.05404_21.65967,0.317182421684
5542,-158.04502_21.64780,0.356830209494
5543,-157.94262_21.67300,0.029735852032900002
5544,-158.04338_21.64715,0.356830209494
5545,-158.04348_21.64794,0.317182421684
5546,-158.05944_21.65398,0.6938365101809999
5547,-158.05419_21.65435,0.19823901355300003
5548,-158.03871_21.67661,0.654188752174
5549,-158.03249_21.68048,0.951547265053
5550,-157.91858_21.64069,0.21806290745700002
5551,-158.04139_21.63910,0.287446558475
5552,-158.04576_21.67028,0.67401266098
5553,-158.04566_21.66832,0.594717025757
5554,-157.92983_21.65069,0.168503165245
5555,-158.04981_21.66585,0.26762264967
5556,-158.06076_21.64825,0.426213860512
5557,-158.05151_21.64817,0.396478027105
5558,-158.04968_21.65198,0.23788681626299998
5559,-158.03833_21.67894,0.9812830686570001
5560,-158.02935_21.68251,0.29735851287799997
5561,-158.04402_21.67152,0.634364843369
5562,-158.05050_21.64785,0.446037769318
5563,-158.05497_21.65044,0.307270467281
5564,-158.03330_21.64249,0.178415104747
5565,-158.07164_21.62937,0.773132145405
5566,-158.04668_21.66861,0.545157253742
5567,-158.06226_21.64637,0.396478027105
5568,-158.01466_21.69591,0.208150953054
5569,-158.03902_21.64408,0.426213860512
5570,-158.03732_21.64412,0.416301906109
5571,-158.03743_21.67844,1.39758503437
5572,-158.06813_21.63635,0.109031453729
5573,-158.04242_21.64474,0.446037769318
5574,-158.03346_21.64018,0.22797486186000002
5575,-158.04597_21.66804,0.594717025757
5576,-158.01462_21.69662,0.208150953054
5577,-158.01350_21.69690,0.18832705915
5578,-158.05168_21.66401,0.247798755765
5579,-158.07109_21.62808,0.7433962821960001
5580,-158.03115_21.68171,0.545157253742
5581,-157.92480_21.64737,0.109031453729
5582,-158.03054_21.68204,0.525333344936
5583,-158.01652_21.69043,0.00991195067763
5584,-158.05830_21.65399,0.703748464584
5585,-158.06037_21.65232,0.624452888966
5586,-158.05738_21.65310,0.446037769318
5587,-157.91553_21.64866,0.386566072702
5588,-158.03485_21.67793,1.3678491115599998
5589,-158.03523_21.67866,1.46696865559
5590,-158.04310_21.64911,0.14867925643899998
5591,-158.06063_21.65429,0.644276797771
5592,-158.05534_21.65950,0.33700633049
5593,-158.04294_21.64800,0.257710725069
5594,-158.04144_21.64447,0.455949723721
5595,-158.04454_21.64141,0.327094376087
5596,-158.04601_21.63969,0.11894340813200001
5597,-158.04420_21.64846,0.287446558475
5598,-158.04688_21.64529,0.455949723721
5599,-158.05552_21.64740,0.287446558475
5600,-158.05462_21.65026,0.307270467281
5601,-158.04793_21.66747,0.416301906109
5602,-158.03995_21.67347,0.356830209494
5603,-157.94107_21.67429,0.0396478027105
5604,-158.04868_21.64237,0.18832705915
5605,-158.06069_21.65220,0.594717025757
5606,-158.05962_21.65411,0.6938365101809999
5607,-158.04210_21.64068,0.356830209494
5608,-158.04543_21.64386,0.446037769318
5609,-158.03118_21.68066,0.564981162548
5610,-157.91878_21.64122,0.21806290745700002
5611,-158.05733_21.65895,0.386566072702
5612,-158.06195_21.64716,0.446037769318
5613,-158.06285_21.64939,0.36674216389700004
5614,-158.03011_21.68042,0.49559751153
5615,-158.05051_21.66395,0.23788681626299998
5616,-158.04060_21.67116,0.307270467281
5617,-158.04350_21.64643,0.376654118299
5618,-157.93735_21.66763,0.178415104747
5619,-157.93508_21.66378,0.18832705915
5620,-158.05139_21.66000,0.0892075523734
5621,-158.05369_21.65435,0.18832705915
5622,-158.03328_21.64282,0.19823901355300003
5623,-158.02987_21.68172,0.505509495735
5624,-158.05558_21.65345,0.277534604073
5625,-158.05524_21.65513,0.29735851287799997
5626,-158.03147_21.67892,0.773132145405
5627,-158.07225_21.62970,0.783044099808
5628,-158.05540_21.66037,0.33700633049
5629,-158.03944_21.64629,0.22797486186000002
5630,-158.04970_21.66594,0.26762264967
5631,-158.04197_21.63986,0.33700633049
5632,-158.05295_21.66290,0.19823901355300003
5633,-158.05200_21.64687,0.36674216389700004
5634,-158.02377_21.68897,0.0198239013553
5635,-158.03692_21.67221,0.178415104747
5636,-158.04510_21.64540,0.446037769318
5637,-158.03578_21.67647,1.1299623251000002
5638,-158.05770_21.64652,0.158591210842
5639,-157.93212_21.65608,0.00991195067763
5640,-158.03271_21.68013,1.17952215672
5641,-158.05009_21.66542,0.26762264967
5642,-158.03323_21.67858,1.24890577793
5643,-158.06982_21.63297,0.208150953054
5644,-158.04531_21.66864,0.683924555779
5645,-158.04386_21.63868,0.178415104747
5646,-158.05080_21.64930,0.43612581491499997
5647,-158.03203_21.68093,0.842515766621
5648,-158.05751_21.64785,0.247798755765
5649,-158.05660_21.65883,0.396478027105
5650,-158.04478_21.66624,0.11894340813200001
5651,-158.04703_21.64696,0.48568558692900005
5652,-158.01802_21.65411,0.0
5653,-157.91910_21.64575,0.49559751153
5654,-158.06339_21.64488,0.327094376087
5655,-158.05409_21.64717,0.317182421684
5656,-158.03833_21.67812,1.01101899147
5657,-158.03020_21.68228,0.525333344936
5658,-158.06206_21.64796,0.406389981508
5659,-158.05535_21.65052,0.317182421684
5660,-158.04606_21.67009,0.67401266098
5661,-158.04333_21.67185,0.574893116951
5662,-158.03724_21.67863,1.39758503437
5663,-158.03497_21.67965,1.57600009441
5664,-157.92188_21.64781,0.416301906109
5665,-158.07324_21.62900,0.783044099808
5666,-158.07079_21.63265,0.386566072702
5667,-158.01281_21.69592,0.18832705915
5668,-158.01399_21.69623,0.208150953054
5669,-158.01213_21.69572,0.168503165245
5670,-158.05406_21.65363,0.247798755765
5671,-158.04664_21.66744,0.426213860512
5672,-158.04298_21.67211,0.505509495735
5673,-158.06079_21.65474,0.644276797771
5674,-158.04404_21.64293,0.396478027105
5675,-158.04005_21.64245,0.505509495735
5676,-158.04445_21.64464,0.426213860512
5677,-158.05084_21.64795,0.446037769318
5678,-158.05394_21.64863,0.33700633049
5679,-158.05737_21.65211,0.376654118299
5680,-158.05681_21.65399,0.376654118299
5681,-158.06088_21.65070,0.564981162548
5682,-158.04754_21.64181,0.178415104747
5683,-158.04771_21.64981,0.327094376087
5684,-158.04613_21.64840,0.376654118299
5685,-158.04440_21.67094,0.683924555779
5686,-158.05269_21.64979,0.376654118299
5687,-157.93224_21.66207,0.09911950677629999
5688,-157.93542_21.66420,0.19823901355300003
5689,-157.92824_21.64881,0.11894340813200001
5690,-157.92754_21.65031,0.158591210842
5691,-158.04336_21.64963,0.128855362535
5692,-158.05270_21.66196,0.19823901355300003
5693,-158.06129_21.65094,0.48568558692900005
5694,-158.04813_21.66726,0.346918255091
5695,-158.05080_21.66503,0.247798755765
5696,-158.05403_21.66075,0.247798755765
5697,-158.05112_21.66098,0.11894340813200001
5698,-158.03891_21.64285,0.515421450138
5699,-158.05641_21.65227,0.23788681626299998
5700,-158.03783_21.63853,0.29735851287799997
5701,-158.06033_21.65452,0.67401266098
5702,-158.03820_21.64047,0.455949723721
5703,-158.06756_21.63701,0.06938365101810001
5704,-158.03769_21.67453,0.47577363252599997
5705,-158.03699_21.64139,0.47577363252599997
5706,-158.04759_21.66784,0.446037769318
5707,-158.05183_21.65159,0.287446558475
5708,-158.05390_21.64571,0.26762264967
5709,-157.92060_21.63357,0.14867925643899998
5710,-157.91899_21.64187,0.178415104747
5711,-158.05310_21.65289,0.33700633049
5712,-158.03089_21.68170,0.545157253742
5713,-157.93085_21.65456,0.07929560542110001
5714,-158.03786_21.67929,1.1299623251000002
5715,-158.03791_21.64429,0.386566072702
5716,-158.04471_21.66804,0.60462898016
5717,-158.05938_21.65096,0.5550692081449999
5718,-158.05030_21.65119,0.29735851287799997
5719,-158.04847_21.64590,0.49559751153
5720,-158.03790_21.64135,0.49559751153
5721,-158.03648_21.67935,1.42732083797
5722,-158.07266_21.62842,0.783044099808
5723,-158.04775_21.66767,0.446037769318
5724,-158.04106_21.63936,0.287446558475
5725,-158.05408_21.65543,0.168503165245
5726,-158.05706_21.65822,0.49559751153
5727,-158.05580_21.65476,0.317182421684
5728,-158.03751_21.67932,1.1299623251000002
5729,-158.04193_21.64461,0.455949723721
5730,-158.07237_21.62937,0.763220191002
5731,-158.03229_21.68067,0.951547265053
5732,-158.03639_21.67971,1.25881767273
5733,-157.92315_21.63060,0.0892075523734
5734,-157.96660_21.66839,0.0
5735,-158.03870_21.67621,0.654188752174
5736,-158.04905_21.65081,0.257710725069
5737,-158.06230_21.64744,0.426213860512
5738,-158.02952_21.68272,0.376654118299
5739,-158.03692_21.67953,1.31828939915
5740,-158.04026_21.63973,0.386566072702
5741,-157.92183_21.62935,0.0892075523734
5742,-158.05235_21.64691,0.36674216389700004
5743,-158.04485_21.67015,0.763220191002
5744,-158.03192_21.68024,0.951547265053
5745,-158.05014_21.64507,0.346918255091
5746,-158.03454_21.67928,1.5165283680000001
5747,-157.96246_21.68159,0.0
5748,-158.05806_21.65518,0.594717025757
5749,-158.05461_21.64885,0.346918255091
5750,-158.04779_21.65144,0.21806290745700002
5751,-158.04722_21.65095,0.22797486186000002
5752,-158.05352_21.65536,0.158591210842
5753,-158.05796_21.65384,0.664100706577
5754,-158.07234_21.63026,0.783044099808
5755,-158.07181_21.63101,0.8226919174189999
5756,-158.03627_21.67999,1.25881767273
5757,-158.03367_21.67857,1.24890577793
5758,-158.03475_21.67878,1.46696865559
5759,-158.03445_21.67793,1.3678491115599998
5760,-158.04691_21.66884,0.505509495735
5761,-158.06827_21.63645,0.06938365101810001
5762,-158.01493_21.69666,0.208150953054
5763,-157.92367_21.63009,0.07929560542110001
5764,-158.03807_21.67668,1.01101899147
5765,-158.05720_21.65598,0.545157253742
5766,-158.04715_21.64787,0.455949723721
5767,-158.04229_21.64235,0.416301906109
5768,-158.04810_21.64338,0.29735851287799997
5769,-158.05696_21.64934,0.307270467281
5770,-158.04461_21.64424,0.46586167812299994
5771,-158.04366_21.64406,0.446037769318
5772,-158.04652_21.64465,0.396478027105
5773,-158.04172_21.64528,0.406389981508
5774,-158.04527_21.64442,0.46586167812299994
5775,-158.04586_21.67018,0.67401266098
5776,-158.02903_21.68210,0.327094376087
5777,-158.05318_21.65241,0.33700633049
5778,-158.06413_21.64452,0.277534604073
5779,-157.95971_21.67505,0.00991195067763
5780,-157.93013_21.65924,0.0198239013553
5781,-157.93684_21.66649,0.178415104747
5782,-158.04482_21.64851,0.29735851287799997
5783,-158.06077_21.65405,0.644276797771
5784,-158.04420_21.64240,0.356830209494
5785,-158.04598_21.64891,0.376654118299
5786,-158.04513_21.64067,0.277534604073
5787,-157.98702_21.68788,0.00991195067763
5788,-158.04965_21.64977,0.317182421684
5789,-158.05563_21.65856,0.36674216389700004
5790,-158.03661_21.67996,1.25881767273
5791,-158.03248_21.68088,0.842515766621
5792,-158.06326_21.64517,0.376654118299
5793,-158.04642_21.66884,0.584805071354
5794,-158.03751_21.67327,0.307270467281
5795,-158.05373_21.64719,0.36674216389700004
5796,-158.04032_21.67314,0.36674216389700004
5797,-158.04807_21.65043,0.287446558475
5798,-158.03582_21.64330,0.36674216389700004
5799,-158.03673_21.67915,1.42732083797
5800,-158.05944_21.65570,0.584805071354
5801,-158.03639_21.64505,0.277534604073
5802,-158.05838_21.64893,0.33700633049
5803,-158.03113_21.68126,0.545157253742
5804,-158.05498_21.65268,0.287446558475
5805,-158.04951_21.64749,0.46586167812299994
5806,-158.05833_21.65624,0.5550692081449999
5807,-158.05944_21.64643,0.36674216389700004
5808,-158.07114_21.63063,0.832603812218
5809,-158.06313_21.64491,0.327094376087
5810,-158.05250_21.66335,0.19823901355300003
5811,-158.05331_21.65072,0.33700633049
5812,-158.06006_21.65515,0.644276797771
5813,-158.03565_21.67929,1.4174089431799999
5814,-158.03581_21.67766,1.44714474678
5815,-158.03929_21.64167,0.49559751153
5816,-158.04572_21.66937,0.683924555779
5817,-158.03633_21.67845,1.4768806695899999
5818,-158.03711_21.67520,0.564981162548
5819,-157.92663_21.64886,0.168503165245
5820,-158.05680_21.65955,0.327094376087
5821,-158.03844_21.64202,0.505509495735
5822,-158.06052_21.65366,0.664100706577
5823,-158.04300_21.67072,0.594717025757
5824,-158.07250_21.63010,0.783044099808
5825,-158.03677_21.68088,0.9812830686570001
5826,-158.05063_21.64649,0.426213860512
5827,-158.06217_21.64663,0.396478027105
5828,-158.05530_21.65821,0.356830209494
5829,-158.06304_21.64463,0.346918255091
5830,-158.07250_21.62917,0.773132145405
5831,-158.03674_21.67671,1.35793721676
5832,-158.04371_21.66894,0.67401266098
5833,-158.06288_21.64474,0.346918255091
5834,-158.04585_21.64370,0.406389981508
5835,-158.01819_21.69273,0.04955975338819999
5836,-158.01781_21.69074,0.00991195067763
5837,-157.97786_21.68678,0.0
5838,-158.05870_21.65558,0.574893116951
5839,-158.03416_21.67732,1.10022652149
5840,-158.03466_21.67859,1.46696865559
5841,-158.03433_21.67996,1.4174089431799999
5842,-157.91526_21.64808,0.386566072702
5843,-157.92016_21.64842,0.535245299339
5844,-158.03445_21.68039,1.4867925643900002
5845,-157.91940_21.64850,0.594717025757
5846,-157.92034_21.64822,0.505509495735
5847,-158.04443_21.63877,0.158591210842
5848,-158.04181_21.64876,0.13876730203600002
5849,-158.04763_21.64849,0.376654118299
5850,-158.04696_21.64364,0.327094376087
5851,-158.04292_21.64222,0.386566072702
5852,-158.04322_21.64854,0.19823901355300003
5853,-157.92095_21.62582,0.07929560542110001
5854,-158.05753_21.65720,0.525333344936
5855,-158.05678_21.65691,0.515421450138
5856,-158.04654_21.64194,0.21806290745700002
5857,-158.04123_21.64514,0.43612581491499997
5858,-158.04613_21.64192,0.23788681626299998
5859,-158.04852_21.64422,0.33700633049
5860,-158.05357_21.66223,0.23788681626299998
5861,-157.92597_21.65122,0.14867925643899998
5862,-158.04456_21.64987,0.208150953054
5863,-158.04496_21.64701,0.386566072702
5864,-157.93552_21.66432,0.19823901355300003
5865,-158.01515_21.69594,0.208150953054
5866,-158.03294_21.67735,0.802868008614
5867,-158.03488_21.68091,1.29846549034
5868,-157.91790_21.64795,0.654188752174
5869,-158.03591_21.67878,1.44714474678
5870,-158.05834_21.65531,0.624452888966
5871,-158.06394_21.64483,0.277534604073
5872,-158.05339_21.66019,0.22797486186000002
5873,-157.94487_21.67560,0.0198239013553
5874,-158.03388_21.67956,1.4174089431799999
5875,-157.93185_21.66196,0.09911950677629999
5876,-158.04293_21.66768,0.19823901355300003
5877,-158.03081_21.68142,0.545157253742
5878,-158.06365_21.64521,0.376654118299
5879,-158.07032_21.63303,0.23788681626299998
5880,-158.03342_21.67905,1.27864158154
5881,-158.03538_21.64610,0.168503165245
5882,-158.03698_21.67637,0.9713711738590001
5883,-158.02978_21.68209,0.43612581491499997
5884,-158.07144_21.62995,0.783044099808
5885,-158.01340_21.69690,0.18832705915
5886,-158.03044_21.68204,0.525333344936
5887,-158.03985_21.67347,0.356830209494
5888,-158.02977_21.68172,0.505509495735
5889,-157.93202_21.65608,0.00991195067763
5890,-158.03313_21.67858,1.1299623251000002
5891,-158.01792_21.65411,0.0
5892,-158.07069_21.63265,0.386566072702
5893,-158.06078_21.65070,0.564981162548
5894,-157.92050_21.63357,0.14867925643899998
5895,-158.04461_21.66804,0.60462898016
5896,-158.05928_21.65096,0.574893116951
5897,-158.05786_21.65384,0.664100706577
5898,-158.04681_21.66884,0.584805071354
5899,-157.93003_21.65924,0.0198239013553
5900,-157.93674_21.66649,0.178415104747
5901,-158.04632_21.66884,0.584805071354
5902,-157.92085_21.62582,0.07929560542110001
5903,-158.03781_21.67820,1.22908186913
5904,-158.03801_21.67820,1.22908186913
5905,-158.03823_21.67894,0.9812830686570001
5906,-158.03843_21.67894,0.9812830686570001
5907,-158.06053_21.65429,0.67401266098
5908,-158.06073_21.65429,0.644276797771
5909,-158.03001_21.68042,0.46586167812299994
5910,-158.03021_21.68042,0.49559751153
5911,-157.96236_21.68159,0.0
5912,-157.96256_21.68159,0.0
5913,-158.06067_21.65405,0.644276797771
5914,-158.06087_21.65405,0.644276797771
5915,-158.02604_21.64562,0.0
5916,-158.02624_21.64562,0.0
5917,-158.02614_21.64572,0.0
5918,-157.92158_21.62770,0.07929560542110001
5919,-157.92178_21.62770,0.07929560542110001
5920,-157.92168_21.62780,0.07929560542110001
5921,-158.03763_21.67745,1.1398743391
5922,-158.03783_21.67745,1.1398743391
5923,-158.03773_21.67755,1.1398743391
5924,-158.03773_21.67735,1.1398743391
5925,-158.05996_21.65515,0.644276797771
5926,-158.06016_21.65515,0.644276797771
5927,-158.06006_21.65525,0.644276797771
5928,-158.06006_21.65505,0.644276797771
5929,-157.94358_21.67620,0.029735852032900002
5930,-157.94378_21.67620,0.029735852032900002
5931,-157.94368_21.67630,0.029735852032900002
5932,-157.94368_21.67610,0.029735852032900002
5933,-157.94358_21.67630,0.029735852032900002
5934,-157.94358_21.67610,0.029735852032900002
5935,-157.94378_21.67630,0.029735852032900002
5936,-158.13475_21.58305,0.43612581491499997
5937,-158.15359_21.57583,0.178415104747
5938,-157.91620_21.61767,1.39758503437
5939,-158.15143_21.57800,0.257710725069
5940,-157.89939_21.60322,0.60462898016
5941,-158.11878_21.56635,1.31828939915
5942,-157.90017_21.59609,0.0198239013553
5943,-158.15680_21.57694,0.257710725069
5944,-157.91831_21.62251,0.36674216389700004
5945,-158.13778_21.58216,0.574893116951
5946,-157.88653_21.58070,0.21806290745700002
5947,-157.89156_21.58340,0.19823901355300003
5948,-157.91313_21.60923,1.09031450748
5949,-158.11403_21.58502,0.29735851287799997
5950,-158.13466_21.58176,0.426213860512
5951,-158.12176_21.56639,1.38767302036
5952,-157.85472_21.55665,0.594717025757
5953,-158.12705_21.58226,1.7742391824700001
5954,-157.90383_21.60351,0.614540934563
5955,-158.12890_21.58088,2.4383397102399997
5956,-158.15736_21.57711,0.22797486186000002
5957,-157.91296_21.61527,0.961459219456
5958,-158.15590_21.57705,0.22797486186000002
5959,-157.91430_21.61344,1.09031450748
5960,-158.12437_21.58143,1.20925796032
5961,-158.12548_21.56263,0.67401266098
5962,-158.11490_21.58836,0.72357237339
5963,-158.10232_21.58974,0.505509495735
5964,-158.11462_21.58896,0.763220191002
5965,-158.12530_21.56152,0.67401266098
5966,-157.90979_21.60837,0.792956054211
5967,-158.11020_21.58727,0.901987493038
5968,-158.12114_21.56740,1.6751196384400002
5969,-157.91912_21.62310,0.26762264967
5970,-157.91033_21.60835,0.901987493038
5971,-158.15504_21.57529,0.09911950677629999
5972,-158.12489_21.58235,0.94163531065
5973,-157.87510_21.56662,0.07929560542110001
5974,-158.15808_21.57565,0.128855362535
5975,-158.26643_21.57217,0.0
5976,-157.85247_21.55518,0.773132145405
5977,-157.91356_21.61316,1.27864158154
5978,-157.91408_21.60669,0.386566072702
5979,-158.10715_21.57977,0.36674216389700004
5980,-158.12669_21.56780,0.802868008614
5981,-157.90662_21.60439,0.49559751153
5982,-157.91301_21.61106,1.30837750435
5983,-157.87123_21.55175,0.11894340813200001
5984,-157.87933_21.57472,0.22797486186000002
5985,-157.84997_21.55235,0.6938365101809999
5986,-157.91294_21.61173,1.19934594631
5987,-158.10526_21.57690,0.158591210842
5988,-158.11960_21.56645,1.40749692917
5989,-157.91365_21.60956,1.19934594631
5990,-157.84888_21.55080,0.624452888966
5991,-157.85559_21.55525,0.634364843369
5992,-158.12801_21.58010,2.92402529716
5993,-157.84982_21.55214,0.644276797771
5994,-158.12114_21.56754,1.6751196384400002
5995,-157.89204_21.59144,0.23788681626299998
5996,-158.12716_21.56820,0.802868008614
5997,-157.87565_21.57271,0.11894340813200001
5998,-158.12663_21.56298,0.683924555779
5999,-157.88632_21.58006,0.22797486186000002
6000,-158.13097_21.56856,0.426213860512
6001,-158.13216_21.58184,0.6938365101809999
6002,-158.12970_21.57915,2.0616858005500003
6003,-158.13458_21.58302,0.43612581491499997
6004,-158.15304_21.57697,0.168503165245
6005,-157.89338_21.57981,0.029735852032900002
6006,-158.12191_21.56811,1.60573601723
6007,-157.85435_21.55598,0.664100706577
6008,-157.89420_21.59283,0.317182421684
6009,-158.11991_21.56736,1.59582400322
6010,-157.86014_21.55748,0.277534604073
